age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
66,858.07,848.74,839.49,830.34,821.3,812.35,803.5,794.74,786.08,777.52,769.04,760.66,752.37,744.17,736.06,728.04,720.1,712.25,704.49,696.81,689.21,681.7,674.27,666.92,659.64,652.45,645.34,638.3,631.34,624.45,617.64,610.91,604.24,597.65,591.13,584.69,578.31,572.0,565.76,559.59,553.48,547.45,541.47,535.57,529.72,523.94,518.23,512.57,506.98,501.45,495.97,490.56,485.21,479.91,474.67,469.49,464.37,459.3,454.29,449.33,444.42,439.57,434.78,430.03,425.33,420.69,416.1,411.56,407.06,402.62,398.22,393.88,389.57,385.32,381.11,376.95,372.84,368.77,364.74,360.76,356.82,352.92,349.07,345.25,341.48,337.75,334.06,330.42,326.81,323.24,319.71,316.22,312.76,309.35
67,918.34,908.34,898.45,888.67,878.99,869.41,859.94,850.58,841.31,832.15,823.08,814.11,805.24,796.47,787.79,779.21,770.71,762.31,754.01,745.79,737.66,729.62,721.67,713.8,706.02,698.32,690.71,683.18,675.73,668.36,661.08,653.87,646.74,639.69,632.71,625.81,618.98,612.23,605.56,598.95,592.42,585.96,579.57,573.24,566.99,560.8,554.69,548.64,542.65,536.73,530.87,525.08,519.35,513.68,508.08,502.53,497.05,491.63,486.26,480.95,475.71,470.51,465.38,460.3,455.28,450.31,445.39,440.53,435.72,430.96,426.26,421.61,417.0,412.45,407.95,403.49,399.09,394.73,390.42,386.16,381.94,377.77,373.65,369.57,365.53,361.54,357.59,353.69,349.82,346.0,342.23,338.49,334.79,331.13
68,984.6,973.89,963.28,952.8,942.42,932.16,922.01,911.97,902.04,892.21,882.5,872.88,863.38,853.97,844.67,835.47,826.37,817.36,808.46,799.65,790.93,782.32,773.79,765.36,757.02,748.77,740.61,732.53,724.55,716.65,708.84,701.11,693.47,685.91,678.43,671.03,663.72,656.48,649.32,642.24,635.24,628.31,621.46,614.68,607.98,601.35,594.79,588.3,581.88,575.53,569.26,563.05,556.9,550.83,544.82,538.87,533.0,527.18,521.43,515.74,510.11,504.54,499.04,493.59,488.21,482.88,477.61,472.4,467.24,462.14,457.1,452.11,447.17,442.29,437.46,432.69,427.96,423.29,418.67,414.1,409.58,405.11,400.69,396.31,391.98,387.7,383.47,379.28,375.14,371.05,366.99,362.99,359.02,355.1
69,1057.79,1046.28,1034.89,1023.63,1012.49,1001.47,990.57,979.78,969.12,958.57,948.13,937.81,927.6,917.49,907.5,897.62,887.84,878.17,868.61,859.15,849.79,840.53,831.37,822.32,813.36,804.5,795.73,787.06,778.48,770.0,761.61,753.31,745.1,736.98,728.94,721.0,713.14,705.36,697.67,690.07,682.55,675.1,667.74,660.46,653.26,646.14,639.09,632.12,625.23,618.41,611.67,604.99,598.4,591.87,585.41,579.03,572.71,566.46,560.28,554.17,548.13,542.15,536.23,530.38,524.59,518.87,513.21,507.61,502.07,496.59,491.17,485.81,480.51,475.26,470.08,464.95,459.87,454.85,449.89,444.98,440.12,435.32,430.56,425.86,421.21,416.62,412.07,407.57,403.12,398.72,394.36,390.06,385.8,381.59
70,1138.98,1126.59,1114.33,1102.21,1090.22,1078.35,1066.62,1055.01,1043.53,1032.17,1020.94,1009.83,998.84,987.96,977.21,966.57,956.05,945.64,935.34,925.16,915.08,905.12,895.26,885.51,875.86,866.32,856.89,847.55,838.32,829.19,820.15,811.22,802.38,793.64,784.99,776.43,767.97,759.6,751.32,743.14,735.04,727.02,719.1,711.26,703.51,695.84,688.25,680.75,673.33,665.99,658.72,651.54,644.44,637.41,630.46,623.58,616.78,610.05,603.4,596.82,590.31,583.87,577.5,571.2,564.97,558.81,552.71,546.68,540.72,534.82,528.98,523.21,517.5,511.86,506.27,500.75,495.28,489.88,484.53,479.24,474.01,468.84,463.72,458.66,453.65,448.7,443.8,438.96,434.17,429.43,424.74,420.1,415.52,410.98
71,1229.39,1216.02,1202.8,1189.72,1176.78,1163.98,1151.32,1138.8,1126.41,1114.16,1102.04,1090.05,1078.19,1066.45,1054.85,1043.37,1032.02,1020.78,1009.67,998.68,987.81,977.06,966.42,955.9,945.49,935.2,925.01,914.94,904.98,895.12,885.37,875.73,866.19,856.76,847.42,838.19,829.06,820.03,811.09,802.25,793.51,784.87,776.31,767.85,759.49,751.21,743.02,734.92,726.91,718.99,711.15,703.4,695.73,688.15,680.64,673.22,665.88,658.62,651.44,644.34,637.31,630.36,623.49,616.69,609.96,603.31,596.73,590.22,583.78,577.41,571.11,564.88,558.72,552.63,546.6,540.63,534.74,528.9,523.13,517.42,511.78,506.19,500.67,495.2,489.8,484.45,479.17,473.94,468.77,463.65,458.59,453.58,448.63,443.74
72,1330.44,1315.98,1301.67,1287.53,1273.53,1259.69,1245.99,1232.45,1219.05,1205.79,1192.68,1179.71,1166.88,1154.19,1141.63,1129.22,1116.93,1104.78,1092.76,1080.87,1069.11,1057.48,1045.97,1034.59,1023.33,1012.19,1001.17,990.27,979.49,968.83,958.28,947.85,937.53,927.32,917.22,907.23,897.35,887.58,877.91,868.35,858.89,849.53,840.28,831.13,822.07,813.11,804.25,795.49,786.82,778.25,769.77,761.38,753.08,744.87,736.76,728.73,720.78,712.92,705.15,697.47,689.86,682.34,674.9,667.54,660.26,653.07,645.94,638.9,631.93,625.04,618.22,611.48,604.81,598.22,591.69,585.24,578.85,572.54,566.29,560.12,554.01,547.96,541.98,536.07,530.22,524.44,518.71,513.05,507.46,501.92,496.44,491.02,485.66,480.36
73,1443.74,1428.06,1412.55,1397.2,1382.02,1367.01,1352.15,1337.46,1322.93,1308.55,1294.33,1280.26,1266.34,1252.58,1238.96,1225.49,1212.16,1198.98,1185.94,1173.05,1160.29,1147.67,1135.18,1122.84,1110.62,1098.54,1086.59,1074.76,1063.07,1051.5,1040.06,1028.74,1017.54,1006.47,995.51,984.67,973.95,963.35,952.86,942.49,932.23,922.07,912.03,902.1,892.28,882.56,872.95,863.44,854.03,844.73,835.53,826.42,817.42,808.51,799.7,790.99,782.37,773.85,765.41,757.07,748.82,740.66,732.59,724.6,716.7,708.89,701.16,693.52,685.96,678.48,671.08,663.76,656.53,649.37,642.29,635.28,628.35,621.5,614.72,608.02,601.39,594.83,588.34,581.92,575.57,569.3,563.09,556.94,550.87,544.86,538.91,533.03,527.22,521.46
74,1571.18,1554.13,1537.26,1520.57,1504.06,1487.73,1471.57,1455.59,1439.78,1424.15,1408.68,1393.37,1378.24,1363.26,1348.45,1333.8,1319.3,1304.96,1290.78,1276.75,1262.87,1249.14,1235.56,1222.13,1208.84,1195.7,1182.69,1169.83,1157.11,1144.52,1132.07,1119.76,1107.57,1095.52,1083.61,1071.81,1060.15,1048.61,1037.2,1025.91,1014.75,1003.7,992.78,981.97,971.28,960.71,950.25,939.9,929.67,919.54,909.53,899.62,889.83,880.13,870.55,861.07,851.69,842.41,833.23,824.15,815.17,806.29,797.51,788.82,780.22,771.72,763.31,754.99,746.76,738.62,730.57,722.61,714.73,706.94,699.23,691.61,684.07,676.61,669.24,661.94,654.72,647.58,640.52,633.54,626.63,619.79,613.03,606.35,599.73,593.19,586.72,580.32,573.99,567.73
75,1714.98,1696.38,1677.98,1659.78,1641.77,1623.96,1606.33,1588.9,1571.66,1554.6,1537.72,1521.03,1504.52,1488.18,1472.02,1456.03,1440.22,1424.58,1409.1,1393.8,1378.65,1363.68,1348.86,1334.2,1319.7,1305.36,1291.17,1277.14,1263.25,1249.52,1235.94,1222.5,1209.21,1196.06,1183.05,1170.18,1157.46,1144.87,1132.41,1120.1,1107.91,1095.86,1083.93,1072.14,1060.47,1048.93,1037.52,1026.23,1015.06,1004.01,993.08,982.27,971.58,961.0,950.53,940.19,929.95,919.82,909.8,899.9,890.1,880.4,870.81,861.33,851.94,842.66,833.48,824.4,815.42,806.54,797.75,789.06,780.46,771.95,763.54,755.22,746.99,738.85,730.79,722.83,714.95,707.16,699.45,691.82,684.28,676.82,669.44,662.14,654.92,647.78,640.71,633.73,626.82,619.98
76,1877.75,1857.4,1837.27,1817.36,1797.65,1778.16,1758.88,1739.81,1720.94,1702.28,1683.81,1665.55,1647.48,1629.6,1611.92,1594.43,1577.12,1560.0,1543.07,1526.32,1509.75,1493.36,1477.14,1461.1,1445.23,1429.53,1414.01,1398.65,1383.45,1368.42,1353.55,1338.85,1324.3,1309.9,1295.67,1281.58,1267.65,1253.87,1240.24,1226.76,1213.42,1200.22,1187.17,1174.26,1161.49,1148.86,1136.36,1124.0,1111.77,1099.68,1087.71,1075.88,1064.17,1052.59,1041.13,1029.8,1018.6,1007.51,996.54,985.69,974.96,964.35,953.85,943.46,933.19,923.03,912.98,903.04,893.2,883.47,873.85,864.33,854.92,845.6,836.39,827.28,818.27,809.35,800.53,791.81,783.18,774.65,766.21,757.86,749.6,741.43,733.35,725.35,717.45,709.62,701.89,694.24,686.67,679.18
77,2062.22,2039.89,2017.8,1995.95,1974.33,1952.94,1931.78,1910.85,1890.15,1869.67,1849.4,1829.36,1809.53,1789.91,1770.5,1751.3,1732.31,1713.52,1694.94,1676.55,1658.36,1640.37,1622.57,1604.97,1587.55,1570.32,1553.27,1536.41,1519.73,1503.23,1486.91,1470.76,1454.79,1438.99,1423.36,1407.9,1392.61,1377.48,1362.51,1347.71,1333.06,1318.58,1304.25,1290.07,1276.05,1262.18,1248.46,1234.88,1221.46,1208.17,1195.04,1182.04,1169.19,1156.47,1143.89,1131.45,1119.14,1106.96,1094.92,1083.01,1071.22,1059.57,1048.04,1036.63,1025.35,1014.19,1003.15,992.23,981.43,970.74,960.18,949.72,939.38,929.15,919.04,909.03,899.13,889.34,879.65,870.07,860.59,851.22,841.94,832.77,823.7,814.72,805.85,797.07,788.38,779.79,771.29,762.89,754.57,746.35
78,2271.58,2247.02,2222.71,2198.66,2174.87,2151.34,2128.06,2105.02,2082.24,2059.69,2037.39,2015.33,1993.5,1971.91,1950.55,1929.42,1908.52,1887.83,1867.38,1847.14,1827.12,1807.31,1787.72,1768.33,1749.16,1730.19,1711.42,1692.86,1674.5,1656.33,1638.36,1620.58,1603.0,1585.6,1568.39,1551.37,1534.53,1517.87,1501.39,1485.09,1468.96,1453.01,1437.23,1421.62,1406.17,1390.9,1375.79,1360.84,1346.05,1331.43,1316.96,1302.64,1288.49,1274.48,1260.63,1246.92,1233.37,1219.96,1206.69,1193.57,1180.59,1167.75,1155.05,1142.48,1130.06,1117.76,1105.6,1093.58,1081.68,1069.91,1058.26,1046.75,1035.36,1024.09,1012.94,1001.92,991.01,980.22,969.55,959.0,948.55,938.23,928.01,917.9,907.91,898.02,888.24,878.57,869.0,859.53,850.17,840.91,831.75,822.68
79,2509.58,2482.46,2455.64,2429.11,2402.86,2376.89,2351.19,2325.77,2300.62,2275.74,2251.13,2226.78,2202.69,2178.86,2155.28,2131.95,2108.88,2086.05,2063.47,2041.13,2019.02,1997.16,1975.53,1954.13,1932.96,1912.02,1891.3,1870.8,1850.53,1830.47,1810.63,1791.0,1771.58,1752.37,1733.37,1714.57,1695.97,1677.57,1659.37,1641.37,1623.56,1605.94,1588.51,1571.27,1554.22,1537.35,1520.66,1504.15,1487.82,1471.66,1455.68,1439.87,1424.23,1408.76,1393.46,1378.32,1363.34,1348.53,1333.88,1319.38,1305.04,1290.86,1276.83,1262.95,1249.22,1235.63,1222.2,1208.91,1195.77,1182.76,1169.9,1157.17,1144.59,1132.14,1119.82,1107.64,1095.59,1083.67,1071.88,1060.21,1048.68,1037.26,1025.97,1014.81,1003.76,992.84,982.03,971.34,960.76,950.3,939.96,929.72,919.6,909.58
80,2780.3,2750.31,2720.64,2691.28,2662.23,2633.49,2605.06,2576.93,2549.11,2521.57,2494.34,2467.39,2440.73,2414.35,2388.26,2362.44,2336.9,2311.63,2286.64,2261.91,2237.44,2213.24,2189.29,2165.6,2142.17,2118.98,2096.05,2073.36,2050.91,2028.7,2006.73,1985.0,1963.5,1942.23,1921.19,1900.37,1879.78,1859.4,1839.25,1819.31,1799.59,1780.08,1760.78,1741.69,1722.8,1704.11,1685.63,1667.34,1649.25,1631.36,1613.66,1596.15,1578.82,1561.69,1544.73,1527.97,1511.38,1494.97,1478.73,1462.68,1446.79,1431.08,1415.53,1400.16,1384.95,1369.9,1355.02,1340.29,1325.73,1311.32,1297.07,1282.97,1269.02,1255.23,1241.58,1228.08,1214.73,1201.52,1188.46,1175.53,1162.75,1150.1,1137.59,1125.21,1112.97,1100.87,1088.89,1077.04,1065.32,1053.73,1042.26,1030.92,1019.7,1008.6
81,3088.37,3055.1,3022.19,2989.63,2957.41,2925.54,2894.0,2862.8,2831.93,2801.38,2771.17,2741.27,2711.69,2682.43,2653.48,2624.83,2596.49,2568.46,2540.72,2513.28,2486.13,2459.27,2432.69,2406.4,2380.39,2354.66,2329.2,2304.02,2279.1,2254.45,2230.07,2205.94,2182.08,2158.46,2135.1,2112.0,2089.13,2066.52,2044.14,2022.01,2000.11,1978.45,1957.02,1935.82,1914.84,1894.1,1873.57,1853.26,1833.18,1813.31,1793.65,1774.2,1754.96,1735.93,1717.1,1698.48,1680.06,1661.83,1643.8,1625.97,1608.32,1590.87,1573.6,1556.52,1539.63,1522.91,1506.38,1490.02,1473.84,1457.84,1442.0,1426.34,1410.85,1395.52,1380.36,1365.36,1350.53,1335.85,1321.34,1306.98,1292.77,1278.72,1264.82,1251.07,1237.47,1224.01,1210.71,1197.54,1184.52,1171.64,1158.89,1146.29,1133.82,1121.48
82,3439.32,3402.34,3365.76,3329.56,3293.74,3258.3,3223.23,3188.54,3154.22,3120.25,3086.65,3053.41,3020.51,2987.97,2955.77,2923.91,2892.39,2861.2,2830.35,2799.83,2769.62,2739.74,2710.18,2680.93,2652.0,2623.37,2595.05,2567.03,2539.3,2511.88,2484.74,2457.89,2431.34,2405.06,2379.06,2353.35,2327.9,2302.73,2277.83,2253.2,2228.82,2204.71,2180.86,2157.26,2133.91,2110.82,2087.97,2065.36,2043.0,2020.88,1998.99,1977.34,1955.92,1934.73,1913.77,1893.04,1872.52,1852.23,1832.15,1812.29,1792.64,1773.21,1753.98,1734.96,1716.14,1697.53,1679.12,1660.9,1642.88,1625.06,1607.42,1589.98,1572.72,1555.65,1538.76,1522.06,1505.53,1489.19,1473.02,1457.02,1441.2,1425.54,1410.06,1394.74,1379.59,1364.6,1349.77,1335.1,1320.6,1306.24,1292.05,1278.0,1264.11,1250.37
83,3839.45,3798.26,3757.5,3717.16,3677.26,3637.77,3598.7,3560.04,3521.79,3483.94,3446.49,3409.44,3372.77,3336.5,3300.61,3265.1,3229.96,3195.2,3160.8,3126.77,3093.1,3059.78,3026.82,2994.21,2961.94,2930.02,2898.44,2867.19,2836.27,2805.68,2775.42,2745.48,2715.85,2686.55,2657.55,2628.86,2600.48,2572.4,2544.62,2517.14,2489.95,2463.04,2436.43,2410.1,2384.05,2358.28,2332.79,2307.56,2282.61,2257.92,2233.5,2209.34,2185.43,2161.79,2138.39,2115.25,2092.35,2069.7,2047.29,2025.12,2003.19,1981.5,1960.03,1938.8,1917.79,1897.01,1876.46,1856.12,1836.0,1816.1,1796.41,1776.94,1757.67,1738.61,1719.75,1701.1,1682.65,1664.4,1646.34,1628.47,1610.8,1593.32,1576.03,1558.92,1542.0,1525.26,1508.7,1492.32,1476.12,1460.09,1444.23,1428.55,1413.03,1397.68
84,4295.7,4249.72,4204.22,4159.19,4114.64,4070.56,4026.94,3983.77,3941.06,3898.8,3856.98,3815.6,3774.66,3734.15,3694.06,3654.39,3615.15,3576.32,3537.89,3499.87,3462.26,3425.04,3388.21,3351.77,3315.72,3280.05,3244.75,3209.83,3175.28,3141.1,3107.27,3073.81,3040.7,3007.94,2975.53,2943.46,2911.73,2880.34,2849.29,2818.56,2788.16,2758.08,2728.32,2698.88,2669.76,2640.94,2612.43,2584.22,2556.32,2528.71,2501.39,2474.37,2447.64,2421.19,2395.02,2369.13,2343.52,2318.18,2293.11,2268.31,2243.78,2219.51,2195.5,2171.74,2148.24,2124.99,2101.99,2079.23,2056.72,2034.45,2012.42,1990.63,1969.07,1947.74,1926.64,1905.76,1885.11,1864.68,1844.47,1824.48,1804.7,1785.14,1765.78,1746.63,1727.69,1708.95,1690.42,1672.08,1653.94,1636.0,1618.24,1600.68,1583.31,1566.13
85,4815.82,4764.41,4713.54,4663.2,4613.38,4564.08,4515.29,4467.02,4419.25,4371.97,4325.2,4278.91,4233.1,4187.78,4142.93,4098.55,4054.63,4011.18,3968.18,3925.63,3883.53,3841.87,3800.65,3759.87,3719.51,3679.58,3640.06,3600.97,3562.29,3524.01,3486.14,3448.67,3411.59,3374.91,3338.61,3302.69,3267.16,3232.0,3197.22,3162.8,3128.75,3095.05,3061.72,3028.74,2996.11,2963.82,2931.88,2900.27,2869.0,2838.07,2807.46,2777.18,2747.22,2717.57,2688.25,2659.23,2630.53,2602.13,2574.03,2546.24,2518.73,2491.53,2464.61,2437.98,2411.63,2385.57,2359.78,2334.27,2309.03,2284.06,2259.36,2234.92,2210.74,2186.82,2163.16,2139.75,2116.59,2093.68,2071.01,2048.59,2026.41,2004.47,1982.76,1961.28,1940.03,1919.01,1898.22,1877.65,1857.3,1837.17,1817.26,1797.56,1778.07,1758.79
86,5408.22,5350.67,5293.71,5237.35,5181.56,5126.36,5071.72,5017.65,4964.15,4911.2,4858.8,4806.94,4755.63,4704.85,4654.59,4604.86,4555.65,4506.96,4458.77,4411.08,4363.89,4317.2,4271.0,4225.27,4180.03,4135.26,4090.96,4047.12,4003.75,3960.83,3918.36,3876.33,3834.75,3793.61,3752.89,3712.61,3672.75,3633.31,3594.29,3555.67,3517.47,3479.67,3442.26,3405.25,3368.64,3332.4,3296.56,3261.09,3225.99,3191.27,3156.92,3122.93,3089.3,3056.02,3023.1,2990.53,2958.3,2926.42,2894.87,2863.66,2832.78,2802.23,2772.0,2742.1,2712.51,2683.24,2654.28,2625.62,2597.28,2569.23,2541.48,2514.03,2486.88,2460.01,2433.43,2407.13,2381.11,2355.37,2329.91,2304.71,2279.79,2255.13,2230.74,2206.61,2182.73,2159.12,2135.75,2112.63,2089.77,2067.14,2044.76,2022.62,2000.72,1979.05
87,6080.48,6016.01,5952.19,5889.03,5826.52,5764.66,5703.43,5642.83,5582.85,5523.5,5464.75,5406.62,5349.08,5292.14,5235.79,5180.02,5124.83,5070.21,5016.16,4962.67,4909.74,4857.35,4805.51,4754.21,4703.44,4653.21,4603.49,4554.29,4505.61,4457.44,4409.77,4362.59,4315.91,4269.72,4224.01,4178.78,4134.02,4089.74,4045.91,4002.55,3959.64,3917.18,3875.17,3833.6,3792.47,3751.77,3711.5,3671.65,3632.22,3593.21,3554.61,3516.41,3478.62,3441.23,3404.23,3367.62,3331.4,3295.57,3260.11,3225.03,3190.31,3155.97,3121.99,3088.37,3055.1,3022.19,2989.63,2957.41,2925.54,2894.0,2862.8,2831.93,2801.38,2771.17,2741.27,2711.69,2682.43,2653.48,2624.83,2596.49,2568.46,2540.72,2513.28,2486.13,2459.27,2432.69,2406.4,2380.39,2354.66,2329.2,2304.02,2279.1,2254.45,2230.07
88,6840.27,6768.03,6696.53,6625.75,6555.7,6486.36,6417.73,6349.8,6282.56,6216.02,6150.15,6084.96,6020.44,5956.58,5893.37,5830.82,5768.91,5707.63,5646.99,5586.97,5527.58,5468.79,5410.61,5353.04,5296.05,5239.66,5183.85,5128.62,5073.97,5019.88,4966.35,4913.37,4860.95,4809.07,4757.74,4706.93,4656.66,4606.91,4557.68,4508.96,4460.75,4413.04,4365.83,4319.12,4272.89,4227.15,4181.89,4137.1,4092.78,4048.93,4005.53,3962.59,3920.1,3878.06,3836.46,3795.3,3754.57,3714.27,3674.39,3634.93,3595.89,3557.26,3519.04,3481.22,3443.8,3406.77,3370.14,3333.89,3298.03,3262.54,3227.44,3192.7,3158.33,3124.32,3090.68,3057.39,3024.45,2991.87,2959.63,2927.73,2896.17,2864.94,2834.05,2803.48,2773.24,2743.32,2713.72,2684.44,2655.47,2626.8,2598.44,2570.38,2542.62,2515.16
89,7695.87,7614.97,7534.88,7455.61,7377.13,7299.45,7222.55,7146.43,7071.08,6996.5,6922.67,6849.6,6777.26,6705.67,6634.8,6564.65,6495.22,6426.5,6358.48,6291.15,6224.52,6158.57,6093.29,6028.68,5964.74,5901.45,5838.81,5776.82,5715.46,5654.74,5594.64,5535.17,5476.3,5418.05,5360.39,5303.34,5246.87,5190.98,5135.68,5080.95,5026.79,4973.19,4920.14,4867.65,4815.7,4764.3,4713.42,4663.08,4613.26,4563.97,4515.18,4466.91,4419.14,4371.87,4325.09,4278.8,4233.0,4187.67,4142.82,4098.44,4054.53,4011.08,3968.08,3925.53,3883.43,3841.78,3800.56,3759.77,3719.42,3679.48,3639.97,3600.88,3562.2,3523.92,3486.05,3448.58,3411.5,3374.82,3338.52,3302.61,3267.08,3231.92,3197.14,3162.72,3128.67,3094.98,3061.64,3028.66,2996.03,2963.74,2931.8,2900.2,2868.93,2838.0
90,8656.24,8565.72,8476.11,8387.38,8299.55,8212.59,8126.5,8041.27,7956.9,7873.37,7790.69,7708.83,7627.8,7547.59,7468.18,7389.58,7311.77,7234.75,7158.51,7083.04,7008.33,6934.38,6861.19,6788.74,6717.02,6646.04,6575.78,6506.23,6437.4,6369.27,6301.83,6235.09,6169.03,6103.64,6038.93,5974.88,5911.49,5848.75,5786.65,5725.2,5664.37,5604.18,5544.6,5485.64,5427.29,5369.54,5312.39,5255.82,5199.85,5144.45,5089.63,5035.38,4981.69,4928.56,4875.98,4823.94,4772.45,4721.49,4671.07,4621.17,4571.79,4522.92,4474.57,4426.71,4379.36,4332.51,4286.14,4240.26,4194.86,4149.94,4105.48,4061.49,4017.97,3974.9,3932.28,3890.11,3848.38,3807.09,3766.24,3725.82,3685.82,3646.24,3607.08,3568.33,3529.99,3492.06,3454.52,3417.39,3380.64,3344.28,3308.31,3272.71,3237.5,3202.65
91,10153.91,10053.85,9954.72,9856.51,9759.22,9662.84,9567.35,9472.76,9379.06,9286.23,9194.28,9103.19,9012.96,8923.57,8835.03,8747.33,8660.45,8574.4,8489.16,8404.73,8321.09,8238.26,8156.21,8074.94,7994.45,7914.72,7835.75,7757.54,7680.08,7603.35,7527.36,7452.1,7377.57,7303.74,7230.63,7158.22,7086.51,7015.49,6945.15,6875.5,6806.51,6738.19,6670.54,6603.53,6537.18,6471.47,6406.4,6341.96,6278.15,6214.95,6152.37,6090.41,6029.04,5968.27,5908.1,5848.51,5789.51,5731.08,5673.23,5615.94,5559.21,5503.04,5447.42,5392.35,5337.82,5283.82,5230.35,5177.41,5124.99,5073.09,5021.7,4970.82,4920.44,4870.55,4821.16,4772.26,4723.84,4675.9,4628.43,4581.44,4534.91,4488.84,4443.23,4398.07,4353.36,4309.09,4265.26,4221.87,4178.92,4136.38,4094.28,4052.59,4011.32,3970.46
92,11514.01,11407.31,11301.54,11196.69,11092.75,10989.71,10887.57,10786.32,10685.96,10586.47,10487.85,10390.1,10293.2,10197.16,10101.96,10007.6,9914.07,9821.37,9729.49,9638.42,9548.15,9458.69,9370.02,9282.14,9195.04,9108.71,9023.16,8938.37,8854.33,8771.05,8688.51,8606.72,8525.65,8445.32,8365.7,8286.8,8208.62,8131.13,8054.35,7978.26,7902.85,7828.13,7754.09,7680.71,7608.0,7535.95,7464.56,7393.81,7323.71,7254.25,7185.42,7117.21,7049.63,6982.67,6916.32,6850.57,6785.43,6720.88,6656.93,6593.56,6530.78,6468.57,6406.93,6345.86,6285.36,6225.41,6166.01,6107.16,6048.86,5991.09,5933.86,5877.16,5820.98,5765.32,5710.18,5655.55,5601.43,5547.81,5494.69,5442.06,5389.92,5338.26,5287.09,5236.4,5186.17,5136.42,5087.13,5038.3,4989.93,4942.0,4894.53,4847.5,4800.91,4754.76
93,13036.39,12923.27,12811.06,12699.75,12589.33,12479.81,12371.17,12263.41,12156.52,12050.49,11945.33,11841.02,11737.56,11634.94,11533.17,11432.22,11332.1,11232.79,11134.31,11036.63,10939.75,10843.68,10748.39,10653.89,10560.17,10467.23,10375.05,10283.65,10192.99,10103.1,10013.95,9925.54,9837.87,9750.93,9664.72,9579.23,9494.46,9410.39,9327.03,9244.37,9162.41,9081.14,9000.55,8920.64,8841.4,8762.84,8684.93,8607.69,8531.1,8455.17,8379.87,8305.22,8231.2,8157.81,8085.05,8012.9,7941.37,7870.46,7800.14,7730.43,7661.32,7592.8,7524.87,7457.52,7390.74,7324.55,7258.92,7193.85,7129.35,7065.4,7002.01,6939.16,6876.85,6815.09,6753.86,6693.15,6632.98,6573.32,6514.19,6455.56,6397.45,6339.84,6282.73,6226.12,6170.01,6114.38,6059.24,6004.57,5950.39,5896.68,5843.44,5790.66,5738.35,5686.49
94,14733.83,14614.68,14496.4,14379.0,14262.46,14146.79,14031.99,13918.03,13804.92,13692.66,13581.24,13470.65,13360.89,13251.96,13143.84,13036.54,12930.05,12824.36,12719.48,12615.38,12512.08,12409.56,12307.82,12206.85,12106.66,12007.23,11908.56,11810.64,11713.48,11617.06,11521.38,11426.44,11332.23,11238.75,11145.98,11053.94,10962.61,10871.98,10782.06,10692.83,10604.3,10516.46,10429.31,10342.83,10257.03,10171.9,10087.43,10003.63,9920.48,9837.99,9756.14,9674.94,9594.38,9514.45,9435.16,9356.49,9278.44,9201.01,9124.19,9047.98,8972.37,8897.37,8822.96,8749.15,8675.92,8603.27,8531.21,8459.72,8388.8,8318.45,8248.66,8179.43,8110.75,8042.63,7975.05,7908.02,7841.53,7775.57,7710.14,7645.24,7580.86,7517.0,7453.66,7390.83,7328.51,7266.7,7205.38,7144.56,7084.24,7024.4,6965.06,6906.19,6847.8,6789.89
95,16616.47,16491.89,16368.14,16245.23,16123.15,16001.9,15881.47,15761.86,15643.07,15525.08,15407.91,15291.53,15175.95,15061.17,14947.17,14833.96,14721.54,14609.89,14499.01,14388.9,14279.56,14170.97,14063.14,13956.07,13849.74,13744.16,13639.31,13535.21,13431.83,13329.18,13227.25,13126.04,13025.55,12925.77,12826.7,12728.32,12630.65,12533.67,12437.38,12341.78,12246.86,12152.62,12059.05,11966.15,11873.92,11782.35,11691.44,11601.19,11511.58,11422.62,11334.31,11246.63,11159.59,11073.17,10987.39,10902.23,10817.69,10733.76,10650.44,10567.73,10485.63,10404.13,10323.22,10242.9,10163.18,10084.03,10005.47,9927.49,9850.08,9773.25,9696.98,9621.27,9546.12,9471.52,9397.48,9323.99,9251.04,9178.64,9106.77,9035.43,8964.63,8894.35,8824.6,8755.37,8686.65,8618.45,8550.76,8483.58,8416.89,8350.71,8285.03,8219.83,8155.13,8090.92
