age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
68,1288.32,1274.3,1260.44,1246.73,1233.17,1219.76,1206.49,1193.36,1180.38,1167.54,1154.83,1142.27,1129.84,1117.54,1105.38,1093.35,1081.44,1069.67,1058.03,1046.51,1035.12,1023.85,1012.7,1001.67,990.76,979.97,969.3,958.74,948.3,937.97,927.76,917.65,907.65,897.76,887.98,878.31,868.74,859.27,849.91,840.65,831.49,822.43,813.46,804.6,795.83,787.15,778.57,770.08,761.69,753.39,745.17,737.05,729.01,721.06,713.2,705.43,697.73,690.12,682.6,675.15,667.79,660.51,653.3,646.18,639.13,632.16,625.26,618.44,611.7,605.02,598.42,591.89,585.44,579.05,572.73,566.48,560.3,554.19,548.14,542.16,536.24,530.39,524.6,518.88,513.21,507.61,502.07,496.59,491.17,485.81,480.51,475.26,470.08,464.94
69,1392.68,1377.54,1362.57,1347.75,1333.1,1318.61,1304.27,1290.08,1276.06,1262.18,1248.45,1234.87,1221.44,1208.15,1195.01,1182.0,1169.14,1156.42,1143.84,1131.39,1119.08,1106.9,1094.85,1082.93,1071.14,1059.48,1047.95,1036.54,1025.26,1014.09,1003.05,992.13,981.32,970.64,960.06,949.61,939.26,929.03,918.91,908.9,899.0,889.21,879.52,869.94,860.46,851.08,841.81,832.63,823.56,814.58,805.7,796.92,788.24,779.64,771.15,762.74,754.42,746.2,738.06,730.02,722.06,714.19,706.4,698.7,691.08,683.54,676.09,668.71,661.42,654.21,647.07,640.01,633.03,626.13,619.3,612.54,605.86,599.25,592.71,586.24,579.85,573.52,567.26,561.07,554.95,548.9,542.91,536.98,531.12,525.33,519.59,513.92,508.31,502.77
70,1509.29,1492.89,1476.67,1460.63,1444.75,1429.05,1413.52,1398.16,1382.96,1367.93,1353.06,1338.35,1323.8,1309.4,1295.16,1281.08,1267.15,1253.36,1239.73,1226.25,1212.91,1199.71,1186.66,1173.75,1160.98,1148.34,1135.85,1123.48,1111.26,1099.16,1087.2,1075.36,1063.66,1052.08,1040.62,1029.29,1018.09,1007.0,996.04,985.19,974.46,963.85,953.35,942.97,932.69,922.53,912.48,902.54,892.71,882.98,873.36,863.85,854.44,845.12,835.91,826.81,817.79,808.88,800.07,791.34,782.72,774.19,765.75,757.4,749.14,740.98,732.9,724.91,717.0,709.18,701.45,693.8,686.24,678.75,671.35,664.03,656.79,649.62,642.54,635.53,628.6,621.74,614.96,608.25,601.61,595.05,588.56,582.14,575.78,569.5,563.29,557.14,551.06,545.05
71,1638.94,1621.15,1603.54,1586.13,1568.9,1551.86,1535.01,1518.33,1501.84,1485.52,1469.38,1453.41,1437.62,1422.0,1406.54,1391.25,1376.13,1361.17,1346.37,1331.73,1317.25,1302.93,1288.76,1274.75,1260.88,1247.17,1233.6,1220.18,1206.91,1193.78,1180.79,1167.94,1155.23,1142.66,1130.23,1117.93,1105.76,1093.72,1081.82,1070.04,1058.39,1046.87,1035.47,1024.2,1013.05,1002.02,991.1,980.31,969.63,959.07,948.63,938.29,928.07,917.96,907.96,898.07,888.29,878.61,869.04,859.57,850.2,840.94,831.77,822.71,813.74,804.87,796.1,787.42,778.84,770.35,761.95,753.64,745.43,737.3,729.26,721.31,713.45,705.67,697.97,690.36,682.83,675.38,668.02,660.73,653.53,646.4,639.35,632.37,625.48,618.65,611.9,605.23,598.63,592.1
72,1780.64,1761.31,1742.2,1723.29,1704.59,1686.09,1667.79,1649.68,1631.77,1614.05,1596.52,1579.19,1562.03,1545.07,1528.29,1511.68,1495.26,1479.01,1462.94,1447.05,1431.32,1415.77,1400.38,1385.16,1370.1,1355.2,1340.47,1325.9,1311.48,1297.22,1283.11,1269.16,1255.35,1241.7,1228.19,1214.83,1201.61,1188.54,1175.61,1162.82,1150.16,1137.65,1125.27,1113.02,1100.91,1088.92,1077.07,1065.34,1053.75,1042.27,1030.93,1019.7,1008.6,997.61,986.75,976.0,965.38,954.86,944.46,934.17,924.0,913.93,903.97,894.13,884.38,874.75,865.22,855.79,846.46,837.24,828.12,819.09,810.16,801.33,792.6,783.96,775.41,766.96,758.6,750.33,742.15,734.06,726.05,718.14,710.31,702.56,694.9,687.32,679.83,672.41,665.08,657.83,650.65,643.55
73,1935.36,1914.38,1893.62,1873.08,1852.77,1832.67,1812.79,1793.13,1773.67,1754.42,1735.39,1716.55,1697.92,1679.49,1661.26,1643.22,1625.38,1607.73,1590.27,1573.0,1555.92,1539.02,1522.3,1505.76,1489.4,1473.22,1457.21,1441.38,1425.71,1410.22,1394.89,1379.73,1364.73,1349.89,1335.22,1320.7,1306.34,1292.13,1278.08,1264.18,1250.43,1236.83,1223.38,1210.07,1196.9,1183.88,1171.0,1158.26,1145.65,1133.19,1120.85,1108.65,1096.59,1084.65,1072.84,1061.17,1049.61,1038.19,1026.88,1015.7,1004.64,993.7,982.88,972.17,961.59,951.11,940.75,930.51,920.37,910.34,900.43,890.62,880.91,871.31,861.82,852.43,843.14,833.95,824.86,815.87,806.98,798.19,789.49,780.88,772.37,763.95,755.62,747.38,739.23,731.17,723.2,715.32,707.52,699.8
74,2105.28,2082.47,2059.91,2037.59,2015.51,1993.66,1972.05,1950.67,1929.52,1908.6,1887.9,1867.43,1847.18,1827.14,1807.32,1787.71,1768.31,1749.13,1730.14,1711.37,1692.79,1674.42,1656.24,1638.26,1620.47,1602.88,1585.47,1568.25,1551.22,1534.37,1517.7,1501.21,1484.9,1468.77,1452.81,1437.02,1421.41,1405.96,1390.67,1375.56,1360.6,1345.81,1331.18,1316.71,1302.39,1288.23,1274.22,1260.36,1246.65,1233.09,1219.68,1206.41,1193.28,1180.3,1167.46,1154.75,1142.19,1129.76,1117.46,1105.3,1093.27,1081.37,1069.6,1057.95,1046.44,1035.04,1023.77,1012.63,1001.6,990.69,979.91,969.23,958.68,948.24,937.91,927.69,917.58,907.59,897.7,887.92,878.25,868.68,859.21,849.85,840.59,831.43,822.37,813.4,804.54,795.77,787.1,778.52,770.03,761.64
75,2291.82,2267.02,2242.47,2218.19,2194.18,2170.41,2146.91,2123.65,2100.65,2077.89,2055.38,2033.1,2011.07,1989.27,1967.71,1946.38,1925.28,1904.4,1883.75,1863.32,1843.11,1823.12,1803.34,1783.78,1764.42,1745.28,1726.34,1707.6,1689.07,1670.73,1652.59,1634.65,1616.9,1599.35,1581.98,1564.8,1547.8,1530.99,1514.36,1497.91,1481.63,1465.54,1449.61,1433.86,1418.28,1402.86,1387.61,1372.53,1357.61,1342.85,1328.25,1313.81,1299.52,1285.39,1271.41,1257.58,1243.91,1230.37,1216.99,1203.75,1190.66,1177.7,1164.89,1152.21,1139.67,1127.27,1115.0,1102.87,1090.86,1078.99,1067.24,1055.63,1044.13,1032.77,1021.52,1010.4,999.4,988.51,977.75,967.1,956.57,946.15,935.84,925.65,915.56,905.59,895.72,885.97,876.31,866.76,857.32,847.98,838.74,829.6
76,2499.66,2472.63,2445.89,2419.43,2393.26,2367.37,2341.75,2316.41,2291.34,2266.54,2242.0,2217.73,2193.72,2169.96,2146.46,2123.21,2100.21,2077.46,2054.95,2032.68,2010.65,1988.86,1967.3,1945.97,1924.88,1904.01,1883.36,1862.93,1842.73,1822.74,1802.97,1783.41,1764.06,1744.92,1725.98,1707.25,1688.72,1670.39,1652.26,1634.32,1616.57,1599.02,1581.66,1564.48,1547.49,1530.68,1514.05,1497.6,1481.33,1465.24,1449.32,1433.57,1417.99,1402.58,1387.33,1372.25,1357.33,1342.58,1327.98,1313.54,1299.26,1285.13,1271.15,1257.33,1243.65,1230.13,1216.75,1203.51,1190.42,1177.46,1164.65,1151.98,1139.44,1127.04,1114.78,1102.65,1090.64,1078.77,1067.03,1055.41,1043.92,1032.56,1021.32,1010.2,999.2,988.31,977.55,966.91,956.38,945.96,935.65,925.46,915.38,905.41
77,2734.27,2704.74,2675.52,2646.61,2618.01,2589.72,2561.73,2534.03,2506.64,2479.53,2452.72,2426.19,2399.94,2373.98,2348.29,2322.88,2297.74,2272.87,2248.27,2223.93,2199.85,2176.03,2152.46,2129.15,2106.09,2083.27,2060.7,2038.37,2016.28,1994.43,1972.81,1951.42,1930.27,1909.34,1888.64,1868.15,1847.89,1827.85,1808.02,1788.41,1769.0,1749.81,1730.82,1712.04,1693.46,1675.07,1656.89,1638.9,1621.11,1603.51,1586.1,1568.87,1551.83,1534.98,1518.3,1501.81,1485.49,1469.35,1453.39,1437.59,1421.97,1406.52,1391.23,1376.11,1361.15,1346.35,1331.71,1317.24,1302.91,1288.74,1274.73,1260.87,1247.15,1233.59,1220.17,1206.9,1193.77,1180.78,1167.93,1155.22,1142.65,1130.22,1117.92,1105.75,1093.72,1081.81,1070.03,1058.39,1046.86,1035.47,1024.19,1013.04,1002.01,991.1
78,2998.29,2965.94,2933.94,2902.28,2870.96,2839.97,2809.31,2778.97,2748.96,2719.27,2689.9,2660.84,2632.09,2603.65,2575.51,2547.67,2520.12,2492.88,2465.92,2439.25,2412.87,2386.76,2360.94,2335.4,2310.12,2285.12,2260.39,2235.92,2211.71,2187.76,2164.07,2140.63,2117.45,2094.51,2071.82,2049.37,2027.16,2005.19,1983.46,1961.96,1940.69,1919.65,1898.83,1878.24,1857.87,1837.72,1817.79,1798.07,1778.56,1759.27,1740.18,1721.29,1702.61,1684.13,1665.85,1647.77,1629.88,1612.18,1594.68,1577.36,1560.23,1543.28,1526.52,1509.94,1493.53,1477.31,1461.26,1445.38,1429.67,1414.14,1398.77,1383.56,1368.52,1353.65,1338.93,1324.37,1309.97,1295.73,1281.64,1267.7,1253.91,1240.28,1226.78,1213.44,1200.24,1187.18,1174.26,1161.49,1148.85,1136.35,1123.98,1111.75,1099.65,1087.68
79,3293.51,3258.03,3222.93,3188.2,3153.84,3119.84,3086.21,3052.93,3020.01,2987.43,2955.2,2923.32,2891.77,2860.56,2829.68,2799.13,2768.91,2739.01,2709.42,2680.16,2651.2,2622.55,2594.21,2566.18,2538.44,2510.99,2483.84,2456.98,2430.41,2404.12,2378.12,2352.39,2326.93,2301.75,2276.84,2252.19,2227.81,2203.69,2179.83,2156.23,2132.87,2109.77,2086.91,2064.31,2041.94,2019.81,1997.92,1976.27,1954.85,1933.65,1912.69,1891.95,1871.43,1851.14,1831.06,1811.2,1791.55,1772.11,1752.89,1733.87,1715.05,1696.44,1678.02,1659.81,1641.79,1623.97,1606.33,1588.89,1571.64,1554.57,1537.68,1520.98,1504.46,1488.12,1471.95,1455.96,1440.14,1424.49,1409.0,1393.69,1378.54,1363.56,1348.73,1334.07,1319.57,1305.22,1291.03,1276.99,1263.1,1249.36,1235.77,1222.33,1209.04,1195.88
80,3625.59,3586.6,3548.02,3509.85,3472.08,3434.71,3397.74,3361.16,3324.97,3289.16,3253.73,3218.67,3183.99,3149.67,3115.72,3082.13,3048.9,3016.02,2983.49,2951.31,2919.47,2887.96,2856.79,2825.96,2795.45,2765.27,2735.4,2705.86,2676.63,2647.72,2619.11,2590.81,2562.81,2535.1,2507.7,2480.58,2453.76,2427.22,2400.97,2375.0,2349.3,2323.88,2298.74,2273.86,2249.25,2224.9,2200.81,2176.98,2153.41,2130.08,2107.01,2084.19,2061.61,2039.27,2017.17,1995.31,1973.69,1952.29,1931.13,1910.19,1889.48,1868.99,1848.72,1828.67,1808.84,1789.22,1769.81,1750.6,1731.61,1712.82,1694.23,1675.84,1657.65,1639.66,1621.85,1604.25,1586.83,1569.59,1552.55,1535.69,1519.01,1502.51,1486.18,1470.04,1454.07,1438.27,1422.64,1407.18,1391.88,1376.75,1361.79,1346.99,1332.34,1317.86
81,4007.22,3964.21,3921.65,3879.54,3837.87,3796.64,3755.85,3715.48,3675.55,3636.03,3596.93,3558.25,3519.97,3482.1,3444.63,3407.55,3370.87,3334.58,3298.67,3263.14,3227.99,3193.21,3158.8,3124.75,3091.07,3057.74,3024.77,2992.15,2959.87,2927.94,2896.35,2865.1,2834.17,2803.58,2773.31,2743.37,2713.74,2684.43,2655.43,2626.74,2598.36,2570.28,2542.5,2515.01,2487.82,2460.92,2434.31,2407.98,2381.94,2356.17,2330.68,2305.46,2280.51,2255.83,2231.41,2207.25,2183.36,2159.71,2136.32,2113.19,2090.3,2067.65,2045.25,2023.09,2001.17,1979.48,1958.03,1936.8,1915.8,1895.03,1874.49,1854.16,1834.05,1814.16,1794.48,1775.01,1755.76,1736.7,1717.86,1699.22,1680.78,1662.53,1644.49,1626.63,1608.97,1591.5,1574.22,1557.13,1540.22,1523.49,1506.94,1490.57,1474.38,1458.36
82,4451.59,4403.91,4356.74,4310.05,4263.86,4218.15,4172.92,4128.17,4083.89,4040.07,3996.71,3953.81,3911.36,3869.36,3827.8,3786.68,3745.99,3705.74,3665.9,3626.49,3587.49,3548.91,3510.73,3472.96,3435.59,3398.61,3362.02,3325.82,3290.01,3254.57,3219.51,3184.83,3150.51,3116.55,3082.95,3049.72,3016.83,2984.29,2952.1,2920.26,2888.75,2857.57,2826.73,2796.22,2766.03,2736.16,2706.61,2677.38,2648.46,2619.84,2591.53,2563.53,2535.82,2508.41,2481.29,2454.46,2427.92,2401.66,2375.68,2349.98,2324.56,2299.4,2274.52,2249.9,2225.55,2201.45,2177.62,2154.04,2130.71,2107.63,2084.8,2062.22,2039.88,2017.78,1995.91,1974.28,1952.88,1931.71,1910.77,1890.05,1869.56,1849.29,1829.23,1809.39,1789.76,1770.35,1751.14,1732.14,1713.34,1694.75,1676.36,1658.16,1640.16,1622.36
83,4964.74,4911.7,4859.21,4807.27,4755.88,4705.02,4654.69,4604.89,4555.61,4506.84,4458.59,4410.84,4363.59,4316.83,4270.57,4224.79,4179.49,4134.67,4090.32,4046.44,4003.01,3960.05,3917.53,3875.47,3833.84,3792.66,3751.91,3711.59,3671.7,3632.22,3593.17,3554.52,3516.29,3478.46,3441.03,3403.99,3367.35,3331.09,3295.22,3259.73,3224.62,3189.88,3155.5,3121.49,3087.85,3054.56,3021.62,2989.03,2956.79,2924.9,2893.34,2862.12,2831.22,2800.66,2770.43,2740.51,2710.92,2681.64,2652.67,2624.01,2595.66,2567.61,2539.86,2512.41,2485.24,2458.37,2431.79,2405.49,2379.47,2353.73,2328.27,2303.07,2278.15,2253.49,2229.1,2204.97,2181.1,2157.48,2134.12,2111.0,2088.14,2065.52,2043.14,2021.0,1999.1,1977.44,1956.0,1934.8,1913.83,1893.08,1872.55,1852.25,1832.16,1812.29
84,5541.52,5482.49,5424.07,5366.26,5309.05,5252.43,5196.4,5140.95,5086.08,5031.78,4978.05,4924.87,4872.25,4820.18,4768.65,4717.66,4667.2,4617.27,4567.86,4518.97,4470.59,4422.71,4375.34,4328.47,4282.08,4236.18,4190.77,4145.83,4101.36,4057.36,4013.83,3970.75,3928.12,3885.95,3844.21,3802.92,3762.07,3721.64,3681.64,3642.06,3602.9,3564.16,3525.82,3487.89,3450.36,3413.23,3376.49,3340.14,3304.17,3268.59,3233.38,3198.55,3164.08,3129.98,3096.25,3062.87,3029.84,2997.17,2964.85,2932.86,2901.22,2869.91,2838.94,2808.3,2777.98,2747.99,2718.32,2688.96,2659.91,2631.18,2602.75,2574.62,2546.8,2519.27,2492.04,2465.09,2438.44,2412.07,2385.98,2360.17,2334.64,2309.38,2284.39,2259.66,2235.2,2211.01,2187.07,2163.39,2139.96,2116.79,2093.86,2071.18,2048.74,2026.54
85,6178.58,6112.98,6048.06,5983.8,5920.2,5857.27,5794.98,5733.33,5672.32,5611.94,5552.19,5493.05,5434.53,5376.62,5319.3,5262.58,5206.45,5150.9,5095.93,5041.53,4987.7,4934.43,4881.71,4829.55,4777.92,4726.84,4676.29,4626.27,4576.77,4527.79,4479.32,4431.36,4383.9,4336.93,4290.46,4244.48,4198.98,4153.96,4109.41,4065.33,4021.71,3978.55,3935.85,3893.59,3851.78,3810.42,3769.48,3728.98,3688.91,3649.25,3610.02,3571.2,3532.79,3494.79,3457.19,3419.99,3383.18,3346.76,3310.73,3275.07,3239.8,3204.9,3170.37,3136.21,3102.4,3068.96,3035.87,3003.14,2970.75,2938.71,2907.0,2875.64,2844.61,2813.9,2783.53,2753.48,2723.75,2694.33,2665.23,2636.44,2607.96,2579.78,2551.9,2524.32,2497.03,2470.03,2443.33,2416.91,2390.77,2364.91,2339.32,2314.01,2288.98,2264.2
86,6873.87,6801.15,6729.18,6657.94,6587.43,6517.65,6448.58,6380.21,6312.55,6245.58,6179.3,6113.71,6048.78,5984.53,5920.94,5858.0,5795.71,5734.07,5673.06,5612.68,5552.93,5493.8,5435.27,5377.36,5320.04,5263.32,5207.19,5151.64,5096.67,5042.27,4988.44,4935.17,4882.45,4830.28,4778.66,4727.57,4677.02,4627.0,4577.49,4528.51,4480.04,4432.08,4384.61,4337.65,4291.18,4245.19,4199.69,4154.67,4110.11,4066.03,4022.41,3979.25,3936.54,3894.28,3852.47,3811.1,3770.16,3729.65,3689.58,3649.92,3610.68,3571.86,3533.45,3495.44,3457.84,3420.63,3383.82,3347.4,3311.36,3275.7,3240.43,3205.52,3170.99,3136.82,3103.01,3069.57,3036.48,3003.74,2971.35,2939.3,2907.59,2876.22,2845.18,2814.48,2784.1,2754.04,2724.31,2694.89,2665.79,2636.99,2608.5,2580.32,2552.44,2524.85
87,7634.72,7554.29,7474.67,7395.86,7317.85,7240.63,7164.2,7088.54,7013.65,6939.52,6866.15,6793.53,6721.65,6650.51,6580.09,6510.39,6441.41,6373.13,6305.56,6238.67,6172.48,6106.96,6042.12,5977.94,5914.43,5851.57,5789.36,5727.79,5666.86,5606.56,5546.88,5487.82,5429.37,5371.52,5314.28,5257.63,5201.56,5146.08,5091.18,5036.84,4983.07,4929.87,4877.21,4825.1,4773.54,4722.52,4672.02,4622.06,4572.62,4523.69,4475.28,4427.37,4379.96,4333.05,4286.63,4240.7,4195.25,4150.28,4105.78,4061.75,4018.18,3975.06,3932.41,3890.2,3848.43,3807.1,3766.21,3725.76,3685.72,3646.11,3606.92,3568.14,3529.77,3491.81,3454.25,3417.08,3380.31,3343.93,3307.93,3272.32,3237.08,3202.21,3167.72,3133.59,3099.82,3066.41,3033.35,3000.65,2968.29,2936.28,2904.61,2873.27,2842.27,2811.6
88,8479.5,8390.58,8302.55,8215.41,8129.14,8043.73,7959.19,7875.5,7792.65,7710.64,7629.45,7549.09,7469.54,7390.8,7312.85,7235.7,7159.33,7083.73,7008.91,6934.84,6861.54,6788.97,6717.15,6646.07,6575.71,6506.07,6437.14,6368.92,6301.39,6234.57,6168.42,6102.96,6038.17,5974.04,5910.58,5847.77,5785.61,5724.09,5663.2,5602.95,5543.31,5484.3,5425.89,5368.09,5310.89,5254.28,5198.26,5142.82,5087.96,5033.66,4979.94,4926.77,4874.15,4822.08,4770.56,4719.57,4669.11,4619.19,4569.78,4520.89,4472.51,4424.63,4377.26,4330.39,4284.0,4238.1,4192.68,4147.74,4103.27,4059.27,4015.73,3972.65,3930.02,3887.84,3846.1,3804.81,3763.95,3723.51,3683.51,3643.93,3604.76,3566.01,3527.67,3489.73,3452.19,3415.05,3378.3,3341.95,3305.97,3270.38,3235.16,3200.32,3165.85,3131.74
89,9425.97,9327.64,9230.27,9133.88,9038.44,8943.95,8850.4,8757.79,8666.1,8575.32,8485.46,8396.49,8308.42,8221.22,8134.91,8049.46,7964.87,7881.13,7798.24,7716.18,7634.95,7554.55,7474.95,7396.17,7318.18,7240.98,7164.56,7088.93,7014.06,6939.95,6866.6,6794.0,6722.13,6651.0,6580.6,6510.92,6441.95,6373.69,6306.12,6239.25,6173.07,6107.56,6042.73,5978.57,5915.07,5852.22,5790.02,5728.46,5667.53,5607.24,5547.57,5488.51,5430.07,5372.23,5314.99,5258.34,5202.29,5146.81,5091.91,5037.58,4983.82,4930.61,4877.96,4825.86,4774.3,4723.27,4672.78,4622.82,4573.38,4524.46,4476.04,4428.14,4380.73,4333.82,4287.4,4241.47,4196.02,4151.05,4106.55,4062.52,4018.95,3975.83,3933.17,3890.96,3849.2,3807.87,3766.98,3726.52,3686.48,3646.87,3607.68,3568.9,3530.53,3492.56
90,10479.18,10370.49,10262.86,10156.29,10050.76,9946.27,9842.81,9740.37,9638.94,9538.51,9439.07,9340.62,9243.14,9146.63,9051.08,8956.48,8862.82,8770.09,8678.29,8587.4,8497.43,8408.35,8320.17,8232.87,8146.45,8060.89,7976.2,7892.36,7809.36,7727.2,7645.87,7565.36,7485.67,7406.78,7328.69,7251.39,7174.88,7099.15,7024.18,6949.98,6876.53,6803.83,6731.88,6660.66,6590.16,6520.39,6451.33,6382.98,6315.32,6248.36,6182.09,6116.5,6051.59,5987.34,5923.75,5860.81,5798.53,5736.89,5675.88,5615.5,5555.75,5496.62,5438.09,5380.18,5322.86,5266.14,5210.0,5154.45,5099.47,5045.07,4991.23,4937.95,4885.23,4833.05,4781.42,4730.33,4679.77,4629.74,4580.23,4531.23,4482.75,4434.78,4387.31,4340.33,4293.85,4247.85,4202.34,4157.3,4112.74,4068.64,4025.01,3981.84,3939.12,3896.84
91,11867.37,11751.31,11636.31,11522.37,11409.48,11297.61,11186.78,11076.97,10968.17,10860.38,10753.58,10647.77,10542.94,10439.09,10336.2,10234.26,10133.28,10033.24,9934.13,9835.94,9738.68,9642.33,9546.88,9452.33,9358.67,9265.89,9173.98,9082.94,8992.76,8903.43,8814.95,8727.3,8640.49,8554.5,8469.32,8384.96,8301.4,8218.63,8136.66,8055.47,7975.05,7895.4,7816.52,7738.39,7661.01,7584.37,7508.47,7433.3,7358.85,7285.12,7212.09,7139.78,7068.16,6997.23,6926.99,6857.43,6788.54,6720.32,6652.76,6585.86,6519.61,6454.0,6389.03,6324.69,6260.98,6197.89,6135.41,6073.55,6012.29,5951.62,5891.55,5832.07,5773.18,5714.85,5657.1,5599.92,5543.3,5487.24,5431.72,5376.75,5322.33,5268.44,5215.08,5162.24,5109.93,5058.13,5006.85,4956.07,4905.79,4856.02,4806.73,4757.93,4709.62,4661.78
92,13423.47,13300.19,13177.96,13056.77,12936.61,12817.48,12699.37,12582.26,12466.16,12351.06,12236.94,12123.81,12011.65,11900.46,11790.24,11680.96,11572.63,11465.25,11358.79,11253.26,11148.66,11044.96,10942.17,10840.28,10739.28,10639.17,10539.93,10441.57,10344.07,10247.43,10151.65,10056.71,9962.61,9869.34,9776.9,9685.28,9594.47,9504.47,9415.27,9326.87,9239.25,9152.42,9066.36,8981.07,8896.54,8812.77,8729.76,8647.49,8565.96,8485.16,8405.09,8325.74,8247.11,8169.19,8091.97,8015.45,7939.62,7864.48,7790.02,7716.24,7643.13,7570.68,7498.9,7427.76,7357.28,7287.43,7218.23,7149.66,7081.71,7014.39,6947.68,6881.58,6816.09,6751.2,6686.91,6623.21,6560.09,6497.56,6435.6,6374.21,6313.39,6253.13,6193.42,6134.27,6075.66,6017.6,5960.08,5903.08,5846.62,5790.68,5735.26,5680.35,5625.95,5572.06
93,14925.59,14797.27,14669.96,14543.65,14418.34,14294.02,14170.68,14048.32,13926.93,13806.5,13687.03,13568.52,13450.95,13334.32,13218.63,13103.86,12990.02,12877.09,12765.07,12653.96,12543.74,12434.42,12325.98,12218.42,12111.74,12005.92,11900.97,11796.87,11693.62,11591.22,11489.65,11388.92,11289.02,11189.94,11091.67,10994.21,10897.56,10801.7,10706.64,10612.37,10518.87,10426.15,10334.21,10243.02,10152.6,10062.93,9974.01,9885.83,9798.39,9711.68,9625.7,9540.44,9455.9,9372.06,9288.93,9206.51,9124.77,9043.73,8963.37,8883.69,8804.69,8726.35,8648.68,8571.67,8495.31,8419.6,8344.53,8270.11,8196.32,8123.15,8050.62,7978.7,7907.4,7836.71,7766.62,7697.14,7628.25,7559.95,7492.24,7425.11,7358.56,7292.58,7227.18,7162.33,7098.05,7034.32,6971.14,6908.51,6846.42,6784.87,6723.85,6663.36,6603.4,6543.96
94,16836.02,16701.37,16567.68,16434.95,16303.18,16172.37,16042.5,15913.58,15785.59,15658.54,15532.42,15407.21,15282.93,15159.56,15037.09,14915.53,14794.86,14675.08,14556.19,14438.18,14321.05,14204.79,14089.39,13974.86,13861.18,13748.35,13636.37,13525.22,13414.91,13305.44,13196.78,13088.95,12981.93,12875.72,12770.32,12665.72,12561.91,12458.89,12356.66,12255.21,12154.53,12054.62,11955.48,11857.1,11759.47,11662.59,11566.46,11471.07,11376.42,11282.5,11189.3,11096.83,11005.07,10914.02,10823.68,10734.05,10645.11,10556.87,10469.31,10382.44,10296.25,10210.73,10125.89,10041.7,9958.18,9875.32,9793.11,9711.55,9630.63,9550.34,9470.7,9391.68,9313.29,9235.51,9158.36,9081.82,9005.88,8930.55,8855.82,8781.69,8708.14,8635.18,8562.81,8491.01,8419.79,8349.14,8279.05,8209.53,8140.56,8072.15,8004.29,7936.97,7870.2,7803.97
95,18967.45,18827.1,18687.66,18549.13,18411.51,18274.8,18138.99,18004.07,17870.05,17736.92,17604.66,17473.29,17342.8,17213.17,17084.41,16956.52,16829.48,16703.3,16577.97,16453.49,16329.85,16207.04,16085.07,15963.93,15843.61,15724.12,15605.44,15487.57,15370.52,15254.26,15138.81,15024.15,14910.28,14797.2,14684.9,14573.38,14462.64,14352.66,14243.46,14135.01,14027.32,13920.38,13814.2,13708.76,13604.05,13500.09,13396.86,13294.35,13192.57,13091.51,12991.17,12891.54,12792.61,12694.39,12596.87,12500.04,12403.9,12308.45,12213.69,12119.6,12026.19,11933.45,11841.37,11749.96,11659.21,11569.11,11479.66,11390.86,11302.7,11215.18,11128.3,11042.04,10956.42,10871.41,10787.03,10703.26,10620.11,10537.56,10455.61,10374.27,10293.52,10213.37,10133.8,10054.82,9976.42,9898.59,9821.34,9744.67,9668.55,9593.0,9518.01,9443.58,9369.7,9296.36
96,21355.8,21210.51,21066.07,20922.49,20779.75,20637.86,20496.8,20356.59,20217.2,20078.65,19940.93,19804.04,19667.96,19532.71,19398.27,19264.64,19131.82,18999.81,18868.6,18738.19,18608.58,18479.75,18351.72,18224.48,18098.01,17972.33,17847.42,17723.29,17599.92,17477.32,17355.48,17234.4,17114.08,16994.51,16875.69,16757.62,16640.28,16523.69,16407.83,16292.71,16178.31,16064.63,15951.68,15839.45,15727.93,15617.12,15507.02,15397.63,15288.94,15180.94,15073.64,14967.03,14861.1,14755.86,14651.3,14547.42,14444.21,14341.67,14239.8,14138.59,14038.04,13938.14,13838.9,13740.31,13642.37,13545.07,13448.41,13352.38,13256.99,13162.22,13068.08,12974.57,12881.67,12789.39,12697.72,12606.66,12516.21,12426.36,12337.11,12248.45,12160.39,12072.92,11986.03,11899.72,11814.0,11728.85,11644.27,11560.27,11476.83,11393.95,11311.63,11229.87,11148.66,11068.01
