age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
66,1036.64,1025.28,1014.08,1003.03,992.11,981.31,970.62,960.06,949.6,939.26,929.03,918.92,908.91,899.01,889.22,879.53,869.95,860.48,851.1,841.83,832.66,823.59,814.61,805.74,796.96,788.27,779.68,771.18,762.78,754.47,746.24,738.11,730.06,722.11,714.23,706.45,698.75,691.13,683.59,676.14,668.77,661.47,654.26,647.13,640.07,633.09,626.19,619.36,612.6,605.92,599.31,592.77,586.31,579.91,573.59,567.33,561.14,555.02,548.96,542.97,537.05,531.19,525.39,519.66,513.99,508.38,502.83,497.34,491.92,486.55,481.24,475.99,470.79,465.65,460.57,455.54,450.57,445.65,440.79,435.98,431.22,426.51,421.85,417.25,412.69,408.19,403.73,399.32,394.96,390.65,386.38,382.17,377.99,373.86
67,1141.3,1128.86,1116.58,1104.43,1092.41,1080.52,1068.76,1057.13,1045.62,1034.24,1022.98,1011.85,1000.83,989.93,979.16,968.49,957.95,947.52,937.2,926.99,916.9,906.91,897.03,887.26,877.59,868.03,858.58,849.22,839.97,830.82,821.77,812.81,803.95,795.19,786.53,777.95,769.48,761.09,752.79,744.59,736.47,728.44,720.5,712.65,704.88,697.19,689.59,682.07,674.63,667.28,660.0,652.8,645.68,638.64,631.68,624.79,617.97,611.23,604.57,597.97,591.45,585.0,578.61,572.3,566.06,559.88,553.77,547.73,541.76,535.84,530.0,524.21,518.49,512.84,507.24,501.7,496.23,490.81,485.46,480.16,474.92,469.73,464.61,459.53,454.52,449.56,444.65,439.79,434.99,430.24,425.55,420.9,416.31,411.76
68,1227.71,1214.35,1201.15,1188.08,1175.16,1162.38,1149.73,1137.22,1124.85,1112.61,1100.5,1088.53,1076.68,1064.97,1053.37,1041.91,1030.57,1019.35,1008.25,997.28,986.42,975.68,965.06,954.55,944.15,933.87,923.7,913.64,903.69,893.85,884.11,874.48,864.95,855.53,846.21,836.99,827.87,818.85,809.93,801.1,792.37,783.73,775.19,766.74,758.39,750.12,741.94,733.86,725.86,717.94,710.12,702.37,694.72,687.14,679.65,672.24,664.91,657.66,650.49,643.39,636.38,629.43,622.57,615.78,609.06,602.42,595.85,589.35,582.92,576.56,570.27,564.05,557.89,551.81,545.79,539.83,533.94,528.12,522.35,516.65,511.01,505.44,499.92,494.47,489.07,483.73,478.45,473.23,468.07,462.96,457.9,452.9,447.96,443.07
69,1303.14,1288.97,1274.96,1261.1,1247.39,1233.83,1220.41,1207.14,1194.01,1181.03,1168.18,1155.47,1142.9,1130.47,1118.17,1106.01,1093.97,1082.07,1070.3,1058.65,1047.13,1035.73,1024.46,1013.31,1002.28,991.36,980.57,969.9,959.34,948.89,938.56,928.34,918.23,908.23,898.34,888.55,878.87,869.3,859.83,850.46,841.2,832.03,822.97,814.0,805.13,796.36,787.68,779.1,770.61,762.21,753.9,745.69,737.56,729.52,721.57,713.7,705.92,698.22,690.61,683.08,675.63,668.27,660.98,653.77,646.64,639.59,632.62,625.72,618.89,612.14,605.47,598.86,592.33,585.87,579.48,573.16,566.9,560.72,554.6,548.55,542.57,536.65,530.79,525.0,519.27,513.6,508.0,502.46,496.97,491.55,486.19,480.88,475.63,470.44
70,1390.95,1375.84,1360.89,1346.11,1331.48,1317.01,1302.7,1288.54,1274.53,1260.68,1246.97,1233.42,1220.0,1206.74,1193.62,1180.64,1167.8,1155.1,1142.53,1130.1,1117.81,1105.65,1093.62,1081.72,1069.95,1058.31,1046.79,1035.4,1024.13,1012.98,1001.96,991.05,980.26,969.59,959.04,948.59,938.27,928.05,917.94,907.95,898.06,888.28,878.6,869.03,859.57,850.2,840.94,831.78,822.72,813.76,804.89,796.12,787.44,778.86,770.38,761.98,753.68,745.46,737.34,729.3,721.35,713.49,705.71,698.02,690.41,682.88,675.43,668.07,660.79,653.58,646.45,639.4,632.43,625.54,618.71,611.97,605.29,598.69,592.16,585.7,579.31,572.99,566.74,560.56,554.44,548.39,542.41,536.49,530.64,524.85,519.12,513.46,507.86,502.31
71,1532.36,1515.73,1499.27,1482.99,1466.88,1450.95,1435.19,1419.6,1404.18,1388.92,1373.83,1358.9,1344.13,1329.53,1315.08,1300.78,1286.64,1272.66,1258.82,1245.13,1231.59,1218.2,1204.95,1191.85,1178.89,1166.07,1153.38,1140.84,1128.42,1116.15,1104.0,1091.99,1080.11,1068.36,1056.73,1045.23,1033.85,1022.6,1011.47,1000.46,989.57,978.79,968.14,957.6,947.17,936.86,926.65,916.56,906.58,896.71,886.94,877.28,867.72,858.27,848.92,839.67,830.52,821.47,812.52,803.67,794.91,786.25,777.68,769.21,760.82,752.53,744.33,736.22,728.19,720.25,712.4,704.64,696.95,689.35,681.84,674.4,667.05,659.78,652.58,645.47,638.43,631.47,624.58,617.77,611.03,604.36,597.77,591.25,584.8,578.42,572.11,565.87,559.7,553.59
72,1698.8,1680.37,1662.14,1644.1,1626.25,1608.6,1591.14,1573.87,1556.78,1539.87,1523.15,1506.61,1490.25,1474.06,1458.05,1442.21,1426.54,1411.04,1395.71,1380.55,1365.54,1350.7,1336.02,1321.5,1307.13,1292.92,1278.87,1264.96,1251.21,1237.6,1224.14,1210.83,1197.66,1184.63,1171.75,1159.0,1146.39,1133.92,1121.58,1109.38,1097.31,1085.37,1073.55,1061.87,1050.31,1038.88,1027.57,1016.38,1005.32,994.37,983.55,972.84,962.25,951.77,941.4,931.15,921.01,910.98,901.06,891.24,881.53,871.93,862.43,853.04,843.74,834.55,825.46,816.46,807.56,798.76,790.06,781.45,772.93,764.51,756.17,747.93,739.78,731.71,723.74,715.85,708.04,700.32,692.69,685.13,677.66,670.27,662.97,655.74,648.59,641.51,634.52,627.59,620.75,613.98
73,1874.45,1854.13,1834.02,1814.13,1794.46,1774.99,1755.74,1736.69,1717.85,1699.21,1680.77,1662.53,1644.48,1626.63,1608.97,1591.51,1574.23,1557.13,1540.22,1523.5,1506.95,1490.58,1474.39,1458.37,1442.53,1426.86,1411.35,1396.01,1380.84,1365.84,1350.99,1336.31,1321.78,1307.41,1293.19,1279.13,1265.23,1251.47,1237.86,1224.39,1211.08,1197.9,1184.87,1171.98,1159.23,1146.62,1134.15,1121.8,1109.6,1097.52,1085.58,1073.76,1062.08,1050.51,1039.08,1027.77,1016.58,1005.51,994.56,983.73,973.02,962.43,951.95,941.58,931.32,921.18,911.15,901.22,891.4,881.69,872.09,862.59,853.19,843.89,834.7,825.6,816.61,807.71,798.9,790.2,781.58,773.07,764.64,756.3,748.06,739.91,731.84,723.86,715.97,708.16,700.44,692.8,685.25,677.78
74,2073.74,2051.27,2029.05,2007.06,1985.31,1963.79,1942.5,1921.45,1900.61,1880.01,1859.62,1839.45,1819.5,1799.76,1780.24,1760.93,1741.82,1722.92,1704.22,1685.73,1667.43,1649.33,1631.43,1613.71,1596.19,1578.86,1561.72,1544.75,1527.98,1511.38,1494.96,1478.72,1462.66,1446.76,1431.04,1415.49,1400.11,1384.89,1369.84,1354.95,1340.22,1325.65,1311.24,1296.98,1282.88,1268.93,1255.13,1241.48,1227.97,1214.62,1201.4,1188.33,1175.4,1162.62,1149.97,1137.45,1125.08,1112.83,1100.72,1088.74,1076.89,1065.17,1053.57,1042.1,1030.76,1019.54,1008.44,997.46,986.59,975.85,965.22,954.71,944.31,934.03,923.86,913.79,903.84,893.99,884.25,874.62,865.09,855.66,846.34,837.12,827.99,818.97,810.05,801.22,792.49,783.85,775.3,766.85,758.49,750.23
75,2242.04,2217.77,2193.76,2170.01,2146.52,2123.27,2100.27,2077.53,2055.02,2032.76,2010.73,1988.94,1967.39,1946.06,1924.97,1904.1,1883.46,1863.03,1842.83,1822.85,1803.08,1783.52,1764.17,1745.03,1726.1,1707.37,1688.84,1670.51,1652.38,1634.44,1616.7,1599.15,1581.78,1564.61,1547.62,1530.81,1514.18,1497.74,1481.47,1465.37,1449.45,1433.7,1418.12,1402.71,1387.47,1372.39,1357.47,1342.72,1328.12,1313.68,1299.4,1285.27,1271.29,1257.47,1243.79,1230.27,1216.89,1203.65,1190.56,1177.61,1164.79,1152.12,1139.58,1127.18,1114.92,1102.79,1090.78,1078.91,1067.17,1055.55,1044.06,1032.7,1021.45,1010.33,999.33,988.45,977.69,967.04,956.51,946.09,935.79,925.6,915.51,905.54,895.68,885.92,876.27,866.72,857.28,847.94,838.7,829.56,820.52,811.58
76,2378.14,2352.42,2326.98,2301.81,2276.91,2252.28,2227.91,2203.8,2179.95,2156.35,2133.01,2109.92,2087.07,2064.47,2042.11,2019.99,1998.11,1976.46,1955.05,1933.86,1912.9,1892.17,1871.66,1851.37,1831.3,1811.44,1791.8,1772.37,1753.14,1734.13,1715.32,1696.71,1678.3,1660.09,1642.07,1624.25,1606.62,1589.18,1571.93,1554.87,1537.98,1521.28,1504.76,1488.42,1472.26,1456.26,1440.45,1424.8,1409.32,1394.01,1378.86,1363.87,1349.05,1334.39,1319.89,1305.54,1291.35,1277.31,1263.42,1249.68,1236.1,1222.65,1209.36,1196.2,1183.19,1170.32,1157.59,1145.0,1132.54,1120.22,1108.03,1095.98,1084.05,1072.25,1060.58,1049.04,1037.62,1026.33,1015.16,1004.11,993.17,982.36,971.66,961.09,950.62,940.27,930.03,919.9,909.88,899.97,890.17,880.47,870.88,861.39
77,2572.86,2545.07,2517.57,2490.37,2463.46,2436.84,2410.5,2384.44,2358.66,2333.15,2307.92,2282.96,2258.27,2233.83,2209.66,2185.75,2162.1,2138.7,2115.55,2092.64,2069.98,2047.57,2025.39,2003.46,1981.75,1960.29,1939.05,1918.04,1897.25,1876.69,1856.35,1836.22,1816.32,1796.62,1777.14,1757.87,1738.8,1719.94,1701.29,1682.83,1664.57,1646.51,1628.64,1610.97,1593.48,1576.19,1559.08,1542.15,1525.41,1508.85,1492.46,1476.25,1460.22,1444.36,1428.67,1413.15,1397.8,1382.61,1367.59,1352.73,1338.03,1323.49,1309.1,1294.87,1280.8,1266.87,1253.1,1239.47,1226.0,1212.66,1199.48,1186.43,1173.53,1160.76,1148.14,1135.65,1123.29,1111.07,1098.98,1087.03,1075.2,1063.5,1051.92,1040.47,1029.15,1017.95,1006.87,995.91,985.06,974.34,963.73,953.24,942.86,932.59
78,2821.77,2791.33,2761.21,2731.42,2701.94,2672.77,2643.92,2615.37,2587.13,2559.18,2531.54,2504.19,2477.13,2450.36,2423.88,2397.68,2371.76,2346.11,2320.74,2295.64,2270.81,2246.25,2221.95,2197.91,2174.12,2150.59,2127.31,2104.28,2081.5,2058.96,2036.66,2014.61,1992.79,1971.2,1949.84,1928.72,1907.82,1887.14,1866.69,1846.45,1826.44,1806.63,1787.05,1767.67,1748.5,1729.53,1710.77,1692.21,1673.86,1655.69,1637.73,1619.96,1602.38,1584.98,1567.78,1550.76,1533.92,1517.27,1500.79,1484.5,1468.37,1452.43,1436.65,1421.04,1405.61,1390.34,1375.23,1360.29,1345.5,1330.88,1316.42,1302.11,1287.95,1273.95,1260.1,1246.4,1232.85,1219.45,1206.19,1193.07,1180.09,1167.26,1154.56,1142.0,1129.58,1117.29,1105.13,1093.11,1081.21,1069.45,1057.81,1046.3,1034.91,1023.65
79,3155.59,3121.6,3087.97,3054.69,3021.77,2989.2,2956.97,2925.09,2893.54,2862.33,2831.45,2800.9,2770.68,2740.77,2711.19,2681.92,2652.96,2624.31,2595.97,2567.92,2540.18,2512.73,2485.58,2458.71,2432.14,2405.84,2379.83,2354.1,2328.64,2303.45,2278.53,2253.88,2229.49,2205.36,2181.49,2157.88,2134.52,2111.41,2088.55,2065.93,2043.56,2021.42,1999.52,1977.86,1956.43,1935.23,1914.26,1893.51,1872.98,1852.68,1832.59,1812.72,1793.07,1773.62,1754.38,1735.35,1716.53,1697.91,1679.48,1661.26,1643.23,1625.4,1607.76,1590.3,1573.04,1555.96,1539.07,1522.36,1505.82,1489.47,1473.29,1457.29,1441.46,1425.8,1410.31,1394.99,1379.83,1364.83,1350.0,1335.33,1320.82,1306.46,1292.26,1278.21,1264.31,1250.56,1236.96,1223.51,1210.21,1197.05,1184.03,1171.15,1158.41,1145.8
80,3537.76,3499.71,3462.07,3424.82,3387.97,3351.51,3315.43,3279.74,3244.42,3209.48,3174.91,3140.7,3106.86,3073.38,3040.25,3007.47,2975.05,2942.96,2911.22,2879.82,2848.74,2818.0,2787.59,2757.5,2727.73,2698.28,2669.14,2640.32,2611.8,2583.58,2555.66,2528.05,2500.72,2473.69,2446.95,2420.5,2394.32,2368.43,2342.81,2317.47,2292.39,2267.59,2243.05,2218.78,2194.76,2171.0,2147.5,2124.24,2101.24,2078.48,2055.97,2033.7,2011.67,1989.87,1968.31,1946.98,1925.88,1905.0,1884.35,1863.92,1843.71,1823.72,1803.94,1784.38,1765.02,1745.88,1726.93,1708.2,1689.66,1671.33,1653.19,1635.25,1617.5,1599.94,1582.57,1565.38,1548.39,1531.57,1514.94,1498.49,1482.21,1466.11,1450.18,1434.43,1418.84,1403.43,1388.17,1373.09,1358.17,1343.4,1328.8,1314.36,1300.07,1285.93
81,3920.21,3878.13,3836.5,3795.3,3754.54,3714.2,3674.3,3634.81,3595.74,3557.08,3518.83,3480.99,3443.54,3406.49,3369.83,3333.56,3297.68,3262.17,3227.04,3192.29,3157.9,3123.87,3090.21,3056.9,3023.95,2991.35,2959.09,2927.18,2895.61,2864.37,2833.46,2802.89,2772.63,2742.7,2713.09,2683.8,2654.81,2626.14,2597.77,2569.71,2541.94,2514.47,2487.29,2460.41,2433.81,2407.49,2381.46,2355.7,2330.22,2305.01,2280.07,2255.4,2230.99,2206.85,2182.96,2159.33,2135.95,2112.82,2089.94,2067.3,2044.91,2022.76,2000.84,1979.16,1957.72,1936.5,1915.51,1894.75,1874.21,1853.89,1833.78,1813.9,1794.23,1774.77,1755.52,1736.47,1717.63,1699.0,1680.56,1662.32,1644.28,1626.43,1608.78,1591.31,1574.04,1556.95,1540.04,1523.32,1506.77,1490.41,1474.22,1458.2,1442.36,1426.69
82,4340.07,4293.59,4247.59,4202.08,4157.04,4112.48,4068.38,4024.75,3981.58,3938.86,3896.59,3854.76,3813.38,3772.43,3731.91,3691.82,3652.15,3612.9,3574.06,3535.64,3497.62,3460.0,3422.78,3385.96,3349.52,3313.47,3277.8,3242.51,3207.59,3173.04,3138.86,3105.04,3071.58,3038.47,3005.72,2973.31,2941.25,2909.53,2878.15,2847.1,2816.38,2785.98,2755.92,2726.17,2696.73,2667.61,2638.81,2610.3,2582.11,2554.21,2526.61,2499.31,2472.29,2445.57,2419.13,2392.97,2367.09,2341.49,2316.17,2291.11,2266.32,2241.8,2217.54,2193.54,2169.79,2146.3,2123.06,2100.08,2077.33,2054.83,2032.58,2010.56,1988.77,1967.23,1945.91,1924.82,1903.96,1883.32,1862.9,1842.7,1822.72,1802.96,1783.4,1764.06,1744.93,1726.0,1707.27,1688.75,1670.42,1652.29,1634.36,1616.62,1599.07,1581.71
83,4826.58,4775.01,4723.99,4673.5,4623.53,4574.09,4525.16,4476.74,4428.83,4381.42,4334.51,4288.09,4242.16,4196.7,4151.73,4107.22,4063.19,4019.61,3976.5,3933.83,3891.62,3849.85,3808.52,3767.62,3727.16,3687.12,3647.5,3608.3,3569.52,3531.15,3493.18,3455.61,3418.44,3381.66,3345.27,3309.26,3273.64,3238.4,3203.52,3169.02,3134.88,3101.11,3067.69,3034.63,3001.92,2969.55,2937.53,2905.85,2874.51,2843.5,2812.82,2782.47,2752.44,2722.73,2693.33,2664.25,2635.48,2607.01,2578.85,2550.99,2523.43,2496.16,2469.18,2442.49,2416.08,2389.96,2364.12,2338.55,2313.25,2288.23,2263.47,2238.98,2214.75,2190.78,2167.07,2143.61,2120.4,2097.44,2074.73,2052.26,2030.03,2008.04,1986.28,1964.76,1943.47,1922.41,1901.57,1880.96,1860.57,1840.4,1820.44,1800.7,1781.17,1761.85
84,5377.58,5320.3,5263.61,5207.51,5151.99,5097.05,5042.67,4988.87,4935.62,4882.92,4830.78,4779.18,4728.11,4677.58,4627.58,4578.09,4529.13,4480.67,4432.73,4385.28,4338.33,4291.87,4245.9,4200.41,4155.4,4110.86,4066.79,4023.18,3980.03,3937.33,3895.08,3853.28,3811.92,3770.99,3730.49,3690.42,3650.77,3611.54,3572.72,3534.32,3496.32,3458.72,3421.52,3384.71,3348.29,3312.25,3276.6,3241.33,3206.42,3171.89,3137.73,3103.92,3070.48,3037.39,3004.65,2972.26,2940.21,2908.5,2877.13,2846.1,2815.39,2785.01,2754.96,2725.22,2695.8,2666.69,2637.9,2609.41,2581.22,2553.34,2525.75,2498.46,2471.46,2444.74,2418.31,2392.17,2366.3,2340.71,2315.39,2290.35,2265.57,2241.06,2216.81,2192.81,2169.08,2145.6,2122.37,2099.39,2076.66,2054.17,2031.92,2009.91,1988.13,1966.59
85,6054.67,5990.38,5926.76,5863.79,5801.47,5739.79,5678.75,5618.34,5558.56,5499.39,5440.84,5382.89,5325.54,5268.79,5212.62,5157.04,5102.03,5047.6,4993.73,4940.42,4887.67,4835.47,4783.81,4732.69,4682.1,4632.04,4582.5,4533.49,4484.98,4436.98,4389.48,4342.48,4295.98,4249.95,4204.42,4159.36,4114.77,4070.65,4027.0,3983.8,3941.06,3898.76,3856.91,3815.51,3774.54,3734.0,3693.88,3654.19,3614.92,3576.07,3537.62,3499.58,3461.94,3424.7,3387.86,3351.4,3315.33,3279.64,3244.33,3209.39,3174.82,3140.62,3106.79,3073.31,3040.18,3007.41,2974.99,2942.91,2911.17,2879.77,2848.7,2817.97,2787.56,2757.47,2727.7,2698.26,2669.12,2640.3,2611.78,2583.57,2555.65,2528.04,2500.72,2473.69,2446.95,2420.5,2394.33,2368.43,2342.82,2317.48,2292.41,2267.61,2243.07,2218.79
86,6821.59,6749.43,6678.0,6607.31,6537.34,6468.08,6399.53,6331.69,6264.54,6198.08,6132.31,6067.21,6002.78,5939.01,5875.91,5813.45,5751.63,5690.46,5629.91,5570.0,5510.7,5452.01,5393.94,5336.46,5279.58,5223.29,5167.59,5112.46,5057.91,5003.93,4950.5,4897.63,4845.32,4793.55,4742.32,4691.62,4641.45,4591.81,4542.68,4494.07,4445.97,4398.37,4351.27,4304.66,4258.54,4212.91,4167.75,4123.07,4078.86,4035.11,3991.82,3948.98,3906.6,3864.66,3823.17,3782.11,3741.49,3701.29,3661.52,3622.16,3583.22,3544.7,3506.58,3468.86,3431.54,3394.62,3358.09,3321.94,3286.18,3250.79,3215.78,3181.14,3146.87,3112.96,3079.42,3046.22,3013.38,2980.89,2948.75,2916.94,2885.48,2854.35,2823.55,2793.07,2762.93,2733.1,2703.59,2674.4,2645.51,2616.94,2588.67,2560.7,2533.03,2505.65
87,7573.06,7493.27,7414.3,7336.13,7258.74,7182.15,7106.33,7031.28,6957.0,6883.47,6810.7,6738.66,6667.36,6596.79,6526.94,6457.81,6389.38,6321.66,6254.62,6188.28,6122.62,6057.63,5993.32,5929.66,5866.66,5804.31,5742.6,5681.53,5621.09,5561.27,5502.08,5443.49,5385.51,5328.14,5271.35,5215.16,5159.55,5104.52,5050.05,4996.16,4942.83,4890.05,4837.82,4786.13,4734.99,4684.37,4634.29,4584.73,4535.68,4487.15,4439.13,4391.61,4344.58,4298.05,4252.01,4206.45,4161.37,4116.76,4072.62,4028.94,3985.72,3942.96,3900.64,3858.77,3817.35,3776.35,3735.79,3695.66,3655.95,3616.66,3577.79,3539.32,3501.26,3463.61,3426.35,3389.48,3353.01,3316.92,3281.21,3245.88,3210.93,3176.35,3142.13,3108.28,3074.78,3041.64,3008.85,2976.41,2944.32,2912.56,2881.15,2850.07,2819.31,2788.89
88,8380.76,8292.88,8205.87,8119.74,8034.48,7950.07,7866.51,7783.79,7701.91,7620.85,7540.61,7461.19,7382.56,7304.74,7227.7,7151.44,7075.96,7001.25,6927.29,6854.09,6781.64,6709.92,6638.94,6568.68,6499.14,6430.31,6362.18,6294.75,6228.02,6161.97,6096.59,6031.89,5967.86,5904.48,5841.76,5779.68,5718.24,5657.44,5597.26,5537.7,5478.77,5420.44,5362.71,5305.58,5249.05,5193.1,5137.73,5082.94,5028.71,4975.05,4921.95,4869.4,4817.39,4765.93,4715.01,4664.61,4614.75,4565.4,4516.57,4468.24,4420.43,4373.11,4326.29,4279.96,4234.12,4188.75,4143.86,4099.45,4055.49,4012.0,3968.97,3926.39,3884.26,3842.57,3801.32,3760.5,3720.12,3680.16,3640.62,3601.49,3562.79,3524.48,3486.59,3449.09,3411.99,3375.29,3338.97,3303.03,3267.48,3232.3,3197.49,3163.06,3128.99,3095.27
89,9432.96,9334.55,9237.12,9140.65,9045.14,8950.58,8856.96,8764.28,8672.52,8581.68,8491.75,8402.72,8314.57,8227.32,8140.94,8055.43,7970.77,7886.97,7804.02,7721.9,7640.61,7560.15,7480.49,7401.65,7323.6,7246.35,7169.88,7094.18,7019.26,6945.1,6871.69,6799.03,6727.12,6655.93,6585.48,6515.74,6446.72,6378.41,6310.8,6243.88,6177.64,6112.09,6047.21,5983.0,5919.45,5856.56,5794.31,5732.7,5671.73,5611.39,5551.68,5492.58,5434.09,5376.21,5318.93,5262.24,5206.14,5150.63,5095.68,5041.31,4987.51,4934.27,4881.58,4829.43,4777.84,4726.78,4676.25,4626.25,4576.77,4527.81,4479.36,4431.42,4383.98,4337.03,4290.58,4244.62,4199.13,4154.13,4109.59,4065.53,4021.93,3978.78,3936.09,3893.85,3852.05,3810.69,3769.77,3729.28,3689.22,3649.57,3610.35,3571.54,3533.14,3495.15
90,10608.73,10498.7,10389.74,10281.85,10175.02,10069.24,9964.49,9860.79,9758.1,9656.43,9555.76,9456.09,9357.41,9259.71,9162.97,9067.2,8972.38,8878.51,8785.58,8693.57,8602.48,8512.3,8423.03,8334.65,8247.16,8160.55,8074.8,7989.93,7905.9,7822.73,7740.39,7658.89,7578.21,7498.35,7419.29,7341.04,7263.58,7186.91,7111.02,7035.9,6961.55,6887.95,6815.1,6743.0,6671.63,6601.0,6531.08,6461.89,6393.4,6325.61,6258.52,6192.12,6126.4,6061.36,5996.98,5933.27,5870.22,5807.81,5746.05,5684.93,5624.44,5564.57,5505.32,5446.69,5388.67,5331.24,5274.41,5218.17,5162.52,5107.44,5052.94,4999.0,4945.62,4892.8,4840.53,4788.81,4737.62,4686.97,4636.85,4587.25,4538.17,4489.6,4441.55,4393.99,4346.93,4300.37,4254.29,4208.7,4163.58,4118.94,4074.77,4031.06,3987.81,3945.02
91,12032.66,11914.98,11798.39,11682.86,11568.39,11454.97,11342.59,11231.25,11120.94,11011.64,10903.36,10796.07,10689.79,10584.48,10480.16,10376.81,10274.42,10172.98,10072.49,9972.94,9874.32,9776.63,9679.85,9583.98,9489.02,9394.94,9301.75,9209.45,9118.01,9027.44,8937.72,8848.86,8760.83,8673.64,8587.28,8501.75,8417.02,8333.1,8249.99,8167.66,8086.13,8005.37,7925.39,7846.17,7767.71,7690.01,7613.05,7536.83,7461.34,7386.58,7312.54,7239.22,7166.6,7094.69,7023.47,6952.94,6883.09,6813.92,6745.42,6677.59,6610.41,6543.89,6478.01,6412.78,6348.18,6284.21,6220.87,6158.14,6096.03,6034.52,5973.61,5913.3,5853.59,5794.45,5735.9,5677.92,5620.51,5563.66,5507.38,5451.64,5396.46,5341.82,5287.71,5234.14,5181.1,5128.58,5076.58,5025.1,4974.12,4923.65,4873.68,4824.2,4775.21,4726.71
92,13580.67,13455.95,13332.29,13209.68,13088.11,12967.58,12848.09,12729.61,12612.15,12495.7,12380.25,12265.79,12152.32,12039.83,11928.31,11817.75,11708.16,11599.51,11491.81,11385.05,11279.21,11174.3,11070.31,10967.23,10865.04,10763.76,10663.36,10563.85,10465.21,10367.44,10270.53,10174.48,10079.28,9984.92,9891.39,9798.7,9706.83,9615.78,9525.53,9436.09,9347.45,9259.6,9172.53,9086.24,9000.73,8915.98,8831.99,8748.76,8666.27,8584.53,8503.52,8423.24,8343.69,8264.85,8186.73,8109.32,8032.6,7956.58,7881.25,7806.6,7732.64,7659.34,7586.71,7514.75,7443.43,7372.77,7302.76,7233.38,7164.64,7096.53,7029.04,6962.17,6895.91,6830.26,6765.22,6700.77,6636.92,6573.65,6510.96,6448.86,6387.32,6326.35,6265.95,6206.11,6146.81,6088.07,6029.87,5972.21,5915.09,5858.49,5802.42,5746.87,5691.84,5637.32
93,15080.75,14951.1,14822.47,14694.85,14568.23,14442.62,14318.0,14194.36,14071.71,13950.03,13829.32,13709.57,13590.78,13472.94,13356.05,13240.09,13125.06,13010.96,12897.78,12785.51,12674.15,12563.68,12454.12,12345.44,12237.65,12130.73,12024.69,11919.51,11815.19,11711.72,11609.1,11507.32,11406.38,11306.26,11206.97,11108.5,11010.85,10913.99,10817.94,10722.69,10628.22,10534.54,10441.64,10349.51,10258.14,10167.54,10077.7,9988.6,9900.25,9812.64,9725.77,9639.62,9554.2,9469.49,9385.5,9302.21,9219.63,9137.74,9056.55,8976.04,8896.22,8817.07,8738.59,8660.77,8583.62,8507.13,8431.28,8356.08,8281.52,8207.6,8134.31,8061.65,7989.6,7918.18,7847.36,7777.15,7707.55,7638.54,7570.13,7502.3,7435.06,7368.4,7302.31,7236.79,7171.84,7107.45,7043.61,6980.33,6917.59,6855.4,6793.75,6732.63,6672.05,6611.99
94,16901.06,16765.88,16631.67,16498.43,16366.16,16234.84,16104.47,15975.05,15846.57,15719.03,15592.41,15466.73,15341.96,15218.11,15095.17,14973.14,14852.01,14731.77,14612.42,14493.95,14376.37,14259.66,14143.82,14028.84,13914.72,13801.46,13689.04,13577.47,13466.73,13356.83,13247.76,13139.51,13032.08,12925.46,12819.65,12714.64,12610.43,12507.02,12404.39,12302.54,12201.48,12101.18,12001.66,11902.9,11804.89,11707.64,11611.14,11515.38,11420.36,11326.08,11232.52,11139.69,11047.58,10956.18,10865.49,10775.51,10686.23,10597.65,10509.75,10422.55,10336.02,10250.17,10165.0,10080.49,9996.65,9913.47,9830.94,9749.06,9667.83,9587.23,9507.28,9427.96,9349.26,9271.19,9193.74,9116.9,9040.67,8965.05,8890.03,8815.61,8741.78,8668.54,8595.88,8523.81,8452.31,8381.39,8311.03,8241.24,8172.01,8103.33,8035.21,7967.63,7900.6,7834.11
95,18938.59,18798.45,18659.22,18520.91,18383.5,18247.0,18111.39,17976.68,17842.86,17709.93,17577.88,17446.71,17316.41,17186.98,17058.42,16930.72,16803.88,16677.89,16552.75,16428.46,16305.0,16182.38,16060.6,15939.64,15819.51,15700.2,15581.7,15464.01,15347.13,15231.05,15115.77,15001.29,14887.6,14774.69,14662.56,14551.21,14440.64,14330.83,14221.79,14113.5,14005.98,13899.2,13793.18,13687.9,13583.36,13479.55,13376.47,13274.13,13172.5,13071.59,12971.4,12871.92,12773.15,12675.08,12577.7,12481.02,12385.03,12289.73,12195.11,12101.16,12007.89,11915.29,11823.36,11732.08,11641.47,11551.51,11462.19,11373.53,11285.5,11198.12,11111.37,11025.24,10939.75,10854.87,10770.62,10686.98,10603.95,10521.53,10439.71,10358.48,10277.86,10197.83,10118.38,10039.52,9961.24,9883.53,9806.4,9729.84,9653.84,9578.41,9503.53,9429.21,9355.44,9282.22
