age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160
62,2202.12,2251.44,2250.18,2159.57,2131.96,2151.42,2026.61,1999.72,1919.62,1854.34,1748.33,1742.27,1710.53,1633.08,1577.46,1541.6,1457.14,1446.47,1393.34,1357.01,1331.76,1317.59,1270.2,1269.11,1184.74,1139.53,1130.77,1043.15,985.35,1001.38,972.3,958.07,981.56,955.41,936.53,938.8,923.87,921.57,922.46,1035.97,1044.35,933.66,938.86,915.73,905.43,924.54,921.46,918.68,915.0,909.67,902.89,895.44,887.78,879.24,868.96,856.84,843.61,830.01,816.76,804.87,794.41,784.67,775.4,766.38,757.43,748.62,739.98,731.67,723.81,715.99,707.95,700.14,692.53,684.87,677.12,669.62,662.38,655.02,647.67,640.71,634.33,627.91,620.78,613.68,606.87,599.86,592.99,586.58,580.33,574.07,567.83,561.69,555.54,549.34,543.2892959503962,537.3052373653424,531.3870901785366,525.5341284090488,519.7456340722634,514.0208970918051,508.3592152124328,502.759893913894,497.2222463257278,491.7455931430064,486.3292625430041,480.9725901027853,475.67491871769886,470.43559852077135,465.2539868029874,460.1294479344485,455.0613532864,450.04908115411723,445.0920166806404,440.1895517813506,435.3410850693749,430.54602178181494,425.8037737067866,421.11375911126424,416.4754026697191,411.8881353935439,407.3513945612552,402.8646236494636,398.4272722646056,394.0387960754257,389.6986567462041,385.4063218707182,381.1612649069324,376.9629651124071,372.8109074804191,368.70458267678515,364.6434869773824,360.62712220635586,356.65499567500734,352.7266201213572,348.84151365037127,344.99919967484755,341.199206856952,337.4410690504006,333.72432524327587,330.04851950147514,326.41320091278084,322.8179235315468,319.262246323994,315.745733114109,312.2679525301379,308.8284779516699,305.42688745730374,302.06276377289004,298.73569422034484,295.44527066702585,292.1910894756666,288.9727514548624,285.7898618101013,282.64203009533423,279.52887016507964,276.4500001270539,273.40504229532536,270.39362314398295,267.41537326131584,264.46992730449756,261.5569239547692,258.6760058731166,255.82681965643508,253.0090157941777,250.22224862548055,247.4661762967603,244.74046071977924,242.04476753017153,239.378766046427,236.74212922932594,234.13453364182143,231.55565940936307,229.00519018065785,226.48281308886334,223.9882187132081,221.521101041035,219.08115743026266,216.66808857225996,214.28159845513014,211.92139432739862
63,2463.76,2368.54,2524.83,2424.14,2369.66,2322.71,2224.47,2219.26,2094.85,2066.09,2034.45,1957.92,1906.54,1775.74,1757.34,1744.0,1639.04,1607.49,1530.96,1492.53,1440.19,1424.21,1410.3,1277.06,1302.49,1260.32,1214.87,1218.93,1094.78,1097.33,1049.77,1025.55,1040.21,1032.28,1068.7,1051.74,1029.26,1043.94,986.31,1137.1,1125.2,1032.89,1006.55,970.88,983.33,1001.64,996.25,992.34,988.61,984.22,978.03,970.28,962.09,953.41,943.99,933.15,920.51,906.84,892.98,879.38,866.96,856.11,845.96,836.22,826.64,817.11,807.84,798.82,790.09,781.53,772.88,764.26,755.93,747.85,739.5,731.09,723.1,715.24,707.3,699.43,691.94,684.98,677.95,670.3,662.63,655.27,647.74,640.42,633.57,626.72,619.91,613.28,606.53,599.79,593.1604976043728,586.6042713587542,580.1205113389841,573.7084165730256,567.3671949420175,561.0960630824194,554.8942462892387,548.7609784203275,542.6955018017374,536.6970671341193,530.7649334001595,524.898367773038,519.0966455258979,513.359049942317,507.68487222776787,502.0734114220565,496.5239743127296,491.0358753494382,485.60843655924833,480.24098746288746,474.93286499191674,469.68341340681866,464.49198421599044,459.3579360956325,454.28063481052214,449.2594531356637,444.2937707788038,439.3829743038037,434.5264570548585,429.7236190815536,424.97386706474987,420.27661424328784,415.6312803415023,411.0372914975377,406.4940801924559,402.00108518012803,397.55775141790065,393.16352999802854,388.81787807986524,384.52025882280344,380.2701413199558,376.0670005325701,371.91031722516755,367.79957790139974,363.73427474061344,359.71390553511725,355.73797362814076,351.8059878524804,347.9174624698232,344.07191711074046,340.2688767153459,336.5078714746088,332.78843677231583,329.11011312767505,325.47244613855383,321.87498642534393,318.3172895754477,314.79891608837727,311.319431321461,307.87840543614965,304.4754133449163,301.1100346587434,297.7818536351893,294.49045912703014,291.23544453146843,288.0164077399032,284.83295108825575,281.6846813078441,278.57120947680016,275.49215097202483,272.44712542167304,269.4357566581646,266.45767267171453,263.51250556437634,260.5998915045942,257.7194706822566,254.87088726424736,252.05378935048762,249.26782893046405,246.51266184023697,243.7879477199244,241.0933499716554,238.42853571798852,235.79317576078972,233.18694454056484,230.6095200962416
64,2723.87,2751.59,2614.87,2602.57,2670.44,2524.41,2500.84,2496.38,2382.41,2308.8,2253.65,2178.04,2182.55,2038.61,2012.78,1944.74,1828.99,1802.32,1673.7,1611.29,1548.08,1563.04,1554.43,1477.65,1435.55,1393.14,1358.66,1288.49,1253.55,1190.13,1153.93,1113.16,1134.86,1138.44,1167.17,1129.9,1141.07,1073.55,1079.38,1205.76,1214.91,1120.46,1148.76,1083.35,1070.65,1087.22,1078.9,1072.69,1067.85,1063.32,1057.86,1050.73,1042.17,1032.87,1023.43,1013.21,1001.51,988.32,974.21,959.83,945.82,933.18,921.96,911.28,900.96,890.8,880.71,871.05,861.46,852.03,842.75,833.45,824.3,815.34,806.38,797.32,788.45,779.84,771.28,762.73,754.4,746.37,738.71,731.09,722.93,714.61,706.61,698.66,690.79,683.36,676.01,668.61,661.34,654.05,646.8073712503899,639.6449438175058,632.5618295913222,625.5571502963079,618.6300373825243,611.7796319179282,605.0050844818688,598.3055550597625,591.6802129389349,585.1282366056164,578.6488136430776,572.2411406308934,565.9044230453219,559.6378751607878,553.4407199524546,547.3121889998783,541.2515223917252,535.257968631547,529.3307845445985,523.4692351856864,517.6725937480405,511.94014147319194,506.27116756185,500.6649690857669,495.12085090057735,489.6381255596035,484.21611322861474,478.8541416015312,473.5515458170604,468.30766837625777,463.1218590609994,457.9934748533576,452.92187985587003,447.9064452126905,442.946549031614,438.0415763069646,433.19091884333744,428.3939751801851,423.65015051723924,418.95885664075763,414.31951185058847,409.73154088804205,405.194374864561,400.7074511911807,396.2702135087708,391.88211161904866,387.5426014163577,383.2511448202001,379.00720970851796,374.81026985171127,370.6598048473888,366.55530005583984,362.49624653622146,358.48214098345187,354.51248566580256,350.58678836318217,346.7045623061029,342.8653261153237,339.06860374216063,335.3139244094596,331.60082255322146,327.9288377648745,324.2975147341856,320.7064031928036,317.1550578584281,313.64303837959665,310.1699092810826,306.73523990989827,303.33860438189583,299.9795815289596,296.65775484678295,293.37271244322346,290.1240469872302,286.91135565833645,283.73424009671174,280.5923063537667,277.48516484330537,274.41243029321834,271.37372169771027,268.36866227005714,265.39687939588623,262.45800458697335,259.55167343555235,256.67752556912967,253.83520460580004,251.0243581100564
65,2990.62,2991.99,2932.37,2728.76,2956.51,2841.14,2740.54,2695.76,2655.31,2622.38,2522.37,2367.72,2402.41,2290.68,2213.53,2176.2,2063.48,1992.23,1925.14,1836.45,1728.33,1721.48,1656.03,1621.42,1550.1,1514.15,1497.53,1436.17,1327.05,1316.93,1227.46,1211.87,1239.37,1228.81,1227.03,1249.25,1197.06,1222.44,1200.41,1330.84,1349.41,1216.97,1205.26,1172.9,1167.39,1181.84,1170.63,1161.47,1154.24,1148.47,1142.88,1136.43,1128.26,1118.59,1108.5,1098.04,1086.85,1074.38,1060.49,1045.82,1031.07,1016.9,1003.97,992.22,980.86,969.91,959.19,948.63,938.21,927.91,917.83,907.79,897.93,888.08,878.28,868.71,859.03,849.47,840.22,830.88,821.67,812.78,804.01,795.77,787.62,778.74,769.86,761.28,752.58,744.15,736.17,728.22,720.28,712.43,704.5919267596261,696.8400871030731,689.173532298331,681.5913240512309,674.0925343906089,666.6762455547334,659.3415498789822,652.0875496847552,644.9133571696099,637.8180942986038,630.800892696835,623.8608935431624,616.9972474650966,610.2091144348474,603.4956636665137,596.8560735144058,590.2895313724861,583.7952335749151,577.372385297693,571.0202004613825,564.7379016349023,558.5247199403788,552.3798949590445,546.3026746381722,540.2923151990327,534.3480810458652,528.4692446758488,522.6550865900659,516.904895205443,511.21796676766246,505.5936052650307,500.03112234329524,494.52983722139817,489.0890766081569,483.7081746198612,478.38647269877697,473.1233195325471,467.9180709744784,462.7700899647056,457.6787464522233,452.643417317775,447.6634862975908,442.7383439079643,437.86738737065895,433.05002053913535,428.2856538255899,423.5737041287967,418.91359476274255,414.30475538604776,409.7466219321631,405.2386365403351,400.78024748733,396.37090911991027,392.0100817880525,387.69723177890114,383.43183125144833,379.2133581719324,375.04129624994744,370.91513487525543,366.8343690552936,362.7984993533696,358.80703182753626,354.8594779701392,350.95535464802924,347.09418404343285,343.2754935954727,339.4988159423323,335.7636888640563,332.06965522598017,328.4162629227827,324.8030648231538,321.2296187150705,317.69548725167607,314.2002378977537,310.74344287678963,307.32467911861795,303.94352820764266,300.59957633162804,297.292414231053,294.02163714902315,290.7868447817327,287.5876412294729,284.42363494817795,281.2944387015051,278.19966951344134,275.13894862143206
66,3232.89,3229.82,3216.75,3156.14,2975.94,3108.2,2971.14,2997.8,2898.31,2790.42,2775.65,2682.22,2669.62,2515.47,2497.88,2347.43,2233.67,2211.78,2146.75,2032.71,1922.29,1871.35,1825.56,1792.62,1686.54,1661.93,1624.57,1579.04,1498.75,1466.23,1421.94,1333.91,1347.01,1294.73,1326.58,1367.05,1363.26,1344.88,1303.01,1524.56,1439.75,1382.79,1339.98,1303.27,1276.18,1287.27,1273.03,1260.85,1250.58,1242.41,1235.58,1228.89,1221.23,1211.95,1201.43,1190.26,1178.73,1166.58,1153.37,1138.8,1123.47,1108.57,1094.13,1080.53,1068.01,1056.18,1044.66,1033.1,1021.72,1010.59,999.6,988.65,977.89,967.33,956.66,946.1,935.76,925.44,915.23,905.13,895.09,885.26,875.58,866.14,857.19,848.31,838.91,829.34,820.06,810.75,801.66,793.07,784.5,776.03,767.5515484585685,759.1657275377836,750.8715252094655,742.6679405022644,734.5539833808604,726.5286746264823,718.5910457187323,710.7401387187028,702.975006153368,695.29471090124,687.6983260792746,680.1849349310114,672.7536307159369,665.4035166000558,658.1337055476588,650.9433202142714,643.8314928407739,636.7973651486769,629.8400882365418,622.9588224775317,616.1527374180844,609.4210116776882,602.7628328497569,596.1773974035852,589.6639105873758,583.2215863323263,576.8496471577641,570.5473240773176,564.3138565061116,558.1484921689785,552.0504870096705,546.019105101065,540.05361855635,534.1533074411808,528.3174596867957,522.5453710040816,516.8363447985773,511.18969208640726,505.604731411132,500.08078876150785,494.61719749014554,489.21329823305643,483.8684388300787,478.5819742461722,473.3532664935739,468.1816845548035,463.06660430650936,458.0074084441484,453.003486407487,448.0542343069169,443.1590548505757,438.3173572722641,433.5285572601496,428.7920768862506,424.1073445366895,419.4737948427092,414.8908686124419,410.3580127634245,405.87468025585025,401.44033002655084,397.0544269236986,392.7164416422231,388.4258506599325,384.18213617433327,379.9847860401404,375.8332937074695,371.7271581607054,367.6658838580372,363.6489806716553,359.6759638286008,355.7463538522616,351.8596765045079,348.015462728459,344.2132485918765,340.45257523117533,336.7329887960464,333.0540403946847,329.4152860396156,325.8162865941126,322.2566077192014,318.7358198212421,315.2534980000846,311.80922199779025,308.4025761479137,305.03314932533885,301.70053489666327
67,3585.98,3553.98,3551.97,3459.52,3377.53,3291.12,3341.57,3231.71,3218.33,3143.19,3096.82,2999.4,3024.48,2820.37,2777.11,2606.74,2554.52,2474.19,2417.01,2253.38,2152.33,2103.37,2044.75,1931.05,1904.59,1818.69,1755.19,1710.72,1643.03,1592.28,1523.45,1536.4,1431.54,1445.56,1466.69,1442.23,1477.94,1439.32,1421.41,1589.31,1629.05,1500.17,1493.44,1438.34,1396.43,1405.86,1388.06,1372.7,1359.46,1348.17,1338.79,1330.77,1322.86,1314.02,1303.64,1291.86,1279.57,1267.12,1253.95,1239.67,1224.31,1208.7,1193.29,1178.09,1163.87,1150.98,1138.46,1125.91,1113.6,1101.47,1089.47,1077.59,1065.79,1054.21,1042.75,1031.22,1019.94,1008.85,997.7,986.67,975.74,964.92,954.34,943.91,933.81,924.16,914.48,904.35,894.19,884.24,874.17,864.38,855.13,845.96,836.7423542550916,827.6251446928379,818.6072769528063,809.6876685988001,800.8652489889314,792.1389591471093,783.5077516359283,774.9705904309427,766.5264507963087,758.1743191617842,749.9131930010668,741.7420807114586,733.6600014948414,725.6659852399494,717.7590724059244,709.9383139071397,702.2027709992793,694.5515151666579,686.983628010769,679.498201140048,672.0943360608344,664.771144069525,657.5277461458992,650.3632728476098,643.2768642058201,636.2676696219805,629.3348477657298,622.4775664739071,615.6950026506659,608.9863421686758,602.3507797714011,595.7875189764438,589.2957719799394,582.874759561996,576.5237109931617,570.2418639419122,564.0284643831474,557.882766507682,551.8040326327266,545.79153311334,539.8445462548488,533.962358226221,528.1442629743826,522.3895621394688,516.6975649709981,511.06758824495967,505.4989561818045,499.99100036532985,494.54305966244794,489.15448014382827,483.82461500540484,478.5528244907393,473.33847581422856,468.18094308515094,463.0796072325385,458.03385593086836,453.04308352656415,448.1066909652979,443.2240857200838,438.39468172015637,433.61789928062217,428.89316503287984,424.2199118557962,419.59757880763436,415.0256110587218,410.5034598248532,406.0305823014186,401.60644159824903,397.23050667517236,392.90225227827153,388.6211588768368,384.38671260100523,380.1984051800799,376.0557338815207,371.9582014506003,367.90531605071743,363.89659120436056,359.93154573471475,356.00970370790503,352.13059437586895,348.29375211985115,344.4987163945146,340.7450316726597,337.0322473905469,333.3599178938137,329.7276023839824
68,3930.4,3910.41,3942.03,3815.32,3842.03,3683.38,3489.99,3559.25,3391.8,3426.7,3308.22,3274.54,3263.02,3094.39,3003.6,2955.46,2859.56,2706.39,2606.57,2504.43,2305.92,2314.39,2265.42,2123.87,2051.71,2006.3,1978.11,1955.79,1861.38,1776.61,1649.56,1617.98,1622.11,1563.91,1587.3,1597.29,1574.73,1612.78,1553.12,1756.53,1721.33,1683.38,1660.26,1538.42,1530.66,1539.41,1516.91,1497.77,1481.32,1466.94,1454.39,1443.79,1434.54,1425.24,1415.11,1403.41,1390.46,1377.08,1363.24,1348.87,1333.62,1317.55,1301.23,1285.11,1269.35,1254.63,1241.03,1227.54,1214.19,1201.03,1187.88,1174.97,1162.14,1149.37,1136.94,1124.68,1112.33,1100.07,1088.15,1076.14,1064.09,1052.3,1040.71,1029.44,1018.29,1007.27,996.75,986.4,975.57,964.6,953.73,942.96,932.63,922.53,912.4696830748513,902.5190752937245,892.6769802632681,882.9422146369653,873.3136079728564,863.7900025928124,854.3702534433445,845.0532279579297,835.8378059208397,826.722879332453,817.7073522760365,808.7901407859808,799.9701727174707,791.2463876175785,782.6177365977614,774.0831822077514,765.6416983108185,757.2922699603954,749.033893278047,740.8655753327714,732.7863340216159,724.7951979515963,716.8912063229025,709.0734088133792,701.3408654642652,693.6926465671794,686.1278325523389,678.6455138779957,671.2447909210804,663.9247738690375,656.6845826128397,649.5233466411703,642.4402049357587,635.4343058678572,628.5048070958471,621.6508754639614,614.8716869021113,608.1664263268063,601.5342875431542,594.9744731479284,588.4861944336953,582.0686712939843,575.7211321294935,569.4428137553181,563.2329613091896,557.090828160717,551.0156758216167,545.0067738569212,539.0633997971579,533.184839051483,527.3703848217643,521.6193380176014,515.9310071722703,510.3047083595876,504.73976511167905,499.2355083376462,493.7912762431188,488.4064142506856,483.0802749211924,477.8122178758984,472.601609719481,467.4478239638814,462.35024095297905,457.3082477880892,452.3212382542718,447.38861274744426,442.50977820228917,437.68414802094844,432.91114200249444,428.1901862731706,423.520713217393,418.90216140950383,414.33397554626976,409.8156063801155,405.3465106530867,400.9261510315316,396.55399604149636,392.22952000482377,387.95220297594943,383.7215306793871,379.5369944478957,375.3980911613205,371.3043231861016,367.2551983154416,363.2502297101261,359.2889358399898
69,4286.67,4288.54,4225.08,4068.86,4149.54,4085.07,3975.65,3755.48,3859.64,3785.39,3666.02,3611.07,3608.41,3340.37,3370.04,3265.92,3125.5,3005.27,2953.36,2788.01,2642.62,2585.73,2514.0,2379.54,2227.5,2131.95,2151.62,2129.7,2041.53,1986.0,1845.06,1842.3,1789.31,1782.03,1737.62,1765.34,1708.04,1783.78,1718.54,1917.95,1915.6,1787.76,1754.38,1735.3,1685.36,1689.5,1661.4,1637.7,1617.47,1599.68,1584.05,1570.37,1558.44,1547.66,1536.9,1525.35,1512.27,1497.99,1483.18,1468.06,1452.44,1436.06,1419.17,1402.02,1385.29,1368.95,1353.45,1338.84,1324.32,1310.07,1295.88,1281.83,1267.89,1253.94,1240.33,1226.99,1213.58,1200.17,1187.12,1174.24,1161.26,1148.33,1135.63,1123.29,1110.98,1098.79,1087.07,1075.79,1064.52,1052.78,1040.85,1029.31,1017.91,1006.48,995.489021802264,984.6180674517411,973.8658262621904,963.2310018603463,952.7123120296189,942.3084885554991,932.0182770726528,921.8404369136858,911.7737409595588,901.8169754916362,891.9689400453514,882.2284472654688,872.594322762928,863.0654049732494,853.6405450164881,844.3186065587148,835.0984656750115,825.9790107139622,816.9591421636236,808.0377725189595,799.2138261507226,790.4862391757686,781.8539593287858,773.3159458354265,764.8711692868226,756.5186115154727,748.2572654724831,740.0861351061512,732.0042352418734,724.0105914633642,716.1042399951743,708.2842275864892,700.549611396199,692.8994588792209,685.3328476740656,677.8488654916299,670.4466100052033,663.1251887416777,655.8837189739432,648.72132761446,641.6371511099921,634.6303353374906,627.700035501114,620.8454160303736,614.0656504793897,607.35992142725,600.7274203794542,594.1673476704359,587.6789123671488,581.2613321737056,574.9138333370589,568.6356505537105,562.4260268774415,556.2842136280483,550.2094703010765,544.2010644785395,538.2582717406128,532.3803755782926,526.566667307007,520.8164459811726,515.1290183096824,509.50369857231766,503.9398085370717,498.4366773783779,492.99364159622843,487.61004493617895,482.2852383102245,477.01857971854105,471.80943417208056,466.65717361601236,461.5611768539995,456.52082947330274,451.5355237707022,446.60465867922784,441.72763969569036,436.90387880900334,432.13279442928786,427.4138113177516,422.74636051733364,418.1298792841066,413.56381101942816,409.04760520283253,404.58071732565617,400.1626088253872,395.79274702073235,391.47060504739267
70,4790.12,4662.59,4666.6,4483.41,4663.17,4442.74,4314.16,4240.28,4109.59,4061.81,4082.86,3923.34,3903.43,3737.96,3693.0,3687.4,3471.97,3410.09,3284.67,3052.37,2946.69,2796.8,2678.93,2629.14,2465.04,2399.52,2286.73,2314.31,2157.72,2157.34,2176.45,2033.02,1993.25,1943.39,1939.47,1887.94,1878.46,1896.05,1813.93,2108.25,2030.86,1956.22,1993.67,1906.77,1856.63,1859.64,1826.0,1796.66,1771.62,1749.8,1730.6,1713.69,1698.55,1685.16,1672.88,1660.51,1647.28,1632.75,1616.92,1600.57,1584.04,1567.07,1549.71,1531.71,1513.73,1496.2,1479.02,1462.54,1446.77,1431.23,1415.87,1400.71,1385.35,1370.24,1355.35,1340.6,1326.05,1311.56,1297.2,1283.11,1269.2,1255.14,1241.2,1227.65,1214.21,1200.83,1187.82,1175.01,1162.6,1150.5,1137.89,1125.2,1112.75,1100.16,1088.1630603705,1076.2969440398601,1064.560224416295,1052.9514904646066,1041.4693465365453,1030.1124122030178,1018.879322088127,1007.7687257050217,996.7792872935348,985.9096856595938,975.1586140163805,964.524779827225,954.0069046502108,943.603723984476,933.31398711819,923.1364569781878,913.0699099812439,903.1131358869684,893.2649376523077,883.52413128763,873.8895457143824,864.3600226242985,854.9344163401425,845.6115936779712,836.3904338108973,827.2698281343407,818.2486801327459,809.3259052477558,800.5004307478215,791.7711955992337,783.1371503385616,774.5972569464818,766.1504887229842,757.7958301639368,749.5322768389989,741.3588352708642,733.2745228158203,725.2783675456126,717.3694081305938,709.5466937241503,701.8092838483867,694.1562482810588,686.5866669437368,679.099629791192,671.6942367019861,664.3695973702554,657.1248311986748,649.9590671925885,642.8714438552961,635.8611090844796,628.9272200697604,622.0689431913735,615.2854539199459,608.5759367173689,601.9395849387506,595.375600735438,588.883194959096,582.4615870668337,576.1100050273634,569.8276852281849,563.6138723837802,557.4678194448105,551.3887875083027,545.3760457288158,539.4288712305755,533.5465490205675,527.7283719025775,521.9736403921703,516.2816626325942,510.6517543116035,505.0832385791877,499.5754459661979,494.1277143038606,488.739388644169,483.4098211811429,478.1383711729463,472.9244048648554,467.76729541306577,462.6664228093308,457.6211738064219,452.6309418444013,447.6951269776992,442.8131358029857,437.9843813878297,433.20828320013544,428.48426703834866
71,5217.28,5097.06,5077.24,4850.1,5024.28,4841.94,4763.27,4522.47,4572.28,4336.08,4471.18,4344.99,4417.28,4097.96,4073.31,3984.74,3896.3,3711.89,3684.7,3397.97,3261.3,3225.65,3075.79,2876.25,2854.62,2664.38,2546.66,2537.93,2407.92,2371.86,2378.83,2279.82,2170.14,2149.47,2178.11,2171.59,2016.87,2077.56,2046.84,2258.18,2211.41,2185.62,2165.98,2094.91,2046.45,2051.97,2014.31,1979.05,1947.93,1921.24,1897.94,1877.28,1858.9,1842.12,1827.0,1812.99,1798.85,1783.71,1767.35,1749.92,1731.97,1713.82,1695.49,1676.75,1657.6,1638.71,1620.22,1601.88,1584.22,1567.23,1550.46,1533.86,1517.13,1500.73,1484.53,1468.26,1452.3,1436.6,1420.96,1405.3,1390.02,1374.94,1359.75,1344.82,1330.12,1315.47,1301.09,1286.9,1272.89,1259.6,1246.37,1232.75,1219.01,1205.46,1192.3442687501906,1179.3712402082415,1166.5393617300458,1153.8470975646853,1141.2929286706276,1128.8753525339228,1116.5928829883812,1104.4440500377023,1092.427399679544,1080.5414937315034,1068.7849096589914,1057.1562404049812,1045.6540942216068,1034.2770945035957,1023.0238796235144,1011.8931027688038,1000.8834317805906,989.9935489942509,979.2221510817083,968.5679488954491,958.0296673142338,947.606045090487,937.2958346993487,927.097802189367,917.0107270348165,907.0334019896211,897.1646329428704,887.4032387759029,877.7480512209487,868.1979147213071,858.7516862930477,849.4082353882144,840.1664437595196,831.0252053265081,821.9834260431803,813.0400237670534,804.1939281296475,795.4440804083818,786.7894333998637,778.2289512945575,769.7616095528155,761.3863947822587,753.1023046164917,744.9083475951372,736.8035430451749,728.786920963573,720.8575219011949,713.0143968479707,705.256607119317,697.5832242437928,689.9933298519779,682.4860155665601,675.0603828936187,667.7155431150891,660.4506171824011,653.2647356112706,646.1570383776375,639.1266748147372,632.1728035112892,625.2945922107958,618.4912177119357,611.7618657700405,605.1057309996442,598.5220167780933,592.009935150204,585.5687067339586,579.1975606272266,572.8957343155017,566.6624735806417,560.4970324106022,554.3986729101516,548.3666652125586,542.4002873922392,536.4988253783557,530.6615728693542,524.887831248433,519.1769094999306,513.5281241266227,507.94079906792024,502.4142656189561,496.9478623505535,491.54093503006413,486.19283654306804,480.90292681592535,475.6705727391709,470.4951480917418
72,5736.29,5705.12,5570.09,5425.01,5498.84,5427.72,5213.81,5173.98,4992.31,4883.69,4751.02,4739.61,4749.97,4440.47,4502.71,4463.24,4213.32,4174.01,4031.09,3819.86,3635.08,3534.25,3376.49,3268.32,3087.05,2952.91,2861.06,2790.05,2700.18,2624.48,2556.37,2553.94,2539.59,2453.73,2406.97,2341.0,2362.46,2215.99,2206.99,2489.76,2442.71,2398.03,2353.39,2313.31,2255.92,2264.1,2225.52,2186.07,2148.91,2116.12,2087.74,2062.93,2040.8,2020.42,2001.81,1985.01,1969.01,1952.7,1935.73,1917.48,1898.14,1878.45,1858.52,1838.54,1818.4,1798.02,1777.77,1757.88,1738.29,1719.36,1701.04,1682.78,1664.63,1646.69,1628.86,1611.03,1593.51,1576.33,1559.17,1542.1,1525.22,1508.63,1492.28,1475.9,1459.7,1443.71,1427.82,1412.27,1396.84,1381.68,1367.13,1352.88,1337.99,1322.95,1308.5552988592908,1294.3172230036873,1280.2340682310876,1266.3041488824042,1252.5257976398007,1238.8973653271257,1225.4172207125175,1212.083750313156,1198.8953582021409,1185.8504658174677,1172.9475117730872,1160.184951672016,1147.5612579214837,1135.0749195500894,1122.7244420269494,1110.5083470828115,1098.4251725331158,1086.4734721029815,1074.6518152540975,1062.9587870134962,1051.3929878041915,1039.9530332776571,1028.6375541481316,1017.4451960287223,1006.3746192692955,995.4244987961284,984.5935239533071,973.8803983458498,963.2838396845374,952.8025796324314,942.4353636530627,932.1809508602728,922.0381138696869,912.0056386518046,902.0823243866894,892.2669833202373,882.5584406220122,872.9555342446253,863.457114784646,854.0620453450271,844.7692013990242,835.5774706555987,826.485752926284,817.4929599934991,808.5980154802974,799.7998547215315,791.0974246364194,782.4896836024983,773.9756013309492,765.5541587432778,757.2243478493389,748.9851716266853,740.8356439012316,732.7747892292159,724.8016427804457,716.9152502228135,709.1146676080706,701.3989612588423,693.7672076568733,686.2184933324885,678.7519147552566,671.3665782258443,664.0615997690458,656.8361050279772,649.689229159422,642.6201167303146,635.6279216153514,628.711806895715,621.8709447589001,615.1045163996313,608.4117119218557,601.7917302418056,595.2437789921129,588.7670744269684,582.3608413283132,576.0243129130496,569.7567307412626,563.5573446254396,557.4254125406784,551.3602005358713,545.3609826458563,539.427040804524,533.5576647588698,527.7521519839813,522.0098075989513,516.3299442837043
