age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
66,730.4,722.44,714.57,706.77,699.07,691.44,683.9,676.44,669.06,661.76,654.55,647.41,640.34,633.36,626.45,619.61,612.85,606.17,599.55,593.01,586.54,580.14,573.81,567.55,561.36,555.23,549.17,543.18,537.25,531.39,525.59,519.85,514.18,508.56,503.01,497.52,492.09,486.72,481.41,476.15,470.95,465.81,460.72,455.69,450.72,445.8,440.93,436.12,431.35,426.64,421.99,417.38,412.82,408.31,403.85,399.44,395.08,390.77,386.5,382.28,378.1,373.97,369.89,365.85,361.85,357.9,353.99,350.13,346.3,342.52,338.78,335.08,331.42,327.8,324.21,320.67,317.17,313.7,310.28,306.89,303.53,300.22,296.94,293.69,290.49,287.31,284.17,281.07,278.0,274.96,271.95,268.98,266.04,263.14
67,789.66,781.05,772.54,764.11,755.78,747.54,739.39,731.33,723.35,715.46,707.66,699.94,692.31,684.76,677.29,669.9,662.6,655.37,648.22,641.15,634.15,627.24,620.39,613.62,606.93,600.31,593.76,587.28,580.87,574.53,568.26,562.06,555.93,549.86,543.86,537.92,532.05,526.25,520.5,514.82,509.2,503.64,498.15,492.71,487.33,482.01,476.75,471.54,466.39,461.3,456.27,451.28,446.36,441.48,436.66,431.9,427.18,422.52,417.9,413.34,408.82,404.36,399.94,395.58,391.26,386.98,382.76,378.58,374.44,370.35,366.31,362.31,358.35,354.44,350.56,346.73,342.95,339.2,335.5,331.83,328.21,324.62,321.07,317.57,314.1,310.67,307.27,303.92,300.59,297.31,294.06,290.85,287.67,284.53
68,855.15,845.83,836.61,827.49,818.47,809.55,800.72,792.0,783.36,774.82,766.37,758.02,749.75,741.58,733.49,725.49,717.58,709.75,702.01,694.36,686.78,679.29,671.88,664.55,657.31,650.14,643.04,636.03,629.09,622.23,615.44,608.72,602.08,595.51,589.01,582.59,576.23,569.94,563.72,557.57,551.49,545.47,539.51,533.63,527.8,522.04,516.34,510.71,505.13,499.62,494.16,488.77,483.43,478.16,472.94,467.77,462.67,457.62,452.62,447.68,442.79,437.95,433.17,428.44,423.76,419.14,414.56,410.03,405.56,401.13,396.75,392.41,388.13,383.89,379.7,375.55,371.45,367.39,363.38,359.41,355.48,351.6,347.76,343.96,340.2,336.49,332.81,329.18,325.58,322.02,318.51,315.03,311.58,308.18
69,925.7,915.61,905.64,895.77,886.01,876.35,866.8,857.35,848.01,838.77,829.63,820.58,811.64,802.79,794.04,785.38,776.82,768.35,759.97,751.69,743.49,735.38,727.36,719.43,711.58,703.82,696.15,688.56,681.05,673.62,666.27,659.0,651.81,644.7,637.67,630.71,623.83,617.03,610.29,603.64,597.05,590.53,584.09,577.72,571.41,565.18,559.01,552.91,546.87,540.91,535.0,529.16,523.39,517.68,512.03,506.44,500.91,495.44,490.03,484.68,479.39,474.16,468.98,463.86,458.8,453.79,448.83,443.93,439.09,434.29,429.55,424.86,420.22,415.63,411.09,406.6,402.16,397.77,393.43,389.13,384.88,380.68,376.52,372.41,368.34,364.32,360.34,356.4,352.51,348.66,344.85,341.08,337.36,333.67
70,1001.43,990.53,979.74,969.06,958.51,948.07,937.74,927.52,917.41,907.42,897.53,887.75,878.08,868.51,859.04,849.68,840.42,831.26,822.2,813.24,804.37,795.6,786.93,778.35,769.86,761.47,753.17,744.95,736.83,728.8,720.85,712.99,705.21,697.52,689.91,682.39,674.95,667.58,660.3,653.1,645.97,638.93,631.96,625.06,618.24,611.5,604.83,598.23,591.7,585.24,578.86,572.54,566.29,560.11,554.0,547.95,541.97,536.06,530.21,524.42,518.7,513.04,507.44,501.9,496.42,491.0,485.64,480.34,475.09,469.91,464.78,459.7,454.68,449.72,444.81,439.95,435.15,430.4,425.7,421.05,416.45,411.91,407.41,402.96,398.56,394.21,389.9,385.64,381.43,377.26,373.14,369.07,365.04,361.05
71,1082.92,1071.13,1059.47,1047.93,1036.52,1025.23,1014.07,1003.02,992.1,981.29,970.6,960.03,949.57,939.23,928.99,918.87,908.86,898.96,889.16,879.47,869.89,860.41,851.03,841.76,832.58,823.51,814.53,805.65,796.87,788.18,779.59,771.09,762.68,754.37,746.14,738.01,729.96,722.0,714.13,706.34,698.63,691.02,683.48,676.02,668.65,661.36,654.14,647.01,639.95,632.97,626.06,619.23,612.48,605.79,599.18,592.65,586.18,579.78,573.46,567.2,561.01,554.89,548.83,542.84,536.92,531.06,525.26,519.53,513.86,508.25,502.7,497.22,491.79,486.42,481.11,475.86,470.66,465.52,460.44,455.41,450.44,445.52,440.66,435.85,431.09,426.38,421.73,417.12,412.57,408.06,403.61,399.2,394.84,390.53
72,1172.58,1159.82,1147.2,1134.71,1122.36,1110.14,1098.06,1086.1,1074.28,1062.58,1051.01,1039.57,1028.25,1017.05,1005.97,995.02,984.18,973.46,962.86,952.37,941.99,931.73,921.58,911.54,901.61,891.78,882.07,872.45,862.95,853.54,844.24,835.04,825.94,816.94,808.03,799.22,790.51,781.89,773.37,764.94,756.6,748.35,740.19,732.12,724.13,716.24,708.43,700.7,693.06,685.5,678.02,670.63,663.31,656.08,648.92,641.84,634.84,627.92,621.07,614.29,607.59,600.96,594.4,587.92,581.5,575.16,568.88,562.67,556.53,550.46,544.45,538.51,532.63,526.82,521.07,515.38,509.76,504.19,498.69,493.25,487.86,482.54,477.27,472.06,466.91,461.81,456.77,451.78,446.85,441.97,437.14,432.37,427.65,422.98
73,1275.33,1261.46,1247.74,1234.17,1220.74,1207.46,1194.32,1181.32,1168.47,1155.75,1143.17,1130.73,1118.42,1106.25,1094.2,1082.29,1070.51,1058.85,1047.33,1035.92,1024.64,1013.48,1002.45,991.53,980.73,970.05,959.48,949.03,938.69,928.46,918.35,908.34,898.45,888.66,878.97,869.4,859.92,850.55,841.28,832.11,823.04,814.07,805.2,796.42,787.74,779.15,770.66,762.26,753.95,745.73,737.59,729.55,721.6,713.73,705.94,698.25,690.63,683.1,675.65,668.28,660.99,653.78,646.65,639.6,632.62,625.72,618.89,612.14,605.46,598.85,592.32,585.86,579.47,573.14,566.89,560.7,554.58,548.53,542.55,536.62,530.77,524.98,519.25,513.58,507.97,502.43,496.94,491.52,486.15,480.85,475.6,470.41,465.27,460.19
74,1392.66,1377.52,1362.54,1347.72,1333.07,1318.57,1304.23,1290.05,1276.02,1262.14,1248.41,1234.83,1221.39,1208.1,1194.96,1181.96,1169.1,1156.37,1143.79,1131.34,1119.02,1106.84,1094.8,1082.88,1071.09,1059.43,1047.89,1036.48,1025.2,1014.03,1002.99,992.07,981.26,970.57,960.0,949.54,939.2,928.97,918.85,908.84,898.94,889.14,879.45,869.87,860.39,851.01,841.74,832.57,823.49,814.52,805.64,796.86,788.17,779.58,771.08,762.67,754.36,746.13,738.0,729.95,721.99,714.12,706.33,698.63,691.01,683.47,676.02,668.65,661.35,654.14,647.0,639.95,632.97,626.06,619.23,612.48,605.79,599.18,592.65,586.18,579.79,573.46,567.2,561.01,554.89,548.84,542.85,536.92,531.06,525.27,519.53,513.86,508.25,502.71
75,1525.62,1509.04,1492.64,1476.42,1460.38,1444.51,1428.81,1413.28,1397.92,1382.72,1367.69,1352.82,1338.11,1323.56,1309.16,1294.92,1280.84,1266.91,1253.13,1239.5,1226.01,1212.67,1199.48,1186.43,1173.52,1160.75,1148.12,1135.62,1123.26,1111.04,1098.94,1086.98,1075.15,1063.44,1051.86,1040.41,1029.08,1017.87,1006.79,995.83,984.98,974.25,963.64,953.15,942.76,932.49,922.33,912.29,902.35,892.52,882.79,873.17,863.66,854.24,844.94,835.73,826.62,817.61,808.7,799.88,791.16,782.54,774.01,765.57,757.22,748.97,740.8,732.73,724.74,716.83,709.02,701.28,693.64,686.07,678.59,671.19,663.87,656.63,649.47,642.38,635.37,628.44,621.59,614.81,608.1,601.46,594.9,588.41,581.99,575.64,569.36,563.15,557.0,550.92
76,1676.67,1658.47,1640.46,1622.65,1605.03,1587.59,1570.35,1553.29,1536.42,1519.73,1503.22,1486.88,1470.73,1454.74,1438.93,1423.29,1407.82,1392.52,1377.38,1362.41,1347.59,1332.94,1318.45,1304.11,1289.93,1275.9,1262.02,1248.29,1234.71,1221.28,1207.99,1194.85,1181.85,1168.99,1156.27,1143.68,1131.24,1118.93,1106.75,1094.7,1082.78,1071.0,1059.34,1047.8,1036.39,1025.11,1013.95,1002.9,991.98,981.18,970.49,959.92,949.47,939.12,928.89,918.77,908.76,898.86,889.07,879.38,869.8,860.32,850.95,841.67,832.5,823.43,814.45,805.58,796.79,788.11,779.52,771.02,762.61,754.3,746.08,737.94,729.9,721.94,714.07,706.28,698.58,690.96,683.42,675.97,668.6,661.31,654.09,646.96,639.9,632.92,626.02,619.19,612.43,605.75
77,1848.58,1828.52,1808.69,1789.06,1769.65,1750.44,1731.45,1712.65,1694.06,1675.67,1657.48,1639.48,1621.68,1604.07,1586.65,1569.42,1552.37,1535.51,1518.82,1502.32,1486.0,1469.85,1453.88,1438.08,1422.45,1406.99,1391.69,1376.56,1361.6,1346.8,1332.15,1317.67,1303.34,1289.16,1275.14,1261.27,1247.55,1233.98,1220.56,1207.28,1194.14,1181.15,1168.3,1155.59,1143.01,1130.57,1118.26,1106.09,1094.05,1082.14,1070.36,1058.71,1047.18,1035.78,1024.5,1013.35,1002.31,991.4,980.6,969.92,959.36,948.91,938.57,928.35,918.23,908.23,898.33,888.55,878.87,869.29,859.82,850.45,841.18,832.01,822.94,813.97,805.1,796.33,787.65,779.06,770.57,762.17,753.86,745.64,737.51,729.47,721.51,713.65,705.86,698.17,690.55,683.02,675.57,668.21
78,2045.35,2023.18,2001.25,1979.56,1958.09,1936.86,1915.86,1895.08,1874.53,1854.2,1834.09,1814.19,1794.5,1775.03,1755.77,1736.72,1717.87,1699.22,1680.78,1662.53,1644.48,1626.62,1608.96,1591.49,1574.2,1557.1,1540.19,1523.46,1506.91,1490.53,1474.34,1458.32,1442.47,1426.79,1411.28,1395.94,1380.77,1365.76,1350.91,1336.22,1321.69,1307.32,1293.1,1279.04,1265.13,1251.37,1237.75,1224.29,1210.97,1197.8,1184.76,1171.87,1159.12,1146.51,1134.03,1121.69,1109.48,1097.4,1085.46,1073.64,1061.95,1050.39,1038.95,1027.64,1016.45,1005.38,994.43,983.6,972.89,962.3,951.81,941.45,931.19,921.05,911.01,901.09,891.27,881.56,871.95,862.45,853.05,843.76,834.56,825.47,816.47,807.57,798.77,790.06,781.45,772.93,764.51,756.17,747.93,739.77
79,2269.54,2244.97,2220.66,2196.61,2172.82,2149.29,2126.0,2102.97,2080.18,2057.64,2035.34,2013.28,1991.46,1969.87,1948.52,1927.39,1906.49,1885.81,1865.36,1845.13,1825.11,1805.31,1785.72,1766.35,1747.18,1728.22,1709.46,1690.9,1672.55,1654.39,1636.43,1618.66,1601.08,1583.69,1566.49,1549.48,1532.65,1516.0,1499.53,1483.24,1467.12,1451.18,1435.4,1419.8,1404.37,1389.11,1374.01,1359.07,1344.29,1329.68,1315.22,1300.92,1286.77,1272.77,1258.93,1245.24,1231.69,1218.29,1205.04,1191.93,1178.96,1166.13,1153.44,1140.89,1128.47,1116.19,1104.04,1092.02,1080.14,1068.38,1056.75,1045.24,1033.86,1022.61,1011.47,1000.46,989.56,978.78,968.12,957.58,947.15,936.83,926.63,916.53,906.55,896.67,886.9,877.24,867.68,858.22,848.87,839.62,830.47,821.42
80,2523.63,2496.35,2469.35,2442.64,2416.22,2390.08,2364.22,2338.63,2313.32,2288.28,2263.51,2239.01,2214.76,2190.78,2167.05,2143.58,2120.36,2097.39,2074.66,2052.18,2029.94,2007.94,1986.18,1964.65,1943.35,1922.28,1901.43,1880.81,1860.41,1840.23,1820.27,1800.52,1780.99,1761.66,1742.55,1723.64,1704.93,1686.42,1668.11,1650.0,1632.09,1614.37,1596.84,1579.5,1562.34,1545.37,1528.59,1511.98,1495.55,1479.3,1463.23,1447.33,1431.6,1416.04,1400.65,1385.43,1370.37,1355.47,1340.73,1326.15,1311.73,1297.47,1283.36,1269.4,1255.6,1241.94,1228.43,1215.07,1201.85,1188.77,1175.84,1163.04,1150.39,1137.87,1125.48,1113.23,1101.12,1089.13,1077.28,1065.55,1053.95,1042.48,1031.12,1019.9,1008.79,997.81,986.94,976.19,965.56,955.04,944.64,934.35,924.17,914.11
81,2815.16,2784.76,2754.69,2724.93,2695.5,2666.37,2637.56,2609.06,2580.86,2552.96,2525.36,2498.05,2471.04,2444.31,2417.87,2391.72,2365.84,2340.24,2314.91,2289.86,2265.07,2240.55,2216.29,2192.29,2168.55,2145.06,2121.83,2098.84,2076.1,2053.61,2031.35,2009.34,1987.56,1966.01,1944.7,1923.61,1902.76,1882.12,1861.71,1841.52,1821.54,1801.78,1782.23,1762.9,1743.77,1724.84,1706.12,1687.6,1669.29,1651.16,1633.24,1615.5,1597.96,1580.61,1563.44,1546.46,1529.66,1513.05,1496.61,1480.35,1464.26,1448.35,1432.61,1417.04,1401.64,1386.41,1371.34,1356.43,1341.68,1327.09,1312.66,1298.39,1284.27,1270.3,1256.49,1242.82,1229.3,1215.93,1202.7,1189.62,1176.67,1163.87,1151.21,1138.68,1126.29,1114.03,1101.9,1089.91,1078.05,1066.31,1054.7,1043.22,1031.86,1020.63
82,3149.69,3115.74,3082.14,3048.9,3016.02,2983.49,2951.3,2919.45,2887.94,2856.77,2825.93,2795.42,2765.24,2735.37,2705.82,2676.59,2647.67,2619.06,2590.76,2562.76,2535.05,2507.64,2480.53,2453.7,2427.16,2400.91,2374.93,2349.24,2323.82,2298.67,2273.79,2249.17,2224.82,2200.73,2176.9,2153.33,2130.0,2106.93,2084.11,2061.52,2039.19,2017.09,1995.23,1973.6,1952.21,1931.04,1910.1,1889.39,1868.9,1848.63,1828.58,1808.75,1789.12,1769.71,1750.51,1731.51,1712.72,1694.13,1675.75,1657.55,1639.56,1621.76,1604.15,1586.73,1569.5,1552.45,1535.59,1518.91,1502.41,1486.09,1469.94,1453.97,1438.17,1422.54,1407.08,1391.79,1376.66,1361.69,1346.89,1332.25,1317.76,1303.43,1289.26,1275.24,1261.37,1247.65,1234.08,1220.66,1207.38,1194.24,1181.25,1168.4,1155.68,1143.11
83,3530.82,3492.83,3455.24,3418.05,3381.25,3344.84,3308.82,3273.18,3237.92,3203.03,3168.51,3134.36,3100.57,3067.14,3034.06,3001.34,2968.96,2936.93,2905.24,2873.89,2842.87,2812.18,2781.81,2751.77,2722.05,2692.65,2663.56,2634.78,2606.31,2578.15,2550.28,2522.71,2495.43,2468.45,2441.76,2415.35,2389.22,2363.37,2337.8,2312.5,2287.47,2262.72,2238.22,2213.99,2190.02,2166.3,2142.84,2119.63,2096.67,2073.96,2051.49,2029.26,2007.27,1985.51,1963.99,1942.7,1921.64,1900.8,1880.19,1859.8,1839.63,1819.68,1799.94,1780.41,1761.1,1741.99,1723.08,1704.38,1685.89,1667.59,1649.48,1631.58,1613.86,1596.34,1579.0,1561.86,1544.89,1528.11,1511.51,1495.09,1478.85,1462.78,1446.89,1431.17,1415.61,1400.23,1385.01,1369.96,1355.06,1340.33,1325.76,1311.35,1297.09,1282.98
84,3960.66,3918.13,3876.06,3834.42,3793.23,3752.47,3712.14,3672.24,3632.75,3593.69,3555.04,3516.79,3478.95,3441.51,3404.47,3367.82,3331.56,3295.68,3260.18,3225.06,3190.31,3155.93,3121.92,3088.26,3054.96,3022.02,2989.43,2957.18,2925.28,2893.71,2862.49,2831.59,2801.02,2770.78,2740.86,2711.26,2681.98,2653.0,2624.34,2595.98,2567.93,2540.17,2512.71,2485.55,2458.67,2432.08,2405.78,2379.75,2354.01,2328.54,2303.34,2278.42,2253.75,2229.36,2205.22,2181.35,2157.73,2134.36,2111.24,2088.37,2065.75,2043.37,2021.23,1999.32,1977.65,1956.22,1935.01,1914.04,1893.28,1872.75,1852.45,1832.36,1812.48,1792.82,1773.37,1754.13,1735.1,1716.27,1697.64,1679.22,1660.99,1642.96,1625.13,1607.48,1590.03,1572.76,1555.68,1538.79,1522.07,1505.54,1489.19,1473.01,1457.0,1441.17
85,4447.58,4399.95,4352.81,4306.18,4260.03,4214.36,4169.18,4124.46,4080.22,4036.45,3993.13,3950.27,3907.86,3865.9,3824.38,3783.3,3742.65,3702.43,3662.63,3623.25,3584.29,3545.75,3507.6,3469.87,3432.53,3395.59,3359.03,3322.87,3287.09,3251.68,3216.65,3182.0,3147.71,3113.79,3080.22,3047.01,3014.16,2981.65,2949.49,2917.67,2886.19,2855.05,2824.23,2793.75,2763.58,2733.74,2704.22,2675.02,2646.12,2617.53,2589.25,2561.27,2533.59,2506.2,2479.11,2452.3,2425.78,2399.55,2373.59,2347.92,2322.51,2297.38,2272.52,2247.93,2223.59,2199.52,2175.71,2152.15,2128.84,2105.79,2082.98,2060.41,2038.09,2016.01,1994.16,1972.55,1951.17,1930.02,1909.1,1888.4,1867.93,1847.67,1827.63,1807.81,1788.2,1768.8,1749.61,1730.63,1711.85,1693.27,1674.9,1656.72,1638.73,1620.94
86,5000.32,4946.93,4894.08,4841.79,4790.05,4738.84,4688.17,4638.03,4588.42,4539.32,4490.73,4442.66,4395.08,4348.01,4301.43,4255.33,4209.72,4164.59,4119.94,4075.75,4032.03,3988.76,3945.95,3903.6,3861.68,3820.21,3779.18,3738.58,3698.41,3658.66,3619.33,3580.42,3541.91,3503.82,3466.12,3428.83,3391.93,3355.42,3319.3,3283.56,3248.2,3213.21,3178.59,3144.34,3110.46,3076.93,3043.76,3010.95,2978.48,2946.35,2914.57,2883.13,2852.02,2821.24,2790.79,2760.66,2730.86,2701.37,2672.19,2643.33,2614.77,2586.52,2558.57,2530.92,2503.57,2476.5,2449.73,2423.24,2397.03,2371.11,2345.46,2320.09,2294.98,2270.15,2245.58,2221.28,2197.23,2173.44,2149.91,2126.63,2103.6,2080.82,2058.28,2035.98,2013.92,1992.1,1970.51,1949.15,1928.03,1907.13,1886.45,1866.0,1845.76,1825.75
87,5633.39,5573.43,5514.09,5455.37,5397.25,5339.74,5282.82,5226.5,5170.76,5115.59,5061.01,5006.98,4953.53,4900.62,4848.27,4796.47,4745.2,4694.47,4644.27,4594.6,4545.44,4496.8,4448.66,4401.03,4353.9,4307.27,4261.12,4215.45,4170.27,4125.56,4081.31,4037.54,3994.22,3951.36,3908.95,3866.99,3825.47,3784.38,3743.73,3703.51,3663.71,3624.33,3585.37,3546.82,3508.67,3470.93,3433.59,3396.65,3360.09,3323.92,3288.13,3252.73,3217.7,3183.04,3148.74,3114.81,3081.25,3048.03,3015.17,2982.66,2950.5,2918.67,2887.19,2856.04,2825.22,2794.73,2764.56,2734.72,2705.19,2675.98,2647.07,2618.48,2590.19,2562.21,2534.52,2507.13,2480.03,2453.22,2426.69,2400.45,2374.49,2348.81,2323.4,2298.26,2273.4,2248.79,2224.46,2200.38,2176.56,2152.99,2129.68,2106.62,2083.8,2061.23
88,6356.54,6289.14,6222.43,6156.41,6091.07,6026.4,5962.4,5899.05,5836.36,5774.31,5712.91,5652.13,5591.99,5532.47,5473.56,5415.27,5357.57,5300.48,5243.98,5188.06,5132.73,5077.97,5023.78,4970.15,4917.08,4864.56,4812.59,4761.17,4710.28,4659.92,4610.08,4560.77,4511.97,4463.68,4415.9,4368.62,4321.83,4275.54,4229.72,4184.39,4139.54,4095.15,4051.24,4007.78,3964.78,3922.23,3880.13,3838.48,3797.26,3756.48,3716.12,3676.2,3636.69,3597.6,3558.92,3520.65,3482.79,3445.33,3408.26,3371.58,3335.29,3299.39,3263.87,3228.72,3193.95,3159.54,3125.5,3091.82,3058.5,3025.53,2992.91,2960.64,2928.71,2897.12,2865.86,2834.94,2804.35,2774.08,2744.14,2714.51,2685.2,2656.2,2627.51,2599.13,2571.05,2543.27,2515.79,2488.6,2461.7,2435.08,2408.75,2382.71,2356.94,2331.44
89,7183.69,7107.86,7032.79,6958.49,6884.95,6812.15,6740.1,6668.78,6598.2,6528.33,6459.18,6390.74,6323.0,6255.95,6189.59,6123.91,6058.91,5994.58,5930.91,5867.89,5805.53,5743.81,5682.72,5622.27,5562.44,5503.23,5444.63,5386.64,5329.25,5272.45,5216.24,5160.62,5105.58,5051.1,4997.2,4943.85,4891.06,4838.82,4787.12,4735.96,4685.34,4635.24,4585.67,4536.62,4488.07,4440.04,4392.51,4345.48,4298.93,4252.88,4207.31,4162.22,4117.6,4073.45,4029.76,3986.53,3943.76,3901.44,3859.56,3818.12,3777.12,3736.55,3696.41,3656.69,3617.4,3578.51,3540.04,3501.97,3464.31,3427.04,3390.17,3353.69,3317.59,3281.87,3246.54,3211.58,3176.99,3142.76,3108.9,3075.4,3042.25,3009.46,2977.01,2944.91,2913.15,2881.72,2850.64,2819.88,2789.45,2759.34,2729.55,2700.08,2670.93,2642.08
90,8130.2,8044.8,7960.26,7876.57,7793.72,7711.71,7630.53,7550.17,7470.62,7391.88,7313.94,7236.78,7160.41,7084.82,7009.99,6935.93,6862.62,6790.06,6718.23,6647.14,6576.78,6507.14,6438.21,6369.99,6302.46,6235.63,6169.48,6104.02,6039.22,5975.1,5911.63,5848.82,5786.65,5725.13,5664.24,5603.98,5544.34,5485.32,5426.91,5369.11,5311.9,5255.29,5199.26,5143.82,5088.95,5034.65,4980.92,4927.74,4875.12,4823.05,4771.52,4720.52,4670.06,4620.13,4570.72,4521.82,4473.44,4425.56,4378.18,4331.3,4284.91,4239.0,4193.58,4148.63,4104.16,4060.15,4016.6,3973.52,3930.88,3888.69,3846.95,3805.65,3764.78,3724.34,3684.33,3644.74,3605.57,3566.81,3528.47,3490.52,3452.98,3415.83,3379.08,3342.72,3306.74,3271.14,3235.92,3201.07,3166.59,3132.48,3098.73,3065.33,3032.29,2999.61
91,9435.75,9342.22,9249.57,9157.79,9066.88,8976.83,8887.64,8799.28,8711.76,8625.08,8539.22,8454.17,8369.93,8286.5,8203.86,8122.01,8040.94,7960.64,7881.12,7802.35,7724.34,7647.08,7570.56,7494.78,7419.72,7345.39,7271.78,7198.87,7126.67,7055.16,6984.35,6914.22,6844.77,6775.99,6707.88,6640.44,6573.64,6507.5,6441.99,6377.13,6312.9,6249.29,6186.3,6123.93,6062.17,6001.01,5940.45,5880.48,5821.1,5762.3,5704.08,5646.43,5589.34,5532.82,5476.85,5421.43,5366.55,5312.22,5258.42,5205.15,5152.41,5100.19,5048.48,4997.28,4946.6,4896.41,4846.71,4797.51,4748.8,4700.57,4652.82,4605.54,4558.73,4512.39,4466.51,4421.08,4376.1,4331.58,4287.49,4243.85,4200.64,4157.86,4115.5,4073.57,4032.06,3990.96,3950.27,3909.99,3870.11,3830.63,3791.55,3752.86,3714.55,3676.63
92,10812.96,10712.15,10612.22,10513.18,10415.0,10317.69,10221.24,10125.63,10030.88,9936.96,9843.88,9751.62,9660.18,9569.55,9479.74,9390.72,9302.49,9215.05,9128.4,9042.52,8957.41,8873.06,8789.47,8706.62,8624.53,8543.17,8462.55,8382.65,8303.47,8225.01,8147.26,8070.21,7993.86,7918.2,7843.23,7768.93,7695.32,7622.37,7550.09,7478.46,7407.49,7337.16,7267.48,7198.43,7130.02,7062.23,6995.06,6928.51,6862.57,6797.24,6732.5,6668.36,6604.81,6541.84,6479.46,6417.65,6356.41,6295.73,6235.62,6176.06,6117.05,6058.58,6000.66,5943.28,5886.43,5830.1,5774.3,5719.02,5664.25,5609.99,5556.23,5502.98,5450.22,5397.95,5346.17,5294.87,5244.06,5193.71,5143.84,5094.44,5045.49,4997.01,4948.98,4901.39,4854.26,4807.57,4761.31,4715.49,4670.1,4625.14,4580.6,4536.48,4492.77,4449.48
93,12370.85,12262.83,12155.68,12049.41,11944.01,11839.46,11735.77,11632.93,11530.94,11429.78,11329.46,11229.96,11131.28,11033.41,10936.35,10840.1,10744.64,10649.98,10556.1,10463.0,10370.67,10279.12,10188.32,10098.29,10009.01,9920.47,9832.67,9745.62,9659.29,9573.68,9488.8,9404.63,9321.17,9238.42,9156.36,9074.99,8994.32,8914.32,8835.01,8756.36,8678.39,8601.08,8524.42,8448.42,8373.06,8298.35,8224.27,8150.83,8078.01,8005.82,7934.24,7863.28,7792.93,7723.18,7654.03,7585.47,7517.5,7450.12,7383.32,7317.1,7251.44,7186.35,7121.83,7057.86,6994.45,6931.59,6869.27,6807.49,6746.24,6685.53,6625.35,6565.69,6506.55,6447.92,6389.8,6332.19,6275.09,6218.48,6162.36,6106.74,6051.6,5996.95,5942.77,5889.07,5835.83,5783.07,5730.77,5678.92,5627.54,5576.6,5526.11,5476.07,5426.46,5377.3
94,14113.01,13998.13,13884.12,13770.96,13658.65,13547.19,13436.56,13326.77,13217.81,13109.68,13002.36,12895.86,12790.17,12685.28,12581.19,12477.9,12375.39,12273.67,12172.73,12072.56,11973.16,11874.53,11776.65,11679.53,11583.16,11487.53,11392.64,11298.49,11205.07,11112.37,11020.39,10929.13,10838.58,10748.73,10659.59,10571.14,10483.38,10396.31,10309.93,10224.22,10139.18,10054.81,9971.11,9888.06,9805.67,9723.93,9642.84,9562.39,9482.57,9403.39,9324.83,9246.9,9169.58,9092.89,9016.8,8941.32,8866.44,8792.15,8718.46,8645.36,8572.85,8500.91,8429.55,8358.77,8288.55,8218.89,8149.8,8081.26,8013.28,7945.84,7878.94,7812.59,7746.77,7681.48,7616.72,7552.49,7488.77,7425.57,7362.89,7300.71,7239.04,7177.87,7117.2,7057.02,6997.33,6938.12,6879.41,6821.16,6763.4,6706.11,6649.28,6592.92,6537.03,6481.59
95,16034.96,15913.95,15793.76,15674.4,15555.86,15438.13,15321.22,15205.11,15089.8,14975.29,14861.58,14748.65,14636.51,14525.16,14414.57,14304.76,14195.72,14087.44,13979.92,13873.16,13767.15,13661.88,13557.36,13453.57,13350.52,13248.2,13146.6,13045.73,12945.57,12846.12,12747.39,12649.36,12552.03,12455.39,12359.45,12264.19,12169.62,12075.73,11982.52,11889.97,11798.1,11706.89,11616.33,11526.44,11437.19,11348.59,11260.64,11173.32,11086.64,11000.59,10915.17,10830.37,10746.19,10662.63,10579.68,10497.34,10415.6,10334.46,10253.92,10173.97,10094.62,10015.84,9937.65,9860.03,9782.99,9706.52,9630.61,9555.27,9480.49,9406.26,9332.59,9259.46,9186.88,9114.83,9043.33,8972.36,8901.92,8832.0,8762.61,8693.74,8625.38,8557.54,8490.21,8423.38,8357.06,8291.23,8225.9,8161.06,8096.72,8032.85,7969.47,7906.57,7844.14,7782.19
96,18133.38,18007.27,17881.94,17757.38,17633.6,17510.6,17388.36,17266.88,17146.17,17026.21,16907.0,16788.55,16670.84,16553.88,16437.66,16322.17,16207.42,16093.39,15980.1,15867.52,15755.66,15644.52,15534.1,15424.38,15315.36,15207.05,15099.43,14992.51,14886.28,14780.74,14675.88,14571.71,14468.21,14365.38,14263.22,14161.74,14060.91,13960.74,13861.24,13762.38,13664.17,13566.61,13469.69,13373.42,13277.77,13182.76,13088.38,12994.63,12901.49,12808.98,12717.08,12625.79,12535.11,12445.04,12355.57,12266.69,12178.42,12090.73,12003.63,11917.12,11831.19,11745.84,11661.07,11576.86,11493.23,11410.16,11327.66,11245.71,11164.32,11083.48,11003.19,10923.45,10844.25,10765.59,10687.47,10609.88,10532.82,10456.29,10380.28,10304.79,10229.83,10155.37,10081.43,10008.0,9935.07,9862.65,9790.72,9719.3,9648.36,9577.92,9507.96,9438.49,9369.5,9300.99
