age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
30,15.49,31.59,31.75,47.14,46.74,30.92,53.91,38.56,55.44,23.82,47.85,48.58,33.19,66.91,45.76,39.65,39.29,38.97,38.68,38.38,38.09,37.79,37.48,37.15,36.8,36.44,36.06,35.67,35.28,34.88,34.49,34.1,33.71,33.34,32.96,32.6,32.24,31.89,31.54,31.19,30.85,30.51,30.18,29.85,29.52,29.2,28.88,28.56,28.25,27.94,27.64,27.34,27.04,26.74,26.45,26.16,25.87,25.59,25.31,25.03,24.76,24.49,24.22,23.96,23.69,23.43,23.18,22.92,22.67,22.43,22.18,21.94,21.7,21.46,21.23,20.99,20.76,20.54,20.31,20.09,19.87,19.65,19.44,19.22,19.01,18.81,18.6,18.4,18.2,18.0,17.8,17.61,17.41,17.22
31,31.06,39.5,71.22,23.5,70.1,23.05,38.17,45.98,86.85,39.24,15.82,63.91,57.61,48.24,45.75,45.28,44.88,44.52,44.17,43.84,43.49,43.14,42.78,42.4,42.0,41.59,41.15,40.71,40.26,39.82,39.37,38.93,38.5,38.07,37.65,37.23,36.82,36.42,36.02,35.63,35.24,34.85,34.47,34.1,33.72,33.35,32.99,32.63,32.27,31.92,31.57,31.22,30.88,30.54,30.21,29.88,29.55,29.23,28.91,28.59,28.28,27.97,27.67,27.36,27.06,26.77,26.47,26.19,25.9,25.62,25.34,25.06,24.78,24.51,24.24,23.98,23.72,23.46,23.2,22.95,22.7,22.45,22.2,21.96,21.72,21.48,21.25,21.01,20.78,20.56,20.33,20.11,19.89,19.67
32,54.56,47.4,94.57,54.76,69.89,76.36,68.13,53.39,70.29,38.82,93.81,39.74,47.2,50.23,49.65,49.15,48.71,48.32,47.94,47.56,47.18,46.8,46.4,45.98,45.54,45.08,44.61,44.13,43.65,43.17,42.69,42.21,41.75,41.29,40.83,40.38,39.94,39.5,39.07,38.64,38.22,37.8,37.39,36.98,36.58,36.18,35.78,35.39,35.0,34.62,34.24,33.87,33.5,33.13,32.77,32.41,32.05,31.7,31.36,31.01,30.67,30.34,30.01,29.68,29.35,29.03,28.72,28.4,28.09,27.78,27.48,27.18,26.88,26.59,26.3,26.01,25.73,25.44,25.17,24.89,24.62,24.35,24.08,23.82,23.56,23.3,23.05,22.79,22.54,22.3,22.05,21.81,21.57,21.34
33,31.15,62.93,31.48,93.54,46.23,30.32,37.71,45.33,30.91,30.7,38.89,45.52,48.16,47.54,47.0,46.53,46.11,45.73,45.37,45.0,44.63,44.26,43.87,43.46,43.04,42.61,42.16,41.71,41.25,40.8,40.35,39.9,39.46,39.03,38.6,38.18,37.76,37.35,36.94,36.54,36.14,35.74,35.35,34.96,34.58,34.2,33.83,33.46,33.09,32.73,32.37,32.02,31.67,31.32,30.98,30.64,30.31,29.97,29.65,29.32,29.0,28.68,28.37,28.06,27.75,27.45,27.15,26.85,26.56,26.27,25.98,25.7,25.42,25.14,24.86,24.59,24.32,24.06,23.79,23.53,23.27,23.02,22.77,22.52,22.27,22.03,21.79,21.55,21.31,21.08,20.85,20.62,20.4,20.17
34,46.54,23.51,47.0,77.33,68.86,45.37,119.57,29.96,30.65,38.14,46.11,49.2,48.5,47.88,47.34,46.87,46.45,46.05,45.68,45.3,44.92,44.52,44.12,43.71,43.28,42.84,42.38,41.93,41.47,41.01,40.56,40.12,39.68,39.24,38.81,38.39,37.97,37.55,37.14,36.74,36.33,35.94,35.54,35.15,34.77,34.39,34.01,33.64,33.27,32.91,32.55,32.19,31.84,31.49,31.15,30.81,30.47,30.14,29.81,29.48,29.16,28.84,28.52,28.21,27.9,27.6,27.3,27.0,26.7,26.41,26.12,25.84,25.55,25.27,25.0,24.72,24.45,24.19,23.92,23.66,23.4,23.15,22.89,22.64,22.39,22.15,21.91,21.67,21.43,21.2,20.96,20.73,20.51,20.28
35,38.67,46.87,46.67,68.94,76.33,97.46,44.48,66.9,76.07,61.14,56.74,55.87,55.08,54.39,53.78,53.24,52.75,52.3,51.85,51.41,50.96,50.51,50.04,49.56,49.06,48.55,48.04,47.52,47.0,46.49,45.97,45.47,44.97,44.48,43.99,43.51,43.04,42.57,42.1,41.64,41.18,40.73,40.29,39.85,39.41,38.98,38.55,38.13,37.72,37.3,36.89,36.49,36.09,35.7,35.31,34.92,34.54,34.16,33.79,33.42,33.05,32.69,32.33,31.98,31.63,31.28,30.94,30.6,30.27,29.94,29.61,29.29,28.97,28.65,28.34,28.03,27.72,27.42,27.12,26.82,26.53,26.24,25.95,25.66,25.38,25.11,24.83,24.56,24.29,24.03,23.76,23.5,23.25,22.99
36,69.39,93.3,77.25,45.85,98.55,81.94,80.95,73.84,66.43,64.72,63.65,62.68,61.81,61.04,60.36,59.75,59.19,58.67,58.15,57.64,57.12,56.59,56.05,55.5,54.94,54.36,53.78,53.2,52.62,52.04,51.47,50.91,50.35,49.8,49.25,48.71,48.18,47.65,47.13,46.62,46.11,45.6,45.11,44.61,44.12,43.64,43.16,42.69,42.22,41.76,41.31,40.85,40.41,39.97,39.53,39.1,38.67,38.25,37.83,37.41,37.0,36.6,36.2,35.8,35.41,35.02,34.64,34.26,33.89,33.52,33.15,32.79,32.43,32.07,31.72,31.38,31.03,30.69,30.36,30.03,29.7,29.37,29.05,28.73,28.42,28.11,27.8,27.5,27.2,26.9,26.6,26.31,26.03,25.74
37,61.44,100.52,61.73,75.93,67.78,73.96,80.53,68.6,65.35,64.21,63.16,62.22,61.37,60.61,59.93,59.31,58.75,58.21,57.68,57.16,56.63,56.09,55.54,54.98,54.41,53.84,53.26,52.68,52.1,51.53,50.97,50.41,49.86,49.31,48.77,48.24,47.71,47.19,46.68,46.17,45.66,45.16,44.67,44.18,43.7,43.22,42.74,42.28,41.81,41.36,40.9,40.46,40.02,39.58,39.14,38.72,38.29,37.87,37.46,37.05,36.64,36.24,35.85,35.46,35.07,34.68,34.3,33.93,33.56,33.19,32.83,32.47,32.11,31.76,31.42,31.07,30.73,30.4,30.06,29.73,29.41,29.09,28.77,28.45,28.14,27.84,27.53,27.23,26.93,26.64,26.35,26.06,25.77,25.49
38,61.08,54.06,107.29,60.41,52.4,66.13,65.56,65.93,64.74,63.63,62.61,61.68,60.85,60.1,59.42,58.81,58.23,57.68,57.15,56.61,56.07,55.52,54.96,54.4,53.83,53.25,52.68,52.1,51.53,50.97,50.41,49.86,49.32,48.78,48.24,47.72,47.19,46.68,46.17,45.66,45.16,44.67,44.18,43.7,43.22,42.75,42.28,41.82,41.36,40.91,40.46,40.02,39.58,39.15,38.72,38.29,37.88,37.46,37.05,36.65,36.25,35.85,35.46,35.07,34.69,34.31,33.93,33.56,33.19,32.83,32.47,32.12,31.76,31.42,31.07,30.73,30.4,30.06,29.74,29.41,29.09,28.77,28.46,28.14,27.84,27.53,27.23,26.93,26.64,26.35,26.06,25.77,25.49,25.21
39,61.02,115.2,99.17,97.64,52.1,70.95,77.56,76.12,74.76,73.5,72.35,71.29,70.33,69.47,68.68,67.96,67.28,66.63,65.99,65.35,64.71,64.06,63.41,62.75,62.08,61.41,60.75,60.08,59.43,58.78,58.13,57.5,56.87,56.25,55.63,55.02,54.42,53.83,53.24,52.66,52.08,51.51,50.95,50.39,49.84,49.29,48.75,48.22,47.69,47.17,46.66,46.15,45.64,45.14,44.65,44.16,43.68,43.2,42.73,42.26,41.8,41.34,40.89,40.44,40.0,39.56,39.13,38.7,38.28,37.86,37.44,37.03,36.63,36.23,35.83,35.44,35.05,34.67,34.29,33.92,33.54,33.18,32.81,32.46,32.1,31.75,31.4,31.06,30.72,30.38,30.05,29.72,29.4,29.08
40,121.54,61.2,45.62,127.45,99.15,90.89,89.21,87.58,86.05,84.62,83.31,82.11,81.02,80.02,79.11,78.27,77.47,76.71,75.95,75.2,74.44,73.68,72.91,72.14,71.37,70.6,69.83,69.06,68.31,67.56,66.82,66.09,65.37,64.65,63.95,63.25,62.56,61.87,61.19,60.53,59.86,59.21,58.56,57.92,57.29,56.66,56.04,55.43,54.82,54.22,53.63,53.04,52.46,51.89,51.32,50.76,50.21,49.66,49.11,48.58,48.04,47.52,47.0,46.49,45.98,45.47,44.98,44.48,44.0,43.52,43.04,42.57,42.1,41.64,41.19,40.74,40.29,39.85,39.42,38.98,38.56,38.14,37.72,37.31,36.9,36.5,36.1,35.7,35.31,34.92,34.54,34.16,33.79,33.42
41,143.94,68.68,182.43,115.9,95.36,93.69,91.98,90.33,88.77,87.33,86.0,84.78,83.66,82.64,81.69,80.81,79.98,79.17,78.37,77.57,76.78,75.98,75.17,74.37,73.57,72.77,71.97,71.19,70.41,69.64,68.88,68.12,67.38,66.64,65.91,65.19,64.48,63.77,63.08,62.39,61.7,61.03,60.36,59.7,59.05,58.4,57.76,57.13,56.51,55.89,55.28,54.67,54.08,53.48,52.9,52.32,51.75,51.18,50.62,50.07,49.52,48.98,48.44,47.91,47.39,46.87,46.36,45.85,45.35,44.85,44.36,43.88,43.4,42.92,42.45,41.99,41.53,41.08,40.63,40.18,39.74,39.31,38.88,38.45,38.03,37.62,37.21,36.8,36.4,36.0,35.6,35.22,34.83,34.45
42,52.86,60.91,84.62,93.21,91.77,90.18,88.56,87.0,85.54,84.17,82.91,81.75,80.68,79.7,78.79,77.93,77.11,76.31,75.53,74.75,73.97,73.19,72.4,71.62,70.85,70.07,69.31,68.55,67.8,67.06,66.32,65.6,64.88,64.17,63.47,62.78,62.09,61.41,60.74,60.07,59.42,58.77,58.13,57.49,56.86,56.24,55.62,55.02,54.41,53.82,53.23,52.65,52.07,51.5,50.94,50.38,49.83,49.29,48.75,48.21,47.69,47.17,46.65,46.14,45.63,45.14,44.64,44.15,43.67,43.19,42.72,42.25,41.79,41.33,40.88,40.44,39.99,39.56,39.12,38.7,38.27,37.85,37.44,37.03,36.62,36.22,35.83,35.44,35.05,34.67,34.29,33.91,33.54,33.17
43,105.57,102.72,103.11,101.8,100.24,98.52,96.78,95.11,93.54,92.08,90.73,89.48,88.32,87.25,86.25,85.31,84.4,83.52,82.64,81.77,80.91,80.04,79.18,78.32,77.47,76.62,75.78,74.95,74.13,73.32,72.52,71.73,70.94,70.17,69.4,68.64,67.89,67.15,66.42,65.69,64.97,64.26,63.56,62.86,62.17,61.49,60.82,60.16,59.5,58.85,58.21,57.57,56.94,56.32,55.7,55.09,54.49,53.89,53.3,52.72,52.14,51.57,51.01,50.45,49.9,49.35,48.81,48.28,47.75,47.23,46.71,46.2,45.7,45.2,44.7,44.21,43.73,43.25,42.78,42.31,41.85,41.39,40.94,40.49,40.05,39.61,39.18,38.75,38.32,37.91,37.49,37.08,36.67,36.27
44,133.73,121.42,120.2,118.66,116.85,114.88,112.9,110.99,109.2,107.54,105.99,104.55,103.21,101.97,100.81,99.7,98.63,97.58,96.55,95.52,94.5,93.48,92.46,91.46,90.46,89.47,88.49,87.52,86.56,85.62,84.68,83.76,82.84,81.93,81.04,80.15,79.28,78.41,77.55,76.7,75.86,75.03,74.21,73.4,72.6,71.81,71.02,70.24,69.48,68.72,67.96,67.22,66.49,65.76,65.04,64.33,63.62,62.93,62.24,61.56,60.89,60.22,59.56,58.91,58.27,57.63,57.0,56.38,55.76,55.15,54.55,53.95,53.36,52.78,52.2,51.63,51.06,50.5,49.95,49.41,48.87,48.33,47.8,47.28,46.76,46.25,45.75,45.25,44.75,44.26,43.78,43.3,42.82,42.36
45,140.68,139.56,138.12,136.34,134.28,132.06,129.84,127.7,125.7,123.82,122.07,120.45,118.93,117.51,116.17,114.89,113.65,112.43,111.23,110.03,108.85,107.66,106.49,105.33,104.18,103.04,101.91,100.8,99.69,98.6,97.53,96.46,95.4,94.36,93.33,92.31,91.3,90.3,89.31,88.34,87.37,86.42,85.47,84.54,83.61,82.7,81.79,80.9,80.01,79.14,78.27,77.42,76.57,75.73,74.91,74.09,73.28,72.47,71.68,70.9,70.12,69.36,68.6,67.85,67.11,66.37,65.65,64.93,64.22,63.52,62.82,62.13,61.45,60.78,60.12,59.46,58.81,58.17,57.53,56.9,56.28,55.66,55.05,54.45,53.86,53.27,52.69,52.11,51.54,50.98,50.42,49.87,49.32,48.78
46,157.96,156.64,155.0,153.0,150.72,148.28,145.85,143.51,141.32,139.26,137.35,135.55,133.87,132.29,130.79,129.34,127.94,126.56,125.19,123.84,122.49,121.16,119.84,118.53,117.23,115.95,114.68,113.43,112.19,110.96,109.75,108.55,107.36,106.19,105.02,103.88,102.74,101.62,100.51,99.41,98.32,97.24,96.18,95.13,94.09,93.06,92.04,91.04,90.04,89.06,88.08,87.12,86.17,85.22,84.29,83.37,82.46,81.56,80.67,79.78,78.91,78.05,77.19,76.35,75.51,74.69,73.87,73.06,72.27,71.48,70.69,69.92,69.16,68.4,67.65,66.91,66.18,65.46,64.74,64.03,63.33,62.64,61.95,61.28,60.61,59.94,59.29,58.64,58.0,57.36,56.74,56.12,55.5,54.9
47,175.3,173.78,171.93,169.72,167.23,164.59,161.96,159.45,157.08,154.86,152.78,150.82,148.98,147.24,145.58,143.97,142.4,140.85,139.33,137.81,136.31,134.82,133.35,131.89,130.45,129.02,127.61,126.22,124.84,123.47,122.12,120.79,119.47,118.16,116.87,115.59,114.33,113.08,111.84,110.62,109.41,108.21,107.03,105.86,104.7,103.56,102.42,101.3,100.2,99.1,98.02,96.94,95.88,94.84,93.8,92.77,91.76,90.75,89.76,88.78,87.81,86.85,85.9,84.96,84.03,83.11,82.2,81.3,80.42,79.54,78.67,77.81,76.96,76.11,75.28,74.46,73.64,72.84,72.04,71.25,70.47,69.7,68.94,68.19,67.44,66.7,65.97,65.25,64.54,63.83,63.14,62.45,61.76,61.09
48,192.48,190.76,188.7,186.29,183.6,180.78,177.99,175.31,172.78,170.41,168.17,166.07,164.07,162.18,160.35,158.58,156.85,155.15,153.46,151.78,150.13,148.48,146.86,145.26,143.67,142.1,140.54,139.01,137.49,135.98,134.5,133.03,131.57,130.13,128.71,127.3,125.91,124.54,123.17,121.83,120.5,119.18,117.87,116.59,115.31,114.05,112.8,111.57,110.35,109.14,107.95,106.77,105.6,104.45,103.31,102.18,101.06,99.95,98.86,97.78,96.71,95.65,94.61,93.57,92.55,91.54,90.54,89.55,88.57,87.6,86.64,85.69,84.76,83.83,82.91,82.01,81.11,80.22,79.34,78.48,77.62,76.77,75.93,75.1,74.28,73.47,72.66,71.87,71.08,70.3,69.54,68.78,68.02,67.28
49,202.18,200.32,198.14,195.64,192.87,190.0,187.15,184.42,181.84,179.42,177.12,174.95,172.89,170.91,169.0,167.14,165.31,163.51,161.72,159.96,158.21,156.48,154.77,153.08,151.4,149.75,148.11,146.49,144.89,143.31,141.74,140.19,138.66,137.14,135.64,134.16,132.69,131.24,129.81,128.39,126.98,125.6,124.22,122.87,121.52,120.19,118.88,117.58,116.29,115.02,113.76,112.52,111.29,110.07,108.87,107.68,106.5,105.34,104.19,103.05,101.92,100.81,99.7,98.61,97.53,96.47,95.41,94.37,93.34,92.32,91.31,90.31,89.32,88.34,87.38,86.42,85.48,84.54,83.62,82.7,81.8,80.91,80.02,79.15,78.28,77.42,76.58,75.74,74.91,74.09,73.28,72.48,71.69,70.9
50,211.99,210.0,207.71,205.11,202.28,199.34,196.45,193.68,191.06,188.58,186.23,184.0,181.86,179.8,177.8,175.85,173.93,172.03,170.15,168.29,166.45,164.63,162.83,161.05,159.29,157.55,155.83,154.12,152.44,150.77,149.12,147.49,145.88,144.29,142.71,141.15,139.61,138.08,136.57,135.08,133.6,132.14,130.69,129.27,127.85,126.45,125.07,123.7,122.35,121.01,119.69,118.38,117.09,115.81,114.54,113.29,112.05,110.83,109.61,108.42,107.23,106.06,104.9,103.75,102.62,101.49,100.38,99.29,98.2,97.13,96.07,95.01,93.98,92.95,91.93,90.93,89.93,88.95,87.98,87.01,86.06,85.12,84.19,83.27,82.36,81.46,80.57,79.69,78.82,77.95,77.1,76.26,75.42,74.6
51,227.04,224.87,222.41,219.66,216.7,213.65,210.66,207.79,205.06,202.47,200.01,197.66,195.39,193.2,191.07,188.97,186.91,184.86,182.84,180.84,178.87,176.91,174.98,173.07,171.17,169.3,167.45,165.62,163.81,162.02,160.25,158.5,156.77,155.05,153.36,151.68,150.02,148.38,146.76,145.16,143.57,142.0,140.45,138.91,137.39,135.89,134.41,132.94,131.48,130.04,128.62,127.22,125.83,124.45,123.09,121.74,120.41,119.1,117.79,116.51,115.23,113.97,112.73,111.49,110.27,109.07,107.88,106.7,105.53,104.38,103.24,102.11,100.99,99.89,98.79,97.71,96.64,95.59,94.54,93.51,92.49,91.47,90.47,89.49,88.51,87.54,86.58,85.63,84.7,83.77,82.86,81.95,81.05,80.17
52,250.54,248.11,245.39,242.4,239.21,235.95,232.75,229.68,226.75,223.97,221.31,218.75,216.28,213.87,211.52,209.2,206.92,204.65,202.42,200.21,198.02,195.85,193.71,191.6,189.5,187.43,185.38,183.36,181.35,179.37,177.41,175.47,173.55,171.65,169.78,167.92,166.09,164.27,162.47,160.7,158.94,157.2,155.49,153.79,152.11,150.44,148.8,147.17,145.56,143.97,142.4,140.84,139.3,137.78,136.27,134.78,133.31,131.85,130.41,128.98,127.57,126.18,124.8,123.43,122.08,120.75,119.43,118.12,116.83,115.55,114.29,113.04,111.81,110.58,109.37,108.18,107.0,105.83,104.67,103.52,102.39,101.27,100.16,99.07,97.99,96.91,95.86,94.81,93.77,92.74,91.73,90.73,89.74,88.75
53,274.75,272.05,269.07,265.83,262.41,258.94,255.54,252.27,249.15,246.17,243.3,240.54,237.85,235.22,232.64,230.1,227.58,225.1,222.64,220.2,217.8,215.42,213.06,210.73,208.43,206.15,203.9,201.67,199.47,197.29,195.13,193.0,190.89,188.8,186.74,184.7,182.68,180.68,178.71,176.75,174.82,172.91,171.02,169.15,167.3,165.47,163.66,161.87,160.11,158.35,156.62,154.91,153.22,151.54,149.89,148.25,146.63,145.02,143.44,141.87,140.32,138.79,137.27,135.77,134.28,132.81,131.36,129.93,128.51,127.1,125.71,124.34,122.98,121.63,120.3,118.99,117.69,116.4,115.13,113.87,112.62,111.39,110.17,108.97,107.78,106.6,105.43,104.28,103.14,102.01,100.9,99.79,98.7,97.62
54,293.97,291.04,287.85,284.43,280.86,277.25,273.72,270.32,267.06,263.93,260.92,257.99,255.13,252.33,249.57,246.84,244.15,241.48,238.84,236.23,233.65,231.09,228.57,226.07,223.6,221.16,218.74,216.35,213.98,211.65,209.33,207.04,204.78,202.54,200.33,198.14,195.97,193.83,191.71,189.62,187.55,185.5,183.47,181.46,179.48,177.52,175.58,173.66,171.76,169.88,168.03,166.19,164.37,162.58,160.8,159.04,157.3,155.58,153.88,152.2,150.54,148.89,147.26,145.65,144.06,142.48,140.93,139.39,137.86,136.36,134.86,133.39,131.93,130.49,129.06,127.65,126.26,124.88,123.51,122.16,120.82,119.5,118.2,116.9,115.63,114.36,113.11,111.87,110.65,109.44,108.24,107.06,105.89,104.73
55,313.3,310.13,306.74,303.14,299.41,295.67,292.01,288.48,285.09,281.81,278.64,275.55,272.52,269.53,266.59,263.67,260.79,257.94,255.12,252.34,249.58,246.85,244.16,241.49,238.85,236.24,233.66,231.1,228.58,226.08,223.61,221.17,218.75,216.36,213.99,211.66,209.34,207.05,204.79,202.55,200.34,198.15,195.98,193.84,191.72,189.63,187.55,185.5,183.48,181.47,179.49,177.53,175.59,173.67,171.77,169.89,168.03,166.2,164.38,162.58,160.81,159.05,157.31,155.59,153.89,152.21,150.54,148.9,147.27,145.66,144.07,142.49,140.93,139.39,137.87,136.36,134.87,133.4,131.94,130.5,129.07,127.66,126.26,124.88,123.52,122.17,120.83,119.51,118.2,116.91,115.63,114.37,113.12,111.88
56,345.67,342.13,338.38,334.45,330.42,326.4,322.46,318.66,314.99,311.43,307.97,304.58,301.24,297.95,294.7,291.48,288.29,285.14,282.03,278.95,275.9,272.88,269.9,266.95,264.04,261.15,258.3,255.47,252.68,249.92,247.19,244.49,241.82,239.18,236.56,233.98,231.42,228.89,226.39,223.92,221.47,219.05,216.65,214.29,211.94,209.63,207.34,205.07,202.83,200.61,198.42,196.25,194.11,191.98,189.89,187.81,185.76,183.73,181.72,179.73,177.77,175.82,173.9,172.0,170.12,168.26,166.42,164.6,162.8,161.02,159.26,157.52,155.8,154.1,152.41,150.75,149.1,147.47,145.86,144.26,142.69,141.13,139.58,138.06,136.55,135.05,133.58,132.12,130.67,129.24,127.83,126.43,125.05,123.68
57,383.13,379.16,375.0,370.69,366.3,361.94,357.68,353.55,349.55,345.66,341.85,338.11,334.41,330.76,327.15,323.57,320.04,316.54,313.08,309.66,306.28,302.93,299.62,296.35,293.11,289.91,286.74,283.61,280.51,277.45,274.42,271.42,268.45,265.52,262.62,259.75,256.91,254.1,251.32,248.58,245.86,243.17,240.52,237.89,235.29,232.72,230.17,227.66,225.17,222.71,220.28,217.87,215.49,213.13,210.8,208.5,206.22,203.97,201.74,199.53,197.35,195.19,193.06,190.95,188.86,186.8,184.76,182.74,180.74,178.76,176.81,174.88,172.97,171.07,169.2,167.36,165.53,163.72,161.93,160.16,158.41,156.67,154.96,153.27,151.59,149.93,148.29,146.67,145.07,143.48,141.92,140.36,138.83,137.31
58,409.11,404.82,400.38,395.82,391.22,386.65,382.2,377.87,373.66,369.53,365.49,361.49,357.54,353.64,349.78,345.96,342.18,338.44,334.74,331.09,327.47,323.89,320.35,316.85,313.39,309.97,306.58,303.23,299.92,296.64,293.4,290.2,287.03,283.89,280.79,277.72,274.69,271.69,268.72,265.78,262.88,260.0,257.16,254.35,251.57,248.82,246.11,243.42,240.76,238.13,235.52,232.95,230.4,227.89,225.39,222.93,220.5,218.09,215.7,213.34,211.01,208.71,206.43,204.17,201.94,199.73,197.55,195.39,193.25,191.14,189.05,186.98,184.94,182.92,180.92,178.94,176.99,175.05,173.14,171.25,169.37,167.52,165.69,163.88,162.09,160.32,158.56,156.83,155.12,153.42,151.74,150.08,148.44,146.82
59,429.59,425.04,420.38,415.63,410.87,406.17,401.58,397.09,392.71,388.41,384.17,379.97,375.82,371.72,367.66,363.64,359.67,355.74,351.86,348.01,344.21,340.45,336.73,333.06,329.42,325.82,322.26,318.74,315.26,311.81,308.41,305.04,301.71,298.41,295.15,291.93,288.74,285.58,282.46,279.38,276.32,273.3,270.32,267.36,264.44,261.55,258.7,255.87,253.07,250.31,247.57,244.87,242.19,239.54,236.93,234.34,231.78,229.24,226.74,224.26,221.81,219.39,216.99,214.62,212.27,209.95,207.66,205.39,203.14,200.92,198.73,196.55,194.41,192.28,190.18,188.1,186.04,184.01,182.0,180.01,178.04,176.1,174.17,172.27,170.38,168.52,166.68,164.86,163.06,161.27,159.51,157.77,156.04,154.34
60,452.69,447.87,442.95,437.99,433.04,428.17,423.39,418.72,414.13,409.61,405.14,400.71,396.34,392.01,387.73,383.49,379.31,375.16,371.07,367.01,363.01,359.04,355.12,351.24,347.41,343.61,339.86,336.15,332.47,328.84,325.25,321.7,318.18,314.71,311.27,307.87,304.51,301.18,297.89,294.64,291.42,288.23,285.08,281.97,278.89,275.84,272.83,269.85,266.9,263.98,261.1,258.25,255.42,252.63,249.87,247.14,244.44,241.77,239.13,236.52,233.93,231.37,228.85,226.35,223.87,221.43,219.01,216.61,214.24,211.9,209.59,207.3,205.03,202.79,200.57,198.38,196.21,194.07,191.95,189.85,187.77,185.72,183.69,181.68,179.7,177.73,175.79,173.87,171.97,170.09,168.23,166.39,164.57,162.77
61,488.5,483.26,477.96,472.65,467.37,462.18,457.08,452.07,447.14,442.25,437.43,432.65,427.93,423.25,418.63,414.06,409.54,405.07,400.65,396.27,391.94,387.66,383.43,379.24,375.1,371.01,366.95,362.95,358.98,355.06,351.18,347.35,343.55,339.8,336.09,332.42,328.79,325.2,321.64,318.13,314.66,311.22,307.82,304.46,301.13,297.84,294.59,291.37,288.18,285.04,281.92,278.84,275.8,272.78,269.8,266.85,263.94,261.05,258.2,255.38,252.59,249.83,247.1,244.4,241.73,239.09,236.48,233.89,231.34,228.81,226.31,223.83,221.39,218.97,216.57,214.21,211.87,209.55,207.26,205.0,202.76,200.54,198.35,196.18,194.04,191.91,189.82,187.74,185.69,183.66,181.65,179.67,177.7,175.76
62,528.52,522.82,517.09,511.38,505.73,500.16,494.68,489.28,483.94,478.66,473.43,468.26,463.15,458.09,453.09,448.15,443.25,438.42,433.63,428.89,424.21,419.58,415.0,410.47,405.99,401.55,397.17,392.83,388.54,384.3,380.1,375.95,371.84,367.78,363.77,359.79,355.86,351.98,348.13,344.33,340.57,336.85,333.17,329.53,325.93,322.37,318.85,315.37,311.92,308.51,305.14,301.81,298.51,295.25,292.03,288.84,285.68,282.56,279.47,276.42,273.4,270.41,267.46,264.53,261.64,258.78,255.96,253.16,250.39,247.66,244.95,242.27,239.63,237.01,234.42,231.86,229.32,226.82,224.34,221.89,219.46,217.06,214.69,212.34,210.02,207.73,205.46,203.21,200.99,198.79,196.62,194.47,192.35,190.25
63,567.5,561.36,555.22,549.12,543.09,537.15,531.28,525.48,519.75,514.08,508.47,502.92,497.43,492.0,486.63,481.32,476.06,470.87,465.73,460.64,455.61,450.64,445.72,440.85,436.04,431.28,426.57,421.91,417.31,412.75,408.24,403.78,399.38,395.01,390.7,386.43,382.21,378.04,373.91,369.83,365.79,361.79,357.84,353.93,350.07,346.25,342.46,338.72,335.02,331.36,327.74,324.16,320.62,317.12,313.66,310.23,306.84,303.49,300.17,296.89,293.65,290.44,287.27,284.13,281.03,277.96,274.92,271.91,268.94,266.01,263.1,260.22,257.38,254.57,251.79,249.04,246.31,243.62,240.96,238.33,235.72,233.15,230.6,228.08,225.59,223.12,220.68,218.27,215.89,213.53,211.19,208.88,206.6,204.34
64,614.85,608.18,601.53,594.95,588.45,582.02,575.67,569.39,563.18,557.03,550.95,544.94,539.0,533.11,527.3,521.54,515.85,510.22,504.65,499.14,493.69,488.3,482.97,477.7,472.49,467.33,462.23,457.18,452.19,447.25,442.37,437.54,432.76,428.04,423.37,418.74,414.17,409.65,405.17,400.75,396.37,392.05,387.76,383.53,379.34,375.2,371.1,367.05,363.04,359.07,355.15,351.27,347.44,343.64,339.89,336.18,332.5,328.87,325.28,321.73,318.21,314.73,311.3,307.9,304.53,301.21,297.91,294.66,291.44,288.26,285.11,281.99,278.91,275.86,272.85,269.87,266.92,264.0,261.12,258.27,255.44,252.65,249.89,247.16,244.46,241.79,239.15,236.53,233.95,231.39,228.86,226.36,223.89,221.44
65,659.29,652.12,645.0,637.96,631.0,624.11,617.31,610.57,603.91,597.32,590.8,584.36,577.98,571.68,565.44,559.27,553.17,547.13,541.16,535.25,529.41,523.63,517.92,512.27,506.68,501.14,495.67,490.26,484.91,479.62,474.38,469.21,464.08,459.02,454.01,449.05,444.15,439.3,434.5,429.76,425.07,420.42,415.83,411.29,406.8,402.36,397.97,393.62,389.32,385.07,380.86,376.71,372.59,368.52,364.5,360.52,356.58,352.68,348.83,345.02,341.25,337.53,333.84,330.19,326.59,323.02,319.49,316.0,312.55,309.13,305.76,302.42,299.11,295.84,292.61,289.42,286.25,283.13,280.03,276.97,273.95,270.95,267.99,265.06,262.17,259.3,256.47,253.67,250.9,248.15,245.44,242.76,240.11,237.48
