age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
70,1415.87,1400.71,1385.35,1370.24,1355.35,1340.6,1326.05,1311.56,1297.2,1283.11,1269.2,1255.14,1241.2,1227.65,1214.21,1200.83,1187.82,1175.01,1162.6,1150.5,1137.89,1125.2,1112.75,1100.16,1087.98,1076.29,1064.55,1053.05,1041.7,1030.29,1019.09,1007.95,996.97,986.18,975.52,964.75,953.96,943.51,933.14,922.74,912.67,902.8,892.99,883.3,873.61,864.03,854.63,845.33,836.02,826.9,818.04,809.2,800.39,791.62,782.83,774.27,765.93,757.57,749.22,740.95,732.85,724.92,717.05,709.15,701.25,693.54,685.97,678.44,671.02,663.79,656.56,649.34,642.2,635.11,628.19,621.4,614.6,607.85,601.23,594.64,588.09,581.68,575.42,569.17,562.95,556.73,550.58,544.55,538.53,532.58,526.81,521.26,515.59,509.91
71,1533.86,1517.13,1500.73,1484.53,1468.26,1452.3,1436.6,1420.96,1405.3,1390.02,1374.94,1359.75,1344.82,1330.12,1315.47,1301.09,1286.9,1272.89,1259.6,1246.37,1232.75,1219.01,1205.46,1192.03,1178.82,1166.07,1153.41,1140.98,1128.63,1116.26,1104.12,1092.09,1080.15,1068.6,1056.99,1045.19,1033.65,1022.32,1011.11,999.96,988.93,978.18,967.61,957.07,946.65,936.35,926.09,915.98,906.03,896.14,886.48,876.81,867.2,857.71,848.28,839.08,829.99,820.9,811.79,802.89,794.3,785.65,776.91,768.37,759.92,751.59,743.41,735.3,727.34,719.35,711.35,703.53,695.87,688.22,680.74,673.44,666.03,658.7,651.55,644.45,637.43,630.43,623.54,616.85,610.08,603.23,596.68,590.25,583.73,577.41,571.2,564.94,558.69,552.57
72,1664.63,1646.69,1628.86,1611.03,1593.51,1576.33,1559.17,1542.1,1525.22,1508.63,1492.28,1475.9,1459.7,1443.71,1427.82,1412.27,1396.84,1381.68,1367.13,1352.88,1337.99,1322.95,1308.3,1293.72,1279.58,1265.69,1252.12,1238.68,1225.15,1211.82,1198.56,1185.4,1172.62,1159.96,1147.24,1134.58,1122.08,1109.79,1097.58,1085.48,1073.52,1061.85,1050.43,1039.01,1027.72,1016.48,1005.4,994.39,983.45,972.8,962.24,951.77,941.39,931.09,920.9,910.89,901.06,891.19,881.33,871.74,862.3,852.8,843.39,834.19,825.2,816.18,807.28,798.51,789.65,780.88,772.3,763.95,755.59,747.39,739.3,731.17,723.11,715.21,707.47,699.66,691.96,684.36,676.92,669.64,662.32,655.14,647.99,640.85,633.95,627.04,620.1,613.24,606.59,600.09
73,1809.44,1789.91,1770.35,1751.2,1732.29,1713.44,1694.79,1676.37,1658.07,1640.04,1622.3,1604.53,1586.82,1569.31,1552.08,1535.22,1518.51,1502.14,1486.36,1470.64,1454.39,1438.15,1422.28,1406.57,1391.15,1376.15,1361.29,1346.52,1331.91,1317.38,1303.08,1288.93,1274.88,1261.05,1247.33,1233.57,1219.95,1206.56,1193.41,1180.22,1167.31,1154.73,1142.1,1129.66,1117.39,1105.2,1092.99,1081.06,1069.37,1057.78,1046.29,1034.85,1023.59,1012.37,1001.32,990.58,979.75,968.9,958.3,947.84,937.53,927.2,917.13,907.26,897.2,887.38,877.68,868.04,858.62,849.2,839.91,830.71,821.6,812.66,803.77,794.95,786.3,777.65,769.1,760.8,752.4,744.14,736.19,728.25,720.29,712.38,704.52,696.86,689.36,681.76,674.19,666.91,659.72,652.54
74,1970.09,1948.67,1927.67,1906.89,1886.05,1865.46,1845.28,1825.43,1805.47,1785.71,1766.39,1747.0,1727.68,1708.71,1690.1,1671.77,1653.63,1635.62,1618.4,1601.34,1583.66,1565.94,1548.64,1531.7,1514.85,1498.41,1482.28,1466.29,1450.49,1434.74,1419.11,1403.6,1388.33,1373.38,1358.36,1343.38,1328.58,1314.11,1299.72,1285.41,1271.44,1257.6,1243.91,1230.36,1216.95,1203.5,1190.45,1177.69,1164.82,1152.06,1139.53,1127.14,1114.89,1102.75,1090.73,1078.79,1066.96,1055.38,1043.84,1032.42,1021.11,1010.0,999.01,987.98,977.18,966.51,955.98,945.63,935.25,925.02,914.96,904.84,894.92,885.25,875.63,866.07,856.43,847.02,837.82,828.67,819.72,810.78,801.98,793.28,784.59,775.91,767.47,759.19,750.92,742.68,734.53,726.6,718.61,710.72
75,2147.82,2124.81,2101.82,2078.98,2056.33,2034.1,2012.17,1990.28,1968.54,1947.17,1926.09,1904.94,1884.03,1863.45,1843.13,1823.09,1803.22,1783.73,1764.81,1746.12,1726.95,1707.74,1689.1,1670.52,1652.2,1634.37,1616.71,1599.22,1581.85,1564.7,1547.67,1530.85,1514.29,1497.88,1481.59,1465.32,1449.22,1433.33,1417.69,1402.09,1386.72,1371.75,1356.75,1341.93,1327.27,1312.84,1298.76,1284.61,1270.57,1256.72,1242.95,1229.55,1216.25,1202.87,1189.73,1176.78,1164.0,1151.35,1138.77,1126.31,1114.04,1101.88,1089.83,1077.96,1066.21,1054.59,1043.12,1031.63,1020.32,1009.28,998.24,987.27,976.52,965.93,955.46,944.95,934.46,924.23,914.23,904.3,894.44,884.74,875.06,865.51,856.08,846.75,837.4,828.34,819.34,810.35,801.65,792.82,784.08,775.65
76,2345.25,2319.96,2294.79,2269.89,2245.38,2221.05,2197.06,2173.32,2149.55,2126.21,2103.24,2080.35,2057.47,2034.85,2012.65,1990.93,1969.32,1947.98,1927.46,1907.19,1886.26,1865.35,1844.98,1824.71,1804.66,1785.15,1765.88,1746.66,1727.84,1709.11,1690.57,1672.25,1654.02,1636.13,1618.4,1600.62,1582.95,1565.7,1548.66,1531.66,1515.02,1498.52,1482.17,1466.05,1450.02,1434.29,1418.78,1403.36,1388.03,1372.95,1358.16,1343.41,1328.72,1314.22,1299.94,1285.75,1271.66,1257.9,1244.25,1230.65,1217.25,1204.01,1190.87,1177.87,1165.0,1152.36,1139.76,1127.15,1114.94,1102.86,1090.75,1078.71,1066.94,1055.49,1043.97,1032.45,1021.17,1010.05,999.04,988.24,977.52,966.76,956.18,945.9,935.61,925.31,915.31,905.29,895.37,885.66,875.96,866.33,856.93,847.58
77,2565.67,2537.97,2510.6,2483.55,2456.63,2430.11,2403.91,2377.83,2352.01,2326.55,2301.41,2276.27,2251.25,2226.62,2202.4,2178.61,2155.08,2131.84,2109.24,2086.91,2064.18,2041.35,2019.05,1996.8,1974.96,1953.77,1932.66,1911.84,1891.16,1870.6,1850.36,1830.25,1810.29,1790.71,1771.24,1751.86,1732.64,1713.79,1695.26,1676.61,1658.21,1640.28,1622.45,1604.69,1587.3,1570.14,1553.02,1536.13,1519.5,1503.05,1486.8,1470.69,1454.58,1438.73,1423.14,1407.48,1392.15,1377.11,1362.13,1347.32,1332.61,1318.11,1303.77,1289.48,1275.38,1261.58,1247.85,1234.26,1220.78,1207.35,1194.09,1181.1,1168.29,1155.51,1143.0,1130.53,1118.05,1106.03,1094.13,1082.17,1070.29,1058.45,1047.0,1035.81,1024.49,1013.26,1002.21,991.31,980.56,969.8,959.18,948.77,938.32,928.0
78,2815.22,2784.99,2755.04,2725.21,2695.72,2666.77,2638.01,2609.48,2581.1,2553.08,2525.57,2498.11,2470.75,2443.78,2417.2,2391.09,2365.17,2339.58,2314.88,2290.46,2265.44,2240.46,2215.98,2191.66,2167.79,2144.53,2121.42,2098.42,2075.81,2053.38,2031.16,2009.03,1987.13,1965.69,1944.44,1923.16,1902.16,1881.53,1860.96,1840.42,1820.37,1800.74,1781.14,1761.94,1742.88,1723.85,1705.15,1686.55,1668.11,1650.27,1632.46,1614.58,1597.08,1579.83,1562.6,1545.52,1528.75,1512.12,1495.66,1479.29,1463.25,1447.41,1431.46,1415.75,1400.45,1385.33,1370.19,1355.21,1340.39,1325.77,1311.39,1297.03,1282.84,1269.05,1255.28,1241.44,1227.96,1214.6,1201.38,1188.31,1175.24,1162.48,1150.06,1137.5,1124.96,1112.73,1100.64,1088.67,1076.82,1065.16,1053.55,1041.95,1030.45,1019.23
79,3100.79,3067.5,3034.42,3001.69,2969.48,2937.54,2905.78,2874.31,2843.15,2812.43,2782.17,2751.95,2722.05,2692.34,2663.01,2634.18,2605.69,2577.7,2550.41,2523.47,2495.92,2468.38,2441.56,2414.95,2388.66,2362.87,2337.37,2312.25,2287.31,2262.54,2237.98,2213.7,2189.83,2166.19,2142.72,2119.48,2096.28,2073.36,2050.75,2028.24,2006.24,1984.55,1963.1,1941.97,1920.85,1899.96,1879.24,1858.75,1838.74,1818.82,1799.03,1779.67,1760.43,1741.28,1722.31,1703.57,1684.95,1666.62,1648.61,1630.7,1613.0,1595.35,1577.82,1560.66,1543.69,1527.0,1510.48,1493.88,1477.57,1461.57,1445.63,1429.86,1414.34,1398.93,1383.67,1368.59,1353.61,1338.9,1324.48,1310.06,1295.76,1281.76,1267.82,1253.96,1240.28,1226.7,1213.36,1200.31,1187.35,1174.42,1161.53,1148.79,1136.16,1123.69
80,3428.78,3391.9,3355.48,3319.52,3283.86,3248.53,3213.49,3178.9,3144.5,3110.48,3077.0,3043.77,3010.59,2977.77,2945.5,2913.69,2882.32,2851.25,2821.06,2791.19,2760.71,2730.4,2700.84,2671.47,2642.27,2613.83,2585.83,2557.87,2530.26,2502.95,2475.94,2449.29,2422.74,2396.5,2370.61,2344.89,2319.26,2294.02,2269.14,2244.32,2219.91,2195.95,2172.24,2148.72,2125.39,2102.19,2079.42,2056.87,2034.57,2012.62,1990.82,1969.31,1947.99,1926.89,1905.98,1885.22,1864.75,1844.54,1824.4,1804.55,1784.97,1765.49,1746.37,1727.3,1708.61,1690.2,1671.61,1653.33,1635.44,1617.71,1600.08,1582.66,1565.42,1548.36,1531.53,1514.92,1498.49,1482.26,1466.02,1449.99,1434.34,1418.76,1403.3,1387.99,1372.87,1358.0,1343.31,1328.8,1314.34,1299.96,1285.84,1271.78,1257.84,1244.24
81,3804.46,3763.81,3723.5,3683.53,3644.06,3604.76,3565.99,3527.65,3489.53,3451.96,3414.9,3377.95,3341.31,3305.06,3269.19,3234.02,3199.21,3164.75,3131.27,3098.22,3064.49,3030.89,2998.11,2965.34,2933.1,2901.85,2870.63,2839.6,2809.04,2778.78,2748.86,2719.14,2689.68,2660.74,2632.08,2603.46,2575.06,2547.22,2519.6,2492.06,2465.07,2438.33,2411.94,2385.88,2359.92,2334.42,2309.14,2284.19,2259.59,2234.95,2210.77,2186.95,2163.33,2139.89,2116.64,2093.74,2071.07,2048.48,2026.26,2004.34,1982.58,1961.14,1939.69,1918.6,1897.92,1877.24,1856.75,1836.58,1816.69,1796.91,1777.36,1758.02,1738.93,1720.09,1701.29,1682.89,1664.68,1646.44,1628.55,1610.9,1593.47,1576.22,1558.92,1541.92,1525.26,1508.62,1492.32,1476.14,1460.06,1444.33,1428.62,1413.05,1397.69,1382.4
82,4233.62,4188.51,4143.61,4099.28,4055.22,4011.54,3968.74,3926.36,3883.98,3842.01,3800.85,3759.91,3719.07,3678.82,3639.23,3600.1,3561.34,3523.11,3485.9,3449.09,3411.71,3374.38,3337.73,3301.46,3265.78,3230.84,3196.2,3161.8,3127.84,3094.15,3060.77,3027.74,2995.24,2963.03,2930.98,2899.28,2867.75,2836.72,2805.98,2775.43,2745.29,2715.58,2686.23,2657.26,2628.53,2600.0,2572.04,2544.35,2516.67,2489.49,2462.63,2435.99,2409.7,2383.62,2357.86,2332.42,2307.19,2282.16,2257.44,2232.95,2208.67,2184.67,2161.06,2137.66,2114.43,2091.52,2068.84,2046.37,2024.09,2002.1,1980.29,1958.91,1937.74,1916.54,1895.77,1875.28,1854.91,1834.71,1814.71,1795.07,1775.67,1756.32,1737.2,1718.31,1699.6,1681.27,1663.06,1644.98,1627.26,1609.58,1592.05,1574.74,1557.66,1540.67
83,4721.49,4671.17,4621.42,4572.13,4523.03,4474.76,4427.26,4379.69,4332.35,4285.96,4240.18,4194.4,4149.1,4104.47,4060.16,4016.48,3973.43,3930.85,3889.29,3848.41,3806.94,3765.48,3724.7,3684.28,3644.45,3605.51,3566.94,3528.66,3490.85,3453.3,3416.1,3379.44,3343.11,3307.18,3271.74,3236.34,3201.13,3166.48,3132.33,3098.31,3064.68,3031.54,2998.86,2966.47,2934.3,2902.73,2871.54,2840.51,2809.82,2779.59,2749.62,2719.92,2690.65,2661.55,2632.74,2604.35,2576.24,2548.35,2520.79,2493.46,2466.47,2439.85,2413.27,2387.2,2361.53,2335.94,2310.51,2285.39,2260.62,2236.07,2211.89,2187.88,2164.05,2140.71,2117.54,2094.47,2071.73,2049.31,2027.05,2005.04,1983.37,1961.92,1940.67,1919.63,1898.83,1878.17,1857.78,1837.68,1817.76,1797.92,1778.37,1759.2,1740.13,1721.18
84,5273.78,5217.71,5162.07,5107.11,5052.76,4999.03,4945.55,4892.82,4840.48,4788.61,4737.55,4686.61,4636.03,4586.02,4536.72,4488.32,4440.26,4392.76,4346.6,4301.04,4254.86,4208.42,4162.96,4117.96,4073.54,4030.14,3986.98,3944.33,3902.24,3860.41,3819.06,3778.04,3737.47,3697.48,3657.77,3618.21,3578.89,3540.37,3502.26,3464.29,3426.88,3389.83,3353.18,3317.17,3281.48,3246.08,3211.16,3176.46,3142.3,3108.56,3075.07,3042.0,3009.12,2976.59,2944.64,2913.06,2881.62,2850.53,2819.63,2789.1,2758.99,2729.07,2699.65,2670.48,2641.6,2613.1,2584.77,2556.74,2529.1,2501.71,2474.47,2447.6,2421.26,2395.07,2369.01,2343.4,2318.18,2293.11,2268.09,2243.51,2219.36,2195.44,2171.6,2148.04,2124.69,2101.61,2079.02,2056.6,2034.21,2012.04,1990.24,1968.66,1947.29,1926.24
85,5895.37,5832.66,5770.94,5709.93,5649.06,5588.78,5529.63,5470.82,5412.26,5354.63,5297.7,5240.81,5184.44,5128.99,5074.16,5020.01,4966.41,4913.47,4861.84,4810.85,4759.0,4707.39,4656.93,4606.86,4557.41,4508.72,4460.62,4413.06,4366.08,4319.41,4273.07,4227.41,4181.99,4137.19,4093.0,4048.83,4005.0,3961.97,3919.52,3877.3,3835.36,3793.93,3753.26,3713.05,3673.09,3633.51,3594.38,3555.72,3517.57,3479.88,3442.43,3405.32,3368.73,3332.66,3296.82,3261.2,3226.02,3191.28,3156.98,3122.97,3089.16,3055.74,3022.72,2990.16,2958.01,2925.99,2894.4,2863.19,2832.12,2801.45,2771.19,2741.27,2711.6,2682.28,2653.36,2624.61,2596.18,2568.13,2540.39,2512.96,2485.82,2458.84,2432.36,2406.05,2379.93,2354.37,2328.81,2303.59,2278.68,2253.87,2229.43,2205.31,2181.58,2157.98
86,6588.63,6519.01,6450.11,6381.75,6314.17,6247.48,6181.39,6115.85,6050.7,5986.5,5922.99,5859.71,5797.04,5735.16,5674.06,5613.69,5553.83,5494.76,5437.16,5380.06,5322.29,5264.97,5208.76,5152.91,5097.73,5043.49,4989.85,4936.94,4884.4,4832.14,4780.72,4729.55,4678.86,4628.97,4579.58,4530.44,4481.66,4433.65,4386.12,4338.83,4292.11,4246.12,4200.66,4155.76,4111.14,4066.91,4023.26,3979.95,3937.24,3895.2,3853.38,3811.98,3771.12,3730.57,3690.46,3650.74,3611.59,3572.99,3534.52,3496.37,3458.72,3421.39,3384.59,3348.25,3312.18,3276.6,3241.2,3206.05,3171.52,3137.39,3103.51,3069.9,3036.79,3004.16,2971.62,2939.45,2907.75,2876.33,2845.36,2814.81,2784.38,2754.35,2724.7,2695.11,2665.92,2637.03,2608.7,2580.63,2552.57,2524.93,2497.73,2470.87,2444.19,2417.71
87,7355.14,7277.95,7201.26,7125.4,7050.37,6975.98,6902.5,6829.58,6757.13,6685.69,6614.94,6544.68,6475.08,6406.22,6338.33,6271.23,6204.59,6138.8,6074.55,6010.78,5946.47,5882.67,5820.01,5757.96,5696.57,5636.23,5576.64,5517.58,5458.92,5400.88,5343.42,5286.45,5229.99,5174.43,5119.55,5064.78,5010.35,4956.69,4903.65,4850.96,4799.13,4747.77,4697.04,4646.98,4597.18,4547.9,4499.13,4450.92,4403.47,4356.33,4309.59,4263.56,4217.92,4172.8,4128.08,4083.76,4039.98,3996.57,3953.72,3911.45,3869.38,3827.77,3786.77,3746.25,3706.02,3665.98,3626.42,3587.48,3548.95,3510.69,3472.76,3435.45,3398.53,3361.76,3325.55,3289.7,3254.16,3219.22,3184.7,3150.39,3116.44,3082.9,3049.53,3016.53,2983.99,2952.04,2920.24,2888.62,2857.46,2826.7,2796.32,2766.05,2736.09,2706.46
88,8202.85,8117.02,8031.72,7947.64,7864.31,7781.68,7700.0,7618.8,7538.42,7459.16,7380.79,7302.82,7225.44,7149.06,7073.46,6998.72,6924.86,6851.9,6780.3,6709.13,6637.51,6566.82,6497.45,6428.41,6360.08,6292.99,6226.63,6160.73,6095.56,6030.96,5967.08,5903.67,5840.97,5779.21,5717.78,5656.67,5596.25,5536.68,5477.61,5419.1,5361.2,5304.0,5247.56,5191.73,5136.35,5081.54,5027.38,4973.75,4920.65,4868.1,4815.98,4764.63,4713.89,4663.55,4613.66,4564.21,4515.29,4467.03,4419.49,4372.19,4325.29,4278.95,4233.22,4187.92,4142.87,4098.5,4054.64,4010.96,3967.74,3925.1,3883.13,3841.45,3800.02,3759.18,3718.84,3678.93,3639.34,3600.26,3561.61,3523.26,3485.2,3447.75,3410.67,3373.86,3337.74,3301.86,3266.19,3231.05,3196.35,3161.95,3127.94,3094.15,3060.8,3027.78
89,9141.73,9046.22,8952.04,8858.99,8766.29,8674.76,8584.01,8493.97,8405.01,8317.0,8229.92,8143.44,8057.68,7972.7,7888.8,7806.08,7724.07,7643.08,7563.27,7483.79,7404.57,7326.19,7248.8,7172.19,7096.53,7022.03,6948.05,6874.95,6802.51,6730.7,6659.71,6589.1,6519.38,6450.53,6382.13,6314.5,6247.47,6181.01,6115.25,6050.18,5985.86,5922.25,5859.4,5797.21,5735.59,5674.68,5614.35,5554.59,5495.5,5436.79,5378.85,5321.76,5265.17,5209.14,5153.55,5098.54,5044.22,4990.48,4937.25,4884.57,4832.39,4780.8,4729.84,4679.25,4629.21,4579.73,4530.53,4481.83,4433.83,4386.58,4339.72,4293.29,4247.27,4201.71,4156.69,4112.02,4067.86,4024.23,3981.11,3938.26,3895.98,3854.23,3812.74,3771.86,3731.4,3691.24,3651.63,3612.42,3573.6,3535.44,3497.34,3459.56,3422.31,3385.55
90,10235.34,10130.63,10027.46,9925.01,9823.51,9722.87,9623.12,9524.41,9426.63,9329.76,9233.83,9138.77,9044.43,8951.23,8859.01,8767.87,8677.57,8588.01,8499.64,8411.9,8324.6,8238.34,8153.19,8068.95,7985.61,7903.12,7821.62,7740.85,7660.69,7581.32,7502.68,7424.74,7347.73,7271.63,7196.13,7121.26,7046.97,6973.54,6900.78,6828.64,6757.58,6687.18,6617.4,6548.44,6480.08,6412.38,6345.37,6279.1,6213.59,6148.65,6084.42,6020.81,5957.85,5895.53,5833.9,5772.83,5712.31,5652.58,5593.47,5534.84,5476.76,5419.4,5362.62,5306.13,5250.41,5195.32,5140.62,5086.48,5033.11,4980.44,4927.97,4876.02,4824.63,4773.8,4723.52,4673.59,4624.29,4575.82,4527.65,4479.84,4432.58,4385.67,4339.38,4293.67,4248.32,4203.48,4159.18,4115.36,4072.05,4028.96,3986.27,3944.22,3902.5,3861.22
91,11566.03,11453.41,11342.13,11231.71,11122.19,11013.74,10905.94,10799.24,10693.48,10588.71,10484.95,10381.81,10280.06,10179.03,10078.97,9980.06,9881.82,9784.68,9688.4,9592.84,9498.02,9404.13,9311.62,9219.94,9129.14,9039.34,8950.28,8861.84,8774.27,8687.61,8601.59,8516.5,8432.19,8348.71,8266.22,8184.2,8102.78,8021.94,7941.97,7863.14,7784.9,7707.46,7630.75,7554.57,7479.2,7404.64,7330.73,7257.78,7185.54,7113.69,7042.62,6972.28,6902.62,6833.78,6765.48,6697.76,6631.03,6564.91,6499.15,6433.97,6369.47,6305.8,6242.56,6180.0,6118.12,6056.75,5995.95,5935.64,5876.2,5817.06,5758.54,5700.61,5643.23,5586.45,5530.08,5474.38,5419.4,5364.93,5310.96,5257.36,5204.2,5151.91,5099.98,5048.33,4997.5,4947.29,4897.42,4847.97,4799.03,4750.63,4702.72,4655.24,4607.97,4561.5
92,13073.52,12954.01,12835.52,12717.95,12601.64,12486.12,12371.22,12257.38,12144.72,12033.2,11922.06,11812.13,11703.17,11594.86,11487.78,11381.68,11276.67,11172.34,11068.87,10966.35,10864.35,10763.49,10664.0,10565.38,10467.56,10370.6,10274.27,10178.85,10084.3,9990.51,9897.69,9805.43,9714.15,9623.78,9533.98,9445.0,9356.6,9268.93,9182.22,9096.17,9010.99,8926.72,8842.95,8759.94,8677.79,8596.26,8515.64,8435.79,8356.5,8278.02,8200.06,8122.86,8046.69,7970.96,7895.74,7821.69,7748.19,7675.07,7602.77,7531.01,7460.22,7389.95,7320.13,7251.04,7182.47,7114.75,7047.43,6980.69,6914.71,6849.31,6784.48,6720.08,6656.31,6593.13,6530.53,6468.66,6407.31,6346.51,6286.2,6226.45,6167.48,6108.84,6050.65,5993.17,5936.25,5879.78,5823.79,5768.41,5713.64,5659.27,5605.38,5551.97,5499.27,5446.99
93,14727.29,14600.87,14475.96,14352.37,14229.35,14107.12,13985.86,13865.71,13746.62,13628.08,13510.34,13393.64,13277.97,13163.35,13049.57,12936.82,12825.14,12714.26,12604.14,12494.74,12386.07,12278.3,12171.92,12066.6,11961.97,11858.11,11754.94,11652.64,11551.23,11450.8,11351.08,11252.09,11153.8,11056.35,10959.94,10864.17,10768.86,10674.46,10580.93,10487.98,10395.98,10304.77,10214.28,10124.53,10035.42,9946.97,9859.5,9772.92,9686.95,9601.42,9516.9,9433.31,9350.09,9267.52,9185.72,9104.68,9024.17,8944.49,8865.7,8787.37,8709.61,8632.57,8556.17,8480.22,8405.2,8330.8,8256.87,8183.7,8111.01,8039.1,7967.56,7896.45,7826.3,7756.65,7687.72,7619.17,7551.29,7484.17,7417.32,7351.21,7285.77,7220.9,7156.38,7092.47,7029.17,6966.43,6904.23,6842.45,6781.39,6720.78,6660.76,6601.49,6542.45,6483.72
94,16631.18,16498.88,16368.1,16237.41,16107.59,15979.4,15851.84,15724.82,15599.03,15473.89,15349.32,15226.27,15104.09,14982.46,14862.16,14743.09,14624.27,14506.16,14389.4,14273.32,14157.59,14042.89,13929.61,13817.39,13705.9,13594.96,13484.79,13375.48,13267.2,13159.55,13052.64,12946.48,12841.18,12736.97,12633.19,12529.93,12427.83,12326.47,12225.7,12125.72,12026.63,11928.46,11830.65,11733.51,11637.17,11541.88,11447.37,11353.4,11260.13,11167.81,11076.22,10985.28,10895.09,10805.28,10716.24,10627.99,10540.41,10453.71,10367.58,10282.06,10197.18,10112.89,10029.32,9946.39,9864.33,9782.89,9702.08,9621.61,9541.84,9462.56,9383.87,9306.1,9228.75,9152.17,9076.04,9000.85,8926.17,8851.6,8778.05,8705.07,8632.66,8560.81,8489.29,8418.5,8348.49,8278.84,8209.56,8141.17,8073.27,8005.75,7939.07,7872.78,7806.84,7741.62
95,18792.49,18654.46,18516.9,18380.0,18244.34,18109.64,17975.51,17842.62,17710.58,17578.56,17448.12,17318.84,17189.7,17062.17,16935.77,16809.35,16683.78,16559.68,16436.12,16312.94,16190.47,16069.14,15949.38,15830.45,15712.0,15594.06,15476.97,15361.06,15245.56,15130.7,15016.78,14903.76,14791.66,14679.96,14569.12,14459.16,14349.86,14241.31,14133.46,14026.56,13920.34,13814.63,13709.76,13605.53,13502.13,13399.5,13297.68,13196.52,13095.96,12996.34,12897.3,12798.86,12701.28,12604.23,12508.03,12412.29,12317.37,12223.62,12130.24,12037.07,11944.87,11853.43,11762.47,11672.54,11583.04,11494.35,11405.95,11317.87,11230.69,11144.4,11058.65,10973.19,10888.46,10804.56,10721.51,10638.73,10556.32,10475.04,10394.1,10313.74,10234.12,10154.82,10076.02,9997.98,9920.75,9843.87,9767.55,9691.85,9616.61,9541.77,9467.59,9394.09,9321.18,9248.77
96,21164.73,21020.8,20878.73,20736.9,20596.36,20456.58,20317.73,20179.33,20040.58,19904.05,19768.33,19633.15,19499.42,19366.32,19233.79,19101.93,18970.85,18840.25,18710.49,18581.28,18453.07,18326.52,18200.53,18075.15,17950.68,17827.03,17703.98,17581.59,17460.12,17339.05,17219.0,17099.6,16980.54,16862.7,16745.47,16629.0,16513.41,16398.52,16284.19,16170.29,16057.45,15945.39,15833.84,15722.77,15612.31,15503.22,15394.88,15286.81,15179.42,15072.48,14966.37,14861.18,14756.45,14652.62,14549.29,14446.87,14345.49,14244.42,14143.56,14043.87,13944.67,13846.24,13748.73,13651.27,13554.61,13458.47,13362.75,13268.1,13174.26,13080.7,12987.6,12895.18,12803.59,12712.32,12621.69,12531.63,12442.39,12353.57,12265.42,12178.0,12091.11,12004.63,11918.54,11833.49,11748.74,11664.43,11581.16,11498.44,11415.75,11333.78,11252.61,11171.77,11091.67,11012.29
97,23733.01,23586.1,23441.32,23296.49,23152.08,23008.92,22865.8,22722.51,22580.98,22440.92,22300.67,22161.28,22023.46,21885.67,21748.55,21612.32,21477.13,21342.87,21207.69,21072.98,20940.55,20808.85,20678.08,20548.69,20420.06,20290.92,20162.57,20035.77,19909.06,19782.73,19657.25,19532.48,19407.97,19284.63,19162.64,19041.09,18920.16,18799.52,18679.07,18559.76,18441.38,18323.58,18206.07,18088.89,17972.82,17857.95,17743.81,17629.55,17515.67,17402.94,17290.71,17179.26,17068.82,16958.93,16849.63,16740.91,16632.91,16525.32,16418.68,16312.76,16207.7,16102.76,15998.1,15894.34,15791.24,15688.82,15586.93,15485.58,15384.79,15284.7,15185.31,15086.57,14987.9,14889.95,14792.87,14696.26,14599.9,14504.24,14409.51,14315.21,14221.5,14128.17,14035.42,13943.44,13851.82,13761.0,13670.82,13580.87,13491.45,13402.76,13314.44,13226.85,13140.1,13053.54
98,26487.5,26339.7,26192.53,26046.84,25901.55,25755.39,25609.4,25464.82,25321.87,25178.59,25035.88,24894.84,24753.8,24613.52,24474.33,24336.28,24198.47,24059.93,23921.5,23783.46,23647.64,23513.81,23380.29,23247.67,23115.48,22983.64,22852.06,22721.0,22590.55,22460.78,22331.79,22202.97,22075.24,21948.5,21821.99,21696.32,21571.18,21445.98,21321.69,21198.29,21075.45,20953.2,20831.38,20710.2,20589.71,20469.9,20350.57,20231.77,20113.55,19995.49,19878.51,19762.32,19646.94,19532.14,19417.61,19304.4,19191.44,19078.52,18966.51,18855.57,18744.94,18634.65,18524.76,18415.7,18307.47,18199.31,18091.76,17984.69,17878.19,17772.75,17667.94,17563.12,17458.89,17355.63,17252.76,17150.26,17048.01,16946.81,16845.94,16745.25,16645.54,16546.25,16447.59,16349.42,16251.89,16154.84,16058.39,15962.29,15866.79,15772.16,15677.74,15583.87,15490.4,15397.37
