,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
68,1130.80,1117.33,1103.84,1090.76,1078.00,1065.34,1052.88,1040.60,1028.49,1016.41,1004.43,992.56,980.55,968.61,956.91,945.42,934.20,923.11,911.99,901.04,890.33,879.44,868.71,858.30,847.89,837.61,827.56,817.77,808.01,798.24,788.70,779.10,769.60,760.43,751.27,742.13,733.22,724.48,715.79,707.07,698.55,690.22,681.83,673.71,665.81,657.80,649.93,642.11,634.32,626.82,619.29,611.82,604.42,597.15,590.00,582.87,575.81,568.86,561.97,555.19,548.61,542.05,535.42,528.89,522.66,516.41,510.16,504.00,497.97,492.09,486.19,480.37,474.62,468.94,463.32,457.78,452.30,446.88,441.53,436.25,431.03,425.87,420.77,415.73,410.75,405.84,400.98,396.18,391.44,386.75,382.12,377.55,373.03,368.56,364.15,359.79,355.48,351.23,347.02,342.87,338.77,334.71,330.70,326.75,322.83,318.97,315.15,311.38,307.65,303.97,300.33,296.73,293.18,289.67,286.21,282.78,279.39,276.05,272.75,269.48,266.25,263.07,259.92,256.81,253.73,250.70,247.69,244.73,241.80,238.91,236.05,233.22,230.43,227.67,224.94,222.25,219.59,216.96,214.37,211.80
69,1223.45,1208.83,1194.24,1180.07,1166.13,1152.54,1139.20,1125.94,1112.65,1099.47,1086.63,1073.87,1060.76,1047.85,1035.40,1023.13,1010.92,998.73,986.73,974.95,963.27,951.54,939.92,928.54,917.44,906.41,895.46,884.82,874.25,863.80,853.40,842.98,832.79,822.74,812.81,803.06,793.41,783.85,774.42,765.15,755.93,746.66,737.72,729.17,720.49,711.82,703.27,694.81,686.55,678.25,670.08,662.05,654.00,646.17,638.54,630.84,623.19,615.68,608.28,601.03,593.77,586.47,579.45,572.59,565.69,558.86,552.14,545.51,538.99,532.48,526.11,519.81,513.59,507.45,501.37,495.37,489.45,483.59,477.80,472.08,466.43,460.85,455.33,449.89,444.50,439.18,433.93,428.73,423.60,418.53,413.52,408.57,403.68,398.85,394.08,389.36,384.70,380.10,375.55,371.06,366.61,362.23,357.89,353.61,349.38,345.20,341.06,336.98,332.95,328.97,325.03,321.14,317.29,313.50,309.75,306.04,302.38,298.76,295.18,291.65,288.16,284.71,281.30,277.94,274.61,271.32,268.08,264.87,261.70,258.57,255.47,252.41,249.39,246.41,243.46,240.55,237.67,234.82,232.01,229.24
70,1327.67,1311.80,1296.10,1280.66,1265.66,1250.94,1236.40,1221.92,1207.55,1193.39,1179.46,1165.38,1151.27,1137.48,1123.90,1110.41,1097.14,1084.08,1070.98,1058.25,1045.62,1032.86,1020.20,1007.90,995.89,983.81,971.97,960.40,948.91,937.46,926.19,914.97,903.88,893.16,882.44,871.72,861.18,850.89,840.72,830.56,820.41,810.51,801.00,791.56,782.05,772.64,763.39,754.28,745.16,736.16,727.39,718.65,709.98,701.57,693.22,684.90,676.60,668.41,660.45,652.42,644.42,636.81,629.23,621.58,614.05,606.68,599.43,592.26,585.15,578.14,571.23,564.39,557.64,550.97,544.38,537.86,531.43,525.07,518.79,512.58,506.45,500.39,494.40,488.49,482.64,476.87,471.16,465.52,459.95,454.45,449.01,443.64,438.33,433.09,427.91,422.79,417.73,412.73,407.79,402.91,398.09,393.33,388.62,383.97,379.38,374.84,370.35,365.92,361.55,357.22,352.95,348.72,344.55,340.43,336.36,332.33,328.35,324.43,320.54,316.71,312.92,309.18,305.48,301.82,298.21,294.64,291.12,287.63,284.19,280.79,277.43,274.11,270.83,267.59,264.39,261.23,258.10,255.01,251.96,248.95
71,1447.06,1429.88,1412.67,1396.06,1379.62,1363.48,1347.71,1331.96,1316.41,1300.88,1285.55,1270.39,1255.14,1239.97,1225.04,1210.43,1195.99,1181.69,1167.65,1153.66,1139.86,1125.93,1112.02,1098.83,1085.78,1072.57,1059.60,1046.91,1034.42,1021.99,1009.65,997.38,985.47,973.70,961.94,950.37,938.96,927.69,916.52,905.39,894.38,883.80,873.34,862.96,852.59,842.35,832.37,822.34,812.47,802.74,793.15,783.53,774.02,764.85,755.80,746.73,737.72,728.82,719.97,711.20,702.71,694.36,685.87,677.57,669.55,661.56,653.59,645.70,637.98,630.35,622.81,615.36,608.00,600.73,593.54,586.44,579.43,572.50,565.65,558.88,552.20,545.59,539.07,532.62,526.25,519.95,513.73,507.59,501.52,495.52,489.59,483.74,477.95,472.23,466.59,461.01,455.49,450.04,444.66,439.34,434.09,428.89,423.76,418.70,413.69,408.74,403.85,399.02,394.25,389.53,384.87,380.27,375.72,371.23,366.79,362.40,358.06,353.78,349.55,345.37,341.24,337.16,333.12,329.14,325.20,321.31,317.47,313.67,309.92,306.21,302.55,298.93,295.36,291.82,288.33,284.88,281.48,278.11,274.78,271.50
72,1583.94,1565.12,1546.57,1528.21,1510.10,1492.54,1475.20,1458.11,1440.98,1423.85,1407.24,1390.85,1374.12,1357.47,1341.15,1325.10,1309.32,1293.74,1278.21,1262.99,1247.88,1232.46,1217.43,1202.99,1188.56,1174.07,1159.91,1146.18,1132.59,1118.90,1105.31,1092.01,1078.85,1065.92,1053.14,1040.52,1028.07,1015.68,1003.46,991.27,979.39,967.73,956.17,944.73,933.37,922.27,911.23,900.44,889.72,879.06,868.41,857.81,847.60,837.49,827.43,817.54,807.77,797.95,788.19,778.77,769.51,760.12,751.01,742.12,733.10,724.28,715.63,707.08,698.62,690.27,682.02,673.86,665.80,657.84,649.98,642.21,634.53,626.94,619.44,612.04,604.72,597.49,590.34,583.29,576.31,569.42,562.61,555.89,549.24,542.67,536.18,529.77,523.44,517.18,511.00,504.89,498.85,492.88,486.99,481.17,475.41,469.73,464.11,458.56,453.08,447.66,442.31,437.02,431.80,426.63,421.53,416.49,411.51,406.59,401.73,396.93,392.18,387.49,382.86,378.28,373.76,369.29,364.87,360.51,356.20,351.94,347.73,343.58,339.47,335.41,331.40,327.44,323.52,319.65,315.83,312.05,308.32,304.64,300.99,297.40
73,1739.06,1718.63,1698.14,1677.79,1657.94,1638.77,1619.90,1600.98,1582.09,1563.48,1545.30,1527.15,1508.82,1490.55,1472.67,1455.15,1437.85,1420.63,1403.57,1386.91,1370.23,1353.41,1336.94,1320.89,1304.95,1289.17,1273.70,1258.71,1243.77,1228.63,1213.88,1199.21,1184.77,1170.60,1156.64,1142.86,1129.00,1115.42,1102.00,1088.70,1075.63,1062.75,1050.14,1037.49,1025.01,1012.88,1000.75,988.78,977.11,965.46,953.77,942.34,930.98,919.69,908.66,897.86,887.06,876.21,865.67,855.38,845.09,834.92,824.94,814.93,805.21,795.72,786.21,776.81,767.52,758.35,749.29,740.33,731.48,722.74,714.10,705.57,697.13,688.80,680.57,672.44,664.40,656.46,648.61,640.86,633.20,625.63,618.16,610.77,603.47,596.25,589.13,582.09,575.13,568.26,561.46,554.75,548.12,541.57,535.10,528.70,522.38,516.14,509.97,503.88,497.85,491.90,486.03,480.22,474.48,468.81,463.20,457.67,452.20,446.79,441.45,436.18,430.96,425.81,420.72,415.69,410.73,405.82,400.97,396.17,391.44,386.76,382.14,377.57,373.06,368.60,364.19,359.84,355.54,351.29,347.09,342.94,338.85,334.80,330.79,326.84
74,1912.25,1889.73,1867.06,1844.80,1823.24,1802.17,1781.31,1760.52,1739.81,1719.28,1699.21,1679.32,1659.10,1639.06,1619.57,1600.29,1581.12,1562.15,1543.51,1525.19,1506.88,1488.46,1470.29,1452.72,1435.30,1417.87,1400.96,1384.55,1367.92,1351.35,1335.18,1319.10,1303.13,1287.51,1272.18,1256.82,1241.59,1226.78,1212.14,1197.51,1183.08,1168.96,1154.98,1141.18,1127.64,1114.10,1100.76,1087.69,1074.83,1061.88,1049.09,1036.49,1023.93,1011.69,999.62,987.69,975.69,963.89,952.46,941.02,929.64,918.49,907.45,896.65,886.01,875.42,864.96,854.63,844.42,834.33,824.36,814.52,804.79,795.17,785.67,776.29,767.01,757.85,748.79,739.85,731.01,722.28,713.65,705.12,696.70,688.38,680.15,672.03,664.00,656.07,648.23,640.49,632.83,625.27,617.80,610.42,603.13,595.93,588.81,581.77,574.82,567.95,561.17,554.47,547.84,541.30,534.83,528.44,522.13,515.89,509.73,503.64,497.62,491.68,485.80,480.00,474.26,468.60,463.00,457.47,452.00,446.60,441.27,436.00,430.79,425.64,420.56,415.53,410.57,405.66,400.82,396.03,391.30,386.62,382.01,377.44,372.93,368.48,364.08,359.73
75,2102.29,2077.49,2052.68,2028.40,2004.60,1981.34,1958.47,1935.57,1912.84,1890.44,1868.36,1846.31,1824.10,1802.17,1780.56,1759.32,1738.45,1717.75,1697.21,1677.01,1656.95,1636.73,1616.79,1597.41,1578.21,1559.24,1540.70,1522.36,1504.14,1486.12,1468.35,1450.63,1433.09,1415.94,1398.97,1382.18,1365.69,1349.28,1333.07,1316.95,1301.07,1285.59,1270.30,1255.19,1240.18,1225.49,1210.74,1196.25,1182.07,1167.88,1153.86,1139.97,1126.37,1112.85,1099.46,1086.24,1073.17,1060.38,1047.64,1035.00,1022.57,1010.23,998.21,986.27,974.49,962.86,951.36,940.00,928.77,917.68,906.73,895.90,885.20,874.63,864.19,853.87,843.68,833.60,823.65,813.81,804.10,794.50,785.01,775.64,766.37,757.22,748.18,739.25,730.42,721.70,713.08,704.57,696.16,687.84,679.63,671.51,663.50,655.57,647.75,640.01,632.37,624.82,617.36,609.99,602.70,595.51,588.40,581.37,574.43,567.57,560.79,554.10,547.48,540.94,534.48,528.10,521.80,515.57,509.41,503.33,497.32,491.38,485.51,479.72,473.99,468.33,462.74,457.21,451.75,446.36,441.03,435.76,430.56,425.42,420.34,415.32,410.36,405.46,400.62,395.84
76,2309.97,2282.79,2255.69,2229.04,2202.79,2177.25,2152.19,2127.00,2102.11,2077.40,2053.08,2029.05,2004.59,1980.32,1956.74,1933.47,1910.43,1887.69,1865.20,1843.03,1820.99,1798.70,1776.77,1755.62,1734.71,1713.79,1693.15,1673.15,1653.36,1633.57,1614.04,1594.61,1575.26,1556.40,1537.92,1519.53,1501.14,1483.15,1465.32,1447.62,1430.35,1413.30,1396.43,1379.77,1363.38,1347.05,1330.95,1315.21,1299.56,1283.92,1268.45,1253.30,1238.26,1223.30,1208.62,1194.19,1179.88,1165.71,1151.67,1137.89,1124.30,1110.85,1097.47,1084.37,1071.43,1058.64,1046.01,1033.53,1021.19,1009.01,996.96,985.07,973.31,961.70,950.22,938.88,927.68,916.61,905.67,894.86,884.18,873.63,863.20,852.90,842.72,832.67,822.73,812.91,803.21,793.63,784.15,774.80,765.55,756.41,747.39,738.47,729.66,720.95,712.35,703.84,695.44,687.15,678.95,670.84,662.84,654.93,647.11,639.39,631.76,624.22,616.77,609.41,602.14,594.95,587.85,580.84,573.91,567.06,560.29,553.60,547.00,540.47,534.02,527.65,521.35,515.13,508.98,502.91,496.91,490.98,485.12,479.33,473.61,467.95,462.37,456.85,451.40,446.01,440.69,435.43
77,2538.66,2508.75,2478.98,2449.59,2420.76,2392.91,2365.24,2337.57,2310.15,2283.00,2256.54,2230.15,2203.20,2176.58,2150.64,2125.01,2099.82,2074.85,2050.01,2025.78,2001.58,1977.11,1953.14,1929.92,1906.94,1883.85,1861.26,1839.49,1817.65,1795.76,1774.30,1752.91,1731.76,1711.20,1690.84,1670.47,1650.30,1630.48,1611.02,1591.79,1572.64,1553.81,1535.32,1516.97,1498.88,1481.13,1463.51,1446.04,1428.82,1411.69,1394.80,1378.15,1361.48,1345.10,1329.14,1313.24,1297.47,1281.90,1266.60,1251.48,1236.46,1221.59,1207.02,1192.63,1178.40,1164.35,1150.46,1136.74,1123.19,1109.79,1096.55,1083.48,1070.55,1057.79,1045.17,1032.71,1020.39,1008.22,996.20,984.32,972.58,960.98,949.52,938.19,927.00,915.95,905.02,894.23,883.57,873.03,862.62,852.33,842.16,832.12,822.20,812.39,802.70,793.13,783.67,774.32,765.09,755.96,746.95,738.04,729.24,720.54,711.95,703.46,695.07,686.78,678.59,670.49,662.50,654.60,646.79,639.08,631.46,623.92,616.48,609.13,601.87,594.69,587.60,580.59,573.66,566.82,560.06,553.38,546.78,540.26,533.82,527.45,521.16,514.95,508.81,502.74,496.74,490.82,484.96,479.18
78,2792.97,2760.20,2727.48,2695.23,2663.76,2632.95,2602.50,2572.11,2541.93,2512.19,2483.12,2453.92,2424.29,2395.14,2366.59,2338.55,2310.90,2283.24,2256.07,2229.39,2202.70,2175.96,2149.56,2124.12,2098.85,2073.39,2048.67,2024.58,2000.56,1976.57,1952.96,1929.47,1906.23,1883.60,1861.15,1838.73,1816.60,1794.97,1773.61,1752.32,1731.31,1710.49,1690.12,1670.07,1650.23,1630.67,1611.13,1592.07,1573.15,1554.27,1535.63,1517.15,1498.99,1481.11,1463.39,1445.84,1428.57,1411.49,1394.61,1377.91,1361.42,1345.20,1329.17,1313.32,1297.67,1282.21,1266.93,1251.83,1236.91,1222.17,1207.60,1193.21,1178.99,1164.94,1151.06,1137.34,1123.78,1110.39,1097.16,1084.08,1071.16,1058.40,1045.78,1033.32,1021.00,1008.84,996.81,984.93,973.19,961.60,950.14,938.81,927.62,916.57,905.65,894.85,884.19,873.65,863.24,852.95,842.79,832.74,822.82,813.01,803.32,793.75,784.29,774.94,765.71,756.58,747.56,738.65,729.85,721.15,712.56,704.07,695.68,687.38,679.19,671.10,663.10,655.20,647.39,639.67,632.05,624.52,617.08,609.72,602.45,595.27,588.18,581.17,574.24,567.40,560.64,553.96,547.35,540.83,534.39,528.02
79,3080.37,3044.25,3008.28,2972.85,2937.88,2903.95,2870.59,2837.17,2803.99,2771.11,2738.86,2706.77,2674.24,2642.19,2610.72,2579.84,2549.20,2518.81,2488.85,2459.38,2430.16,2400.64,2371.65,2343.62,2315.66,2287.66,2260.36,2233.84,2207.36,2180.87,2154.94,2129.03,2103.37,2078.42,2053.67,2029.05,2004.64,1980.74,1957.22,1933.82,1910.62,1887.86,1865.41,1843.16,1821.25,1799.64,1778.38,1757.16,1736.12,1715.34,1694.79,1674.58,1654.54,1634.65,1615.04,1595.85,1576.79,1557.88,1539.27,1520.89,1502.78,1484.88,1467.20,1449.73,1432.47,1415.41,1398.55,1381.90,1365.44,1349.18,1333.12,1317.24,1301.56,1286.06,1270.74,1255.61,1240.66,1225.88,1211.29,1196.86,1182.61,1168.53,1154.61,1140.86,1127.28,1113.85,1100.59,1087.48,1074.53,1061.74,1049.09,1036.60,1024.26,1012.06,1000.01,988.10,976.33,964.71,953.22,941.87,930.65,919.57,908.62,897.80,887.11,876.55,866.11,855.79,845.60,835.53,825.58,815.75,806.04,796.44,786.96,777.58,768.32,759.18,750.13,741.20,732.38,723.65,715.04,706.52,698.11,689.80,681.58,673.47,665.45,657.52,649.69,641.95,634.31,626.76,619.29,611.92,604.63,597.43,590.32,583.29
80,3408.20,3368.28,3328.42,3289.18,3250.82,3213.49,3176.52,3139.47,3102.61,3066.33,3030.85,2995.48,2959.70,2924.06,2889.38,2855.16,2821.26,2787.83,2754.68,2722.04,2689.65,2657.12,2625.03,2594.01,2563.17,2532.30,2502.16,2472.79,2443.55,2414.36,2385.56,2356.82,2328.51,2301.01,2273.70,2246.43,2219.52,2192.99,2166.94,2141.12,2115.49,2090.23,2065.35,2040.78,2016.61,1992.82,1969.02,1945.52,1922.36,1899.41,1876.75,1854.25,1832.00,1810.07,1788.61,1767.31,1746.10,1725.22,1704.64,1684.36,1664.32,1644.52,1624.95,1605.62,1586.52,1567.64,1548.99,1530.56,1512.36,1494.36,1476.58,1459.02,1441.66,1424.51,1407.56,1390.81,1374.27,1357.92,1341.76,1325.80,1310.03,1294.44,1279.04,1263.82,1248.79,1233.93,1219.25,1204.75,1190.41,1176.25,1162.26,1148.43,1134.77,1121.27,1107.93,1094.74,1081.72,1068.85,1056.13,1043.57,1031.15,1018.89,1006.77,994.79,982.95,971.26,959.70,948.29,937.00,925.86,914.84,903.96,893.20,882.58,872.08,861.70,851.45,841.32,831.31,821.42,811.65,801.99,792.45,783.02,773.71,764.50,755.41,746.42,737.54,728.76,720.09,711.53,703.06,694.70,686.43,678.27,670.20,662.22,654.35,646.56
81,3785.98,3741.60,3697.54,3654.10,3611.55,3569.96,3528.75,3487.77,3447.18,3406.92,3367.52,3328.34,3288.42,3249.13,3210.61,3172.57,3135.18,3097.96,3061.15,3025.12,2989.16,2952.85,2917.35,2882.91,2848.69,2814.51,2781.07,2748.48,2715.99,2683.51,2651.59,2619.80,2588.46,2557.96,2527.59,2497.31,2467.39,2438.05,2409.01,2380.13,2351.70,2323.77,2296.29,2269.08,2242.19,2215.52,2189.13,2163.10,2137.37,2111.93,2086.68,2061.70,2037.08,2012.84,1988.96,1965.22,1941.70,1918.55,1895.75,1873.22,1850.96,1828.96,1807.23,1785.75,1764.53,1743.56,1722.84,1702.36,1682.13,1662.14,1642.39,1622.87,1603.58,1584.53,1565.70,1547.09,1528.70,1510.54,1492.58,1474.85,1457.32,1440.00,1422.89,1405.98,1389.27,1372.76,1356.44,1340.32,1324.39,1308.65,1293.10,1277.74,1262.55,1247.55,1232.72,1218.07,1203.59,1189.29,1175.16,1161.19,1147.39,1133.76,1120.28,1106.97,1093.81,1080.81,1067.97,1055.28,1042.74,1030.34,1018.10,1006.00,994.04,982.23,970.56,959.02,947.63,936.37,925.24,914.24,903.38,892.64,882.03,871.55,861.19,850.96,840.85,830.85,820.98,811.22,801.58,792.05,782.64,773.34,764.15,755.07,746.10,737.23,728.47,719.81
82,4222.66,4173.45,4124.32,4075.99,4028.63,3982.28,3936.64,3891.08,3845.76,3800.99,3757.11,3713.27,3669.05,3625.26,3582.35,3540.00,3498.17,3456.94,3416.16,3375.90,3335.80,3295.43,3255.80,3217.43,3179.32,3141.30,3103.95,3067.64,3031.50,2995.39,2959.84,2924.31,2889.40,2855.41,2821.47,2787.76,2754.49,2721.79,2689.37,2657.18,2625.54,2594.41,2563.72,2533.37,2503.36,2473.68,2444.32,2415.29,2386.68,2358.20,2330.04,2302.23,2274.75,2247.93,2221.18,2194.58,2168.38,2142.65,2117.22,2092.09,2067.26,2042.72,2018.48,1994.52,1970.84,1947.45,1924.34,1901.50,1878.93,1856.63,1834.59,1812.82,1791.30,1770.04,1749.03,1728.27,1707.76,1687.49,1667.46,1647.67,1628.11,1608.79,1589.70,1570.83,1552.18,1533.76,1515.56,1497.57,1479.79,1462.23,1444.87,1427.73,1410.78,1394.03,1377.49,1361.14,1344.98,1329.02,1313.25,1297.66,1282.26,1267.04,1252.00,1237.14,1222.46,1207.95,1193.61,1179.44,1165.44,1151.61,1137.94,1124.44,1111.09,1097.90,1084.87,1072.00,1059.27,1046.70,1034.28,1022.00,1009.87,997.88,986.04,974.34,962.77,951.35,940.05,928.90,917.87,906.98,896.21,885.58,875.06,864.68,854.42,844.27,834.25,824.35,814.57,804.90
83,4719.43,4664.48,4609.83,4556.10,4503.28,4451.57,4400.50,4349.67,4299.17,4249.22,4200.26,4151.47,4102.13,4053.32,4005.33,3958.11,3911.69,3865.60,3820.06,3775.18,3730.40,3685.50,3641.34,3598.35,3555.84,3513.40,3471.72,3431.13,3390.82,3350.51,3310.72,3271.18,3232.33,3194.16,3156.21,3118.68,3081.63,3045.00,3008.80,2972.97,2937.47,2902.63,2868.35,2834.44,2801.04,2767.99,2735.24,2702.81,2670.60,2638.90,2607.55,2576.50,2546.05,2515.84,2485.77,2456.12,2427.02,2398.25,2369.83,2341.74,2313.99,2286.57,2259.47,2232.69,2206.23,2180.08,2154.24,2128.71,2103.49,2078.56,2053.92,2029.58,2005.53,1981.76,1958.27,1935.06,1912.13,1889.47,1867.08,1844.95,1823.08,1801.48,1780.13,1759.03,1738.18,1717.58,1697.23,1677.11,1657.24,1637.60,1618.19,1599.01,1580.06,1561.33,1542.83,1524.54,1506.48,1488.62,1470.98,1453.55,1436.32,1419.30,1402.48,1385.86,1369.43,1353.20,1337.16,1321.32,1305.66,1290.18,1274.89,1259.78,1244.85,1230.10,1215.52,1201.12,1186.88,1172.82,1158.92,1145.18,1131.61,1118.20,1104.95,1091.85,1078.91,1066.12,1053.49,1041.00,1028.67,1016.47,1004.43,992.52,980.76,969.14,957.65,946.30,935.09,924.01,913.05,902.23
84,5273.66,5212.41,5151.46,5091.58,5032.78,4975.03,4918.04,4861.25,4804.96,4749.39,4694.61,4640.07,4585.13,4530.72,4477.40,4424.88,4373.01,4321.75,4270.83,4220.64,4171.01,4121.03,4071.58,4023.69,3976.20,3928.76,3882.56,3837.42,3792.14,3747.16,3702.95,3658.88,3615.34,3572.62,3530.51,3488.71,3447.22,3406.34,3366.00,3325.92,3286.35,3247.48,3209.12,3171.34,3133.99,3097.10,3060.44,3024.10,2988.30,2952.96,2917.92,2883.27,2849.12,2815.26,2781.87,2748.95,2716.43,2684.29,2652.53,2621.15,2590.13,2559.49,2529.21,2499.28,2469.71,2440.49,2411.62,2383.08,2354.89,2327.02,2299.49,2272.29,2245.40,2218.83,2192.58,2166.64,2141.01,2115.67,2090.64,2065.91,2041.46,2017.31,1993.44,1969.86,1946.55,1923.52,1900.76,1878.27,1856.05,1834.09,1812.39,1790.94,1769.75,1748.82,1728.12,1707.68,1687.47,1667.51,1647.78,1628.28,1609.02,1589.98,1571.17,1552.58,1534.21,1516.06,1498.12,1480.39,1462.88,1445.57,1428.47,1411.57,1394.87,1378.36,1362.05,1345.94,1330.01,1314.28,1298.73,1283.36,1268.18,1253.17,1238.35,1223.69,1209.22,1194.91,1180.77,1166.80,1153.00,1139.35,1125.87,1112.55,1099.39,1086.38,1073.53,1060.83,1048.28,1035.87,1023.62,1011.51
85,5889.28,5820.97,5753.31,5686.67,5620.87,5556.55,5492.98,5429.64,5367.03,5304.90,5243.76,5183.13,5121.87,5061.39,5002.18,4943.57,4885.81,4828.53,4771.71,4716.06,4660.73,4604.96,4550.04,4496.46,4443.61,4391.21,4339.67,4288.97,4238.64,4188.66,4139.28,4090.03,4041.44,3994.01,3947.05,3900.38,3854.04,3808.47,3763.59,3718.91,3674.87,3631.49,3588.66,3546.38,3504.69,3463.47,3422.48,3381.96,3342.05,3302.52,3263.42,3224.88,3186.74,3148.99,3111.80,3075.05,3038.74,3002.85,2967.39,2932.35,2897.72,2863.50,2829.68,2796.27,2763.25,2730.61,2698.37,2666.50,2635.01,2603.90,2573.15,2542.76,2512.73,2483.06,2453.73,2424.76,2396.12,2367.83,2339.86,2312.23,2284.93,2257.94,2231.28,2204.93,2178.89,2153.16,2127.73,2102.61,2077.78,2053.24,2028.99,2005.03,1981.35,1957.95,1934.83,1911.98,1889.40,1867.09,1845.04,1823.26,1801.72,1780.45,1759.42,1738.64,1718.11,1697.82,1677.77,1657.96,1638.38,1619.03,1599.91,1581.02,1562.35,1543.90,1525.67,1507.65,1489.84,1472.25,1454.86,1437.68,1420.71,1403.93,1387.35,1370.97,1354.78,1338.78,1322.97,1307.34,1291.90,1276.65,1261.57,1246.67,1231.95,1217.40,1203.03,1188.82,1174.78,1160.91,1147.20,1133.65
86,6567.19,6491.25,6416.00,6341.82,6268.68,6197.03,6126.25,6055.90,5986.15,5917.07,5849.15,5781.51,5713.58,5646.57,5580.57,5515.24,5450.83,5387.11,5324.16,5262.17,5200.43,5138.54,5077.52,5018.15,4959.41,4900.93,4843.51,4787.30,4731.21,4675.36,4620.33,4565.69,4511.78,4458.86,4406.46,4354.42,4303.04,4252.42,4202.34,4152.66,4103.58,4055.21,4007.36,3960.30,3913.87,3867.76,3822.14,3777.08,3732.54,3688.50,3645.01,3602.03,3559.51,3517.56,3476.11,3435.15,3394.67,3354.66,3315.13,3276.07,3237.46,3199.31,3161.61,3124.35,3087.53,3051.15,3015.19,2979.66,2944.55,2909.85,2875.56,2841.67,2808.19,2775.10,2742.39,2710.08,2678.14,2646.58,2615.39,2584.57,2554.12,2524.02,2494.27,2464.88,2435.83,2407.13,2378.76,2350.73,2323.03,2295.66,2268.60,2241.87,2215.45,2189.34,2163.54,2138.05,2112.85,2087.95,2063.35,2039.03,2015.01,1991.26,1967.80,1944.61,1921.69,1899.05,1876.67,1854.55,1832.70,1811.10,1789.76,1768.67,1747.83,1727.23,1706.87,1686.76,1666.88,1647.24,1627.83,1608.65,1589.69,1570.96,1552.44,1534.15,1516.07,1498.21,1480.55,1463.10,1445.86,1428.82,1411.99,1395.35,1378.90,1362.65,1346.60,1330.73,1315.05,1299.55,1284.24,1269.10
87,7302.35,7218.37,7135.12,7052.79,6971.88,6892.48,6813.98,6735.92,6658.48,6581.84,6506.48,6431.54,6356.21,6281.75,6208.48,6136.17,6064.78,5994.19,5924.44,5855.54,5787.04,5718.52,5650.94,5585.08,5519.92,5455.04,5391.35,5328.74,5266.66,5204.82,5143.72,5083.16,5023.28,4964.51,4906.40,4848.78,4791.54,4735.27,4679.64,4624.46,4570.03,4516.05,4463.08,4410.88,4359.12,4307.84,4257.16,4207.19,4157.63,4108.61,4060.32,4012.65,3965.48,3918.86,3872.78,3827.25,3782.26,3737.79,3693.85,3650.42,3607.50,3565.09,3523.18,3481.76,3440.83,3400.37,3360.40,3320.89,3281.85,3243.27,3205.14,3167.45,3130.22,3093.42,3057.05,3021.11,2985.59,2950.49,2915.80,2881.52,2847.65,2814.17,2781.08,2748.39,2716.08,2684.14,2652.59,2621.40,2590.58,2560.13,2530.03,2500.28,2470.89,2441.84,2413.13,2384.76,2356.73,2329.02,2301.64,2274.58,2247.84,2221.41,2195.30,2169.49,2143.98,2118.77,2093.87,2069.25,2044.92,2020.88,1997.12,1973.64,1950.44,1927.51,1904.85,1882.45,1860.32,1838.45,1816.84,1795.48,1774.37,1753.51,1732.89,1712.52,1692.39,1672.49,1652.83,1633.40,1614.19,1595.22,1576.46,1557.93,1539.61,1521.51,1503.62,1485.95,1468.48,1451.21,1434.15,1417.29
