,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
47,446.91,433.54,417.66,398.24,379.46,392.01,382.12,379.16,374.87,364.57,320.54,333.99,321.31,301.86,306.18,309.24,325.59,327.50,308.18,314.07,318.10,321.83,309.25,292.20,290.26,285.46,272.44,291.10,258.55,256.23,236.08,255.23,244.90,251.44,271.39,275.07,275.09,268.92,265.44,291.38,277.48,266.89,258.44,258.11,257.93,257.62,257.03,256.48,255.64,254.50,253.31,252.08,250.88,249.35,247.63,245.87,243.87,241.94,239.81,237.31,234.61,231.95,229.30,226.64,223.92,221.12,218.52,215.76,212.89,210.32,207.81,205.19,202.57,200.03,197.67,195.28,192.89,190.51,188.11,185.77,183.50,181.32,179.06,176.90,174.75,172.41,170.24,168.30,166.30,164.30,162.27,160.28,158.44,156.47,154.57,152.71,150.71,149.00,147.23,145.41,143.60,141.72,139.97,138.38,136.73,134.97,133.38,131.75,130.17,128.63,127.05,125.38,123.85,122.45,120.96,119.51,117.99,116.52,115.18,113.73,112.31,111.07,109.57,108.14,106.97,105.70,104.40,103.13,101.83,100.62,99.45,98.21,97.10,95.95,94.72,93.52,92.32,91.24,90.17,89.09
48,472.48,457.32,485.25,466.40,445.10,430.97,397.62,430.27,403.28,375.53,393.65,373.08,374.59,317.73,351.33,335.89,337.56,339.16,334.76,335.71,341.13,329.01,340.27,324.60,329.50,315.22,288.57,302.42,285.66,281.29,275.24,264.26,271.76,267.57,268.43,283.73,288.70,287.50,280.12,321.45,298.66,286.74,277.30,276.94,276.45,275.75,275.02,274.29,273.31,272.09,270.69,269.07,267.51,265.89,264.04,262.19,260.07,257.68,255.44,253.07,250.17,247.26,244.43,241.58,238.68,235.77,232.93,230.10,227.30,224.39,221.51,218.83,216.18,213.33,210.60,208.25,205.87,203.27,200.76,198.28,195.83,193.58,191.16,188.71,186.41,184.08,181.88,179.76,177.49,175.28,173.19,171.15,169.15,167.04,165.03,163.09,161.01,159.01,157.07,155.24,153.29,151.34,149.50,147.65,145.89,144.13,142.42,140.66,138.98,137.36,135.62,133.90,132.28,130.70,129.14,127.68,126.08,124.48,122.99,121.47,120.06,118.69,117.13,115.60,114.27,113.00,111.58,110.05,108.73,107.56,106.29,104.88,103.63,102.39,101.18,99.93,98.60,97.50,96.41,95.25
49,575.01,537.70,535.23,522.90,478.82,482.80,459.59,462.55,450.68,433.47,433.62,416.30,399.33,396.56,380.88,393.23,371.68,359.98,373.00,381.60,390.69,389.83,358.58,366.54,339.20,340.52,326.99,327.72,311.60,298.84,290.41,288.26,296.57,297.96,307.06,302.16,322.48,323.89,308.45,357.64,320.63,307.67,297.36,296.75,295.95,294.93,293.76,292.62,291.44,290.14,288.48,286.53,284.65,282.70,280.60,278.61,276.41,273.70,271.04,268.56,265.75,262.72,259.60,256.44,253.39,250.36,247.31,244.25,241.30,238.43,235.44,232.47,229.70,226.80,223.89,221.31,218.80,216.11,213.46,210.83,208.16,205.59,203.04,200.54,198.11,195.77,193.51,191.20,188.71,186.29,184.08,181.96,179.85,177.55,175.39,173.35,171.18,169.00,166.95,165.14,163.18,161.10,159.02,156.98,155.21,153.40,151.46,149.64,147.82,146.04,144.32,142.55,140.69,138.95,137.31,135.71,134.10,132.48,130.85,129.23,127.69,126.20,124.64,123.07,121.63,120.20,118.67,117.14,115.75,114.51,113.16,111.59,110.23,108.98,107.80,106.45,104.94,103.72,102.56,101.32
50,652.43,593.08,579.71,573.19,545.71,548.88,528.54,530.95,491.24,499.21,483.49,468.24,464.60,423.59,448.84,399.08,409.59,394.46,419.19,440.54,395.75,414.76,415.03,377.85,394.50,377.51,352.07,376.64,338.32,331.94,312.75,312.42,306.00,311.85,348.81,343.79,329.95,339.40,345.86,386.85,344.12,330.24,318.93,317.94,316.69,315.45,313.96,312.18,310.56,308.92,307.01,304.90,302.63,300.32,297.87,295.39,292.97,290.25,287.35,284.43,281.53,278.51,275.12,271.73,268.52,265.32,262.15,258.91,255.73,252.79,249.74,246.47,243.37,240.50,237.70,234.77,231.80,229.08,226.41,223.60,220.79,217.99,215.30,212.76,210.18,207.67,205.18,202.67,200.12,197.71,195.35,192.98,190.71,188.36,186.06,183.91,181.64,179.38,177.27,175.17,173.06,170.98,168.84,166.68,164.79,162.81,160.76,158.89,156.89,154.96,153.19,151.26,149.34,147.52,145.77,144.08,142.37,140.56,138.85,137.26,135.56,133.89,132.33,130.69,129.15,127.63,125.94,124.43,122.98,121.55,120.07,118.55,117.17,115.75,114.37,113.00,111.58,110.18,108.83,107.52
51,688.10,680.01,635.81,628.06,630.99,625.43,591.67,564.95,543.21,564.26,541.11,506.84,524.60,494.68,474.89,460.33,459.10,449.83,440.32,435.84,443.27,438.00,424.35,439.10,430.43,429.05,397.61,397.41,384.61,369.96,350.12,335.75,343.92,348.73,346.82,349.13,354.65,361.54,365.28,421.38,369.73,354.79,342.29,340.82,339.09,337.27,335.40,333.30,331.16,329.02,326.74,324.26,321.64,318.94,316.25,313.29,310.37,307.59,304.56,301.35,298.11,294.90,291.44,287.92,284.47,281.04,277.64,274.22,270.90,267.67,264.61,261.33,257.86,254.67,251.82,248.82,245.65,242.66,239.83,237.01,234.03,231.10,228.31,225.50,222.72,220.01,217.30,214.67,212.07,209.51,207.01,204.49,202.08,199.67,197.25,194.93,192.56,190.20,187.95,185.67,183.35,181.18,179.04,176.76,174.66,172.56,170.42,168.44,166.33,164.27,162.40,160.41,158.32,156.43,154.58,152.76,150.96,149.04,147.25,145.57,143.79,141.96,140.38,138.69,136.92,135.31,133.58,131.98,130.49,128.89,127.23,125.77,124.31,122.75,121.27,119.82,118.44,117.01,115.42,114.04
52,783.84,772.75,742.54,694.24,716.14,675.37,641.82,626.80,594.47,587.40,601.64,584.91,574.55,563.49,538.38,547.70,508.92,506.46,493.44,475.58,476.56,484.42,471.36,492.28,456.09,443.48,435.79,422.35,418.60,419.52,402.34,364.67,376.94,368.71,366.25,385.06,393.93,396.76,382.58,443.41,397.98,381.79,367.96,365.91,363.67,361.17,358.65,356.21,353.56,350.79,348.07,345.23,342.30,339.23,336.15,332.90,329.53,326.28,323.02,319.67,316.19,312.61,309.02,305.46,301.76,298.05,294.39,290.79,287.34,283.94,280.61,277.21,273.72,270.23,266.96,263.81,260.64,257.50,254.36,251.30,248.26,245.22,242.20,239.21,236.29,233.43,230.59,227.74,225.02,222.24,219.57,216.94,214.34,211.84,209.23,206.73,204.35,201.82,199.42,197.06,194.62,192.25,189.96,187.70,185.42,183.17,180.93,178.81,176.59,174.48,172.41,170.19,168.03,166.01,164.02,162.10,160.21,158.24,156.34,154.57,152.69,150.72,148.99,147.16,145.29,143.56,141.81,140.12,138.49,136.73,135.09,133.63,131.94,130.31,128.81,127.27,125.70,124.12,122.50,121.03
53,919.25,877.77,824.60,811.35,795.56,768.87,725.04,738.70,707.71,672.39,669.70,657.50,661.44,606.82,623.54,586.42,593.98,568.20,559.98,526.10,521.78,515.47,516.51,510.32,474.46,507.60,502.16,469.53,460.43,444.01,437.91,408.78,414.37,397.35,398.68,404.09,388.93,431.82,417.18,473.06,429.65,412.11,396.77,393.89,391.01,387.97,384.86,381.73,378.48,375.17,371.88,368.57,365.18,361.83,358.26,354.57,350.98,347.30,343.65,340.01,336.22,332.40,328.56,324.74,320.91,317.05,313.19,309.32,305.62,302.08,298.44,294.74,291.20,287.69,284.03,280.50,277.21,273.96,270.58,267.19,264.09,260.93,257.66,254.59,251.53,248.40,245.43,242.46,239.57,236.67,233.74,230.93,228.16,225.45,222.65,219.89,217.39,214.82,212.18,209.68,207.18,204.63,202.14,199.81,197.42,194.94,192.57,190.24,187.94,185.78,183.42,181.06,178.94,176.77,174.65,172.57,170.49,168.43,166.35,164.41,162.43,160.48,158.61,156.52,154.62,152.91,151.00,149.18,147.42,145.58,143.92,142.30,140.44,138.70,137.14,135.46,133.73,132.09,130.51,128.94
54,1008.64,990.48,942.69,913.83,914.20,865.03,837.67,805.71,772.44,742.09,738.75,690.30,716.34,661.37,666.40,669.68,644.77,650.05,636.98,548.74,592.90,553.92,562.18,556.08,524.09,552.70,537.89,518.97,481.02,487.63,455.37,454.37,459.78,445.16,443.54,433.79,446.54,448.20,450.27,518.55,465.13,446.07,429.15,425.50,421.83,418.14,414.43,410.56,406.61,402.89,399.05,394.95,391.07,387.43,383.41,379.28,375.32,371.27,367.19,363.17,359.10,355.01,350.91,346.84,342.81,338.79,334.69,330.51,326.50,322.58,318.71,314.92,311.09,307.37,303.66,299.85,296.16,292.68,289.14,285.57,282.12,278.71,275.36,272.05,268.78,265.44,262.28,259.21,256.11,252.98,249.77,246.76,243.84,240.86,238.02,235.11,232.22,229.53,226.77,224.03,221.38,218.77,216.06,213.47,210.96,208.32,205.78,203.26,200.89,198.49,195.90,193.58,191.30,189.00,186.81,184.47,182.22,180.12,177.86,175.68,173.63,171.52,169.43,167.38,165.40,163.45,161.38,159.53,157.70,155.75,153.84,151.97,150.08,148.30,146.64,144.78,142.92,141.31,139.67,137.99
55,1155.63,1114.65,1041.66,1013.24,975.15,950.49,943.52,912.58,831.69,855.79,823.39,798.12,782.66,750.62,757.40,741.57,711.25,712.71,672.87,652.13,620.58,627.77,636.28,583.18,590.69,591.11,603.37,576.16,570.83,546.05,528.71,496.86,479.28,485.11,495.92,511.79,469.17,486.67,473.66,554.76,504.30,483.20,464.54,460.36,455.93,451.52,447.15,442.62,437.99,433.66,429.36,424.75,420.21,415.99,411.67,407.15,402.70,398.24,393.75,389.41,385.08,380.61,376.18,371.83,367.54,363.27,358.97,354.53,350.22,345.90,341.71,337.79,333.61,329.56,325.82,321.88,317.78,313.90,310.13,306.42,302.63,298.93,295.40,291.79,288.26,284.81,281.37,277.92,274.68,271.36,267.88,264.68,261.58,258.48,255.43,252.29,249.11,246.15,243.26,240.31,237.41,234.61,231.79,228.98,226.22,223.47,220.76,218.15,215.66,212.96,210.25,207.82,205.28,202.80,200.40,197.91,195.56,193.31,190.94,188.56,186.32,184.07,181.76,179.66,177.66,175.39,173.21,171.21,169.18,167.06,164.93,163.00,161.04,159.13,157.25,155.30,153.40,151.66,149.93,148.13
56,1244.23,1192.05,1218.46,1140.80,1120.55,1100.78,1063.38,1019.98,983.75,970.37,887.12,871.69,869.14,827.15,832.69,826.57,802.49,774.31,764.79,763.32,714.33,669.18,683.44,644.30,625.07,661.68,649.01,615.67,610.95,624.28,576.60,556.65,540.12,512.03,553.62,543.71,542.42,528.38,547.14,602.73,548.34,524.91,504.11,499.36,494.44,489.40,484.41,479.36,474.22,469.24,464.37,459.34,454.17,449.24,444.52,439.71,434.82,429.88,424.92,420.22,415.45,410.52,405.77,401.07,396.46,391.90,387.34,382.66,378.04,373.44,368.88,364.57,360.08,355.78,351.71,347.52,343.24,338.88,334.70,330.76,326.75,322.80,318.89,315.01,311.25,307.48,303.75,299.97,296.36,292.86,289.27,285.81,282.39,278.98,275.59,272.20,268.86,265.70,262.50,259.29,256.14,253.14,250.19,247.22,244.19,241.26,238.39,235.50,232.74,229.87,227.06,224.40,221.69,218.99,216.27,213.59,211.07,208.58,206.10,203.57,201.10,198.70,196.18,193.91,191.80,189.40,187.03,184.75,182.47,180.34,178.11,175.97,173.86,171.71,169.71,167.68,165.63,163.67,161.76,159.82
57,1404.72,1408.91,1355.05,1262.12,1252.38,1213.42,1233.58,1130.21,1093.61,1056.44,1027.59,980.19,1018.70,953.97,916.60,897.34,927.10,851.46,908.37,813.93,792.28,767.48,762.37,729.42,698.16,693.22,670.49,682.36,654.84,659.13,619.37,594.47,607.46,583.36,604.03,566.99,589.91,603.13,564.86,650.59,600.64,574.89,551.86,546.33,540.93,535.37,529.78,524.20,518.60,513.08,507.57,501.99,496.39,490.91,485.52,480.25,474.88,469.49,464.15,458.87,453.46,448.10,443.08,438.05,432.93,427.85,422.81,417.81,412.90,407.90,402.99,398.22,393.33,388.58,383.95,379.35,374.79,370.17,365.64,361.18,356.83,352.63,348.22,343.94,339.98,335.81,331.69,327.70,323.68,319.78,316.00,312.21,308.35,304.54,300.84,297.25,293.71,290.13,286.63,283.15,279.68,276.39,273.17,269.96,266.73,263.55,260.40,257.17,254.09,251.01,247.92,245.05,242.17,239.22,236.26,233.34,230.47,227.71,225.06,222.33,219.68,216.96,214.22,211.78,209.32,206.71,204.10,201.70,199.33,197.03,194.63,192.20,189.84,187.50,185.34,183.15,180.97,178.76,176.58,174.46
58,1529.87,1526.63,1501.40,1421.95,1450.88,1358.47,1344.29,1240.80,1234.36,1169.25,1142.54,1121.75,1094.17,1019.32,1010.64,992.64,975.41,996.05,932.81,865.53,888.94,864.83,830.99,755.75,760.88,756.01,766.32,719.01,738.60,707.19,706.16,652.38,663.76,664.05,642.45,634.76,636.93,657.07,623.55,725.78,661.82,633.52,608.42,602.29,596.24,590.24,584.06,577.82,571.65,565.51,559.40,553.26,547.05,541.04,535.15,529.00,523.02,517.30,511.51,505.61,499.60,493.83,488.23,482.58,477.00,471.47,465.83,460.29,454.97,449.61,444.18,438.81,433.46,428.18,423.05,417.98,412.95,407.99,403.19,398.19,393.22,388.53,383.77,379.03,374.53,370.10,365.58,361.16,356.87,352.52,348.23,344.04,339.85,335.70,331.57,327.57,323.66,319.80,315.98,312.15,308.33,304.59,301.03,297.43,293.85,290.29,286.78,283.35,280.00,276.60,273.19,270.05,266.81,263.52,260.35,257.22,254.02,250.92,247.96,244.90,242.01,239.12,236.14,233.34,230.54,227.67,224.90,222.33,219.75,217.08,214.36,211.72,209.09,206.59,204.14,201.64,199.43,197.06,194.57,192.24
59,1744.66,1687.52,1629.38,1615.89,1568.27,1597.16,1471.85,1439.23,1364.46,1285.07,1286.66,1230.47,1207.97,1152.17,1125.25,1119.55,1081.04,1054.56,1039.09,1000.83,974.12,953.06,914.44,855.28,830.19,807.72,815.58,803.33,791.30,762.39,730.59,727.79,765.15,731.62,686.65,720.60,704.53,688.16,685.88,792.74,728.61,698.12,671.16,664.62,657.90,651.27,644.57,637.78,631.02,624.23,617.52,610.79,603.85,597.06,590.56,583.81,577.16,570.77,564.33,557.94,551.47,545.02,538.66,532.29,526.16,520.17,514.11,508.08,502.02,496.16,490.29,484.27,478.34,472.57,467.06,461.43,455.81,450.39,445.13,439.75,434.19,428.77,423.67,418.62,413.45,408.45,403.56,398.77,393.99,389.18,384.43,379.71,375.11,370.55,366.01,361.65,357.33,353.12,348.84,344.50,340.36,336.33,332.42,328.41,324.29,320.34,316.58,312.80,309.03,305.32,301.60,298.02,294.47,290.84,287.30,283.90,280.45,277.00,273.66,270.42,267.28,264.05,260.68,257.48,254.40,251.34,248.42,245.45,242.41,239.47,236.51,233.67,230.92,228.11,225.29,222.51,220.01,217.45,214.75,212.17
60,1889.18,1869.56,1817.95,1767.70,1788.27,1764.34,1619.89,1616.68,1554.09,1484.67,1402.62,1396.06,1376.21,1274.19,1291.60,1241.75,1191.08,1158.08,1165.54,1154.06,1075.27,1082.41,1074.17,989.92,972.36,913.52,867.86,873.17,868.40,860.32,813.85,790.87,823.72,786.64,811.94,791.27,779.45,756.39,744.70,869.54,798.95,766.97,738.68,731.46,724.11,716.65,709.27,702.14,694.87,687.34,679.94,672.63,665.09,657.59,650.25,643.02,635.73,628.37,621.33,614.33,607.25,600.22,593.20,586.10,579.14,572.40,565.87,559.41,552.76,546.15,539.78,533.39,526.86,520.47,514.35,508.18,501.98,496.00,490.07,484.25,478.43,472.43,466.60,461.05,455.47,449.87,444.45,439.20,433.90,428.64,423.53,418.26,413.04,408.06,403.25,398.43,393.58,388.87,384.09,379.37,374.88,370.45,366.08,361.71,357.23,352.85,348.76,344.62,340.32,336.14,332.13,328.20,324.34,320.43,316.46,312.72,309.01,305.24,301.57,297.98,294.38,290.81,287.17,283.65,280.24,276.93,273.62,270.30,267.01,263.73,260.50,257.43,254.49,251.33,248.16,245.21,242.34,239.43,236.56,233.72
61,2079.08,1955.78,1999.13,1965.82,1971.93,1947.08,1877.36,1822.56,1759.19,1667.98,1605.16,1544.66,1525.94,1458.08,1404.01,1366.16,1340.38,1312.69,1248.22,1255.23,1207.18,1157.50,1143.61,1095.90,1038.12,1052.02,995.46,946.56,933.25,907.49,879.35,897.62,877.79,864.68,873.11,872.24,836.70,848.80,811.01,930.48,873.59,840.15,810.85,802.94,794.87,786.85,778.82,770.89,762.98,754.89,746.75,738.65,730.50,722.45,714.37,706.40,698.37,690.21,682.35,674.62,666.87,659.18,651.51,643.72,635.99,628.46,621.25,614.16,606.91,599.68,592.63,585.78,578.88,571.83,564.82,558.06,551.38,544.71,538.19,531.76,525.44,519.14,512.66,506.28,500.23,494.32,488.30,482.28,476.54,470.93,465.21,459.52,453.91,448.38,443.10,437.71,432.34,427.17,421.97,416.94,411.93,406.91,402.02,397.26,392.41,387.58,383.04,378.58,373.93,369.36,365.01,360.69,356.36,352.09,347.81,343.56,339.48,335.39,331.34,327.28,323.30,319.46,315.56,311.74,307.95,304.20,300.49,296.87,293.37,289.83,286.24,282.79,279.55,276.27,272.83,269.49,266.29,263.09,259.96,256.84
62,2202.12,2251.44,2250.18,2159.57,2131.96,2151.42,2026.61,1999.72,1919.62,1854.34,1748.33,1742.27,1710.53,1633.08,1577.46,1541.60,1457.14,1446.47,1393.34,1357.01,1331.76,1317.59,1270.20,1269.11,1184.74,1139.53,1130.77,1042.86,986.08,1001.13,971.48,959.78,980.76,956.42,936.88,937.50,922.37,920.79,919.37,1038.36,953.69,919.00,888.65,880.00,871.21,862.51,853.93,845.00,836.22,827.64,818.78,809.75,800.86,792.02,783.21,774.48,765.62,756.88,748.10,739.35,730.88,722.52,714.15,705.71,697.31,689.02,680.93,672.98,665.14,657.30,649.47,641.94,634.57,626.99,619.20,611.79,604.49,597.13,590.08,583.01,575.86,568.99,562.19,555.29,548.52,541.92,535.33,528.72,522.39,516.27,510.04,503.85,497.84,491.76,485.78,479.95,474.18,468.46,462.71,457.17,451.73,446.23,440.84,435.51,430.17,424.95,419.95,415.07,410.11,405.20,400.28,395.45,390.82,386.09,381.34,376.68,372.14,367.66,363.23,358.83,354.53,350.32,346.06,341.87,337.73,333.61,329.58,325.57,321.69,317.86,314.00,310.24,306.55,302.99,299.37,295.53,291.95,288.57,285.04,281.63
63,2463.76,2368.54,2524.83,2424.14,2369.66,2322.71,2224.47,2219.26,2094.85,2066.09,2034.45,1957.92,1906.54,1775.74,1757.34,1744.00,1639.04,1607.49,1530.96,1492.53,1440.19,1424.21,1410.30,1277.06,1302.49,1260.32,1214.87,1218.32,1096.82,1096.59,1049.77,1025.31,1038.13,1034.14,1066.76,1049.84,1028.90,1039.83,982.54,1135.27,1040.33,1004.29,972.83,963.31,953.80,944.26,934.80,925.20,915.47,905.91,896.31,886.57,876.86,867.11,857.58,847.96,838.20,828.62,819.09,809.50,800.05,790.82,781.63,772.52,763.48,754.34,745.22,736.40,727.85,719.28,710.85,702.69,694.45,686.23,678.03,669.91,661.74,653.73,645.93,638.15,630.37,622.78,615.44,608.10,600.62,593.25,586.06,578.90,571.92,565.09,558.38,551.67,545.02,538.44,531.87,525.38,519.07,512.87,506.62,500.53,494.61,488.68,482.74,476.83,471.08,465.46,459.87,454.38,448.98,443.57,438.14,432.82,427.82,422.74,417.54,412.55,407.62,402.72,397.81,392.98,388.20,383.53,378.97,374.37,369.88,365.42,361.01,356.69,352.38,348.07,343.90,339.84,335.67,331.60,327.70,323.75,319.81,315.95,312.08,308.34
64,2723.87,2751.59,2614.87,2602.57,2670.44,2524.41,2500.84,2496.38,2382.41,2308.80,2253.65,2178.04,2182.55,2038.61,2012.78,1944.74,1828.99,1802.32,1673.70,1611.29,1548.08,1563.04,1554.43,1477.65,1435.55,1393.14,1358.66,1289.10,1252.62,1189.54,1154.67,1112.95,1133.90,1137.34,1165.07,1126.11,1137.95,1071.90,1073.93,1199.63,1134.52,1096.36,1063.38,1053.12,1042.76,1032.39,1022.02,1011.52,1000.96,990.38,979.80,969.39,958.93,948.22,937.58,927.07,916.51,905.89,895.47,885.17,874.80,864.44,854.33,844.32,834.50,824.59,814.55,804.92,795.49,786.14,776.98,768.03,758.94,749.89,741.16,732.45,723.55,714.79,706.11,697.57,689.19,680.93,672.86,664.83,656.78,648.80,640.92,633.07,625.40,617.86,610.47,603.22,595.99,588.79,581.64,574.44,567.40,560.71,554.08,547.47,540.82,534.27,527.83,521.42,515.09,508.93,502.84,496.81,490.88,485.01,479.21,473.45,467.78,462.16,456.63,451.26,445.89,440.44,434.98,429.76,424.62,419.45,414.39,409.45,404.56,399.64,394.79,390.08,385.46,380.79,376.11,371.59,367.16,362.65,358.29,354.12,349.79,345.46,341.32,337.23
65,2990.62,2991.99,2932.37,2728.76,2956.51,2841.14,2740.54,2695.76,2655.31,2622.38,2522.37,2367.72,2402.41,2290.68,2213.53,2176.20,2063.48,1992.23,1925.14,1836.45,1728.33,1721.48,1656.03,1621.42,1550.10,1514.15,1497.53,1436.50,1326.74,1316.93,1228.05,1211.75,1237.18,1226.80,1222.47,1247.02,1193.05,1217.68,1195.52,1323.54,1236.23,1195.77,1160.98,1150.04,1138.85,1127.44,1116.05,1104.53,1093.14,1081.72,1070.00,1058.48,1047.17,1035.62,1023.90,1012.43,1000.99,989.47,978.04,966.60,955.32,944.09,932.86,921.84,911.02,900.25,889.57,879.04,868.67,858.43,848.27,838.33,828.55,818.82,809.22,799.71,790.31,780.73,771.13,761.82,752.68,743.68,734.81,726.01,717.37,708.83,700.16,691.48,683.15,675.02,666.83,658.74,650.88,643.10,635.26,627.54,619.93,612.45,605.19,597.99,590.79,583.60,576.49,569.57,562.67,555.90,549.34,542.79,536.23,529.79,523.49,517.24,511.01,504.79,498.79,492.92,486.95,480.94,475.14,469.46,463.85,458.32,452.74,447.32,441.98,436.66,431.35,426.08,421.01,415.96,410.81,405.92,401.17,396.19,391.39,386.71,382.03,377.50,372.90,368.43
66,3232.89,3229.82,3216.75,3156.14,2975.94,3108.20,2971.14,2997.80,2898.31,2790.42,2775.65,2682.22,2669.62,2515.47,2497.88,2347.43,2233.67,2211.78,2146.75,2032.71,1922.29,1871.35,1825.56,1792.62,1686.54,1661.93,1624.57,1580.49,1498.09,1465.92,1420.68,1333.81,1346.55,1291.65,1323.90,1359.21,1359.29,1339.96,1295.58,1517.58,1346.46,1303.54,1266.88,1255.05,1242.95,1230.64,1218.07,1205.62,1193.23,1180.71,1168.12,1155.45,1142.93,1130.58,1117.98,1105.26,1092.68,1080.26,1067.85,1055.23,1042.71,1030.45,1018.13,1005.99,994.16,982.43,970.96,959.55,948.11,936.83,925.71,914.80,904.15,893.65,883.15,872.62,862.44,852.27,841.86,831.58,821.62,811.90,802.18,792.46,783.00,773.81,764.50,755.10,745.83,736.88,727.96,719.04,710.44,702.02,693.58,685.21,677.02,668.80,660.66,652.78,645.02,637.21,629.43,621.90,614.47,607.08,599.81,592.57,585.41,578.37,571.41,564.61,557.95,551.24,544.59,538.09,531.56,525.14,518.91,512.62,506.41,500.44,494.37,488.34,482.43,476.60,470.95,465.29,459.59,454.02,448.53,443.24,438.01,432.56,427.27,422.18,417.17,412.23,407.19,402.32
67,3585.98,3553.98,3551.97,3459.52,3377.53,3291.12,3341.57,3231.71,3218.33,3143.19,3096.82,2999.40,3024.48,2820.37,2777.11,2606.74,2554.52,2474.19,2417.01,2253.38,2152.33,2103.37,2044.75,1931.05,1904.59,1818.69,1755.19,1711.11,1643.40,1592.28,1524.09,1535.78,1428.38,1441.42,1462.36,1434.64,1471.68,1433.82,1413.43,1580.54,1466.82,1420.85,1381.94,1369.58,1356.58,1343.23,1329.70,1316.13,1302.54,1288.83,1275.28,1261.60,1247.74,1234.24,1220.69,1206.85,1192.99,1179.36,1165.89,1152.24,1138.49,1124.93,1111.55,1098.19,1085.03,1072.28,1059.79,1047.43,1035.00,1022.50,1010.23,998.38,986.79,975.25,963.77,952.40,941.28,930.33,919.29,908.10,897.12,886.39,875.74,865.16,854.81,844.70,834.67,824.64,814.45,804.48,794.82,785.25,775.72,766.38,757.24,748.21,739.25,730.35,721.47,712.74,704.20,695.74,687.36,679.06,670.93,662.87,654.87,646.90,639.13,631.49,623.88,616.49,609.19,601.87,594.61,587.45,580.36,573.47,566.59,559.70,552.96,546.38,539.79,533.21,526.71,520.33,514.10,507.97,501.88,495.84,489.81,483.92,478.19,472.39,466.65,461.05,455.56,450.16,444.78,439.46
68,3930.40,3910.41,3942.03,3815.32,3842.03,3683.38,3489.99,3559.25,3391.80,3426.70,3308.22,3274.54,3263.02,3094.39,3003.60,2955.46,2859.56,2706.39,2606.57,2504.43,2305.92,2314.39,2265.42,2123.87,2051.71,2006.30,1978.11,1955.79,1860.58,1778.85,1648.20,1617.21,1620.93,1557.98,1582.67,1588.84,1564.87,1603.70,1544.61,1746.03,1599.02,1549.53,1508.03,1495.39,1481.93,1467.58,1452.92,1438.14,1423.27,1408.41,1393.60,1378.56,1363.49,1348.55,1333.65,1318.88,1303.83,1288.86,1274.00,1259.05,1244.19,1229.35,1214.66,1200.18,1185.68,1171.41,1157.68,1144.21,1130.80,1117.33,1103.84,1090.76,1078.00,1065.34,1052.88,1040.60,1028.49,1016.41,1004.43,992.56,980.55,968.61,956.91,945.42,934.20,923.11,911.99,901.04,890.33,879.44,868.71,858.30,847.89,837.61,827.56,817.77,808.01,798.24,788.70,779.10,769.60,760.43,751.27,742.13,733.22,724.48,715.79,707.07,698.55,690.22,681.83,673.71,665.81,657.80,649.93,642.11,634.32,626.82,619.29,611.82,604.42,597.15,590.00,582.87,575.81,568.86,561.97,555.19,548.61,542.05,535.42,528.89,522.66,516.41,510.16,504.00,497.97,492.09,486.19,480.37
69,4286.67,4288.54,4225.08,4068.86,4149.54,4085.07,3975.65,3755.48,3859.64,3785.39,3666.02,3611.07,3608.41,3340.37,3370.04,3265.92,3125.50,3005.27,2953.36,2788.01,2642.62,2585.73,2514.00,2379.54,2227.50,2131.95,2151.62,2129.31,2041.92,1985.59,1845.06,1840.73,1789.04,1777.62,1731.32,1755.69,1702.56,1767.19,1702.82,1909.19,1746.30,1692.88,1648.36,1635.29,1621.35,1606.37,1590.64,1574.62,1558.47,1542.15,1525.89,1509.49,1493.05,1476.68,1460.22,1443.98,1427.76,1411.37,1395.01,1378.66,1362.42,1346.26,1330.11,1314.10,1298.40,1282.75,1267.33,1252.45,1237.83,1223.45,1208.83,1194.24,1180.07,1166.13,1152.54,1139.20,1125.94,1112.65,1099.47,1086.63,1073.87,1060.76,1047.85,1035.40,1023.13,1010.92,998.73,986.73,974.95,963.27,951.54,939.92,928.54,917.44,906.41,895.46,884.82,874.25,863.80,853.40,842.98,832.79,822.74,812.81,803.06,793.41,783.85,774.42,765.15,755.93,746.66,737.72,729.17,720.49,711.82,703.27,694.81,686.55,678.25,670.08,662.05,654.00,646.17,638.54,630.84,623.19,615.68,608.28,601.03,593.77,586.47,579.45,572.59,565.69,558.86,552.14,545.51,538.99,532.48,526.11
