,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
37,63.25,71.47,72.12,71.59,71.05,70.49,69.92,69.34,68.74,68.14,67.52,66.89,66.25,65.61,64.95,64.29,63.62,62.95,62.27,61.58,60.89,60.2,59.5,58.8,58.11,57.41,56.72,56.04,55.37,54.7,54.05,53.4,52.76,52.13,51.5,50.88,50.27,49.67,49.07,48.49,47.9,47.33,46.76,46.2,45.65,45.1,44.56,44.02,43.49,42.97,42.46,41.95,41.44,40.95,40.46,39.97,39.49,39.02,38.55,38.09,37.63,37.18,36.73,36.29,35.86,35.43,35.0,34.58,34.17,33.76,33.35,32.95,32.56,32.16,31.78,31.4,31.02,30.65,30.28,29.92,29.56,29.2,28.85,28.51,28.17,27.83,27.49,27.16
38,79.79,80.55,79.98,79.39,78.79,78.17,77.53,76.88,76.22,75.54,74.85,74.15,73.44,72.72,71.98,71.24,70.49,69.73,68.97,68.2,67.43,66.65,65.87,65.09,64.31,63.54,62.77,62.02,61.28,60.54,59.81,59.1,58.39,57.69,57.0,56.31,55.64,54.97,54.31,53.66,53.01,52.38,51.75,51.13,50.52,49.91,49.31,48.72,48.13,47.56,46.99,46.42,45.87,45.32,44.77,44.23,43.7,43.18,42.66,42.15,41.64,41.14,40.65,40.16,39.68,39.2,38.73,38.27,37.81,37.36,36.91,36.47,36.03,35.6,35.17,34.75,34.33,33.92,33.51,33.11,32.71,32.32,31.93,31.55,31.17,30.8,30.43,30.06
39,89.73,89.09,88.43,87.76,87.07,86.36,85.63,84.89,84.14,83.37,82.58,81.79,80.98,80.17,79.34,78.5,77.66,76.81,75.95,75.09,74.22,73.35,72.48,71.61,70.75,69.9,69.07,68.24,67.42,66.61,65.81,65.02,64.24,63.47,62.71,61.96,61.21,60.48,59.75,59.04,58.33,57.63,56.94,56.25,55.58,54.91,54.25,53.6,52.96,52.32,51.7,51.08,50.46,49.86,49.26,48.67,48.09,47.51,46.94,46.38,45.82,45.27,44.73,44.19,43.66,43.14,42.62,42.11,41.6,41.1,40.61,40.12,39.64,39.16,38.7,38.23,37.77,37.32,36.87,36.43,35.99,35.56,35.13,34.71,34.3,33.88,33.48,33.08
40,99.72,98.96,98.18,97.39,96.58,95.75,94.9,94.04,93.17,92.28,91.39,90.47,89.55,88.62,87.68,86.73,85.78,84.82,83.85,82.88,81.91,80.94,79.97,79.01,78.06,77.12,76.2,75.28,74.38,73.49,72.61,71.74,70.88,70.03,69.19,68.36,67.54,66.73,65.93,65.13,64.35,63.58,62.82,62.06,61.32,60.58,59.86,59.14,58.43,57.73,57.04,56.35,55.68,55.01,54.35,53.7,53.05,52.42,51.79,51.17,50.55,49.95,49.35,48.75,48.17,47.59,47.02,46.46,45.9,45.35,44.8,44.27,43.74,43.21,42.69,42.18,41.67,41.17,40.68,40.19,39.71,39.23,38.76,38.3,37.84,37.38,36.94,36.49
41,109.16,108.25,107.31,106.37,105.41,104.43,103.45,102.45,101.44,100.42,99.4,98.36,97.32,96.27,95.21,94.15,93.08,92.02,90.95,89.88,88.81,87.75,86.69,85.65,84.63,83.61,82.61,81.62,80.64,79.67,78.71,77.77,76.84,75.92,75.0,74.1,73.22,72.34,71.47,70.61,69.77,68.93,68.1,67.28,66.48,65.68,64.89,64.11,63.34,62.58,61.83,61.09,60.36,59.63,58.92,58.21,57.51,56.82,56.14,55.47,54.8,54.15,53.5,52.85,52.22,51.59,50.97,50.36,49.76,49.16,48.57,47.99,47.41,46.84,46.28,45.73,45.18,44.64,44.1,43.57,43.05,42.53,42.02,41.52,41.02,40.53,40.04,39.56
42,116.94,115.86,114.78,113.68,112.57,111.46,110.33,109.21,108.07,106.93,105.78,104.64,103.48,102.33,101.17,100.02,98.86,97.7,96.55,95.4,94.26,93.13,92.01,90.91,89.82,88.74,87.68,86.62,85.58,84.56,83.54,82.54,81.55,80.57,79.61,78.65,77.71,76.78,75.85,74.94,74.05,73.16,72.28,71.41,70.56,69.71,68.87,68.05,67.23,66.42,65.63,64.84,64.06,63.29,62.53,61.78,61.04,60.31,59.59,58.87,58.17,57.47,56.78,56.1,55.42,54.76,54.1,53.45,52.81,52.18,51.55,50.93,50.32,49.72,49.12,48.53,47.95,47.38,46.81,46.25,45.69,45.14,44.6,44.07,43.54,43.01,42.5,41.99
43,122.85,121.63,120.41,119.18,117.95,116.71,115.48,114.24,113.0,111.76,110.52,109.28,108.04,106.81,105.57,104.34,103.12,101.9,100.68,99.47,98.28,97.1,95.94,94.79,93.65,92.53,91.42,90.32,89.24,88.17,87.11,86.06,85.03,84.01,83.0,82.01,81.02,80.05,79.09,78.14,77.21,76.28,75.36,74.46,73.57,72.68,71.81,70.95,70.1,69.26,68.43,67.61,66.8,65.99,65.2,64.42,63.65,62.88,62.13,61.38,60.65,59.92,59.2,58.49,57.79,57.1,56.41,55.73,55.07,54.41,53.75,53.11,52.47,51.84,51.22,50.6,50.0,49.4,48.81,48.22,47.64,47.07,46.5,45.95,45.4,44.85,44.31,43.78
44,127.74,126.4,125.05,123.7,122.36,121.02,119.68,118.35,117.02,115.69,114.37,113.06,111.75,110.44,109.15,107.86,106.57,105.3,104.04,102.79,101.56,100.34,99.14,97.95,96.77,95.61,94.47,93.33,92.21,91.11,90.01,88.93,87.87,86.81,85.77,84.74,83.73,82.72,81.73,80.75,79.78,78.82,77.88,76.94,76.02,75.11,74.21,73.32,72.44,71.57,70.71,69.86,69.02,68.2,67.38,66.57,65.77,64.98,64.2,63.43,62.67,61.92,61.18,60.44,59.72,59.0,58.29,57.59,56.9,56.22,55.55,54.88,54.22,53.57,52.93,52.29,51.67,51.05,50.43,49.83,49.23,48.64,48.06,47.48,46.91,46.35,45.79,45.24
45,134.02,132.53,131.05,129.57,128.11,126.65,125.2,123.76,122.33,120.91,119.5,118.1,116.71,115.33,113.96,112.6,111.25,109.92,108.6,107.3,106.01,104.74,103.49,102.24,101.02,99.81,98.61,97.43,96.26,95.1,93.96,92.83,91.72,90.62,89.53,88.46,87.4,86.35,85.31,84.29,83.28,82.28,81.29,80.32,79.36,78.4,77.46,76.53,75.62,74.71,73.81,72.93,72.05,71.19,70.33,69.49,68.66,67.83,67.02,66.22,65.42,64.64,63.86,63.09,62.34,61.59,60.85,60.12,59.4,58.69,57.98,57.29,56.6,55.92,55.25,54.59,53.93,53.29,52.65,52.01,51.39,50.77,50.16,49.56,48.97,48.38,47.8,47.23
46,140.97,139.35,137.75,136.16,134.58,133.01,131.46,129.92,128.39,126.88,125.38,123.9,122.42,120.96,119.52,118.09,116.67,115.27,113.89,112.52,111.18,109.84,108.52,107.22,105.94,104.67,103.41,102.17,100.94,99.73,98.54,97.36,96.19,95.03,93.89,92.77,91.66,90.56,89.47,88.4,87.34,86.29,85.25,84.23,83.22,82.22,81.24,80.26,79.3,78.35,77.41,76.48,75.56,74.66,73.76,72.87,72.0,71.14,70.28,69.44,68.61,67.78,66.97,66.17,65.37,64.59,63.81,63.05,62.29,61.55,60.81,60.08,59.36,58.65,57.94,57.25,56.56,55.88,55.21,54.55,53.89,53.25,52.61,51.98,51.35,50.74,50.13,49.53
47,148.45,146.71,144.98,143.26,141.57,139.89,138.24,136.59,134.97,133.36,131.77,130.2,128.64,127.1,125.58,124.07,122.58,121.11,119.66,118.23,116.81,115.41,114.02,112.66,111.3,109.97,108.65,107.35,106.06,104.79,103.53,102.29,101.06,99.85,98.65,97.47,96.3,95.14,94.0,92.88,91.76,90.66,89.57,88.5,87.44,86.39,85.35,84.33,83.32,82.32,81.33,80.35,79.39,78.44,77.5,76.57,75.65,74.74,73.85,72.96,72.08,71.22,70.37,69.52,68.69,67.86,67.05,66.24,65.45,64.66,63.89,63.12,62.37,61.62,60.88,60.15,59.43,58.71,58.01,57.31,56.63,55.95,55.27,54.61,53.96,53.31,52.67,52.04
48,157.81,155.91,154.03,152.17,150.34,148.54,146.75,144.99,143.24,141.52,139.82,138.15,136.49,134.85,133.23,131.64,130.06,128.5,126.96,125.43,123.93,122.44,120.98,119.52,118.09,116.67,115.28,113.89,112.53,111.18,109.84,108.53,107.22,105.94,104.67,103.41,102.17,100.95,99.74,98.54,97.36,96.19,95.04,93.9,92.77,91.66,90.56,89.47,88.4,87.34,86.29,85.26,84.23,83.22,82.22,81.24,80.26,79.3,78.35,77.41,76.48,75.56,74.66,73.76,72.88,72.0,71.14,70.29,69.44,68.61,67.79,66.97,66.17,65.38,64.59,63.82,63.05,62.29,61.55,60.81,60.08,59.36,58.65,57.94,57.25,56.56,55.88,55.21
49,170.9,168.8,166.72,164.68,162.67,160.69,158.74,156.81,154.92,153.04,151.2,149.38,147.59,145.82,144.07,142.34,140.63,138.95,137.28,135.64,134.01,132.4,130.81,129.24,127.69,126.16,124.65,123.16,121.68,120.22,118.78,117.35,115.95,114.55,113.18,111.82,110.48,109.16,107.85,106.55,105.28,104.01,102.77,101.53,100.32,99.11,97.92,96.75,95.59,94.44,93.31,92.19,91.08,89.99,88.91,87.85,86.79,85.75,84.72,83.71,82.7,81.71,80.73,79.76,78.8,77.86,76.93,76.0,75.09,74.19,73.3,72.42,71.55,70.69,69.85,69.01,68.18,67.36,66.55,65.76,64.97,64.19,63.42,62.66,61.9,61.16,60.43,59.7
50,186.9,184.58,182.29,180.03,177.82,175.64,173.49,171.38,169.3,167.26,165.24,163.25,161.3,159.36,157.45,155.56,153.7,151.85,150.03,148.23,146.46,144.7,142.96,141.25,139.56,137.88,136.23,134.6,132.98,131.39,129.81,128.25,126.72,125.2,123.69,122.21,120.75,119.3,117.87,116.45,115.06,113.68,112.31,110.97,109.63,108.32,107.02,105.74,104.47,103.22,101.98,100.75,99.55,98.35,97.17,96.01,94.86,93.72,92.59,91.48,90.39,89.3,88.23,87.17,86.13,85.09,84.07,83.06,82.07,81.08,80.11,79.15,78.2,77.26,76.33,75.42,74.51,73.62,72.74,71.86,71.0,70.15,69.31,68.48,67.66,66.84,66.04,65.25
51,204.51,201.96,199.44,196.97,194.54,192.15,189.81,187.5,185.23,182.99,180.79,178.62,176.48,174.36,172.27,170.21,168.17,166.15,164.16,162.19,160.24,158.32,156.42,154.55,152.69,150.86,149.05,147.27,145.5,143.76,142.03,140.33,138.65,136.98,135.34,133.72,132.11,130.53,128.96,127.42,125.89,124.38,122.89,121.41,119.96,118.52,117.1,115.69,114.31,112.93,111.58,110.24,108.92,107.61,106.32,105.05,103.79,102.54,101.31,100.1,98.9,97.71,96.54,95.38,94.24,93.11,91.99,90.89,89.8,88.72,87.65,86.6,85.56,84.54,83.52,82.52,81.53,80.55,79.59,78.63,77.69,76.76,75.84,74.93,74.03,73.14,72.26,71.4
52,224.13,221.34,218.59,215.89,213.24,210.63,208.06,205.54,203.06,200.62,198.21,195.83,193.49,191.17,188.87,186.61,184.37,182.16,179.98,177.82,175.69,173.58,171.5,169.44,167.41,165.4,163.42,161.46,159.52,157.61,155.72,153.85,152.01,150.19,148.38,146.61,144.85,143.11,141.39,139.7,138.02,136.37,134.73,133.12,131.52,129.94,128.38,126.84,125.32,123.82,122.33,120.87,119.42,117.99,116.57,115.17,113.79,112.43,111.08,109.75,108.43,107.13,105.84,104.57,103.32,102.08,100.86,99.65,98.45,97.27,96.1,94.95,93.81,92.69,91.57,90.48,89.39,88.32,87.26,86.21,85.18,84.16,83.15,82.15,81.16,80.19,79.23,78.28
53,244.03,241.01,238.04,235.12,232.24,229.42,226.64,223.91,221.21,218.56,215.94,213.35,210.79,208.27,205.77,203.3,200.87,198.46,196.08,193.73,191.4,189.11,186.84,184.6,182.39,180.2,178.04,175.91,173.8,171.71,169.65,167.62,165.61,163.62,161.66,159.72,157.81,155.91,154.04,152.2,150.37,148.57,146.79,145.03,143.29,141.57,139.87,138.19,136.54,134.9,133.28,131.68,130.1,128.54,127.0,125.48,123.97,122.49,121.02,119.57,118.13,116.72,115.32,113.93,112.57,111.22,109.88,108.56,107.26,105.98,104.7,103.45,102.21,100.98,99.77,98.57,97.39,96.22,95.07,93.93,92.8,91.69,90.59,89.5,88.43,87.37,86.32,85.28
54,264.23,261.0,257.81,254.67,251.59,248.55,245.55,242.6,239.69,236.82,233.98,231.17,228.4,225.66,222.96,220.29,217.65,215.04,212.46,209.91,207.39,204.91,202.45,200.02,197.63,195.26,192.92,190.6,188.32,186.06,183.83,181.62,179.45,177.29,175.17,173.07,170.99,168.94,166.92,164.92,162.94,160.98,159.05,157.15,155.26,153.4,151.56,149.74,147.95,146.17,144.42,142.69,140.98,139.29,137.62,135.97,134.33,132.72,131.13,129.56,128.01,126.47,124.95,123.45,121.97,120.51,119.07,117.64,116.23,114.83,113.46,112.09,110.75,109.42,108.11,106.81,105.53,104.27,103.02,101.78,100.56,99.35,98.16,96.98,95.82,94.67,93.54,92.41
55,286.98,283.5,280.07,276.69,273.36,270.07,266.83,263.63,260.47,257.35,254.26,251.21,248.2,245.23,242.29,239.38,236.51,233.68,230.88,228.11,225.37,222.67,220.0,217.37,214.76,212.19,209.64,207.13,204.64,202.19,199.77,197.37,195.01,192.67,190.36,188.08,185.82,183.59,181.39,179.22,177.07,174.94,172.85,170.77,168.73,166.7,164.7,162.73,160.78,158.85,156.94,155.06,153.2,151.37,149.55,147.76,145.98,144.23,142.5,140.8,139.11,137.44,135.79,134.16,132.55,130.96,129.39,127.84,126.31,124.79,123.3,121.82,120.36,118.91,117.49,116.08,114.69,113.31,111.95,110.61,109.28,107.97,106.68,105.4,104.13,102.88,101.65,100.43
56,311.6,307.85,304.15,300.49,296.88,293.32,289.81,286.33,282.9,279.51,276.16,272.85,269.58,266.35,263.16,260.0,256.89,253.81,250.77,247.76,244.79,241.86,238.96,236.09,233.26,230.47,227.7,224.97,222.28,219.61,216.98,214.38,211.81,209.27,206.76,204.28,201.83,199.41,197.02,194.66,192.32,190.02,187.74,185.49,183.26,181.07,178.9,176.75,174.63,172.54,170.47,168.42,166.41,164.41,162.44,160.49,158.57,156.66,154.79,152.93,151.1,149.28,147.49,145.72,143.98,142.25,140.54,138.86,137.19,135.55,133.92,132.32,130.73,129.16,127.61,126.08,124.57,123.08,121.6,120.14,118.7,117.28,115.87,114.48,113.11,111.75,110.41,109.09
57,338.07,334.01,330.0,326.05,322.14,318.28,314.46,310.69,306.97,303.29,299.66,296.07,292.52,289.01,285.55,282.13,278.75,275.4,272.1,268.84,265.62,262.44,259.29,256.18,253.11,250.08,247.08,244.12,241.19,238.3,235.44,232.62,229.83,227.08,224.36,221.67,219.01,216.38,213.79,211.23,208.69,206.19,203.72,201.28,198.86,196.48,194.12,191.8,189.5,187.22,184.98,182.76,180.57,178.41,176.27,174.15,172.06,170.0,167.96,165.95,163.96,161.99,160.05,158.13,156.23,154.36,152.51,150.68,148.87,147.09,145.32,143.58,141.86,140.16,138.48,136.82,135.18,133.56,131.95,130.37,128.81,127.26,125.74,124.23,122.74,121.27,119.81,118.38
58,368.4,364.0,359.64,355.34,351.08,346.87,342.72,338.61,334.55,330.55,326.59,322.67,318.81,314.99,311.21,307.48,303.8,300.16,296.56,293.0,289.49,286.02,282.6,279.21,275.86,272.56,269.29,266.06,262.87,259.72,256.61,253.53,250.49,247.49,244.52,241.59,238.7,235.84,233.01,230.22,227.46,224.73,222.03,219.37,216.74,214.14,211.58,209.04,206.53,204.06,201.61,199.19,196.81,194.45,192.11,189.81,187.54,185.29,183.07,180.87,178.7,176.56,174.44,172.35,170.28,168.24,166.22,164.23,162.26,160.32,158.39,156.49,154.62,152.76,150.93,149.12,147.33,145.57,143.82,142.1,140.39,138.71,137.04,135.4,133.78,132.17,130.59,129.02
59,400.63,395.85,391.11,386.43,381.8,377.22,372.7,368.24,363.83,359.47,355.16,350.91,346.7,342.55,338.44,334.39,330.38,326.42,322.51,318.65,314.83,311.06,307.33,303.64,300.01,296.41,292.86,289.35,285.88,282.45,279.07,275.72,272.42,269.15,265.93,262.74,259.59,256.48,253.41,250.37,247.37,244.4,241.47,238.58,235.72,232.89,230.1,227.34,224.62,221.92,219.26,216.63,214.04,211.47,208.94,206.43,203.96,201.51,199.09,196.71,194.35,192.02,189.72,187.44,185.19,182.97,180.78,178.61,176.47,174.35,172.26,170.2,168.16,166.14,164.15,162.18,160.24,158.31,156.42,154.54,152.69,150.86,149.05,147.26,145.49,143.75,142.03,140.32
60,436.93,431.7,426.53,421.42,416.37,411.39,406.46,401.59,396.78,392.03,387.33,382.69,378.11,373.58,369.1,364.68,360.31,355.99,351.73,347.51,343.35,339.23,335.17,331.15,327.19,323.26,319.39,315.56,311.78,308.05,304.35,300.71,297.1,293.54,290.02,286.55,283.11,279.72,276.37,273.06,269.78,266.55,263.35,260.2,257.08,254.0,250.95,247.94,244.97,242.04,239.13,236.27,233.44,230.64,227.87,225.14,222.44,219.77,217.14,214.54,211.96,209.42,206.91,204.43,201.98,199.56,197.17,194.8,192.47,190.16,187.88,185.63,183.4,181.2,179.03,176.88,174.76,172.67,170.6,168.55,166.53,164.53,162.56,160.61,158.68,156.78,154.9,153.04
61,469.52,463.9,458.35,452.86,447.44,442.08,436.78,431.55,426.38,421.27,416.23,411.24,406.32,401.45,396.64,391.89,387.19,382.56,377.97,373.44,368.97,364.55,360.18,355.87,351.6,347.39,343.23,339.12,335.05,331.04,327.07,323.15,319.28,315.45,311.67,307.94,304.25,300.6,297.0,293.44,289.92,286.45,283.01,279.62,276.27,272.96,269.69,266.46,263.26,260.11,256.99,253.91,250.87,247.86,244.89,241.95,239.05,236.19,233.35,230.56,227.79,225.06,222.36,219.7,217.06,214.46,211.89,209.35,206.84,204.36,201.91,199.49,197.1,194.73,192.4,190.09,187.81,185.56,183.34,181.14,178.97,176.82,174.7,172.61,170.54,168.49,166.47,164.48
62,503.94,497.9,491.94,486.05,480.23,474.48,468.8,463.18,457.64,452.16,446.74,441.39,436.1,430.88,425.72,420.62,415.58,410.61,405.69,400.83,396.03,391.28,386.59,381.96,377.39,372.87,368.4,363.99,359.62,355.32,351.06,346.85,342.7,338.59,334.53,330.52,326.56,322.65,318.78,314.96,311.19,307.46,303.78,300.14,296.54,292.99,289.47,286.0,282.58,279.19,275.84,272.54,269.27,266.04,262.86,259.7,256.59,253.52,250.48,247.47,244.51,241.58,238.68,235.82,232.99,230.2,227.44,224.71,222.02,219.36,216.73,214.13,211.56,209.03,206.52,204.04,201.6,199.18,196.79,194.43,192.1,189.8,187.52,185.28,183.05,180.86,178.69,176.55
63,540.65,534.18,527.78,521.47,515.22,509.05,502.96,496.94,490.99,485.11,479.3,473.56,467.89,462.29,456.75,451.28,445.87,440.53,435.26,430.05,424.89,419.81,414.78,409.81,404.9,400.05,395.26,390.52,385.84,381.22,376.66,372.14,367.68,363.28,358.93,354.63,350.38,346.18,342.03,337.93,333.88,329.88,325.93,322.03,318.17,314.35,310.59,306.86,303.19,299.55,295.96,292.42,288.91,285.45,282.03,278.65,275.31,272.01,268.75,265.53,262.35,259.2,256.09,253.02,249.99,246.99,244.03,241.11,238.22,235.36,232.54,229.75,227.0,224.28,221.59,218.93,216.31,213.72,211.15,208.62,206.12,203.65,201.21,198.8,196.41,194.06,191.73,189.43
64,582.89,575.91,569.02,562.21,555.48,548.83,542.26,535.77,529.35,523.02,516.75,510.57,504.45,498.41,492.45,486.55,480.72,474.97,469.28,463.66,458.11,452.62,447.2,441.84,436.55,431.32,426.16,421.05,416.01,411.03,406.1,401.24,396.43,391.68,386.99,382.36,377.78,373.25,368.78,364.36,359.99,355.68,351.42,347.21,343.05,338.94,334.88,330.86,326.9,322.98,319.11,315.29,311.51,307.78,304.09,300.45,296.84,293.29,289.77,286.3,282.87,279.48,276.13,272.82,269.55,266.32,263.13,259.97,256.86,253.78,250.74,247.73,244.76,241.83,238.93,236.06,233.23,230.44,227.68,224.95,222.25,219.59,216.95,214.35,211.78,209.25,206.74,204.26
65,629.29,621.76,614.32,606.97,599.71,592.53,585.44,578.43,571.51,564.66,557.91,551.23,544.63,538.11,531.67,525.3,519.01,512.8,506.66,500.59,494.6,488.68,482.82,477.04,471.33,465.69,460.11,454.6,449.16,443.78,438.46,433.21,428.02,422.89,417.83,412.82,407.88,402.99,398.17,393.4,388.68,384.03,379.43,374.88,370.39,365.95,361.57,357.24,352.96,348.73,344.55,340.42,336.34,332.31,328.33,324.4,320.51,316.67,312.87,309.12,305.42,301.76,298.14,294.57,291.04,287.55,284.11,280.7,277.34,274.01,270.73,267.48,264.28,261.11,257.98,254.89,251.83,248.81,245.83,242.89,239.97,237.1,234.26,231.45,228.67,225.93,223.23,220.55
66,680.99,672.84,664.79,656.84,648.98,641.21,633.54,625.96,618.47,611.07,603.75,596.53,589.39,582.33,575.36,568.48,561.67,554.95,548.31,541.74,535.26,528.85,522.52,516.26,510.08,503.97,497.94,491.98,486.09,480.27,474.51,468.83,463.22,457.67,452.19,446.77,441.42,436.14,430.91,425.75,420.65,415.61,410.64,405.72,400.86,396.05,391.31,386.62,381.99,377.42,372.89,368.43,364.01,359.65,355.34,351.08,346.88,342.72,338.62,334.56,330.55,326.59,322.68,318.81,314.99,311.21,307.48,303.8,300.16,296.56,293.01,289.5,286.03,282.6,279.21,275.87,272.56,269.29,266.07,262.88,259.73,256.61,253.54,250.5,247.5,244.53,241.6,238.71
67,735.63,726.83,718.14,709.55,701.06,692.68,684.39,676.2,668.11,660.12,652.22,644.41,636.7,629.08,621.56,614.12,606.77,599.51,592.33,585.24,578.24,571.32,564.48,557.72,551.05,544.45,537.93,531.49,525.13,518.84,512.63,506.49,500.43,494.44,488.52,482.67,476.89,471.18,465.53,459.96,454.45,449.01,443.63,438.32,433.07,427.88,422.76,417.69,412.69,407.75,402.86,398.04,393.27,388.56,383.9,379.3,374.76,370.27,365.83,361.45,357.12,352.84,348.61,344.44,340.31,336.23,332.2,328.22,324.29,320.4,316.57,312.77,309.02,305.32,301.66,298.05,294.48,290.95,287.46,284.02,280.61,277.25,273.93,270.65,267.4,264.2,261.03,257.9
68,796.76,787.23,777.81,768.51,759.32,750.24,741.27,732.4,723.64,714.99,706.43,697.98,689.63,681.38,673.23,665.18,657.22,649.35,641.58,633.91,626.32,618.83,611.42,604.1,596.87,589.73,582.67,575.7,568.81,562.0,555.27,548.63,542.06,535.57,529.16,522.82,516.56,510.38,504.27,498.23,492.26,486.37,480.55,474.79,469.11,463.49,457.94,452.45,447.04,441.68,436.39,431.17,426.0,420.9,415.86,410.88,405.96,401.09,396.29,391.54,386.85,382.22,377.64,373.11,368.64,364.23,359.86,355.55,351.29,347.08,342.92,338.82,334.76,330.75,326.78,322.87,319.0,315.18,311.4,307.67,303.98,300.34,296.74,293.19,289.68,286.21,282.78,279.39
69,861.37,851.08,840.9,830.85,820.92,811.1,801.41,791.82,782.35,773.0,763.76,754.62,745.6,736.68,727.87,719.16,710.56,702.06,693.66,685.36,677.17,669.06,661.06,653.15,645.34,637.61,629.98,622.45,615.0,607.64,600.37,593.18,586.08,579.07,572.14,565.29,558.52,551.84,545.23,538.7,532.26,525.88,519.59,513.37,507.22,501.15,495.15,489.22,483.36,477.57,471.85,466.2,460.62,455.11,449.66,444.27,438.95,433.69,428.5,423.37,418.3,413.29,408.34,403.44,398.61,393.84,389.12,384.46,379.85,375.3,370.81,366.36,361.98,357.64,353.36,349.12,344.94,340.81,336.73,332.69,328.71,324.77,320.88,317.03,313.24,309.48,305.78,302.11
70,933.75,922.59,911.56,900.67,889.91,879.27,868.76,858.38,848.12,837.98,827.96,818.06,808.28,798.62,789.07,779.63,770.31,761.1,752.0,743.01,734.12,725.34,716.66,708.09,699.62,691.25,682.98,674.81,666.74,658.76,650.88,643.09,635.4,627.8,620.28,612.86,605.53,598.28,591.12,584.05,577.06,570.15,563.33,556.58,549.92,543.34,536.83,530.41,524.06,517.78,511.59,505.46,499.41,493.43,487.52,481.68,475.92,470.22,464.59,459.02,453.53,448.1,442.73,437.43,432.19,427.01,421.9,416.85,411.85,406.92,402.05,397.23,392.47,387.77,383.13,378.54,374.01,369.53,365.1,360.73,356.41,352.14,347.92,343.75,339.64,335.57,331.55,327.58
71,1015.03,1002.9,990.92,979.09,967.39,955.83,944.41,933.13,921.98,910.96,900.08,889.32,878.69,868.19,857.81,847.56,837.43,827.42,817.53,807.75,798.09,788.55,779.12,769.81,760.6,751.51,742.52,733.64,724.87,716.2,707.63,699.17,690.8,682.54,674.37,666.31,658.33,650.46,642.68,634.99,627.39,619.88,612.46,605.13,597.89,590.74,583.67,576.68,569.78,562.96,556.22,549.57,542.99,536.49,530.07,523.72,517.45,511.26,505.13,499.09,493.11,487.21,481.37,475.61,469.92,464.29,458.73,453.24,447.81,442.45,437.15,431.91,426.74,421.63,416.58,411.6,406.67,401.8,396.99,392.23,387.54,382.9,378.31,373.78,369.3,364.88,360.51,356.2
72,1106.45,1093.24,1080.19,1067.29,1054.55,1041.95,1029.51,1017.22,1005.07,993.06,981.2,969.48,957.9,946.45,935.14,923.97,912.93,902.02,891.24,880.59,870.07,859.67,849.39,839.24,829.21,819.3,809.5,799.82,790.26,780.81,771.48,762.25,753.14,744.13,735.23,726.44,717.75,709.17,700.68,692.3,684.02,675.84,667.75,659.77,651.87,644.07,636.37,628.75,621.23,613.8,606.45,599.2,592.02,584.94,577.94,571.02,564.19,557.44,550.76,544.17,537.66,531.22,524.86,518.58,512.37,506.24,500.18,494.19,488.27,482.43,476.65,470.95,465.31,459.74,454.23,448.8,443.42,438.12,432.87,427.69,422.57,417.51,412.51,407.57,402.69,397.87,393.11,388.4
73,1209.36,1194.93,1180.67,1166.58,1152.66,1138.9,1125.31,1111.87,1098.6,1085.48,1072.52,1059.72,1047.06,1034.56,1022.21,1010.0,997.93,986.01,974.24,962.6,951.1,939.74,928.51,917.42,906.45,895.62,884.92,874.34,863.89,853.57,843.37,833.29,823.33,813.48,803.76,794.15,784.66,775.27,766.0,756.84,747.79,738.85,730.02,721.29,712.66,704.14,695.71,687.39,679.17,671.05,663.02,655.09,647.25,639.51,631.85,624.29,616.82,609.44,602.15,594.95,587.83,580.79,573.84,566.97,560.19,553.48,546.86,540.31,533.85,527.46,521.15,514.91,508.75,502.66,496.64,490.7,484.83,479.02,473.29,467.63,462.03,456.5,451.04,445.64,440.31,435.04,429.83,424.68
74,1331.37,1315.49,1299.8,1284.3,1268.98,1253.84,1238.89,1224.11,1209.5,1195.07,1180.81,1166.72,1152.79,1139.03,1125.44,1112.0,1098.73,1085.61,1072.65,1059.84,1047.19,1034.68,1022.33,1010.12,998.06,986.13,974.36,962.72,951.22,939.85,928.62,917.53,906.56,895.73,885.03,874.45,864.0,853.68,843.47,833.39,823.43,813.59,803.86,794.25,784.75,775.37,766.1,756.94,747.89,738.95,730.11,721.38,712.75,704.23,695.8,687.48,679.26,671.13,663.1,655.17,647.33,639.59,631.94,624.38,616.91,609.52,602.23,595.03,587.91,580.87,573.92,567.06,560.27,553.57,546.95,540.4,533.94,527.55,521.24,515.0,508.84,502.75,496.74,490.79,484.92,479.12,473.39,467.73
