age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
66,1304.17,1289.75,1275.65,1261.76,1248.05,1234.48,1221.06,1207.78,1194.65,1181.66,1168.8,1156.09,1143.52,1131.08,1118.77,1106.6,1094.56,1082.65,1070.87,1059.22,1047.69,1036.29,1025.01,1013.86,1002.82,991.91,981.11,970.43,959.86,949.41,939.07,928.85,918.73,908.73,898.83,889.04,879.36,869.78,860.31,850.94,841.67,832.5,823.43,814.46,805.58,796.81,788.12,779.54,771.04,762.64,754.33,746.11,737.97,729.93,721.97,714.1,706.32,698.62,691.0,683.47,676.02,668.65,661.36,654.15,647.01,639.96,632.98,626.08,619.25,612.49,605.81,599.21,592.67,586.21,579.81,573.49,567.23,561.04,554.92,548.87,542.88,536.96,531.1,525.3,519.57,513.9,508.3,502.75,497.26,491.84,486.47,481.16,475.91,470.71
67,1385.1,1369.97,1355.07,1340.34,1325.78,1311.37,1297.12,1283.02,1269.07,1255.28,1241.63,1228.13,1214.78,1201.57,1188.5,1175.58,1162.79,1150.14,1137.63,1125.26,1113.02,1100.91,1088.93,1077.08,1065.36,1053.77,1042.3,1030.96,1019.74,1008.64,997.66,986.8,976.06,965.43,954.92,944.52,934.24,924.07,914.0,904.05,894.2,884.46,874.83,865.3,855.88,846.55,837.33,828.21,819.19,810.26,801.43,792.7,784.06,775.52,767.07,758.71,750.44,742.26,734.17,726.17,718.25,710.42,702.68,695.02,687.44,679.95,672.53,665.2,657.95,650.77,643.68,636.66,629.71,622.85,616.05,609.33,602.69,596.11,589.61,583.18,576.82,570.53,564.3,558.15,552.06,546.04,540.08,534.19,528.36,522.59,516.89,511.25,505.67,500.15
68,1472.06,1456.06,1440.24,1424.6,1409.13,1393.82,1378.68,1363.7,1348.88,1334.22,1319.72,1305.38,1291.19,1277.16,1263.28,1249.54,1235.96,1222.52,1209.23,1196.08,1183.07,1170.2,1157.48,1144.89,1132.43,1120.11,1107.93,1095.88,1083.95,1072.16,1060.49,1048.95,1037.53,1026.24,1015.07,1004.02,993.1,982.29,971.59,961.01,950.55,940.2,929.96,919.84,909.82,899.91,890.11,880.42,870.83,861.34,851.96,842.68,833.5,824.42,815.44,806.55,797.76,789.07,780.47,771.97,763.55,755.23,747.0,738.86,730.81,722.84,714.96,707.17,699.46,691.83,684.29,676.83,669.45,662.15,654.93,647.79,640.73,633.74,626.83,619.99,613.23,606.54,599.93,593.38,586.91,580.51,574.18,567.91,561.72,555.59,549.53,543.53,537.6,531.74
69,1567.26,1550.25,1533.42,1516.78,1500.31,1484.02,1467.9,1451.96,1436.19,1420.59,1405.16,1389.9,1374.8,1359.86,1345.08,1330.47,1316.01,1301.7,1287.56,1273.56,1259.72,1246.02,1232.48,1219.08,1205.82,1192.71,1179.74,1166.91,1154.21,1141.66,1129.24,1116.96,1104.81,1092.79,1080.9,1069.13,1057.5,1045.99,1034.61,1023.35,1012.21,1001.19,990.29,979.51,968.85,958.3,947.87,937.55,927.34,917.24,907.25,897.37,887.6,877.93,868.37,858.91,849.55,840.3,831.15,822.09,813.13,804.27,795.51,786.84,778.27,769.79,761.4,753.1,744.89,736.77,728.74,720.8,712.94,705.17,697.48,689.88,682.36,674.92,667.56,660.28,653.08,645.96,638.91,631.95,625.06,618.24,611.5,604.83,598.23,591.71,585.25,578.87,572.55,566.31
70,1673.44,1655.28,1637.32,1619.56,1601.98,1584.6,1567.4,1550.38,1533.55,1516.91,1500.44,1484.14,1468.03,1452.09,1436.31,1420.71,1405.28,1390.02,1374.91,1359.98,1345.2,1330.58,1316.12,1301.82,1287.67,1273.67,1259.83,1246.13,1232.58,1219.18,1205.92,1192.81,1179.84,1167.01,1154.31,1141.76,1129.34,1117.05,1104.9,1092.88,1080.99,1069.23,1057.59,1046.08,1034.7,1023.44,1012.3,1001.28,990.38,979.6,968.93,958.38,947.95,937.63,927.42,917.32,907.33,897.45,887.68,878.01,868.44,858.98,849.63,840.37,831.22,822.16,813.2,804.34,795.58,786.91,778.33,769.85,761.46,753.16,744.96,736.84,728.8,720.86,713.0,705.23,697.54,689.94,682.42,674.98,667.62,660.34,653.14,646.01,638.97,632.0,625.11,618.29,611.55,604.88
71,1793.44,1774.0,1754.76,1735.73,1716.91,1698.29,1679.86,1661.64,1643.61,1625.78,1608.14,1590.69,1573.42,1556.34,1539.45,1522.74,1506.2,1489.85,1473.67,1457.67,1441.84,1426.18,1410.69,1395.36,1380.2,1365.21,1350.37,1335.7,1321.19,1306.83,1292.62,1278.57,1264.67,1250.93,1237.33,1223.87,1210.57,1197.4,1184.38,1171.5,1158.76,1146.16,1133.69,1121.36,1109.16,1097.09,1085.15,1073.35,1061.67,1050.11,1038.69,1027.38,1016.2,1005.14,994.2,983.37,972.67,962.08,951.61,941.24,931.0,920.86,910.83,900.91,891.1,881.39,871.79,862.3,852.9,843.61,834.42,825.33,816.34,807.45,798.65,789.95,781.34,772.82,764.4,756.07,747.83,739.68,731.62,723.64,715.75,707.95,700.23,692.6,685.05,677.58,670.19,662.89,655.66,648.51
72,1928.67,1907.78,1887.1,1866.65,1846.42,1826.41,1806.61,1787.02,1767.65,1748.48,1729.52,1710.76,1692.2,1673.85,1655.69,1637.73,1619.96,1602.38,1584.99,1567.78,1550.77,1533.93,1517.28,1500.81,1484.51,1468.39,1452.44,1436.67,1421.06,1405.63,1390.36,1375.25,1360.31,1345.53,1330.91,1316.45,1302.14,1287.99,1273.98,1260.14,1246.44,1232.89,1219.48,1206.22,1193.1,1180.13,1167.29,1154.6,1142.04,1129.62,1117.33,1105.17,1093.15,1081.26,1069.49,1057.85,1046.34,1034.95,1023.69,1012.55,1001.53,990.62,979.84,969.17,958.62,948.18,937.86,927.65,917.55,907.55,897.67,887.89,878.22,868.66,859.2,849.84,840.58,831.42,822.36,813.4,804.54,795.78,787.1,778.53,770.04,761.65,753.35,745.14,737.02,728.99,721.04,713.18,705.4,697.71
73,2080.05,2057.53,2035.25,2013.21,1991.41,1969.84,1948.5,1927.39,1906.51,1885.85,1865.41,1845.19,1825.19,1805.41,1785.83,1766.47,1747.32,1728.37,1709.62,1691.08,1672.73,1654.59,1636.64,1618.88,1601.31,1583.93,1566.74,1549.73,1532.91,1516.27,1499.81,1483.52,1467.41,1451.48,1435.71,1420.12,1404.69,1389.43,1374.34,1359.4,1344.63,1330.02,1315.57,1301.27,1287.13,1273.14,1259.3,1245.61,1232.06,1218.67,1205.42,1192.31,1179.34,1166.52,1153.83,1141.28,1128.86,1116.58,1104.44,1092.42,1080.53,1068.78,1057.15,1045.64,1034.26,1023.01,1011.87,1000.86,989.96,979.19,968.53,957.98,947.55,937.23,927.03,916.93,906.95,897.07,887.3,877.64,868.08,858.62,849.27,840.02,830.87,821.81,812.86,804.0,795.24,786.58,778.01,769.53,761.14,752.85
74,2248.39,2224.07,2200.01,2176.2,2152.66,2129.36,2106.31,2083.51,2060.95,2038.64,2016.56,1994.72,1973.12,1951.75,1930.6,1909.68,1888.99,1868.52,1848.27,1828.24,1808.42,1788.81,1769.42,1750.23,1731.25,1712.47,1693.9,1675.53,1657.35,1639.37,1621.58,1603.98,1586.57,1569.36,1552.32,1535.47,1518.8,1502.31,1486.0,1469.86,1453.9,1438.11,1422.49,1407.04,1391.75,1376.63,1361.68,1346.88,1332.24,1317.77,1303.44,1289.28,1275.26,1261.4,1247.69,1234.12,1220.71,1207.43,1194.3,1181.31,1168.47,1155.76,1143.19,1130.75,1118.45,1106.28,1094.25,1082.34,1070.57,1058.92,1047.39,1035.99,1024.72,1013.57,1002.53,991.62,980.83,970.15,959.59,949.14,938.8,928.58,918.47,908.47,898.57,888.79,879.11,869.53,860.06,850.69,841.43,832.26,823.19,814.22
75,2434.47,2408.17,2382.14,2356.39,2330.91,2305.71,2280.77,2256.11,2231.7,2207.56,2183.68,2160.05,2136.67,2113.54,2090.67,2068.03,2045.64,2023.49,2001.58,1979.9,1958.45,1937.24,1916.25,1895.49,1874.95,1854.63,1834.52,1814.64,1794.97,1775.5,1756.25,1737.21,1718.37,1699.73,1681.29,1663.05,1645.01,1627.16,1609.51,1592.04,1574.76,1557.67,1540.76,1524.03,1507.49,1491.12,1474.93,1458.91,1443.07,1427.39,1411.89,1396.55,1381.38,1366.37,1351.52,1336.84,1322.31,1307.94,1293.72,1279.66,1265.75,1251.99,1238.38,1224.92,1211.6,1198.42,1185.39,1172.5,1159.75,1147.13,1134.65,1122.31,1110.1,1098.03,1086.08,1074.26,1062.57,1051.01,1039.57,1028.26,1017.07,1006.0,995.05,984.21,973.5,962.9,952.42,942.05,931.79,921.64,911.61,901.68,891.86,882.15
76,2639.65,2611.16,2582.96,2555.07,2527.47,2500.17,2473.16,2446.44,2420.0,2393.85,2367.97,2342.37,2317.05,2291.99,2267.21,2242.68,2218.42,2194.42,2170.68,2147.19,2123.95,2100.96,2078.22,2055.72,2033.46,2011.44,1989.66,1968.1,1946.78,1925.69,1904.83,1884.19,1863.77,1843.57,1823.59,1803.82,1784.26,1764.92,1745.78,1726.85,1708.12,1689.59,1671.26,1653.13,1635.19,1617.45,1599.9,1582.53,1565.36,1548.37,1531.56,1514.93,1498.48,1482.21,1466.12,1450.2,1434.44,1418.86,1403.45,1388.21,1373.12,1358.2,1343.45,1328.85,1314.41,1300.12,1285.99,1272.01,1258.18,1244.51,1230.98,1217.59,1204.35,1191.25,1178.3,1165.49,1152.81,1140.27,1127.87,1115.6,1103.46,1091.45,1079.58,1067.83,1056.21,1044.72,1033.35,1022.1,1010.98,999.97,989.09,978.32,967.67,957.13
77,2868.05,2837.12,2806.53,2776.25,2746.3,2716.67,2687.35,2658.35,2629.65,2601.26,2573.18,2545.39,2517.9,2490.7,2463.79,2437.17,2410.83,2384.77,2358.99,2333.49,2308.26,2283.3,2258.6,2234.17,2210.0,2186.09,2162.44,2139.04,2115.89,2092.98,2070.32,2047.91,2025.73,2003.8,1982.09,1960.62,1939.39,1918.37,1897.59,1877.02,1856.68,1836.56,1816.65,1796.96,1777.47,1758.2,1739.14,1720.27,1701.62,1683.16,1664.9,1646.84,1628.97,1611.29,1593.81,1576.51,1559.4,1542.47,1525.73,1509.16,1492.77,1476.57,1460.53,1444.67,1428.98,1413.46,1398.1,1382.91,1367.89,1353.03,1338.32,1323.78,1309.39,1295.16,1281.09,1267.16,1253.38,1239.76,1226.28,1212.95,1199.76,1186.71,1173.8,1161.04,1148.41,1135.92,1123.56,1111.34,1099.25,1087.29,1075.46,1063.75,1052.18,1040.73
78,3125.57,3091.91,3058.61,3025.66,2993.06,2960.81,2928.9,2897.33,2866.09,2835.18,2804.61,2774.35,2744.42,2714.81,2685.52,2656.53,2627.85,2599.48,2571.41,2543.64,2516.17,2488.99,2462.1,2435.5,2409.18,2383.14,2357.38,2331.89,2306.68,2281.73,2257.05,2232.64,2208.49,2184.59,2160.95,2137.57,2114.43,2091.55,2068.9,2046.5,2024.34,2002.42,1980.73,1959.28,1938.05,1917.06,1896.28,1875.73,1855.41,1835.3,1815.4,1795.72,1776.25,1756.99,1737.94,1719.09,1700.45,1682.0,1663.75,1645.7,1627.85,1610.18,1592.71,1575.42,1558.32,1541.41,1524.67,1508.12,1491.75,1475.55,1459.52,1443.67,1427.99,1412.48,1397.14,1381.96,1366.95,1352.09,1337.4,1322.87,1308.49,1294.27,1280.2,1266.29,1252.52,1238.9,1225.43,1212.11,1198.93,1185.89,1172.99,1160.24,1147.62,1135.13
79,3419.72,3382.95,3346.57,3310.57,3274.95,3239.71,3204.85,3170.35,3136.21,3102.44,3069.03,3035.97,3003.26,2970.9,2938.88,2907.2,2875.86,2844.85,2814.17,2783.82,2753.79,2724.07,2694.68,2665.6,2636.82,2608.36,2580.19,2552.33,2524.76,2497.49,2470.51,2443.82,2417.41,2391.28,2365.43,2339.86,2314.56,2289.53,2264.77,2240.28,2216.04,2192.07,2168.35,2144.88,2121.67,2098.7,2075.99,2053.51,2031.27,2009.28,1987.52,1965.99,1944.69,1923.62,1902.78,1882.16,1861.76,1841.59,1821.62,1801.88,1782.34,1763.02,1743.9,1724.99,1706.28,1687.77,1669.46,1651.35,1633.43,1615.71,1598.17,1580.83,1563.67,1546.7,1529.91,1513.3,1496.87,1480.62,1464.54,1448.63,1432.9,1417.33,1401.94,1386.71,1371.64,1356.74,1342.0,1327.41,1312.99,1298.72,1284.6,1270.64,1256.83,1243.16
80,3759.94,3719.58,3679.65,3640.13,3601.04,3562.35,3524.08,3486.21,3448.73,3411.66,3374.97,3338.67,3302.76,3267.22,3232.07,3197.28,3162.86,3128.81,3095.11,3061.78,3028.8,2996.16,2963.88,2931.93,2900.33,2869.06,2838.12,2807.51,2777.23,2747.27,2717.63,2688.3,2659.29,2630.58,2602.18,2574.08,2546.28,2518.78,2491.57,2464.66,2438.02,2411.68,2385.61,2359.82,2334.31,2309.07,2284.1,2259.4,2234.96,2210.78,2186.86,2163.2,2139.79,2116.63,2093.72,2071.06,2048.63,2026.45,2004.5,1982.79,1961.32,1940.07,1919.05,1898.26,1877.69,1857.34,1837.21,1817.29,1797.59,1778.1,1758.82,1739.75,1720.88,1702.22,1683.75,1665.49,1647.42,1629.54,1611.86,1594.37,1577.07,1559.95,1543.02,1526.27,1509.7,1493.3,1477.09,1461.05,1445.18,1429.48,1413.96,1398.6,1383.4,1368.37
81,4156.17,4111.65,4067.6,4024.01,3980.88,3938.2,3895.96,3854.18,3812.83,3771.91,3731.43,3691.37,3651.73,3612.52,3573.71,3535.31,3497.32,3459.73,3422.54,3385.74,3349.33,3313.3,3277.66,3242.39,3207.49,3172.96,3138.8,3105.01,3071.56,3038.48,3005.74,2973.35,2941.31,2909.61,2878.24,2847.2,2816.5,2786.12,2756.07,2726.33,2696.91,2667.8,2639.01,2610.52,2582.33,2554.45,2526.86,2499.56,2472.56,2445.84,2419.41,2393.26,2367.39,2341.8,2316.48,2291.43,2266.65,2242.14,2217.88,2193.89,2170.15,2146.66,2123.43,2100.45,2077.71,2055.21,2032.96,2010.95,1989.17,1967.62,1946.31,1925.22,1904.36,1883.73,1863.31,1843.12,1823.14,1803.38,1783.82,1764.48,1745.35,1726.42,1707.7,1689.17,1670.85,1652.72,1634.79,1617.05,1599.51,1582.15,1564.97,1547.99,1531.18,1514.56
82,4613.25,4563.95,4515.16,4466.89,4419.12,4371.85,4325.07,4278.78,4232.98,4187.65,4142.81,4098.43,4054.51,4011.06,3968.06,3925.52,3883.42,3841.76,3800.54,3759.76,3719.4,3679.47,3639.96,3600.86,3562.18,3523.91,3486.04,3448.57,3411.49,3374.81,3338.51,3302.6,3267.07,3231.91,3197.12,3162.71,3128.65,3094.96,3061.63,3028.65,2996.02,2963.73,2931.79,2900.19,2868.92,2837.98,2807.38,2777.1,2747.14,2717.5,2688.17,2659.16,2630.45,2602.05,2573.96,2546.16,2518.66,2491.45,2464.54,2437.91,2411.56,2385.5,2359.71,2334.2,2308.96,2283.99,2259.29,2234.85,2210.68,2186.76,2163.1,2139.69,2116.53,2093.62,2070.95,2048.53,2026.35,2004.41,1982.7,1961.22,1939.98,1918.96,1898.17,1877.6,1857.25,1837.12,1817.2,1797.5,1778.02,1758.74,1739.67,1720.8,1702.13,1683.67
83,5132.82,5078.12,5023.98,4970.41,4917.4,4864.93,4813.01,4761.64,4710.79,4660.48,4610.69,4561.42,4512.66,4464.41,4416.67,4369.42,4322.67,4276.41,4230.63,4185.33,4140.5,4096.15,4052.26,4008.83,3965.85,3923.33,3881.25,3839.62,3798.42,3757.66,3717.33,3677.42,3637.93,3598.86,3560.19,3521.94,3484.09,3446.64,3409.59,3372.92,3336.65,3300.75,3265.24,3230.1,3195.34,3160.94,3126.91,3093.23,3059.92,3026.95,2994.34,2962.07,2930.15,2898.56,2867.31,2836.39,2805.8,2775.54,2745.6,2715.97,2686.66,2657.67,2628.98,2600.6,2572.51,2544.73,2517.25,2490.06,2463.15,2436.54,2410.21,2384.16,2358.38,2332.89,2307.66,2282.71,2258.02,2233.6,2209.43,2185.53,2161.88,2138.48,2115.34,2092.44,2069.79,2047.38,2025.21,2003.28,1981.58,1960.12,1938.88,1917.88,1897.1,1876.54
84,5714.06,5653.35,5593.27,5533.81,5474.96,5416.72,5359.08,5302.03,5245.58,5189.71,5134.42,5079.7,5025.55,4971.96,4918.93,4866.45,4814.52,4763.12,4712.26,4661.93,4612.13,4562.84,4514.07,4465.8,4418.05,4370.79,4324.02,4277.74,4231.95,4186.64,4141.8,4097.43,4053.53,4010.08,3967.1,3924.56,3882.47,3840.82,3799.62,3758.84,3718.49,3678.57,3639.07,3599.99,3561.31,3523.05,3485.19,3447.72,3410.66,3373.98,3337.7,3301.79,3266.27,3231.12,3196.34,3161.93,3127.89,3094.21,3060.88,3027.91,2995.28,2963.01,2931.07,2899.48,2868.22,2837.29,2806.69,2776.42,2746.46,2716.83,2687.51,2658.5,2629.81,2601.42,2573.33,2545.54,2518.04,2490.84,2463.93,2437.31,2410.97,2384.91,2359.13,2333.63,2308.39,2283.43,2258.73,2234.3,2210.13,2186.22,2162.56,2139.16,2116.01,2093.1
85,6352.92,6285.65,6219.08,6153.18,6087.96,6023.4,5959.51,5896.28,5833.7,5771.75,5710.45,5649.78,5589.73,5530.31,5471.49,5413.29,5355.68,5298.67,5242.25,5186.42,5131.16,5076.48,5022.36,4968.81,4915.81,4863.36,4811.46,4760.1,4709.27,4658.97,4609.19,4559.94,4511.2,4462.96,4415.23,4368.0,4321.27,4275.02,4229.26,4183.97,4139.16,4094.82,4050.94,4007.53,3964.57,3922.06,3879.99,3838.37,3797.19,3756.44,3716.12,3676.22,3636.75,3597.69,3559.04,3520.8,3482.96,3445.52,3408.48,3371.82,3335.56,3299.68,3264.18,3229.05,3194.3,3159.91,3125.89,3092.22,3058.92,3025.97,2993.36,2961.11,2929.19,2897.62,2866.38,2835.47,2804.89,2774.63,2744.7,2715.09,2685.79,2656.8,2628.12,2599.74,2571.67,2543.9,2516.42,2489.24,2462.35,2435.74,2409.42,2383.38,2357.61,2332.12
86,7043.72,6969.41,6895.86,6823.05,6750.99,6679.66,6609.06,6539.17,6470.0,6401.54,6333.77,6266.7,6200.32,6134.61,6069.58,6005.22,5941.51,5878.46,5816.06,5754.3,5693.18,5632.69,5572.82,5513.57,5454.92,5396.89,5339.45,5282.61,5226.36,5170.69,5115.6,5061.07,5007.12,4953.72,4900.88,4848.59,4796.84,4745.63,4694.95,4644.8,4595.17,4546.06,4497.47,4449.38,4401.79,4354.7,4308.1,4261.99,4216.36,4171.21,4126.54,4082.33,4038.58,3995.3,3952.46,3910.08,3868.15,3826.65,3785.59,3744.96,3704.76,3664.98,3625.63,3586.68,3548.15,3510.02,3472.3,3434.97,3398.04,3361.5,3325.34,3289.57,3254.18,3219.16,3184.51,3150.22,3116.3,3082.74,3049.54,3016.69,2984.18,2952.02,2920.2,2888.72,2857.58,2826.76,2796.28,2766.11,2736.27,2706.74,2677.53,2648.63,2620.04,2591.75
87,7787.74,7705.91,7624.91,7544.73,7465.35,7386.78,7309.0,7232.0,7155.79,7080.35,7005.67,6931.75,6858.58,6786.15,6714.47,6643.51,6573.27,6503.75,6434.95,6366.84,6299.43,6232.71,6166.67,6101.31,6036.62,5972.6,5909.23,5846.51,5784.44,5723.01,5662.2,5602.03,5542.48,5483.54,5425.21,5367.48,5310.35,5253.81,5197.85,5142.48,5087.68,5033.44,4979.77,4926.66,4874.1,4822.09,4770.61,4719.68,4669.27,4619.39,4570.03,4521.18,4472.84,4425.01,4377.68,4330.84,4284.49,4238.63,4193.24,4148.33,4103.9,4059.93,4016.42,3973.36,3930.76,3888.61,3846.9,3805.62,3764.78,3724.37,3684.39,3644.83,3605.68,3566.95,3528.63,3490.71,3453.18,3416.06,3379.33,3342.98,3307.03,3271.45,3236.24,3201.41,3166.95,3132.85,3099.12,3065.74,3032.71,3000.04,2967.71,2935.73,2904.08,2872.77
88,8589.99,8500.13,8411.16,8323.09,8235.89,8149.57,8064.11,7979.51,7895.76,7812.85,7730.77,7649.52,7569.09,7489.47,7410.65,7332.63,7255.39,7178.94,7103.26,7028.35,6954.2,6880.81,6808.16,6736.24,6665.06,6594.61,6524.87,6455.85,6387.53,6319.91,6252.98,6186.73,6121.17,6056.28,5992.05,5928.48,5865.56,5803.3,5741.67,5680.67,5620.31,5560.57,5501.44,5442.93,5385.02,5327.7,5270.98,5214.85,5159.3,5104.32,5049.92,4996.08,4942.8,4890.07,4837.89,4786.25,4735.15,4684.58,4634.54,4585.02,4536.02,4487.52,4439.54,4392.05,4345.07,4298.57,4252.56,4207.03,4161.98,4117.4,4073.28,4029.63,3986.44,3943.7,3901.41,3859.57,3818.16,3777.19,3736.65,3696.54,3656.85,3617.57,3578.72,3540.27,3502.22,3464.58,3427.34,3390.49,3354.02,3317.95,3282.25,3246.94,3211.99,3177.42
89,9457.97,9359.5,9262.01,9165.48,9069.9,8975.27,8881.58,8788.82,8696.98,8606.06,8516.04,8426.92,8338.69,8251.34,8164.86,8079.25,7994.49,7910.59,7827.53,7745.31,7663.91,7583.33,7503.57,7424.61,7346.44,7269.07,7192.48,7116.66,7041.62,6967.33,6893.8,6821.02,6748.98,6677.67,6607.09,6537.22,6468.07,6399.63,6331.88,6264.83,6198.46,6132.78,6067.77,6003.42,5939.73,5876.7,5814.32,5752.58,5691.47,5631.0,5571.15,5511.91,5453.29,5395.27,5337.85,5281.03,5224.79,5169.14,5114.06,5059.55,5005.61,4952.23,4899.4,4847.13,4795.39,4744.2,4693.53,4643.4,4593.79,4544.69,4496.11,4448.03,4400.46,4353.38,4306.8,4260.7,4215.09,4169.95,4125.29,4081.09,4037.36,3994.09,3951.27,3908.9,3866.97,3825.49,3784.44,3743.83,3703.64,3663.87,3624.53,3585.6,3547.07,3508.96
90,10401.62,10293.9,10187.23,10081.6,9977.01,9873.44,9770.88,9669.34,9568.79,9469.23,9370.65,9273.05,9176.41,9080.72,8985.99,8892.19,8799.33,8707.38,8616.35,8526.23,8437.01,8348.68,8261.23,8174.65,8088.94,8004.09,7920.09,7836.94,7754.62,7673.13,7592.46,7512.6,7433.55,7355.29,7277.83,7201.15,7125.25,7050.12,6975.74,6902.13,6829.26,6757.13,6685.74,6615.08,6545.13,6475.9,6407.38,6339.55,6272.42,6205.98,6140.21,6075.13,6010.7,5946.94,5883.84,5821.38,5759.57,5698.39,5637.85,5577.92,5518.62,5459.92,5401.84,5344.35,5287.46,5231.16,5175.44,5120.29,5065.72,5011.72,4958.27,4905.38,4853.04,4801.25,4749.99,4699.27,4649.08,4599.4,4550.25,4501.61,4453.48,4405.85,4358.71,4312.07,4265.92,4220.25,4175.06,4130.34,4086.1,4042.31,3998.99,3956.12,3913.69,3871.72
91,11658.1,11544.19,11431.32,11319.48,11208.67,11098.87,10990.08,10882.29,10775.49,10669.67,10564.83,10460.96,10358.05,10256.1,10155.09,10055.01,9955.87,9857.65,9760.35,9663.96,9568.46,9473.86,9380.15,9287.31,9195.35,9104.25,9014.0,8924.61,8836.06,8748.35,8661.46,8575.4,8490.15,8405.71,8322.06,8239.22,8157.16,8075.88,7995.38,7915.64,7836.67,7758.45,7680.97,7604.24,7528.25,7452.98,7378.43,7304.6,7231.48,7159.06,7087.34,7016.31,6945.97,6876.3,6807.31,6738.99,6671.32,6604.31,6537.95,6472.23,6407.15,6342.71,6278.89,6215.69,6153.1,6091.12,6029.75,5968.98,5908.8,5849.21,5790.2,5731.76,5673.9,5616.61,5559.87,5503.7,5448.07,5392.99,5338.45,5284.45,5230.97,5178.03,5125.6,5073.69,5022.3,4971.41,4921.02,4871.13,4821.73,4772.82,4724.4,4676.45,4628.98,4581.98
92,13069.52,12949.49,12830.48,12712.49,12595.5,12479.51,12364.5,12250.49,12137.45,12025.38,11914.27,11804.12,11694.92,11586.66,11479.34,11372.94,11267.47,11162.92,11059.27,10956.52,10854.67,10753.71,10653.63,10554.42,10456.09,10358.61,10261.99,10166.23,10071.3,9977.21,9883.95,9791.51,9699.89,9609.08,9519.08,9429.87,9341.46,9253.83,9166.99,9080.91,8995.6,8911.06,8827.27,8744.23,8661.93,8580.37,8499.55,8419.44,8340.06,8261.4,8183.44,8106.18,8029.62,7953.75,7878.57,7804.07,7730.24,7657.08,7584.59,7512.75,7441.57,7371.03,7301.14,7231.88,7163.25,7095.25,7027.87,6961.11,6894.95,6829.4,6764.45,6700.1,6636.34,6573.16,6510.56,6448.54,6387.09,6326.2,6265.88,6206.11,6146.89,6088.22,6030.09,5972.49,5915.43,5858.9,5802.89,5747.4,5692.43,5637.96,5584.0,5530.54,5477.58,5425.11
93,14771.74,14644.87,14518.99,14394.1,14270.2,14147.27,14025.31,13904.31,13784.27,13665.19,13547.05,13429.85,13313.58,13198.24,13083.83,12970.33,12857.74,12746.05,12635.27,12525.37,12416.36,12308.24,12200.98,12094.6,11989.08,11884.41,11780.6,11677.63,11575.5,11474.21,11373.74,11274.1,11175.28,11077.26,10980.05,10883.64,10788.03,10693.2,10599.16,10505.89,10413.4,10321.67,10230.7,10140.49,10051.03,9962.32,9874.34,9787.1,9700.58,9614.79,9529.72,9445.36,9361.71,9278.76,9196.5,9114.94,9034.07,8953.88,8874.36,8795.52,8717.34,8639.82,8562.96,8486.75,8411.19,8336.27,8261.99,8188.34,8115.31,8042.91,7971.13,7899.95,7829.39,7759.43,7690.07,7621.3,7553.12,7485.53,7418.52,7352.08,7286.21,7220.92,7156.18,7092.0,7028.38,6965.3,6902.77,6840.78,6779.32,6718.4,6658.01,6598.14,6538.78,6479.95
94,16688.55,16555.17,16422.75,16291.28,16160.76,16031.18,15902.54,15774.83,15648.05,15522.19,15397.25,15273.23,15150.1,15027.89,14906.56,14786.14,14666.59,14547.93,14430.15,14313.24,14197.19,14082.01,13967.68,13854.2,13741.57,13629.78,13518.83,13408.71,13299.42,13190.95,13083.29,12976.45,12870.41,12765.17,12660.73,12557.08,12454.22,12352.14,12250.84,12150.31,12050.55,11951.54,11853.3,11755.81,11659.07,11563.07,11467.8,11373.27,11279.47,11186.4,11094.04,11002.39,10911.46,10821.23,10731.7,10642.87,10554.73,10467.27,10380.5,10294.41,10208.98,10124.23,10040.14,9956.7,9873.93,9791.8,9710.32,9629.47,9549.27,9469.7,9390.76,9312.44,9234.74,9157.65,9081.18,9005.31,8930.04,8855.37,8781.3,8707.82,8634.92,8562.6,8490.86,8419.69,8349.09,8279.06,8209.59,8140.67,8072.31,8004.49,7937.22,7870.49,7804.3,7738.64
