,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
20,26.7,79.32,41.76,49.69,48.71,16.06,16.05,24.04,49.07,65.94,24.76,16.93,34.46,17.34,26.82,17.94,54.38,9.17,24.99,24.93,24.32,23.73,23.18,22.65,22.15,21.68,21.23,20.81,20.4,20.02,19.66,19.31,18.98,18.67,18.38,18.1,17.83,17.58,17.34,17.11,16.89,16.69,16.48,16.29,16.09,15.9,15.71,15.52,15.33,15.15,14.97,14.79,14.61,14.43,14.26,14.09,13.92,13.75,13.59,13.43,13.26,13.11,12.95,12.79,12.64,12.49,12.34,12.19,12.04,11.9,11.76,11.62,11.48,11.34,11.2,11.07,10.94,10.8,10.67,10.55,10.42,10.29,10.17,10.05,9.93,9.81,9.69,9.58
21,17.82,8.85,42.22,33.31,48.8,24.03,23.94,8.04,81.71,16.51,16.69,33.37,8.59,34.74,26.95,9.1,27.15,28.65,28.6,27.92,27.26,26.64,26.06,25.5,24.97,24.46,23.98,23.53,23.1,22.68,22.29,21.92,21.57,21.23,20.91,20.61,20.32,20.05,19.78,19.53,19.29,19.06,18.83,18.6,18.38,18.16,17.94,17.73,17.51,17.3,17.1,16.89,16.69,16.49,16.29,16.09,15.9,15.71,15.52,15.34,15.15,14.97,14.79,14.61,14.44,14.26,14.09,13.92,13.76,13.59,13.43,13.27,13.11,12.95,12.8,12.64,12.49,12.34,12.19,12.05,11.9,11.76,11.62,11.48,11.34,11.2,11.07,10.94
22,35.54,17.64,33.56,24.73,31.94,47.26,15.77,23.9,32.62,0.0,41.03,16.55,16.97,69.27,26.87,18.04,30.25,30.23,29.53,28.87,28.23,27.63,27.06,26.51,25.99,25.49,25.02,24.58,24.15,23.74,23.35,22.98,22.63,22.3,21.98,21.67,21.38,21.1,20.83,20.58,20.33,20.09,19.84,19.61,19.37,19.14,18.91,18.68,18.46,18.24,18.02,17.8,17.59,17.38,17.17,16.96,16.76,16.56,16.36,16.16,15.97,15.78,15.59,15.4,15.22,15.03,14.85,14.68,14.5,14.32,14.15,13.98,13.82,13.65,13.49,13.32,13.16,13.01,12.85,12.7,12.54,12.39,12.24,12.1,11.95,11.81,11.67,11.53
23,8.79,25.98,32.94,24.11,23.58,23.43,23.47,15.95,48.53,48.86,32.57,16.39,50.73,60.33,44.37,31.94,31.95,31.25,30.57,29.93,29.32,28.73,28.18,27.64,27.14,26.65,26.19,25.75,25.32,24.92,24.53,24.17,23.81,23.48,23.16,22.85,22.55,22.27,22.0,21.73,21.47,21.21,20.96,20.71,20.46,20.21,19.97,19.73,19.49,19.26,19.03,18.8,18.57,18.35,18.13,17.91,17.7,17.49,17.28,17.07,16.86,16.66,16.46,16.26,16.07,15.88,15.69,15.5,15.31,15.13,14.95,14.77,14.59,14.41,14.24,14.07,13.9,13.74,13.57,13.41,13.25,13.09,12.93,12.78,12.62,12.47,12.32,12.17
24,34.35,25.31,40.11,23.76,31.11,31.08,23.59,23.8,8.12,40.59,16.17,49.16,25.43,17.24,30.98,31.03,30.39,29.77,29.18,28.61,28.07,27.55,27.05,26.58,26.12,25.68,25.27,24.87,24.48,24.11,23.76,23.42,23.1,22.79,22.49,22.2,21.92,21.65,21.39,21.14,20.88,20.63,20.38,20.14,19.9,19.66,19.42,19.19,18.96,18.73,18.51,18.29,18.07,17.85,17.63,17.42,17.21,17.01,16.8,16.6,16.4,16.21,16.01,15.82,15.63,15.44,15.26,15.07,14.89,14.71,14.54,14.36,14.19,14.02,13.85,13.69,13.52,13.36,13.2,13.04,12.88,12.73,12.58,12.43,12.28,12.13,11.98,11.84
25,33.51,40.8,39.4,23.48,0.0,39.06,31.57,32.05,24.35,48.78,56.66,32.83,16.94,30.55,30.65,30.06,29.5,28.95,28.43,27.92,27.44,26.97,26.52,26.09,25.68,25.28,24.9,24.53,24.17,23.83,23.5,23.18,22.88,22.58,22.29,22.02,21.75,21.49,21.23,20.97,20.72,20.47,20.23,19.98,19.75,19.51,19.27,19.04,18.81,18.59,18.37,18.15,17.93,17.71,17.5,17.29,17.08,16.88,16.67,16.47,16.28,16.08,15.89,15.7,15.51,15.32,15.14,14.96,14.78,14.6,14.43,14.25,14.08,13.91,13.75,13.58,13.42,13.26,13.1,12.94,12.79,12.63,12.48,12.33,12.18,12.04,11.89,11.75
26,48.49,23.9,15.66,31.3,15.66,31.37,31.75,23.96,32.42,16.25,16.16,16.36,31.83,32.0,31.44,30.9,30.38,29.87,29.39,28.92,28.46,28.02,27.59,27.18,26.78,26.4,26.03,25.66,25.31,24.98,24.65,24.33,24.02,23.72,23.43,23.14,22.86,22.59,22.32,22.05,21.79,21.52,21.27,21.01,20.76,20.51,20.26,20.02,19.78,19.54,19.31,19.08,18.85,18.62,18.4,18.18,17.96,17.74,17.53,17.32,17.11,16.91,16.7,16.5,16.31,16.11,15.92,15.73,15.54,15.35,15.17,14.99,14.81,14.63,14.45,14.28,14.11,13.94,13.77,13.61,13.44,13.28,13.12,12.96,12.81,12.65,12.5,12.35
27,63.1,79.11,39.26,31.46,31.35,7.88,31.71,7.96,40.46,24.29,40.17,33.65,33.9,33.37,32.86,32.36,31.87,31.4,30.94,30.49,30.06,29.64,29.22,28.82,28.43,28.05,27.68,27.32,26.97,26.62,26.29,25.96,25.64,25.33,25.02,24.72,24.42,24.13,23.84,23.55,23.27,22.99,22.72,22.44,22.18,21.91,21.65,21.39,21.13,20.88,20.63,20.38,20.13,19.89,19.65,19.42,19.18,18.95,18.73,18.5,18.28,18.06,17.84,17.63,17.42,17.21,17.0,16.8,16.6,16.4,16.2,16.01,15.82,15.63,15.44,15.25,15.07,14.89,14.71,14.53,14.36,14.19,14.02,13.85,13.68,13.52,13.36,13.2
28,62.38,39.37,39.52,31.54,47.3,54.99,55.39,71.54,24.23,40.22,36.13,36.47,35.97,35.49,35.01,34.54,34.08,33.63,33.19,32.75,32.33,31.91,31.51,31.1,30.71,30.33,29.95,29.57,29.21,28.85,28.5,28.15,27.81,27.48,27.15,26.82,26.5,26.18,25.87,25.56,25.25,24.95,24.65,24.35,24.06,23.77,23.49,23.2,22.93,22.65,22.38,22.11,21.84,21.58,21.32,21.07,20.81,20.57,20.32,20.07,19.83,19.6,19.36,19.13,18.9,18.67,18.45,18.23,18.01,17.79,17.58,17.37,17.16,16.95,16.75,16.55,16.35,16.15,15.96,15.77,15.58,15.39,15.21,15.03,14.84,14.67,14.49,14.32
29,31.02,23.69,87.29,15.86,15.79,15.65,47.38,23.76,40.21,38.85,39.29,38.83,38.36,37.91,37.46,37.01,36.57,36.14,35.71,35.28,34.86,34.44,34.03,33.62,33.22,32.82,32.43,32.04,31.66,31.28,30.91,30.53,30.17,29.81,29.45,29.1,28.75,28.4,28.06,27.72,27.39,27.06,26.74,26.42,26.1,25.79,25.48,25.17,24.87,24.57,24.28,23.99,23.7,23.41,23.13,22.85,22.58,22.31,22.04,21.78,21.52,21.26,21.0,20.75,20.5,20.26,20.01,19.77,19.54,19.3,19.07,18.84,18.61,18.39,18.17,17.95,17.74,17.52,17.31,17.11,16.9,16.7,16.5,16.3,16.1,15.91,15.72,15.53
30,15.49,31.68,31.96,47.62,47.3,31.3,55.0,39.4,41.56,42.1,41.66,41.23,40.79,40.36,39.93,39.5,39.07,38.64,38.21,37.79,37.37,36.95,36.53,36.11,35.69,35.28,34.87,34.46,34.05,33.65,33.25,32.85,32.46,32.07,31.69,31.3,30.93,30.56,30.19,29.83,29.47,29.12,28.77,28.42,28.08,27.75,27.41,27.08,26.76,26.44,26.12,25.81,25.5,25.19,24.89,24.59,24.3,24.0,23.72,23.43,23.15,22.87,22.6,22.33,22.06,21.79,21.53,21.27,21.02,20.77,20.52,20.27,20.03,19.79,19.55,19.32,19.08,18.86,18.63,18.41,18.18,17.97,17.75,17.54,17.33,17.12,16.91,16.71
31,31.14,39.74,71.87,23.81,71.13,23.38,39.04,44.09,44.72,44.3,43.89,43.47,43.05,42.63,42.2,41.78,41.35,40.92,40.49,40.06,39.62,39.19,38.76,38.33,37.89,37.46,37.03,36.6,36.17,35.74,35.31,34.89,34.47,34.06,33.65,33.25,32.85,32.45,32.06,31.68,31.3,30.92,30.55,30.19,29.82,29.47,29.11,28.76,28.42,28.08,27.74,27.41,27.08,26.75,26.43,26.11,25.8,25.49,25.19,24.88,24.59,24.29,24.0,23.71,23.43,23.15,22.87,22.59,22.32,22.05,21.79,21.53,21.27,21.01,20.76,20.51,20.27,20.02,19.78,19.55,19.31,19.08,18.85,18.63,18.4,18.18,17.96,17.75
32,54.84,47.81,95.67,55.67,71.11,77.6,46.49,47.18,46.77,46.36,45.95,45.53,45.11,44.68,44.25,43.81,43.37,42.93,42.49,42.04,41.59,41.14,40.69,40.24,39.78,39.33,38.88,38.42,37.97,37.52,37.07,36.62,36.18,35.75,35.32,34.9,34.48,34.06,33.65,33.25,32.85,32.46,32.07,31.68,31.3,30.93,30.56,30.19,29.83,29.47,29.12,28.77,28.42,28.08,27.74,27.41,27.08,26.76,26.44,26.12,25.81,25.5,25.19,24.89,24.59,24.29,24.0,23.71,23.43,23.15,22.87,22.6,22.33,22.06,21.79,21.53,21.27,21.02,20.77,20.52,20.27,20.03,19.79,19.55,19.32,19.08,18.85,18.63
33,31.38,63.62,31.93,95.36,47.14,48.81,49.55,49.14,48.72,48.29,47.86,47.42,46.98,46.53,46.08,45.63,45.17,44.71,44.24,43.77,43.3,42.83,42.36,41.88,41.4,40.93,40.45,39.97,39.5,39.02,38.56,38.09,37.64,37.19,36.74,36.3,35.86,35.43,35.01,34.59,34.17,33.76,33.36,32.96,32.56,32.17,31.78,31.4,31.03,30.65,30.29,29.92,29.56,29.21,28.86,28.51,28.17,27.83,27.5,27.17,26.84,26.52,26.2,25.89,25.58,25.27,24.97,24.67,24.37,24.08,23.79,23.51,23.22,22.94,22.67,22.4,22.13,21.86,21.6,21.34,21.09,20.83,20.58,20.34,20.09,19.85,19.61,19.38
34,46.99,23.83,47.8,79.03,51.66,52.43,51.99,51.54,51.09,50.63,50.17,49.7,49.22,48.74,48.26,47.78,47.28,46.79,46.3,45.8,45.3,44.79,44.29,43.79,43.28,42.78,42.27,41.77,41.27,40.77,40.28,39.8,39.32,38.85,38.39,37.93,37.47,37.02,36.58,36.14,35.7,35.28,34.85,34.43,34.02,33.61,33.21,32.81,32.42,32.03,31.64,31.26,30.89,30.52,30.15,29.79,29.43,29.08,28.73,28.39,28.05,27.71,27.38,27.05,26.72,26.4,26.09,25.77,25.46,25.16,24.86,24.56,24.26,23.97,23.69,23.4,23.12,22.84,22.57,22.3,22.03,21.77,21.5,21.25,20.99,20.74,20.49,20.25
35,39.13,47.63,47.56,55.3,56.15,55.69,55.23,54.75,54.28,53.79,53.3,52.8,52.3,51.79,51.27,50.75,50.23,49.7,49.17,48.64,48.1,47.57,47.03,46.49,45.95,45.4,44.86,44.33,43.8,43.27,42.75,42.24,41.73,41.23,40.74,40.25,39.76,39.29,38.82,38.35,37.89,37.44,36.99,36.54,36.1,35.67,35.24,34.82,34.4,33.99,33.58,33.18,32.78,32.39,32.0,31.61,31.24,30.86,30.49,30.12,29.76,29.41,29.05,28.7,28.36,28.02,27.68,27.35,27.02,26.7,26.38,26.06,25.75,25.44,25.14,24.83,24.54,24.24,23.95,23.66,23.38,23.1,22.82,22.55,22.28,22.01,21.75,21.48
36,70.35,95.0,59.94,60.88,60.41,59.93,59.44,58.94,58.43,57.92,57.39,56.86,56.32,55.77,55.21,54.66,54.09,53.52,52.95,52.37,51.79,51.2,50.62,50.03,49.44,48.85,48.27,47.69,47.12,46.55,46.0,45.44,44.9,44.36,43.83,43.3,42.78,42.27,41.76,41.26,40.77,40.28,39.79,39.32,38.84,38.38,37.92,37.46,37.01,36.57,36.13,35.7,35.27,34.85,34.43,34.01,33.61,33.2,32.8,32.41,32.02,31.64,31.26,30.88,30.51,30.15,29.78,29.43,29.07,28.73,28.38,28.04,27.7,27.37,27.04,26.72,26.4,26.08,25.77,25.46,25.15,24.85,24.55,24.26,23.97,23.68,23.4,23.12
