,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
30,78.94,76.17,70.84,75.46,69.56,74.89,70.0,77.56,66.27,65.49,64.0,62.53,61.04,59.73,58.56,57.39,56.25,55.09,54.01,53.02,52.05,51.2,50.2,49.31,48.64,47.89,47.18,46.52,45.84,45.15,44.56,44.01,43.5,42.93,42.41,41.9,41.33,40.89,40.42,39.84,39.35,38.88,38.46,38.03,37.52,37.12,36.72,36.26,35.76,35.3,34.98,34.51,34.01,33.67,33.3,32.9,32.37,31.89,31.54,31.21,30.87,30.4,29.97,29.65,29.37,28.95,28.52,28.21,27.93,27.6,27.21,26.88,26.59,26.24,25.92,25.58,25.28,25.01,24.73,24.43,24.06,23.79,23.51,23.16,22.92,22.74,22.44,22.14
31,80.17,80.52,75.78,70.19,81.93,77.66,87.58,71.31,70.54,69.05,67.65,66.24,64.88,63.6,62.41,61.36,60.3,59.14,58.06,56.99,56.06,55.08,54.1,53.32,52.61,51.87,51.04,50.36,49.59,48.92,48.37,47.79,47.2,46.63,46.08,45.53,44.95,44.33,43.75,43.25,42.77,42.26,41.8,41.25,40.68,40.22,39.83,39.3,38.81,38.46,37.96,37.48,37.02,36.55,36.05,35.52,35.09,34.7,34.32,33.92,33.45,33.02,32.64,32.26,31.76,31.35,31.08,30.73,30.35,29.92,29.54,29.22,28.83,28.48,28.17,27.84,27.54,27.22,26.82,26.47,26.21,25.88,25.53,25.18,24.88,24.63,24.33,24.02
32,85.51,76.23,96.44,92.33,85.18,78.0,76.75,76.08,74.59,73.16,71.8,70.45,69.11,67.86,66.76,65.67,64.62,63.58,62.39,61.36,60.36,59.44,58.55,57.73,56.98,56.05,55.28,54.63,53.93,53.21,52.54,51.87,51.27,50.7,50.11,49.41,48.78,48.2,47.59,47.06,46.47,45.86,45.29,44.75,44.23,43.78,43.27,42.75,42.19,41.66,41.15,40.61,40.14,39.59,39.07,38.7,38.29,37.77,37.2,36.73,36.35,35.97,35.47,34.98,34.64,34.23,33.69,33.3,32.86,32.45,32.14,31.82,31.39,30.94,30.58,30.25,29.9,29.47,29.08,28.72,28.4,28.12,27.77,27.36,27.0,26.69,26.37,26.11
33,83.2,87.81,91.51,84.92,96.24,82.6,82.0,80.53,79.11,77.79,76.45,75.16,73.94,72.73,71.56,70.53,69.5,68.35,67.25,66.26,65.33,64.28,63.35,62.61,61.74,60.8,60.0,59.31,58.58,57.76,57.05,56.45,55.74,55.02,54.28,53.6,52.98,52.33,51.69,51.07,50.37,49.78,49.28,48.68,48.17,47.66,47.04,46.34,45.78,45.24,44.67,44.17,43.63,43.06,42.52,42.07,41.47,40.86,40.39,39.94,39.55,39.04,38.48,38.09,37.59,37.02,36.65,36.21,35.79,35.38,34.92,34.45,34.02,33.64,33.23,32.85,32.45,32.02,31.63,31.27,30.89,30.55,30.19,29.78,29.41,29.03,28.71,28.44
34,98.69,97.59,94.95,99.87,88.94,88.37,86.98,85.75,84.48,83.1,81.87,80.75,79.5,78.27,77.14,76.07,74.95,73.8,72.85,71.87,70.7,69.67,68.81,67.96,67.02,66.04,65.21,64.48,63.64,62.88,62.19,61.38,60.56,59.8,59.03,58.25,57.53,56.88,56.17,55.46,54.89,54.26,53.65,53.06,52.43,51.81,51.07,50.43,49.87,49.26,48.68,48.05,47.43,46.79,46.23,45.69,45.07,44.54,44.04,43.51,42.99,42.36,41.84,41.39,40.83,40.37,39.9,39.41,38.95,38.39,37.94,37.59,37.07,36.58,36.24,35.75,35.24,34.87,34.48,34.0,33.62,33.33,32.86,32.37,32.0,31.61,31.28,30.84
35,101.86,102.64,105.89,96.19,95.7,94.35,93.21,91.96,90.62,89.42,88.35,87.14,85.86,84.68,83.59,82.48,81.38,80.32,79.29,78.09,76.97,76.01,75.04,74.06,73.03,72.11,71.28,70.42,69.59,68.76,67.92,67.0,66.18,65.34,64.48,63.67,62.87,62.12,61.34,60.67,60.0,59.27,58.56,57.91,57.29,56.43,55.69,55.11,54.43,53.81,53.1,52.45,51.82,51.1,50.51,49.83,49.23,48.73,48.14,47.59,46.93,46.28,45.74,45.18,44.67,44.11,43.48,43.0,42.49,42.0,41.57,40.96,40.39,39.97,39.47,38.99,38.6,38.17,37.61,37.13,36.8,36.22,35.69,35.31,34.92,34.53,34.08,33.68
36,118.07,113.3,104.55,104.24,102.9,101.7,100.5,99.29,98.06,96.92,95.88,94.74,93.47,92.28,91.13,90.03,88.96,87.94,86.74,85.47,84.41,83.37,82.28,81.2,80.17,79.22,78.25,77.26,76.36,75.41,74.45,73.53,72.5,71.64,70.81,69.86,68.98,68.15,67.38,66.58,65.8,65.1,64.29,63.47,62.67,61.88,61.19,60.43,59.69,58.96,58.23,57.56,56.85,56.1,55.37,54.71,54.08,53.42,52.85,52.21,51.47,50.8,50.2,49.68,49.01,48.34,47.72,47.14,46.7,46.17,45.58,44.94,44.33,43.81,43.32,42.9,42.46,41.81,41.19,40.71,40.21,39.79,39.3,38.8,38.4,37.94,37.42,36.96
37,135.77,113.99,113.91,112.62,111.41,110.24,109.22,108.01,106.77,105.71,104.64,103.54,102.27,101.03,99.84,98.76,97.72,96.46,95.16,93.96,92.8,91.56,90.39,89.27,88.22,87.16,85.97,84.93,83.91,82.89,81.89,80.75,79.64,78.76,77.8,76.81,75.98,75.05,74.07,73.32,72.49,71.47,70.62,69.8,68.89,68.03,67.24,66.42,65.67,64.81,63.95,63.26,62.46,61.68,60.98,60.17,59.38,58.74,58.07,57.34,56.63,55.93,55.25,54.51,53.84,53.17,52.5,51.94,51.35,50.72,50.05,49.36,48.77,48.21,47.68,47.16,46.6,45.96,45.28,44.74,44.29,43.75,43.2,42.8,42.27,41.58,41.05,40.57
38,124.48,124.63,123.47,122.33,121.11,120.12,119.05,117.88,116.72,115.51,114.44,113.34,112.14,110.85,109.63,108.39,107.1,105.91,104.64,103.35,102.0,100.7,99.51,98.31,97.05,95.74,94.53,93.43,92.28,91.17,90.03,88.71,87.62,86.58,85.55,84.63,83.53,82.39,81.45,80.46,79.41,78.6,77.7,76.66,75.68,74.83,73.98,73.1,72.17,71.24,70.42,69.59,68.71,67.84,66.99,66.14,65.36,64.61,63.78,62.96,62.27,61.49,60.69,59.93,59.2,58.49,57.72,57.06,56.32,55.66,55.01,54.34,53.65,52.89,52.31,51.74,51.14,50.44,49.76,49.22,48.64,48.04,47.54,46.96,46.31,45.77,45.11,44.51
39,136.2,135.14,134.14,132.89,131.76,130.85,129.83,128.68,127.42,126.26,125.19,124.04,122.71,121.33,120.01,118.74,117.48,116.2,114.86,113.43,111.96,110.53,109.2,107.79,106.42,105.07,103.72,102.44,101.21,100.01,98.66,97.31,96.09,95.01,93.95,92.69,91.48,90.42,89.3,88.18,87.21,86.25,85.15,84.11,83.19,82.16,81.08,80.14,79.26,78.26,77.25,76.28,75.25,74.41,73.51,72.56,71.73,70.77,69.84,69.08,68.25,67.38,66.56,65.74,64.9,64.08,63.32,62.56,61.84,61.04,60.35,59.65,58.76,58.07,57.39,56.72,56.07,55.32,54.64,53.98,53.34,52.73,52.15,51.5,50.79,50.12,49.5,48.94
40,147.39,146.51,145.37,144.19,143.19,142.17,141.08,139.88,138.8,137.62,136.45,135.2,133.68,132.26,130.9,129.54,128.21,126.83,125.31,123.69,122.04,120.49,118.94,117.56,116.13,114.51,113.12,111.77,110.41,108.99,107.64,106.32,105.03,103.69,102.29,101.05,99.86,98.66,97.42,96.24,95.17,94.06,92.92,91.82,90.67,89.53,88.5,87.5,86.38,85.19,84.16,83.17,82.23,81.23,80.12,79.12,78.19,77.23,76.3,75.34,74.35,73.46,72.62,71.68,70.78,69.91,69.1,68.3,67.33,66.55,65.88,64.98,64.11,63.38,62.66,61.89,61.07,60.32,59.64,58.97,58.27,57.6,56.84,56.07,55.44,54.76,54.07,53.49
41,159.34,158.29,157.25,156.18,155.02,153.94,152.83,151.75,150.5,149.24,148.01,146.67,145.19,143.61,142.17,140.66,139.15,137.61,135.9,134.16,132.34,130.54,129.01,127.55,125.87,124.26,122.78,121.29,119.79,118.32,116.91,115.36,113.83,112.39,111.02,109.7,108.36,106.98,105.61,104.42,103.31,102.01,100.71,99.56,98.4,97.15,95.94,94.82,93.64,92.49,91.38,90.25,89.21,88.06,86.86,85.87,84.88,83.87,82.78,81.66,80.64,79.71,78.8,77.79,76.78,75.85,74.89,73.89,73.1,72.29,71.31,70.37,69.58,68.8,67.87,67.06,66.3,65.56,64.76,63.92,63.16,62.41,61.65,60.91,60.16,59.35,58.59,57.89
42,171.65,170.8,169.68,168.49,167.38,166.24,165.11,163.86,162.55,161.16,159.86,158.43,156.71,155.1,153.4,151.79,150.26,148.46,146.57,144.64,142.71,140.91,139.23,137.55,135.86,134.14,132.44,130.82,129.23,127.62,125.98,124.41,122.86,121.33,119.93,118.43,116.83,115.37,113.99,112.74,111.41,110.02,108.74,107.48,106.09,104.78,103.57,102.39,101.14,99.81,98.56,97.4,96.22,94.97,93.84,92.75,91.65,90.47,89.22,88.11,87.1,86.04,84.94,83.92,82.91,81.82,80.82,79.94,78.9,77.83,76.92,76.12,75.18,74.14,73.34,72.54,71.62,70.65,69.8,69.01,68.23,67.31,66.42,65.67,64.85,64.02,63.3,62.69
43,184.59,183.39,182.25,181.1,179.75,178.55,177.34,176.05,174.56,173.03,171.52,169.93,168.25,166.32,164.48,162.77,161.0,159.1,157.14,155.14,153.09,151.11,149.14,147.31,145.51,143.58,141.78,140.15,138.48,136.71,135.02,133.37,131.64,130.01,128.43,126.79,125.21,123.66,122.22,120.9,119.41,117.94,116.62,115.19,113.74,112.37,111.11,109.75,108.32,107.03,105.7,104.34,103.13,101.9,100.61,99.3,98.04,96.82,95.68,94.58,93.32,92.17,91.1,90.02,88.89,87.81,86.76,85.57,84.44,83.5,82.56,81.56,80.58,79.62,78.66,77.7,76.73,75.82,74.97,74.06,73.06,72.13,71.22,70.4,69.62,68.72,67.87,67.03
44,197.46,196.26,195.03,193.57,192.15,190.84,189.5,187.98,186.32,184.61,183.09,181.52,179.43,177.23,175.24,173.43,171.53,169.47,167.38,165.18,163.01,160.83,158.77,156.86,154.88,152.92,151.04,149.28,147.48,145.61,143.82,141.99,140.13,138.45,136.79,135.12,133.38,131.64,130.18,128.68,127.15,125.77,124.29,122.68,121.12,119.75,118.31,116.84,115.46,114.04,112.58,111.19,109.83,108.46,107.07,105.72,104.41,103.18,102.0,100.75,99.51,98.22,97.08,95.93,94.69,93.5,92.3,91.12,90.06,88.98,87.96,86.97,85.9,84.79,83.73,82.78,81.82,80.85,79.78,78.81,77.91,76.91,76.0,75.11,74.1,73.13,72.26,71.45
45,210.41,209.09,207.59,205.93,204.34,202.85,201.26,199.52,197.7,195.92,194.18,192.23,190.0,187.75,185.66,183.53,181.38,179.21,176.97,174.68,172.43,170.24,168.08,166.1,164.14,162.03,160.01,158.09,156.05,154.03,152.25,150.35,148.36,146.57,144.83,143.02,141.18,139.51,137.85,136.17,134.6,133.07,131.49,129.89,128.32,126.78,125.22,123.74,122.24,120.75,119.27,117.75,116.24,114.83,113.46,112.01,110.6,109.32,108.04,106.69,105.3,103.99,102.83,101.56,100.21,98.97,97.72,96.56,95.46,94.29,93.12,92.04,90.94,89.79,88.74,87.75,86.57,85.38,84.41,83.5,82.59,81.53,80.49,79.48,78.5,77.57,76.64,75.7
46,223.03,221.46,219.68,217.71,215.84,214.12,212.34,210.45,208.47,206.35,204.3,202.24,199.95,197.54,195.18,192.94,190.71,188.42,186.02,183.62,181.28,178.94,176.75,174.71,172.54,170.31,168.13,166.05,164.05,162.16,160.18,158.01,156.04,154.18,152.36,150.52,148.62,146.73,144.93,143.28,141.6,139.99,138.36,136.65,135.03,133.36,131.75,130.21,128.58,127.02,125.52,123.92,122.32,120.82,119.37,117.93,116.47,115.04,113.65,112.21,110.79,109.51,108.16,106.77,105.48,104.19,102.95,101.74,100.5,99.18,97.97,96.86,95.65,94.57,93.49,92.16,90.99,89.97,88.94,87.97,86.83,85.71,84.71,83.69,82.7,81.7,80.64,79.64
47,235.2,233.27,231.1,228.88,226.84,224.9,222.87,220.71,218.42,216.09,213.94,211.7,209.2,206.67,204.2,201.79,199.42,197.0,194.56,192.04,189.51,187.14,184.88,182.61,180.37,178.04,175.81,173.76,171.74,169.61,167.44,165.42,163.36,161.37,159.41,157.43,155.46,153.56,151.77,149.99,148.27,146.5,144.72,143.0,141.26,139.54,137.86,136.15,134.51,132.94,131.31,129.68,128.0,126.47,125.04,123.45,121.89,120.42,118.88,117.45,116.06,114.59,113.22,111.83,110.42,109.13,107.84,106.59,105.25,103.9,102.71,101.39,100.15,99.02,97.73,96.52,95.41,94.28,93.2,92.05,90.91,89.88,88.76,87.62,86.51,85.49,84.48,83.46
48,247.08,244.78,242.39,239.98,237.67,235.38,232.98,230.63,228.14,225.65,223.24,220.76,218.14,215.44,212.79,210.23,207.82,205.33,202.77,200.23,197.72,195.25,192.79,190.47,188.1,185.67,183.35,181.21,179.07,176.86,174.72,172.53,170.38,168.37,166.37,164.3,162.21,160.24,158.4,156.54,154.66,152.8,150.97,149.14,147.34,145.55,143.76,142.1,140.4,138.64,136.93,135.23,133.58,131.96,130.38,128.81,127.15,125.58,124.11,122.65,121.12,119.62,118.18,116.67,115.26,113.92,112.53,111.18,109.85,108.57,107.28,105.93,104.59,103.31,102.03,100.83,99.72,98.48,97.23,96.08,94.93,93.78,92.6,91.39,90.32,89.29,88.26,87.23
49,259.16,256.49,253.76,251.04,248.45,245.87,243.28,240.61,237.98,235.34,232.72,230.05,227.2,224.33,221.62,219.07,216.51,213.94,211.27,208.56,205.98,203.42,200.88,198.39,195.95,193.48,191.12,188.99,186.67,184.27,182.06,179.85,177.66,175.47,173.33,171.22,169.12,167.09,165.09,163.09,161.1,159.2,157.27,155.38,153.52,151.67,149.94,148.1,146.21,144.44,142.67,140.94,139.32,137.61,135.94,134.22,132.52,130.96,129.45,127.9,126.22,124.75,123.25,121.66,120.25,118.75,117.31,115.98,114.55,113.23,111.85,110.4,109.08,107.7,106.48,105.35,103.91,102.56,101.41,100.15,98.99,97.84,96.59,95.42,94.34,93.24,92.09,90.93
50,271.55,268.5,265.49,262.64,259.77,256.89,254.11,251.29,248.39,245.47,242.69,239.84,236.83,234.01,231.19,228.42,225.78,223.02,220.24,217.53,214.73,212.08,209.59,207.04,204.46,201.92,199.55,197.15,194.65,192.22,189.97,187.64,185.25,183.1,180.94,178.63,176.35,174.19,172.1,170.09,168.05,166.06,164.14,162.08,160.16,158.31,156.34,154.38,152.54,150.7,148.85,147.15,145.39,143.59,141.83,140.01,138.32,136.71,135.1,133.4,131.69,130.14,128.62,127.08,125.5,123.95,122.46,121.03,119.62,118.15,116.68,115.24,113.83,112.52,111.2,109.79,108.41,107.12,105.87,104.65,103.38,102.1,100.9,99.71,98.46,97.24,96.12,94.97
51,285.0,281.7,278.41,275.13,271.95,268.89,265.91,262.82,259.68,256.71,253.7,250.67,247.67,244.62,241.7,238.88,235.98,233.23,230.35,227.29,224.47,221.82,219.17,216.49,213.8,211.18,208.68,206.15,203.57,201.04,198.64,196.18,193.85,191.59,189.18,186.79,184.45,182.25,180.14,177.94,175.85,173.83,171.69,169.63,167.59,165.57,163.54,161.57,159.61,157.64,155.76,153.92,152.07,150.18,148.26,146.51,144.83,143.06,141.29,139.43,137.8,136.27,134.56,132.85,131.26,129.71,128.18,126.7,125.15,123.58,122.08,120.61,119.21,117.69,116.27,114.93,113.44,112.1,110.9,109.51,108.06,106.77,105.5,104.25,102.97,101.74,100.52,99.31
52,300.09,296.37,292.79,289.24,285.69,282.48,279.3,276.03,272.75,269.41,266.31,263.23,259.99,256.96,253.88,250.79,247.86,244.83,241.82,238.75,235.76,232.92,230.05,227.27,224.5,221.82,219.08,216.41,213.73,211.15,208.62,206.06,203.6,201.2,198.77,196.28,193.85,191.47,189.18,186.98,184.79,182.57,180.33,178.15,176.05,173.9,171.81,169.66,167.64,165.7,163.63,161.64,159.7,157.65,155.8,154.05,152.09,150.2,148.37,146.52,144.79,143.07,141.28,139.66,138.06,136.35,134.66,133.04,131.39,129.79,128.26,126.75,125.2,123.65,122.19,120.69,119.26,117.92,116.44,114.88,113.53,112.17,110.89,109.51,108.16,106.86,105.58,104.32
53,317.43,313.59,309.68,305.79,302.11,298.62,295.19,291.7,288.19,284.88,281.56,278.22,274.95,271.53,268.27,265.13,261.89,258.78,255.62,252.41,249.23,246.18,243.2,240.26,237.42,234.45,231.54,228.78,226.09,223.33,220.59,217.86,215.18,212.6,210.09,207.52,204.9,202.44,200.07,197.71,195.24,192.88,190.6,188.37,186.14,183.87,181.6,179.39,177.29,175.16,173.01,170.93,168.82,166.78,164.87,162.78,160.75,158.9,156.9,154.93,153.14,151.27,149.45,147.65,145.83,144.07,142.39,140.62,138.83,137.2,135.58,133.93,132.3,130.71,129.15,127.67,126.19,124.62,123.08,121.63,120.1,118.67,117.26,115.8,114.42,113.04,111.69,110.35
54,338.75,334.5,330.38,326.31,322.33,318.59,314.9,311.19,307.57,303.96,300.48,296.97,293.25,289.65,286.21,282.76,279.44,276.12,272.68,269.19,265.92,262.69,259.44,256.35,253.25,250.12,247.07,244.17,241.17,238.2,235.35,232.43,229.48,226.76,224.09,221.39,218.67,216.06,213.5,210.87,208.36,205.81,203.38,201.03,198.63,196.3,193.85,191.45,189.22,186.95,184.64,182.4,180.24,178.08,175.87,173.64,171.58,169.54,167.39,165.35,163.39,161.41,159.44,157.46,155.58,153.76,151.88,150.02,148.25,146.49,144.68,142.96,141.29,139.57,137.86,136.33,134.64,132.96,131.47,129.84,128.24,126.75,125.14,123.64,122.16,120.69,119.25,117.82
55,365.06,360.6,356.14,351.74,347.45,343.42,339.41,335.37,331.55,327.68,323.81,320.01,316.12,312.25,308.5,304.84,301.22,297.63,294.01,290.35,286.75,283.16,279.67,276.34,273.0,269.62,266.31,263.14,259.96,256.84,253.78,250.56,247.44,244.51,241.58,238.69,235.81,232.97,230.21,227.45,224.61,221.94,219.37,216.73,214.26,211.63,208.94,206.47,204.1,201.62,199.09,196.74,194.34,191.98,189.63,187.25,185.02,182.76,180.51,178.37,176.22,174.18,172.05,169.93,167.88,165.9,163.97,161.92,159.92,158.03,156.2,154.35,152.45,150.58,148.85,147.0,145.15,143.53,141.75,139.94,138.33,136.64,135.0,133.38,131.78,130.2,128.64,127.1
56,396.62,391.78,387.0,382.23,377.66,373.32,368.9,364.63,360.37,356.05,351.87,347.75,343.59,339.46,335.3,331.27,327.42,323.6,319.58,315.58,311.69,307.83,304.12,300.45,296.72,293.08,289.59,286.11,282.72,279.25,275.84,272.52,269.2,265.84,262.65,259.53,256.37,253.31,250.25,247.26,244.33,241.43,238.43,235.61,232.83,229.96,227.2,224.54,221.91,219.1,216.4,213.86,211.31,208.75,206.24,203.73,201.21,198.76,196.38,194.01,191.71,189.43,187.13,184.87,182.64,180.44,178.21,176.02,173.89,171.88,169.83,167.74,165.71,163.72,161.79,159.85,157.9,155.94,154.05,152.17,150.36,148.56,146.78,145.02,143.28,141.56,139.86,138.18
57,432.96,427.75,422.46,417.34,412.55,407.69,402.92,398.28,393.58,388.84,384.3,379.85,375.28,370.64,366.21,361.98,357.62,353.19,348.94,344.67,340.4,336.3,332.14,328.06,324.14,320.15,316.25,312.64,308.83,305.03,301.43,297.7,294.0,290.45,287.01,283.56,280.1,276.67,273.36,270.15,266.95,263.66,260.52,257.41,254.27,251.26,248.2,245.23,242.22,239.24,236.48,233.62,230.75,228.07,225.32,222.51,219.78,217.12,214.59,211.98,209.46,206.97,204.4,201.93,199.52,197.05,194.67,192.35,189.99,187.7,185.48,183.22,181.02,178.9,176.78,174.58,172.47,170.51,168.39,166.32,164.33,162.36,160.41,158.49,156.59,154.71,152.85,151.02
58,473.79,467.92,462.24,456.79,451.35,446.14,440.99,435.87,430.72,425.55,420.61,415.65,410.59,405.67,400.87,396.03,391.28,386.58,381.83,377.13,372.53,368.03,363.51,359.07,354.71,350.33,346.17,342.09,337.94,333.88,329.81,325.76,321.85,318.05,314.19,310.36,306.59,302.84,299.2,295.73,292.26,288.76,285.25,281.78,278.44,275.01,271.7,268.42,265.13,261.98,258.79,255.73,252.68,249.6,246.59,243.62,240.62,237.72,234.86,232.05,229.29,226.42,223.72,221.09,218.39,215.81,213.23,210.51,207.98,205.58,203.08,200.66,198.29,195.82,193.46,191.17,188.96,186.78,184.47,182.26,180.08,177.92,175.78,173.68,171.59,169.54,167.5,165.5
59,517.76,511.58,505.38,499.27,493.43,487.66,481.94,476.35,470.7,465.11,459.69,454.29,448.8,443.39,438.11,432.94,427.75,422.56,417.41,412.3,407.3,402.29,397.31,392.58,387.84,383.05,378.51,373.96,369.45,364.98,360.51,356.18,351.87,347.6,343.5,339.4,335.17,331.03,327.14,323.3,319.45,315.73,311.91,308.08,304.36,300.74,297.11,293.5,290.0,286.49,283.1,279.7,276.24,272.9,269.63,266.38,263.13,259.93,256.77,253.69,250.63,247.6,244.64,241.69,238.8,235.95,233.11,230.32,227.56,224.72,222.07,219.48,216.72,214.13,211.58,209.03,206.66,204.14,201.7,199.28,196.89,194.53,192.2,189.89,187.62,185.37,183.14,180.95
60,563.91,557.12,550.27,543.71,537.32,530.98,524.9,518.75,512.52,506.42,500.5,494.66,488.76,482.84,477.02,471.34,465.71,460.09,454.55,448.93,443.42,438.09,432.75,427.58,422.4,417.24,412.17,407.23,402.35,397.46,392.73,387.88,383.13,378.61,374.09,369.5,364.99,360.58,356.18,352.01,347.96,343.73,339.53,335.51,331.53,327.53,323.58,319.77,315.92,312.12,308.34,304.54,300.89,297.29,293.62,290.08,286.64,283.13,279.67,276.3,272.99,269.73,266.46,263.19,260.05,256.97,253.93,250.9,247.75,244.86,241.99,238.97,236.09,233.26,230.47,227.72,224.97,222.27,219.61,216.97,214.37,211.8,209.27,206.76,204.28,201.83,199.41,197.02
61,611.55,604.06,596.79,589.77,582.79,576.1,569.36,562.56,555.84,549.25,542.98,536.64,530.04,523.55,517.31,511.16,505.07,499.03,492.91,486.86,481.03,475.14,469.35,463.78,458.21,452.58,447.05,441.77,436.45,431.21,425.98,420.76,415.67,410.65,405.71,400.84,395.93,391.12,386.49,381.88,377.32,372.76,368.36,364.08,359.66,355.21,351.0,346.8,342.72,338.61,334.39,330.4,326.5,322.46,318.56,314.78,310.9,307.13,303.41,299.76,296.18,292.68,289.05,285.55,282.16,278.81,275.51,272.12,268.86,265.59,262.39,259.26,256.15,253.15,250.05,247.05,244.08,241.16,238.27,235.41,232.59,229.8,227.05,224.33,221.64,218.98,216.36,213.77
62,661.06,653.12,645.41,637.72,630.18,622.82,615.57,608.33,601.08,594.03,587.15,580.15,573.07,566.18,559.44,552.81,546.27,539.62,533.0,526.52,520.08,513.74,507.61,501.54,495.36,489.28,483.44,477.67,471.88,466.19,460.59,454.98,449.5,444.08,438.71,433.44,428.22,423.05,417.98,413.05,408.09,403.19,398.46,393.7,388.88,384.22,379.62,375.08,370.59,366.09,361.65,357.31,353.09,348.88,344.57,340.36,336.33,332.28,328.24,324.28,320.38,316.47,312.68,308.95,305.25,301.62,297.89,294.26,290.72,287.28,283.86,280.4,277.06,273.72,270.48,267.24,264.04,260.87,257.75,254.66,251.61,248.59,245.61,242.67,239.76,236.89,234.05,231.24
63,713.44,704.96,696.55,688.22,680.14,672.26,664.43,656.52,648.76,641.1,633.57,626.07,618.4,610.99,603.76,596.64,589.51,582.37,575.37,568.3,561.34,554.5,547.7,541.08,534.55,528.09,521.78,515.58,509.36,503.24,497.18,491.16,485.23,479.37,473.62,467.85,462.13,456.58,451.15,445.84,440.47,435.17,430.06,424.9,419.8,414.75,409.75,404.86,400.01,395.13,390.35,385.69,381.08,376.46,371.91,367.48,363.05,358.65,354.33,350.06,345.82,341.6,337.43,333.41,329.45,325.42,321.54,317.72,313.89,310.18,306.43,302.69,299.08,295.55,292.01,288.51,285.05,281.64,278.26,274.93,271.63,268.38,265.16,261.99,258.85,255.75,252.68,249.65
64,769.5,760.29,751.22,742.34,733.61,725.04,716.55,708.1,699.66,691.38,683.27,675.16,667.04,659.04,651.19,643.4,635.72,628.23,620.63,612.94,605.41,598.03,590.78,583.68,576.73,569.69,562.82,556.15,549.52,542.93,536.36,529.79,523.3,517.02,510.73,504.54,498.52,492.56,486.74,480.93,475.04,469.4,463.89,458.34,452.77,447.31,442.02,436.73,431.38,426.17,421.08,416.04,411.08,406.1,401.16,396.34,391.55,386.84,382.27,377.57,372.91,368.43,364.03,359.7,355.38,351.16,346.95,342.73,338.61,334.57,330.55,326.59,322.64,318.77,314.95,311.18,307.45,303.77,300.13,296.53,292.98,289.47,286.0,282.57,279.19,275.84,272.54,269.27
65,830.2,820.36,810.61,800.88,791.41,782.17,772.91,763.8,754.84,745.93,737.29,728.57,719.78,711.07,702.49,694.17,686.0,677.81,669.57,661.35,653.26,645.27,637.47,629.93,622.23,614.58,607.23,600.01,592.88,585.78,578.64,571.47,564.55,557.85,551.12,544.52,537.99,531.5,525.14,518.72,512.58,506.59,500.45,494.37,488.44,482.68,476.92,471.08,465.41,459.96,454.43,448.87,443.49,438.18,432.89,427.58,422.46,417.48,412.36,407.36,402.44,397.56,392.86,388.17,383.51,378.94,374.35,369.82,365.37,360.99,356.64,352.35,348.13,343.96,339.84,335.77,331.75,327.77,323.85,319.97,316.14,312.35,308.61,304.91,301.26,297.65,294.08,290.56
66,896.69,886.08,875.37,864.98,854.74,844.58,834.78,825.09,815.33,805.69,796.29,786.97,777.47,768.11,758.97,749.88,741.01,732.21,723.23,714.29,705.57,697.01,688.59,680.26,672.08,663.93,655.88,648.08,640.39,632.67,624.94,617.29,609.94,602.64,595.3,588.16,581.09,574.01,567.03,560.3,553.61,546.91,540.42,533.99,527.62,521.31,515.05,508.89,502.82,496.83,490.79,484.86,479.08,473.24,467.41,461.82,456.35,450.83,445.41,439.97,434.6,429.47,424.34,419.27,414.17,409.12,404.31,399.47,394.62,389.91,385.3,380.68,376.12,371.62,367.17,362.77,358.42,354.13,349.89,345.7,341.56,337.47,333.43,329.43,325.49,321.59,317.74,313.93
67,969.87,958.34,947.01,935.65,924.47,913.76,903.24,892.58,881.92,871.56,861.48,851.4,841.17,830.97,821.03,811.32,801.68,792.05,782.37,772.71,763.3,754.0,744.84,735.94,727.14,718.24,709.52,701.15,692.79,684.39,676.03,667.84,659.8,651.93,644.19,636.34,628.48,620.87,613.39,606.05,598.93,591.82,584.73,577.75,570.87,564.11,557.29,550.49,543.94,537.44,530.98,524.61,518.23,511.9,505.72,499.7,493.66,487.68,481.83,476.09,470.4,464.67,459.09,453.45,447.89,442.64,437.44,432.12,426.92,421.83,416.78,411.79,406.86,401.99,397.17,392.42,387.72,383.08,378.49,373.96,369.48,365.06,360.68,356.37,352.1,347.88,343.72,339.6
