,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
30,59.32,111.32,88.13,88.31,97.18,111.6,89.5,102.01,92.97,90.98,88.81,86.75,84.79,82.93,81.17,79.49,77.89,76.37,74.93,73.56,72.26,71.02,69.84,68.72,67.65,66.63,65.67,64.75,63.87,63.04,62.24,61.47,60.73,60.0,59.28,58.57,57.87,57.17,56.49,55.81,55.14,54.48,53.82,53.18,52.54,51.91,51.29,50.67,50.06,49.46,48.87,48.28,47.7,47.13,46.57,46.01,45.45,44.91,44.37,43.84,43.31,42.79,42.28,41.77,41.27,40.78,40.29,39.8,39.33,38.85,38.39,37.93,37.47,37.02,36.58,36.14,35.71,35.28,34.85,34.44,34.02,33.61,33.21,32.81,32.42,32.03,31.65,31.27
31,76.07,89.29,55.19,116.3,96.97,95.8,116.26,99.17,97.22,95.05,92.99,91.02,89.14,87.35,85.64,84.01,82.46,80.98,79.56,78.21,76.92,75.69,74.52,73.39,72.32,71.3,70.32,69.38,68.48,67.62,66.79,65.98,65.19,64.41,63.64,62.87,62.12,61.38,60.64,59.91,59.19,58.48,57.78,57.09,56.4,55.73,55.06,54.4,53.74,53.1,52.46,51.83,51.21,50.6,49.99,49.39,48.8,48.21,47.63,47.06,46.5,45.94,45.39,44.84,44.31,43.77,43.25,42.73,42.22,41.71,41.21,40.72,40.23,39.74,39.27,38.8,38.33,37.87,37.42,36.97,36.52,36.09,35.65,35.23,34.8,34.39,33.97,33.56
32,108.93,33.54,155.22,110.31,91.43,126.91,104.88,103.01,100.89,98.87,96.93,95.07,93.29,91.59,89.96,88.4,86.9,85.46,84.08,82.76,81.49,80.28,79.11,77.99,76.92,75.88,74.89,73.93,73.01,72.11,71.25,70.39,69.55,68.71,67.89,67.07,66.27,65.47,64.69,63.91,63.14,62.39,61.64,60.9,60.17,59.45,58.73,58.03,57.33,56.64,55.97,55.29,54.63,53.97,53.33,52.69,52.06,51.43,50.81,50.2,49.6,49.01,48.42,47.84,47.26,46.7,46.14,45.58,45.04,44.5,43.96,43.43,42.91,42.4,41.89,41.39,40.89,40.4,39.92,39.44,38.96,38.5,38.03,37.58,37.13,36.68,36.24,35.81
33,87.22,140.11,83.03,159.92,96.38,110.9,109.13,107.08,105.11,103.21,101.39,99.63,97.94,96.32,94.75,93.24,91.78,90.38,89.03,87.73,86.47,85.26,84.09,82.96,81.87,80.82,79.8,78.81,77.85,76.91,75.99,75.08,74.18,73.29,72.41,71.54,70.68,69.84,69.0,68.17,67.35,66.54,65.75,64.96,64.18,63.41,62.65,61.9,61.15,60.42,59.69,58.98,58.27,57.57,56.88,56.2,55.52,54.86,54.2,53.55,52.91,52.27,51.64,51.03,50.41,49.81,49.21,48.62,48.04,47.46,46.89,46.33,45.77,45.22,44.68,44.14,43.62,43.09,42.57,42.06,41.56,41.06,40.57,40.08,39.6,39.13,38.66,38.19
34,158.15,106.05,104.94,93.62,117.52,115.86,113.89,111.98,110.14,108.35,106.62,104.95,103.33,101.77,100.25,98.78,97.36,95.98,94.64,93.34,92.08,90.86,89.67,88.52,87.4,86.31,85.25,84.22,83.2,82.21,81.22,80.25,79.28,78.33,77.39,76.46,75.55,74.64,73.75,72.86,71.99,71.12,70.27,69.43,68.59,67.77,66.96,66.15,65.36,64.58,63.8,63.04,62.28,61.53,60.79,60.07,59.34,58.63,57.93,57.23,56.55,55.87,55.2,54.54,53.88,53.24,52.6,51.97,51.34,50.73,50.12,49.52,48.92,48.34,47.76,47.18,46.62,46.06,45.5,44.96,44.42,43.89,43.36,42.84,42.33,41.82,41.32,40.82
35,157.56,105.83,182.26,125.07,123.53,121.65,119.81,118.03,116.29,114.59,112.95,111.34,109.77,108.25,106.76,105.31,103.9,102.52,101.18,99.87,98.59,97.33,96.11,94.92,93.75,92.61,91.49,90.39,89.31,88.24,87.18,86.13,85.1,84.08,83.07,82.07,81.09,80.12,79.15,78.2,77.27,76.34,75.42,74.52,73.62,72.74,71.87,71.01,70.16,69.31,68.48,67.66,66.85,66.05,65.25,64.47,63.7,62.93,62.18,61.43,60.7,59.97,59.25,58.54,57.83,57.14,56.46,55.78,55.11,54.45,53.79,53.15,52.51,51.88,51.26,50.64,50.04,49.44,48.84,48.26,47.68,47.11,46.54,45.98,45.43,44.89,44.35,43.82
36,157.37,133.56,136.95,135.52,133.69,131.9,130.14,128.41,126.72,125.06,123.43,121.84,120.27,118.73,117.22,115.73,114.28,112.85,111.44,110.06,108.71,107.38,106.07,104.78,103.52,102.27,101.04,99.83,98.63,97.45,96.28,95.13,93.98,92.86,91.74,90.64,89.56,88.48,87.42,86.37,85.33,84.31,83.3,82.3,81.31,80.34,79.37,78.42,77.48,76.55,75.63,74.73,73.83,72.94,72.07,71.2,70.35,69.51,68.67,67.85,67.03,66.23,65.44,64.65,63.87,63.11,62.35,61.6,60.86,60.13,59.41,58.7,58.0,57.3,56.61,55.93,55.26,54.6,53.94,53.3,52.66,52.03,51.4,50.78,50.18,49.57,48.98,48.39
37,151.35,149.31,148.01,146.25,144.51,142.79,141.09,139.4,137.74,136.1,134.48,132.87,131.28,129.72,128.17,126.63,125.12,123.62,122.14,120.68,119.23,117.8,116.39,115.0,113.62,112.26,110.91,109.58,108.26,106.97,105.68,104.41,103.16,101.92,100.7,99.49,98.3,97.12,95.96,94.81,93.67,92.54,91.43,90.34,89.25,88.18,87.13,86.08,85.05,84.03,83.02,82.02,81.04,80.07,79.11,78.16,77.22,76.29,75.38,74.47,73.58,72.7,71.83,70.96,70.11,69.27,68.44,67.62,66.81,66.01,65.22,64.43,63.66,62.9,62.14,61.4,60.66,59.93,59.21,58.5,57.8,57.11,56.42,55.74,55.08,54.42,53.76,53.12
38,164.23,163.02,161.29,159.56,157.85,156.14,154.43,152.74,151.05,149.37,147.7,146.04,144.38,142.74,141.1,139.48,137.86,136.26,134.66,133.08,131.51,129.95,128.4,126.86,125.34,123.84,122.35,120.88,119.43,118.0,116.59,115.19,113.81,112.44,111.09,109.76,108.44,107.14,105.86,104.59,103.33,102.09,100.87,99.66,98.46,97.28,96.12,94.96,93.82,92.7,91.59,90.49,89.4,88.33,87.27,86.22,85.19,84.17,83.16,82.16,81.17,80.2,79.24,78.29,77.35,76.42,75.5,74.6,73.7,72.82,71.95,71.08,70.23,69.39,68.55,67.73,66.92,66.12,65.32,64.54,63.77,63.0,62.24,61.5,60.76,60.03,59.31,58.6
39,179.58,177.93,176.26,174.58,172.89,171.19,169.49,167.78,166.06,164.33,162.61,160.87,159.14,157.4,155.66,153.92,152.19,150.45,148.72,146.99,145.26,143.54,141.83,140.13,138.45,136.79,135.15,133.53,131.93,130.35,128.78,127.24,125.71,124.2,122.71,121.24,119.79,118.35,116.93,115.53,114.14,112.77,111.42,110.08,108.76,107.46,106.17,104.9,103.64,102.4,101.17,99.95,98.75,97.57,96.4,95.24,94.1,92.97,91.86,90.75,89.67,88.59,87.53,86.48,85.44,84.42,83.4,82.4,81.41,80.44,79.47,78.52,77.58,76.65,75.73,74.82,73.92,73.03,72.16,71.29,70.44,69.59,68.76,67.93,67.12,66.31,65.52,64.73
40,189.76,188.19,186.58,184.95,183.3,181.62,179.93,178.21,176.48,174.72,172.96,171.18,169.38,167.57,165.76,163.93,162.1,160.27,158.42,156.58,154.74,152.9,151.07,149.26,147.47,145.7,143.95,142.22,140.52,138.83,137.17,135.52,133.9,132.29,130.7,129.14,127.59,126.06,124.55,123.05,121.58,120.12,118.68,117.25,115.85,114.46,113.08,111.73,110.39,109.06,107.76,106.46,105.19,103.92,102.68,101.45,100.23,99.03,97.84,96.67,95.51,94.36,93.23,92.11,91.01,89.91,88.83,87.77,86.72,85.68,84.65,83.63,82.63,81.64,80.66,79.69,78.74,77.79,76.86,75.94,75.02,74.12,73.24,72.36,71.49,70.63,69.78,68.95
41,198.45,196.92,195.36,193.75,192.11,190.44,188.74,187.0,185.24,183.45,181.63,179.79,177.93,176.05,174.16,172.25,170.32,168.38,166.44,164.49,162.54,160.59,158.67,156.77,154.89,153.03,151.19,149.38,147.59,145.82,144.07,142.34,140.63,138.95,137.28,135.63,134.01,132.4,130.81,129.24,127.69,126.16,124.65,123.15,121.68,120.22,118.78,117.35,115.94,114.55,113.18,111.82,110.48,109.15,107.85,106.55,105.27,104.01,102.76,101.53,100.31,99.11,97.92,96.75,95.59,94.44,93.31,92.19,91.08,89.99,88.91,87.84,86.79,85.75,84.72,83.7,82.7,81.71,80.73,79.76,78.8,77.86,76.92,76.0,75.09,74.19,73.3,72.42
42,206.94,205.44,203.88,202.28,200.63,198.94,197.21,195.43,193.62,191.77,189.89,187.98,186.04,184.08,182.09,180.08,178.05,176.01,173.96,171.9,169.84,167.8,165.79,163.8,161.84,159.9,157.98,156.09,154.21,152.36,150.54,148.73,146.95,145.19,143.45,141.72,140.03,138.35,136.69,135.05,133.43,131.83,130.25,128.68,127.14,125.62,124.11,122.62,121.15,119.7,118.26,116.84,115.44,114.06,112.69,111.34,110.0,108.68,107.38,106.09,104.82,103.56,102.32,101.09,99.88,98.68,97.5,96.33,95.17,94.03,92.9,91.79,90.69,89.6,88.52,87.46,86.41,85.38,84.35,83.34,82.34,81.35,80.38,79.41,78.46,77.52,76.59,75.67
43,214.55,212.98,211.36,209.69,207.96,206.19,204.37,202.51,200.61,198.67,196.7,194.69,192.65,190.58,188.49,186.37,184.24,182.09,179.94,177.79,175.66,173.55,171.47,169.41,167.38,165.37,163.39,161.43,159.5,157.58,155.69,153.83,151.98,150.16,148.36,146.58,144.82,143.09,141.37,139.67,138.0,136.34,134.71,133.09,131.5,129.92,128.36,126.82,125.3,123.8,122.31,120.85,119.4,117.96,116.55,115.15,113.77,112.41,111.06,109.73,108.41,107.11,105.82,104.56,103.3,102.06,100.84,99.63,98.43,97.25,96.09,94.93,93.79,92.67,91.56,90.46,89.37,88.3,87.24,86.2,85.16,84.14,83.13,82.13,81.15,80.18,79.21,78.26
44,225.33,223.63,221.87,220.06,218.19,216.28,214.32,212.31,210.26,208.18,206.06,203.9,201.72,199.51,197.27,195.02,192.74,190.46,188.19,185.93,183.7,181.5,179.32,177.17,175.05,172.95,170.88,168.83,166.8,164.8,162.83,160.87,158.94,157.04,155.15,153.29,151.46,149.64,147.85,146.07,144.32,142.59,140.88,139.19,137.52,135.87,134.24,132.63,131.04,129.47,127.92,126.38,124.87,123.37,121.89,120.43,118.98,117.56,116.15,114.75,113.38,112.02,110.67,109.35,108.03,106.74,105.46,104.19,102.94,101.71,100.49,99.28,98.09,96.92,95.75,94.61,93.47,92.35,91.24,90.15,89.07,88.0,86.94,85.9,84.87,83.85,82.84,81.85
45,238.23,236.37,234.45,232.47,230.44,228.36,226.23,224.05,221.83,219.58,217.29,214.96,212.61,210.23,207.82,205.4,202.98,200.55,198.14,195.77,193.42,191.1,188.81,186.55,184.31,182.1,179.92,177.76,175.63,173.52,171.44,169.39,167.36,165.35,163.37,161.41,159.47,157.56,155.67,153.8,151.96,150.14,148.34,146.56,144.8,143.06,141.35,139.65,137.98,136.32,134.69,133.07,131.48,129.9,128.34,126.8,125.28,123.78,122.29,120.83,119.38,117.95,116.53,115.13,113.75,112.39,111.04,109.71,108.39,107.09,105.81,104.54,103.29,102.05,100.82,99.61,98.42,97.24,96.07,94.92,93.78,92.66,91.54,90.45,89.36,88.29,87.23,86.18
46,250.53,248.43,246.28,244.08,241.83,239.53,237.19,234.81,232.4,229.95,227.47,224.96,222.43,219.89,217.32,214.75,212.18,209.64,207.13,204.64,202.19,199.76,197.37,195.0,192.66,190.35,188.07,185.82,183.59,181.39,179.21,177.06,174.94,172.84,170.77,168.72,166.7,164.7,162.73,160.77,158.85,156.94,155.06,153.2,151.36,149.55,147.75,145.98,144.23,142.5,140.79,139.11,137.44,135.79,134.16,132.55,130.96,129.39,127.84,126.31,124.79,123.29,121.82,120.35,118.91,117.48,116.08,114.68,113.31,111.95,110.61,109.28,107.97,106.67,105.39,104.13,102.88,101.65,100.43,99.22,98.03,96.86,95.7,94.55,93.41,92.29,91.19,90.09
47,264.36,261.97,259.54,257.06,254.55,252.0,249.42,246.8,244.16,241.49,238.81,236.1,233.38,230.65,227.92,225.19,222.49,219.83,217.19,214.59,212.01,209.47,206.96,204.48,202.03,199.61,197.21,194.85,192.51,190.2,187.92,185.67,183.44,181.24,179.07,176.92,174.8,172.71,170.64,168.59,166.57,164.57,162.6,160.65,158.72,156.82,154.94,153.08,151.24,149.43,147.64,145.87,144.12,142.39,140.68,138.99,137.33,135.68,134.05,132.45,130.86,129.29,127.74,126.21,124.69,123.2,121.72,120.26,118.82,117.39,115.98,114.59,113.22,111.86,110.52,109.19,107.88,106.59,105.31,104.05,102.8,101.57,100.35,99.14,97.96,96.78,95.62,94.47
48,277.83,275.11,272.36,269.58,266.78,263.96,261.11,258.26,255.38,252.5,249.61,246.71,243.81,240.91,238.03,235.18,232.36,229.57,226.82,224.1,221.42,218.76,216.14,213.55,210.99,208.46,205.96,203.49,201.05,198.64,196.26,193.91,191.58,189.28,187.01,184.77,182.56,180.37,178.2,176.07,173.96,171.87,169.81,167.77,165.76,163.77,161.81,159.87,157.95,156.06,154.19,152.34,150.51,148.71,146.92,145.16,143.42,141.7,140.0,138.32,136.66,135.02,133.4,131.81,130.22,128.66,127.12,125.59,124.09,122.6,121.13,119.68,118.24,116.82,115.42,114.04,112.67,111.32,109.98,108.66,107.36,106.07,104.8,103.54,102.3,101.08,99.86,98.66
49,291.19,288.11,285.03,281.94,278.84,275.74,272.64,269.54,266.45,263.35,260.27,257.19,254.13,251.09,248.08,245.11,242.17,239.26,236.4,233.56,230.76,228.0,225.26,222.56,219.89,217.26,214.65,212.08,209.54,207.03,204.54,202.09,199.67,197.27,194.91,192.57,190.26,187.98,185.73,183.5,181.3,179.13,176.98,174.86,172.76,170.69,168.64,166.62,164.62,162.65,160.7,158.77,156.87,154.99,153.13,151.29,149.48,147.68,145.91,144.16,142.43,140.73,139.04,137.37,135.72,134.1,132.49,130.9,129.33,127.78,126.25,124.73,123.24,121.76,120.3,118.85,117.43,116.02,114.63,113.25,111.9,110.55,109.23,107.92,106.62,105.34,104.08,102.83
50,304.99,301.56,298.15,294.75,291.37,288.0,284.66,281.33,278.02,274.73,271.46,268.22,265.01,261.84,258.7,255.6,252.53,249.51,246.51,243.56,240.64,237.76,234.91,232.09,229.31,226.56,223.84,221.16,218.51,215.89,213.3,210.74,208.22,205.72,203.25,200.82,198.41,196.03,193.68,191.36,189.06,186.8,184.56,182.34,180.16,178.0,175.86,173.75,171.67,169.61,167.58,165.57,163.58,161.62,159.68,157.77,155.88,154.01,152.16,150.34,148.53,146.75,144.99,143.25,141.54,139.84,138.16,136.5,134.87,133.25,131.65,130.07,128.51,126.97,125.45,123.94,122.46,120.99,119.54,118.1,116.69,115.29,113.91,112.54,111.19,109.86,108.54,107.24
51,319.8,316.04,312.31,308.62,304.97,301.35,297.77,294.22,290.71,287.23,283.8,280.39,277.03,273.71,270.43,267.19,263.99,260.83,257.7,254.61,251.56,248.54,245.56,242.62,239.71,236.84,234.0,231.19,228.42,225.68,222.98,220.31,217.66,215.05,212.48,209.93,207.41,204.93,202.47,200.04,197.64,195.27,192.93,190.62,188.33,186.08,183.84,181.64,179.46,177.31,175.18,173.08,171.01,168.96,166.93,164.93,162.95,161.0,159.07,157.16,155.28,153.41,151.57,149.76,147.96,146.19,144.43,142.7,140.99,139.3,137.63,135.98,134.35,132.74,131.14,129.57,128.02,126.48,124.96,123.47,121.99,120.52,119.08,117.65,116.24,114.84,113.47,112.1
52,334.9,330.81,326.79,322.82,318.91,315.05,311.25,307.5,303.81,300.16,296.56,293.01,289.5,286.03,282.6,279.21,275.87,272.56,269.29,266.07,262.88,259.73,256.61,253.54,250.5,247.5,244.53,241.6,238.7,235.84,233.01,230.22,227.46,224.73,222.04,219.38,216.75,214.15,211.58,209.05,206.54,204.06,201.62,199.2,196.81,194.45,192.12,189.82,187.54,185.29,183.07,180.87,178.71,176.56,174.45,172.35,170.29,168.25,166.23,164.24,162.27,160.32,158.4,156.5,154.62,152.77,150.94,149.13,147.34,145.57,143.82,142.1,140.4,138.71,137.05,135.4,133.78,132.18,130.59,129.03,127.48,125.95,124.44,122.95,121.47,120.01,118.57,117.15
53,353.06,348.68,344.37,340.13,335.97,331.88,327.86,323.9,320.01,316.17,312.38,308.64,304.94,301.28,297.67,294.11,290.58,287.1,283.66,280.26,276.9,273.58,270.3,267.06,263.86,260.7,257.57,254.49,251.44,248.42,245.44,242.5,239.6,236.72,233.89,231.08,228.31,225.58,222.87,220.2,217.56,214.95,212.37,209.83,207.31,204.83,202.37,199.95,197.55,195.18,192.84,190.53,188.24,185.99,183.76,181.55,179.38,177.22,175.1,173.0,170.93,168.88,166.85,164.85,162.87,160.92,158.99,157.08,155.2,153.34,151.5,149.68,147.89,146.12,144.36,142.63,140.92,139.23,137.56,135.91,134.28,132.67,131.08,129.51,127.96,126.42,124.9,123.41
54,374.51,369.82,365.22,360.71,356.29,351.95,347.69,343.5,339.38,335.31,331.3,327.33,323.41,319.53,315.7,311.92,308.18,304.49,300.84,297.23,293.67,290.15,286.67,283.24,279.84,276.49,273.18,269.9,266.67,263.47,260.31,257.19,254.11,251.06,248.06,245.08,242.14,239.24,236.37,233.54,230.74,227.97,225.24,222.54,219.87,217.24,214.63,212.06,209.52,207.01,204.52,202.07,199.65,197.26,194.89,192.55,190.25,187.96,185.71,183.48,181.28,179.11,176.96,174.84,172.74,170.67,168.63,166.6,164.61,162.63,160.68,158.76,156.85,154.97,153.11,151.28,149.46,147.67,145.9,144.15,142.42,140.71,139.03,137.36,135.71,134.08,132.48,130.89
55,401.97,396.96,392.06,387.24,382.52,377.89,373.34,368.86,364.44,360.08,355.76,351.5,347.29,343.13,339.02,334.96,330.94,326.98,323.06,319.19,315.36,311.58,307.85,304.16,300.52,296.92,293.36,289.84,286.37,282.94,279.55,276.2,272.88,269.61,266.38,263.19,260.04,256.92,253.84,250.8,247.79,244.82,241.89,238.99,236.12,233.29,230.49,227.73,225.0,222.3,219.64,217.01,214.4,211.83,209.29,206.79,204.31,201.86,199.44,197.05,194.68,192.35,190.04,187.76,185.51,183.29,181.09,178.92,176.77,174.65,172.56,170.49,168.45,166.43,164.43,162.46,160.51,158.59,156.69,154.81,152.95,151.12,149.3,147.51,145.74,144.0,142.27,140.56
56,434.38,429.02,423.77,418.61,413.55,408.58,403.68,398.84,394.06,389.34,384.68,380.07,375.52,371.02,366.58,362.18,357.84,353.56,349.32,345.14,341.0,336.92,332.88,328.89,324.95,321.06,317.21,313.41,309.65,305.94,302.28,298.65,295.07,291.54,288.04,284.59,281.18,277.81,274.48,271.19,267.94,264.73,261.56,258.42,255.32,252.26,249.24,246.25,243.3,240.39,237.5,234.66,231.84,229.06,226.32,223.61,220.93,218.28,215.66,213.07,210.52,208.0,205.5,203.04,200.6,198.2,195.82,193.48,191.16,188.86,186.6,184.36,182.15,179.97,177.81,175.68,173.57,171.49,169.43,167.4,165.39,163.41,161.45,159.52,157.6,155.71,153.85,152.0
57,474.0,468.21,462.53,456.95,451.45,446.04,440.7,435.42,430.21,425.06,419.97,414.94,409.97,405.06,400.2,395.41,390.67,385.99,381.37,376.8,372.29,367.83,363.42,359.07,354.77,350.52,346.32,342.17,338.07,334.02,330.01,326.06,322.15,318.29,314.48,310.71,306.99,303.31,299.67,296.08,292.53,289.03,285.56,282.14,278.76,275.42,272.12,268.86,265.64,262.45,259.31,256.2,253.13,250.09,247.1,244.13,241.21,238.32,235.46,232.64,229.85,227.09,224.37,221.68,219.02,216.4,213.8,211.24,208.71,206.21,203.73,201.29,198.88,196.49,194.14,191.81,189.51,187.24,184.99,182.77,180.58,178.42,176.28,174.17,172.08,170.01,167.98,165.96
58,516.7,510.44,504.29,498.24,492.27,486.37,480.55,474.8,469.11,463.49,457.94,452.46,447.04,441.69,436.4,431.17,426.01,420.9,415.86,410.88,405.96,401.1,396.29,391.55,386.86,382.22,377.64,373.12,368.65,364.23,359.87,355.56,351.3,347.09,342.93,338.82,334.76,330.75,326.79,322.87,319.01,315.18,311.41,307.67,303.99,300.34,296.75,293.19,289.68,286.2,282.77,279.39,276.04,272.73,269.46,266.23,263.04,259.89,256.77,253.69,250.65,247.65,244.68,241.75,238.85,235.99,233.16,230.36,227.6,224.87,222.18,219.51,216.88,214.28,211.71,209.18,206.67,204.19,201.74,199.32,196.93,194.57,192.24,189.94,187.66,185.41,183.19,180.99
59,565.45,558.65,551.95,545.34,538.81,532.36,525.99,519.69,513.47,507.32,501.25,495.25,489.32,483.46,477.67,471.95,466.3,460.71,455.2,449.75,444.36,439.04,433.78,428.59,423.45,418.38,413.37,408.42,403.53,398.69,393.92,389.2,384.54,379.93,375.38,370.88,366.44,362.05,357.71,353.43,349.19,345.01,340.88,336.79,332.76,328.77,324.83,320.94,317.09,313.29,309.54,305.83,302.16,298.54,294.97,291.43,287.94,284.49,281.08,277.71,274.38,271.09,267.84,264.63,261.46,258.33,255.23,252.17,249.15,246.16,243.21,240.3,237.42,234.57,231.76,228.98,226.24,223.52,220.84,218.2,215.58,213.0,210.44,207.92,205.43,202.97,200.53,198.13
60,613.19,605.84,598.59,591.42,584.34,577.35,570.44,563.61,556.87,550.2,543.62,537.11,530.68,524.33,518.05,511.85,505.72,499.67,493.68,487.77,481.93,476.16,470.46,464.83,459.26,453.76,448.33,442.96,437.66,432.41,427.24,422.12,417.06,412.07,407.13,402.26,397.44,392.68,387.97,383.33,378.73,374.2,369.71,365.29,360.91,356.59,352.31,348.09,343.92,339.8,335.73,331.71,327.73,323.81,319.93,316.09,312.31,308.56,304.87,301.21,297.6,294.04,290.51,287.03,283.59,280.19,276.83,273.52,270.24,267.0,263.8,260.64,257.51,254.43,251.38,248.36,245.39,242.45,239.54,236.67,233.83,231.03,228.26,225.52,222.82,220.15,217.51,214.9
61,661.78,653.86,646.04,638.31,630.67,623.13,615.67,608.3,601.03,593.83,586.73,579.7,572.77,565.91,559.14,552.45,545.83,539.3,532.84,526.47,520.16,513.94,507.78,501.71,495.7,489.76,483.9,478.11,472.38,466.73,461.14,455.61,450.16,444.77,439.44,434.18,428.98,423.84,418.77,413.75,408.79,403.9,399.06,394.28,389.56,384.89,380.28,375.73,371.22,366.78,362.38,358.04,353.75,349.51,345.33,341.19,337.1,333.06,329.07,325.13,321.23,317.39,313.58,309.82,306.11,302.44,298.82,295.24,291.7,288.2,284.75,281.34,277.97,274.64,271.34,268.09,264.88,261.7,258.57,255.47,252.41,249.38,246.39,243.44,240.52,237.64,234.79,231.98
62,713.39,704.86,696.43,688.1,679.87,671.73,663.7,655.76,647.91,640.16,632.5,624.93,617.46,610.07,602.77,595.56,588.43,581.39,574.43,567.55,560.76,554.05,547.42,540.87,534.39,527.99,521.67,515.43,509.26,503.16,497.14,491.19,485.31,479.49,473.75,468.08,462.48,456.94,451.47,446.06,440.72,435.44,430.23,425.07,419.98,414.95,409.98,405.07,400.22,395.43,390.69,386.01,381.39,376.82,372.3,367.84,363.44,359.08,354.78,350.53,346.33,342.18,338.08,334.03,330.03,326.08,322.17,318.31,314.49,310.73,307.0,303.32,299.69,296.1,292.55,289.04,285.58,282.16,278.78,275.44,272.13,268.87,265.65,262.47,259.32,256.22,253.14,250.11
63,770.23,761.02,751.92,742.93,734.04,725.27,716.59,708.02,699.55,691.18,682.92,674.75,666.68,658.7,650.82,643.03,635.34,627.74,620.23,612.81,605.47,598.23,591.07,584.0,577.01,570.1,563.28,556.54,549.88,543.29,536.79,530.36,524.02,517.74,511.55,505.42,499.37,493.39,487.48,481.65,475.88,470.18,464.55,458.99,453.49,448.06,442.7,437.4,432.16,426.98,421.87,416.82,411.82,406.89,402.02,397.2,392.45,387.74,383.1,378.51,373.98,369.5,365.07,360.7,356.38,352.11,347.89,343.72,339.6,335.53,331.51,327.54,323.62,319.74,315.91,312.12,308.38,304.69,301.04,297.43,293.87,290.34,286.87,283.43,280.03,276.68,273.36,270.09
64,830.71,820.78,810.97,801.28,791.7,782.23,772.88,763.64,754.5,745.48,736.57,727.76,719.06,710.46,701.96,693.56,685.27,677.07,668.97,660.97,653.06,645.25,637.53,629.9,622.36,614.91,607.56,600.29,593.1,586.01,578.99,572.06,565.22,558.45,551.77,545.16,538.64,532.19,525.82,519.53,513.31,507.16,501.09,495.09,489.16,483.31,477.52,471.8,466.15,460.57,455.06,449.61,444.22,438.9,433.65,428.45,423.32,418.25,413.24,408.29,403.4,398.57,393.8,389.08,384.42,379.81,375.26,370.77,366.33,361.94,357.6,353.32,349.09,344.9,340.77,336.69,332.66,328.67,324.73,320.84,317.0,313.2,309.45,305.74,302.08,298.46,294.88,291.35
65,895.84,885.14,874.56,864.11,853.78,843.58,833.49,823.53,813.68,803.96,794.34,784.85,775.46,766.19,757.03,747.98,739.03,730.19,721.46,712.83,704.31,695.88,687.56,679.34,671.21,663.18,655.25,647.41,639.66,632.01,624.45,616.97,609.59,602.3,595.09,587.97,580.93,573.98,567.11,560.32,553.62,546.99,540.44,533.97,527.58,521.27,515.03,508.86,502.77,496.75,490.8,484.93,479.12,473.38,467.71,462.11,456.58,451.11,445.71,440.37,435.1,429.89,424.74,419.65,414.63,409.66,404.76,399.91,395.12,390.38,385.71,381.09,376.52,372.01,367.56,363.15,358.8,354.51,350.26,346.06,341.92,337.82,333.78,329.78,325.83,321.92,318.07,314.26
66,967.16,955.6,944.19,932.9,921.76,910.74,899.86,889.11,878.48,867.98,857.61,847.36,837.23,827.22,817.33,807.56,797.91,788.37,778.94,769.63,760.43,751.33,742.35,733.47,724.7,716.03,707.47,699.01,690.65,682.39,674.22,666.16,658.19,650.31,642.53,634.85,627.25,619.74,612.33,605.0,597.76,590.61,583.54,576.56,569.66,562.84,556.1,549.45,542.87,536.37,529.95,523.61,517.34,511.15,505.03,498.98,493.01,487.1,481.27,475.51,469.82,464.19,458.63,453.14,447.71,442.35,437.06,431.82,426.65,421.54,416.49,411.5,406.58,401.71,396.89,392.14,387.44,382.8,378.22,373.69,369.21,364.79,360.42,356.11,351.84,347.63,343.46,339.35
67,1045.84,1033.35,1021.01,1008.81,996.76,984.86,973.09,961.47,949.98,938.63,927.42,916.34,905.39,894.57,883.88,873.32,862.88,852.57,842.37,832.31,822.36,812.53,802.81,793.21,783.73,774.36,765.1,755.95,746.91,737.98,729.16,720.43,711.82,703.3,694.89,686.58,678.37,670.25,662.23,654.31,646.48,638.75,631.11,623.56,616.1,608.72,601.44,594.24,587.13,580.1,573.16,566.3,559.52,552.83,546.21,539.67,533.21,526.83,520.52,514.29,508.13,502.05,496.04,490.1,484.23,478.44,472.71,467.05,461.46,455.93,450.47,445.08,439.75,434.48,429.28,424.14,419.06,414.04,409.08,404.18,399.34,394.56,389.84,385.17,380.56,376.0,371.5,367.05
