,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105
26,92.28,105.43,93.98,87.4,82.98,79.0,75.43,72.21,69.32,66.71,64.37,62.25,60.34,58.62,57.08,55.69,54.44,53.31,52.3,51.4,50.58,49.85,49.2,48.6,48.06,47.56,47.08,46.6,46.14,45.68,45.22,44.77,44.32,43.88,43.44,43.0,42.57,42.15,41.73,41.31,40.9,40.49,40.08,39.68,39.29,38.89,38.5,38.12,37.74,37.36,36.99,36.62,36.25,35.89,35.53,35.17,34.82,34.48,34.13,33.79,33.45,33.12,32.79,32.46,32.13,31.81,31.49,31.18,30.87,30.56,30.25,29.95,29.65,29.35,29.06,28.77,28.48,28.2,27.92,27.64,27.36,27.09,26.82,26.55,26.28,26.02,25.76,25.5,25.25,24.99,24.74,24.5,24.25,24.01,23.77,23.53,23.3,23.06,22.83,22.6,22.38,22.16,21.93,21.71,21.5,21.28,21.07,20.86,20.65,20.44,20.24,20.04,19.84,19.64,19.44,19.25,19.05,18.86,18.68,18.49,18.3,18.12,17.94,17.76,17.58
27,123.89,92.22,85.98,81.83,78.08,74.71,71.66,68.91,66.43,64.18,62.16,60.33,58.67,57.18,55.83,54.62,53.52,52.54,51.65,50.85,50.13,49.48,48.88,48.34,47.84,47.35,46.88,46.41,45.95,45.49,45.03,44.58,44.14,43.7,43.26,42.83,42.4,41.97,41.55,41.14,40.73,40.32,39.92,39.52,39.12,38.73,38.35,37.96,37.58,37.21,36.83,36.47,36.1,35.74,35.38,35.03,34.68,34.33,33.99,33.65,33.31,32.98,32.65,32.32,32.0,31.68,31.36,31.05,30.74,30.43,30.13,29.83,29.53,29.23,28.94,28.65,28.36,28.08,27.8,27.52,27.25,26.97,26.71,26.44,26.17,25.91,25.65,25.4,25.14,24.89,24.64,24.4,24.15,23.91,23.67,23.43,23.2,22.97,22.74,22.51,22.29,22.06,21.84,21.62,21.41,21.19,20.98,20.77,20.56,20.36,20.16,19.95,19.75,19.56,19.36,19.17,18.98,18.79,18.6,18.41,18.23,18.05,17.87,17.69,17.51
28,92.13,86.28,82.43,78.95,75.8,72.94,70.35,68.0,65.86,63.93,62.17,60.57,59.12,57.81,56.62,55.54,54.57,53.68,52.88,52.15,51.49,50.88,50.33,49.8,49.3,48.81,48.32,47.84,47.36,46.88,46.42,45.95,45.49,45.04,44.59,44.14,43.7,43.26,42.83,42.4,41.98,41.56,41.14,40.73,40.32,39.92,39.52,39.13,38.74,38.35,37.96,37.59,37.21,36.84,36.47,36.1,35.74,35.39,35.03,34.68,34.34,33.99,33.65,33.32,32.98,32.65,32.33,32.0,31.68,31.37,31.05,30.74,30.43,30.13,29.83,29.53,29.24,28.94,28.65,28.37,28.08,27.8,27.53,27.25,26.98,26.71,26.44,26.18,25.91,25.66,25.4,25.14,24.89,24.64,24.4,24.15,23.91,23.67,23.44,23.2,22.97,22.74,22.51,22.29,22.07,21.84,21.63,21.41,21.2,20.98,20.77,20.57,20.36,20.16,19.96,19.76,19.56,19.36,19.17,18.98,18.79,18.6,18.41,18.23,18.05
29,90.58,87.0,83.74,80.76,78.04,75.56,73.29,71.22,69.33,67.6,66.02,64.57,63.26,62.05,60.95,59.95,59.03,58.19,57.43,56.72,56.07,55.46,54.89,54.33,53.79,53.25,52.72,52.19,51.67,51.15,50.64,50.14,49.63,49.14,48.65,48.16,47.68,47.2,46.73,46.26,45.8,45.34,44.89,44.44,44.0,43.56,43.12,42.69,42.26,41.84,41.42,41.01,40.6,40.19,39.79,39.39,39.0,38.61,38.22,37.84,37.46,37.09,36.72,36.35,35.99,35.63,35.27,34.92,34.57,34.22,33.88,33.54,33.21,32.87,32.55,32.22,31.9,31.58,31.26,30.95,30.64,30.34,30.03,29.73,29.43,29.14,28.85,28.56,28.27,27.99,27.71,27.43,27.16,26.89,26.62,26.35,26.09,25.83,25.57,25.32,25.06,24.81,24.56,24.32,24.08,23.83,23.6,23.36,23.13,22.9,22.67,22.44,22.22,21.99,21.77,21.56,21.34,21.13,20.92,20.71,20.5,20.29,20.09,19.89,19.69
30,94.13,91.19,88.48,85.98,83.68,81.55,79.59,77.78,76.11,74.57,73.15,71.83,70.62,69.49,68.45,67.49,66.6,65.77,65.0,64.27,63.59,62.93,62.3,61.68,61.06,60.45,59.85,59.25,58.66,58.07,57.49,56.91,56.35,55.78,55.22,54.67,54.13,53.58,53.05,52.52,51.99,51.47,50.96,50.45,49.95,49.45,48.95,48.46,47.98,47.5,47.02,46.55,46.09,45.63,45.17,44.72,44.27,43.83,43.39,42.96,42.53,42.1,41.68,41.26,40.85,40.44,40.04,39.64,39.24,38.85,38.46,38.08,37.7,37.32,36.95,36.58,36.21,35.85,35.49,35.14,34.78,34.44,34.09,33.75,33.41,33.08,32.75,32.42,32.1,31.78,31.46,31.14,30.83,30.53,30.22,29.92,29.62,29.32,29.03,28.74,28.45,28.17,27.89,27.61,27.33,27.06,26.79,26.52,26.25,25.99,25.73,25.47,25.22,24.97,24.72,24.47,24.23,23.98,23.74,23.51,23.27,23.04,22.81,22.58,22.35
31,99.14,96.93,94.87,92.94,91.12,89.42,87.82,86.32,84.92,83.59,82.34,81.17,80.07,79.02,78.03,77.1,76.21,75.37,74.56,73.79,73.04,72.3,71.58,70.87,70.16,69.46,68.76,68.07,67.39,66.72,66.05,65.39,64.74,64.09,63.45,62.82,62.19,61.57,60.95,60.34,59.74,59.14,58.55,57.97,57.39,56.81,56.24,55.68,55.13,54.57,54.03,53.49,52.95,52.42,51.9,51.38,50.87,50.36,49.86,49.36,48.86,48.38,47.89,47.41,46.94,46.47,46.0,45.54,45.09,44.64,44.19,43.75,43.31,42.88,42.45,42.03,41.61,41.19,40.78,40.37,39.97,39.57,39.17,38.78,38.39,38.01,37.63,37.25,36.88,36.51,36.15,35.79,35.43,35.07,34.72,34.38,34.03,33.69,33.35,33.02,32.69,32.36,32.04,31.72,31.4,31.09,30.78,30.47,30.17,29.86,29.57,29.27,28.98,28.69,28.4,28.12,27.84,27.56,27.28,27.01,26.74,26.47,26.21,25.94,25.69
32,103.93,102.37,100.88,99.45,98.08,96.76,95.5,94.28,93.11,91.98,90.89,89.83,88.82,87.83,86.88,85.95,85.05,84.18,83.32,82.48,81.65,80.84,80.03,79.23,78.44,77.65,76.88,76.11,75.35,74.6,73.85,73.11,72.38,71.66,70.94,70.23,69.53,68.83,68.15,67.46,66.79,66.12,65.46,64.81,64.16,63.52,62.88,62.25,61.63,61.02,60.41,59.8,59.2,58.61,58.03,57.45,56.87,56.3,55.74,55.18,54.63,54.09,53.54,53.01,52.48,51.95,51.44,50.92,50.41,49.91,49.41,48.92,48.43,47.94,47.46,46.99,46.52,46.05,45.59,45.14,44.69,44.24,43.8,43.36,42.93,42.5,42.07,41.65,41.23,40.82,40.41,40.01,39.61,39.21,38.82,38.43,38.05,37.67,37.29,36.92,36.55,36.18,35.82,35.46,35.11,34.76,34.41,34.07,33.73,33.39,33.06,32.73,32.4,32.07,31.75,31.44,31.12,30.81,30.5,30.2,29.9,29.6,29.3,29.01,28.72
33,107.08,105.98,104.89,103.81,102.75,101.7,100.66,99.64,98.63,97.63,96.64,95.67,94.71,93.75,92.81,91.88,90.96,90.05,89.15,88.26,87.38,86.5,85.64,84.78,83.94,83.1,82.27,81.44,80.63,79.82,79.03,78.24,77.45,76.68,75.91,75.15,74.4,73.66,72.92,72.19,71.47,70.76,70.05,69.35,68.66,67.97,67.29,66.62,65.95,65.29,64.64,63.99,63.35,62.72,62.09,61.47,60.86,60.25,59.65,59.05,58.46,57.88,57.3,56.73,56.16,55.6,55.04,54.49,53.95,53.41,52.87,52.34,51.82,51.3,50.79,50.28,49.78,49.28,48.79,48.3,47.82,47.34,46.87,46.4,45.93,45.48,45.02,44.57,44.12,43.68,43.25,42.81,42.39,41.96,41.54,41.13,40.72,40.31,39.91,39.51,39.11,38.72,38.33,37.95,37.57,37.2,36.82,36.46,36.09,35.73,35.37,35.02,34.67,34.32,33.98,33.64,33.3,32.97,32.64,32.31,31.99,31.67,31.36,31.04,30.73
34,112.6,111.7,110.79,109.87,108.94,108.0,107.04,106.09,105.12,104.16,103.18,102.21,101.23,100.25,99.27,98.29,97.32,96.35,95.39,94.43,93.49,92.56,91.63,90.71,89.81,88.91,88.02,87.14,86.27,85.41,84.55,83.71,82.87,82.04,81.22,80.41,79.61,78.81,78.02,77.24,76.47,75.71,74.95,74.2,73.46,72.73,72.0,71.28,70.57,69.86,69.16,68.47,67.79,67.11,66.44,65.77,65.12,64.47,63.82,63.18,62.55,61.93,61.31,60.69,60.09,59.49,58.89,58.3,57.72,57.14,56.57,56.01,55.45,54.89,54.34,53.8,53.26,52.73,52.2,51.68,51.16,50.65,50.15,49.64,49.15,48.66,48.17,47.69,47.21,46.74,46.27,45.81,45.35,44.9,44.45,44.01,43.57,43.13,42.7,42.27,41.85,41.43,41.02,40.61,40.2,39.8,39.4,39.01,38.62,38.23,37.85,37.47,37.1,36.72,36.36,35.99,35.63,35.28,34.93,34.58,34.23,33.89,33.55,33.21,32.88
35,122.1,121.2,120.27,119.32,118.35,117.37,116.37,115.36,114.33,113.29,112.24,111.19,110.13,109.06,108.0,106.93,105.87,104.81,103.76,102.72,101.7,100.68,99.67,98.68,97.69,96.72,95.75,94.79,93.84,92.91,91.98,91.06,90.15,89.25,88.35,87.47,86.6,85.73,84.87,84.03,83.19,82.35,81.53,80.72,79.91,79.11,78.32,77.54,76.76,75.99,75.23,74.48,73.74,73.0,72.27,71.55,70.83,70.13,69.42,68.73,68.04,67.36,66.69,66.02,65.36,64.71,64.06,63.42,62.79,62.16,61.54,60.92,60.31,59.71,59.11,58.52,57.94,57.36,56.79,56.22,55.66,55.1,54.55,54.0,53.46,52.93,52.4,51.88,51.36,50.84,50.34,49.83,49.33,48.84,48.35,47.87,47.39,46.92,46.45,45.98,45.52,45.07,44.62,44.17,43.73,43.29,42.86,42.43,42.01,41.59,41.17,40.76,40.35,39.95,39.55,39.15,38.76,38.38,37.99,37.61,37.24,36.86,36.5,36.13,35.77
36,131.42,130.43,129.43,128.39,127.34,126.27,125.18,124.07,122.96,121.82,120.68,119.54,118.38,117.23,116.07,114.92,113.77,112.63,111.51,110.39,109.29,108.2,107.12,106.05,104.99,103.94,102.9,101.87,100.85,99.84,98.84,97.86,96.88,95.91,94.95,94.0,93.06,92.13,91.21,90.3,89.4,88.5,87.62,86.74,85.88,85.02,84.17,83.33,82.49,81.67,80.85,80.04,79.24,78.45,77.67,76.89,76.12,75.36,74.61,73.86,73.12,72.39,71.67,70.95,70.24,69.54,68.85,68.16,67.48,66.8,66.13,65.47,64.82,64.17,63.53,62.89,62.26,61.64,61.03,60.42,59.81,59.21,58.62,58.04,57.46,56.88,56.31,55.75,55.19,54.64,54.09,53.55,53.02,52.49,51.96,51.44,50.93,50.42,49.92,49.42,48.92,48.43,47.95,47.47,47.0,46.53,46.06,45.6,45.14,44.69,44.25,43.8,43.37,42.93,42.5,42.08,41.66,41.24,40.83,40.42,40.02,39.62,39.22,38.83,38.44
37,138.33,137.26,136.17,135.06,133.93,132.77,131.6,130.42,129.22,128.01,126.8,125.58,124.35,123.12,121.9,120.68,119.48,118.28,117.1,115.93,114.77,113.62,112.49,111.36,110.25,109.15,108.06,106.98,105.91,104.85,103.8,102.76,101.74,100.72,99.71,98.72,97.73,96.75,95.79,94.83,93.88,92.94,92.01,91.09,90.18,89.28,88.39,87.51,86.63,85.76,84.91,84.06,83.22,82.39,81.56,80.75,79.94,79.14,78.35,77.57,76.79,76.02,75.26,74.51,73.77,73.03,72.3,71.58,70.86,70.15,69.45,68.76,68.07,67.39,66.72,66.05,65.39,64.73,64.09,63.45,62.81,62.18,61.56,60.95,60.34,59.73,59.14,58.55,57.96,57.38,56.81,56.24,55.68,55.12,54.57,54.02,53.48,52.95,52.42,51.9,51.38,50.86,50.36,49.85,49.35,48.86,48.37,47.89,47.41,46.94,46.47,46.0,45.54,45.09,44.64,44.19,43.75,43.31,42.88,42.45,42.02,41.6,41.19,40.78,40.37
38,143.49,142.31,141.11,139.89,138.66,137.41,136.16,134.89,133.61,132.34,131.05,129.77,128.49,127.21,125.94,124.68,123.43,122.2,120.98,119.77,118.57,117.39,116.21,115.05,113.9,112.76,111.64,110.52,109.42,108.32,107.24,106.17,105.11,104.06,103.02,101.99,100.97,99.96,98.96,97.97,96.99,96.02,95.06,94.11,93.17,92.24,91.32,90.4,89.5,88.61,87.72,86.84,85.98,85.12,84.26,83.42,82.59,81.76,80.95,80.14,79.34,78.54,77.76,76.98,76.21,75.45,74.69,73.95,73.21,72.48,71.75,71.03,70.32,69.62,68.93,68.24,67.55,66.88,66.21,65.55,64.89,64.24,63.6,62.97,62.34,61.71,61.1,60.49,59.88,59.28,58.69,58.1,57.52,56.95,56.38,55.81,55.26,54.7,54.16,53.62,53.08,52.55,52.02,51.5,50.99,50.48,49.97,49.47,48.98,48.49,48.01,47.53,47.05,46.58,46.11,45.65,45.2,44.75,44.3,43.85,43.42,42.98,42.55,42.13,41.71
39,149.22,147.87,146.51,145.14,143.78,142.41,141.05,139.69,138.32,136.97,135.61,134.27,132.93,131.6,130.29,128.98,127.69,126.42,125.16,123.9,122.67,121.44,120.23,119.02,117.83,116.66,115.49,114.34,113.19,112.06,110.94,109.83,108.74,107.65,106.57,105.51,104.45,103.41,102.38,101.35,100.34,99.34,98.34,97.36,96.39,95.42,94.47,93.53,92.59,91.67,90.75,89.84,88.94,88.05,87.17,86.3,85.44,84.59,83.74,82.9,82.07,81.25,80.44,79.64,78.84,78.05,77.27,76.5,75.74,74.98,74.23,73.49,72.75,72.03,71.31,70.59,69.89,69.19,68.5,67.81,67.13,66.46,65.8,65.14,64.49,63.84,63.21,62.57,61.95,61.33,60.72,60.11,59.51,58.91,58.32,57.74,57.16,56.59,56.03,55.47,54.91,54.36,53.82,53.28,52.75,52.22,51.7,51.18,50.67,50.16,49.66,49.17,48.68,48.19,47.71,47.23,46.76,46.29,45.83,45.37,44.92,44.47,44.02,43.58,43.15
40,157.89,156.36,154.84,153.34,151.84,150.35,148.86,147.39,145.93,144.48,143.04,141.61,140.2,138.8,137.41,136.03,134.68,133.33,132.0,130.68,129.37,128.08,126.8,125.53,124.28,123.03,121.8,120.59,119.38,118.19,117.01,115.84,114.68,113.53,112.4,111.28,110.16,109.06,107.97,106.89,105.82,104.77,103.72,102.68,101.66,100.64,99.63,98.64,97.65,96.68,95.71,94.75,93.81,92.87,91.94,91.02,90.11,89.21,88.32,87.44,86.56,85.7,84.84,83.99,83.15,82.32,81.5,80.68,79.88,79.08,78.29,77.51,76.73,75.96,75.2,74.45,73.71,72.97,72.24,71.52,70.8,70.1,69.4,68.7,68.02,67.34,66.66,66.0,65.34,64.68,64.04,63.4,62.76,62.14,61.51,60.9,60.29,59.69,59.09,58.5,57.92,57.34,56.76,56.2,55.63,55.08,54.53,53.98,53.44,52.91,52.38,51.86,51.34,50.82,50.32,49.81,49.31,48.82,48.33,47.85,47.37,46.9,46.43,45.97,45.51
41,169.57,167.9,166.25,164.61,162.99,161.37,159.77,158.18,156.61,155.04,153.49,151.96,150.44,148.94,147.45,145.98,144.52,143.07,141.64,140.23,138.83,137.44,136.07,134.71,133.36,132.03,130.71,129.4,128.11,126.83,125.56,124.31,123.06,121.83,120.62,119.41,118.22,117.03,115.86,114.71,113.56,112.43,111.3,110.19,109.09,108.0,106.92,105.85,104.79,103.74,102.71,101.68,100.66,99.66,98.66,97.68,96.7,95.73,94.78,93.83,92.89,91.96,91.04,90.13,89.23,88.34,87.46,86.58,85.72,84.86,84.01,83.17,82.34,81.52,80.7,79.9,79.1,78.31,77.52,76.75,75.98,75.22,74.47,73.73,72.99,72.26,71.54,70.82,70.11,69.41,68.72,68.03,67.35,66.68,66.01,65.35,64.7,64.05,63.41,62.78,62.15,61.53,60.91,60.3,59.7,59.1,58.51,57.93,57.35,56.78,56.21,55.65,55.09,54.54,53.99,53.45,52.92,52.39,51.87,51.35,50.84,50.33,49.82,49.33,48.83
42,182.74,180.93,179.14,177.36,175.59,173.85,172.11,170.4,168.7,167.01,165.34,163.69,162.05,160.43,158.83,157.24,155.67,154.12,152.58,151.05,149.54,148.05,146.57,145.1,143.65,142.22,140.8,139.39,138.0,136.62,135.25,133.9,132.56,131.24,129.93,128.63,127.34,126.07,124.81,123.56,122.33,121.1,119.89,118.69,117.51,116.33,115.17,114.02,112.88,111.75,110.64,109.53,108.43,107.35,106.28,105.22,104.16,103.12,102.09,101.07,100.06,99.06,98.07,97.09,96.12,95.16,94.21,93.27,92.33,91.41,90.5,89.59,88.7,87.81,86.93,86.06,85.2,84.35,83.51,82.67,81.85,81.03,80.22,79.42,78.62,77.84,77.06,76.29,75.53,74.77,74.02,73.28,72.55,71.83,71.11,70.4,69.69,69.0,68.31,67.62,66.95,66.28,65.62,64.96,64.31,63.67,63.03,62.4,61.78,61.16,60.55,59.94,59.34,58.75,58.16,57.58,57.01,56.44,55.87,55.31,54.76,54.21,53.67,53.14,52.6
43,195.1,193.11,191.15,189.22,187.31,185.42,183.56,181.72,179.91,178.11,176.33,174.57,172.82,171.09,169.39,167.69,166.02,164.36,162.72,161.09,159.48,157.89,156.31,154.75,153.2,151.67,150.15,148.65,147.17,145.7,144.24,142.8,141.37,139.96,138.56,137.18,135.8,134.45,133.1,131.77,130.46,129.15,127.86,126.58,125.32,124.07,122.83,121.6,120.38,119.18,117.99,116.81,115.64,114.49,113.34,112.21,111.09,109.98,108.88,107.79,106.71,105.65,104.59,103.54,102.51,101.48,100.47,99.47,98.47,97.49,96.51,95.55,94.59,93.65,92.71,91.78,90.87,89.96,89.06,88.17,87.29,86.42,85.55,84.7,83.85,83.01,82.18,81.36,80.55,79.74,78.94,78.16,77.37,76.6,75.83,75.08,74.33,73.58,72.85,72.12,71.4,70.68,69.98,69.28,68.59,67.9,67.22,66.55,65.88,65.23,64.57,63.93,63.29,62.66,62.03,61.41,60.8,60.19,59.59,58.99,58.4,57.82,57.24,56.67,56.1
44,206.54,204.35,202.21,200.11,198.06,196.05,194.07,192.12,190.2,188.3,186.42,184.56,182.71,180.89,179.08,177.29,175.52,173.76,172.03,170.31,168.61,166.92,165.25,163.6,161.97,160.35,158.75,157.16,155.59,154.03,152.49,150.97,149.46,147.97,146.49,145.03,143.58,142.14,140.72,139.31,137.92,136.54,135.18,133.83,132.49,131.17,129.86,128.56,127.27,126.0,124.74,123.49,122.26,121.04,119.83,118.63,117.45,116.27,115.11,113.96,112.82,111.69,110.58,109.47,108.38,107.29,106.22,105.16,104.11,103.07,102.04,101.02,100.01,99.01,98.02,97.04,96.07,95.11,94.16,93.22,92.28,91.36,90.45,89.54,88.65,87.76,86.89,86.02,85.16,84.31,83.46,82.63,81.8,80.99,80.18,79.37,78.58,77.8,77.02,76.25,75.49,74.73,73.98,73.24,72.51,71.79,71.07,70.36,69.66,68.96,68.27,67.59,66.91,66.24,65.58,64.93,64.28,63.63,63.0,62.37,61.74,61.13,60.52,59.91,59.31
45,218.88,216.48,214.17,211.92,209.73,207.59,205.5,203.45,201.41,199.4,197.41,195.44,193.48,191.55,189.64,187.74,185.87,184.01,182.17,180.35,178.55,176.76,175.0,173.25,171.52,169.8,168.11,166.43,164.76,163.12,161.49,159.87,158.27,156.69,155.13,153.58,152.04,150.52,149.02,147.53,146.05,144.59,143.15,141.72,140.3,138.9,137.51,136.14,134.78,133.43,132.1,130.78,129.47,128.18,126.89,125.63,124.37,123.13,121.9,120.68,119.47,118.28,117.1,115.93,114.77,113.62,112.48,111.36,110.25,109.14,108.05,106.97,105.9,104.85,103.8,102.76,101.73,100.72,99.71,98.71,97.73,96.75,95.78,94.82,93.88,92.94,92.01,91.09,90.18,89.28,88.39,87.5,86.63,85.76,84.9,84.06,83.22,82.38,81.56,80.74,79.94,79.14,78.35,77.56,76.79,76.02,75.26,74.51,73.76,73.03,72.3,71.57,70.86,70.15,69.45,68.76,68.07,67.39,66.71,66.05,65.39,64.73,64.09,63.45,62.81
46,231.47,228.91,226.46,224.08,221.78,219.54,217.34,215.17,213.02,210.89,208.79,206.7,204.64,202.59,200.57,198.56,196.58,194.61,192.67,190.74,188.84,186.95,185.08,183.23,181.4,179.59,177.8,176.02,174.26,172.52,170.8,169.09,167.4,165.73,164.07,162.43,160.81,159.2,157.61,156.03,154.47,152.93,151.4,149.89,148.39,146.91,145.44,143.99,142.55,141.12,139.71,138.32,136.93,135.57,134.21,132.87,131.54,130.23,128.92,127.64,126.36,125.1,123.85,122.61,121.38,120.17,118.97,117.78,116.6,115.44,114.28,113.14,112.01,110.89,109.78,108.69,107.6,106.52,105.46,104.4,103.36,102.33,101.31,100.29,99.29,98.3,97.31,96.34,95.38,94.43,93.48,92.55,91.62,90.71,89.8,88.9,88.01,87.13,86.26,85.4,84.55,83.7,82.87,82.04,81.22,80.41,79.6,78.81,78.02,77.24,76.47,75.7,74.95,74.2,73.45,72.72,71.99,71.27,70.56,69.86,69.16,68.47,67.78,67.1,66.43
47,243.56,240.91,238.36,235.9,233.51,231.17,228.86,226.58,224.31,222.07,219.85,217.66,215.48,213.33,211.2,209.09,207.0,204.93,202.88,200.86,198.85,196.86,194.89,192.95,191.02,189.11,187.22,185.35,183.5,181.66,179.85,178.05,176.27,174.51,172.77,171.04,169.33,167.64,165.97,164.31,162.66,161.04,159.43,157.84,156.26,154.7,153.15,151.62,150.11,148.61,147.12,145.65,144.19,142.75,141.33,139.91,138.52,137.13,135.76,134.4,133.06,131.73,130.41,129.11,127.82,126.54,125.28,124.03,122.79,121.56,120.34,119.14,117.95,116.77,115.6,114.45,113.31,112.17,111.05,109.94,108.84,107.75,106.68,105.61,104.56,103.51,102.48,101.45,100.44,99.43,98.44,97.46,96.48,95.52,94.56,93.62,92.68,91.76,90.84,89.93,89.03,88.14,87.26,86.39,85.52,84.67,83.82,82.99,82.16,81.34,80.52,79.72,78.92,78.13,77.35,76.58,75.81,75.05,74.3,73.56,72.83,72.1,71.38,70.66,69.96
48,258.46,255.73,253.09,250.53,248.02,245.54,243.09,240.66,238.25,235.87,233.52,231.18,228.88,226.59,224.33,222.08,219.87,217.67,215.49,213.34,211.21,209.1,207.01,204.94,202.89,200.87,198.86,196.87,194.91,192.96,191.03,189.12,187.23,185.36,183.51,181.68,179.86,178.06,176.28,174.52,172.78,171.05,169.34,167.65,165.98,164.32,162.67,161.05,159.44,157.85,156.27,154.71,153.16,151.63,150.12,148.62,147.13,145.66,144.2,142.76,141.34,139.92,138.53,137.14,135.77,134.41,133.07,131.74,130.42,129.12,127.83,126.55,125.29,124.03,122.8,121.57,120.35,119.15,117.96,116.78,115.61,114.46,113.31,112.18,111.06,109.95,108.85,107.76,106.69,105.62,104.56,103.52,102.48,101.46,100.45,99.44,98.45,97.46,96.49,95.52,94.57,93.63,92.69,91.76,90.85,89.94,89.04,88.15,87.27,86.4,85.53,84.68,83.83,82.99,82.16,81.34,80.53,79.72,78.93,78.14,77.36,76.58,75.82,75.06,74.31
49,276.95,274.1,271.33,268.62,265.93,263.28,260.65,258.05,255.47,252.92,250.39,247.89,245.41,242.96,240.53,238.13,235.75,233.4,231.07,228.76,226.47,224.21,221.97,219.75,217.56,215.38,213.23,211.1,208.99,206.9,204.84,202.79,200.76,198.76,196.77,194.81,192.86,190.93,189.03,187.14,185.27,183.42,181.58,179.77,177.97,176.19,174.43,172.69,170.97,169.26,167.57,165.89,164.23,162.59,160.97,159.36,157.77,156.19,154.63,153.08,151.55,150.04,148.54,147.06,145.59,144.13,142.69,141.27,139.85,138.46,137.07,135.7,134.35,133.0,131.67,130.36,129.06,127.77,126.49,125.22,123.97,122.73,121.51,120.29,119.09,117.9,116.72,115.56,114.4,113.26,112.13,111.0,109.9,108.8,107.71,106.63,105.57,104.51,103.47,102.43,101.41,100.4,99.39,98.4,97.42,96.44,95.48,94.52,93.58,92.64,91.72,90.8,89.89,89.0,88.11,87.23,86.35,85.49,84.64,83.79,82.95,82.12,81.3,80.49,79.69
50,295.74,292.75,289.82,286.93,284.06,281.22,278.42,275.64,272.88,270.16,267.46,264.79,262.14,259.52,256.93,254.37,251.83,249.31,246.82,244.35,241.91,239.5,237.1,234.74,232.39,230.07,227.77,225.5,223.24,221.01,218.81,216.62,214.46,212.31,210.19,208.09,206.01,203.95,201.92,199.9,197.9,195.93,193.97,192.03,190.11,188.21,186.33,184.47,182.63,180.8,179.0,177.21,175.44,173.68,171.95,170.23,168.53,166.84,165.18,163.53,161.89,160.28,158.67,157.09,155.52,153.96,152.43,150.9,149.39,147.9,146.42,144.96,143.51,142.08,140.66,139.25,137.86,136.48,135.12,133.77,132.43,131.11,129.8,128.5,127.22,125.94,124.69,123.44,122.21,120.99,119.78,118.58,117.39,116.22,115.06,113.91,112.77,111.64,110.53,109.42,108.33,107.25,106.18,105.11,104.06,103.02,101.99,100.98,99.97,98.97,97.98,97.0,96.03,95.07,94.12,93.18,92.25,91.33,90.41,89.51,88.62,87.73,86.85,85.99,85.13
51,314.99,311.84,308.72,305.64,302.59,299.57,296.57,293.61,290.68,287.78,284.9,282.06,279.24,276.45,273.69,270.96,268.25,265.57,262.92,260.29,257.69,255.12,252.57,250.05,247.55,245.08,242.63,240.21,237.81,235.43,233.08,230.75,228.45,226.17,223.91,221.67,219.45,217.26,215.09,212.94,210.82,208.71,206.62,204.56,202.52,200.49,198.49,196.51,194.54,192.6,190.68,188.77,186.89,185.02,183.17,181.34,179.53,177.73,175.96,174.2,172.46,170.74,169.03,167.34,165.67,164.01,162.37,160.75,159.15,157.56,155.98,154.42,152.88,151.35,149.84,148.34,146.86,145.39,143.94,142.5,141.08,139.67,138.27,136.89,135.52,134.17,132.83,131.5,130.18,128.88,127.6,126.32,125.06,123.81,122.57,121.35,120.13,118.93,117.74,116.57,115.4,114.25,113.11,111.98,110.86,109.75,108.65,107.57,106.49,105.43,104.38,103.33,102.3,101.28,100.27,99.26,98.27,97.29,96.32,95.36,94.4,93.46,92.53,91.6,90.69
52,335.55,332.2,328.89,325.6,322.35,319.13,315.95,312.79,309.67,306.58,303.51,300.48,297.48,294.51,291.57,288.66,285.78,282.92,280.1,277.3,274.53,271.79,269.07,266.39,263.73,261.09,258.48,255.9,253.35,250.82,248.31,245.83,243.38,240.94,238.54,236.16,233.8,231.46,229.15,226.86,224.59,222.35,220.13,217.93,215.75,213.6,211.46,209.35,207.26,205.19,203.14,201.11,199.1,197.11,195.14,193.19,191.26,189.35,187.46,185.59,183.73,181.9,180.08,178.28,176.5,174.74,172.99,171.26,169.55,167.86,166.18,164.52,162.87,161.25,159.63,158.04,156.46,154.9,153.35,151.82,150.3,148.8,147.31,145.84,144.38,142.94,141.51,140.1,138.7,137.31,135.94,134.58,133.24,131.9,130.59,129.28,127.99,126.71,125.44,124.19,122.95,121.72,120.51,119.3,118.11,116.93,115.76,114.6,113.46,112.32,111.2,110.09,108.99,107.9,106.82,105.76,104.7,103.65,102.62,101.59,100.58,99.57,98.58,97.59,96.62
